        -34.752       0.256243
       -20.8512        11.9126
       -6.25535        83.6329
        9.07026        282.481
        25.1622        670.719
        42.0587         1316.3
           59.8        2291.84
        78.4284         3686.7
        97.9882        5579.75
        118.526        8111.63
        140.091        11379.4
        162.734        15561.1
        186.509        20831.5
        211.472        27337.4
        237.684        35412.8
        265.207        45198.6
        294.106        56769.9
        324.449        70651.8
         356.31        87111.9
        389.764         106500
        424.891         129439
        461.774         156448
        500.501         187885
        541.164         224015
        583.861         265764
        628.692         314113
        675.765         369952
        725.192         434485
         777.09         509113
        831.583         594025
          888.8         689422
        948.879         797862
        1011.96         921334
         1078.2    1.06189e+06
        1147.75     1.2218e+06
        1220.77    1.40366e+06
        1297.45    1.61073e+06
        1377.96    1.84442e+06
         1462.5    2.10582e+06
        1551.26    2.39832e+06
        1644.46    2.72533e+06
        1742.32    3.09465e+06
        1845.08    3.51109e+06
        1952.97    3.98305e+06
        2066.25    4.51807e+06
        2185.21    5.12309e+06
         2310.1    5.80589e+06
        2441.25    6.56714e+06
        2578.95    7.41712e+06
        2723.54    8.36823e+06
        2875.35    9.42879e+06
        3034.76    1.06268e+07
        3202.13    1.19618e+07
        3377.88    1.34662e+07
        3562.41    1.51545e+07
        3756.17    1.70486e+07
        3959.62    1.91437e+07
        4173.23    2.14926e+07
        4397.53    2.41192e+07
        4633.05    2.70572e+07
        4880.34    3.03285e+07
           5140    3.39698e+07
        5412.63    3.80063e+07
         5698.9    4.25496e+07
        5999.49    4.75762e+07
         6315.1    5.31871e+07
        6646.49    5.94342e+07
        6994.46    6.64093e+07
        7359.82    7.41881e+07
        7743.45    8.28442e+07
        8146.26    9.24827e+07
        8569.21    1.03129e+08
        9013.31    1.15043e+08
        9479.61    1.28177e+08
        9969.23    1.42807e+08
        10483.3    1.59012e+08
        11023.1    1.77023e+08
        11589.9    1.97026e+08
        12185.1    2.19356e+08
          12810      2.441e+08
        13466.1    2.71817e+08
          14155    3.02579e+08
        14878.4    3.37234e+08
          15638    3.75593e+08
        16435.5    4.18705e+08
        17272.9    4.66755e+08
        18152.2    5.20745e+08
        19075.5      5.807e+08
        20044.9    6.47972e+08
        21062.8    7.23066e+08
        22131.5     8.0734e+08
        23253.8    9.01597e+08
        24432.1    1.00779e+09
        25669.3    1.12645e+09
        26968.4    1.25974e+09
        28332.5    1.40971e+09
        29764.8    1.57799e+09
        31268.6    1.76697e+09
        32847.7     1.9794e+09
        34505.7    2.21816e+09
        36246.7    2.48704e+09
        38074.6    2.78915e+09
          39994    3.12893e+09
        42009.3    3.51129e+09
        44125.4    3.94152e+09
        46347.4    4.42587e+09
        48680.4    4.97009e+09
          51130    5.58287e+09
        53702.2    6.27241e+09
        56402.9    7.04925e+09
        59238.7    7.92472e+09
        62216.3      8.911e+09
        65342.7    1.00213e+10
        68625.5    1.12729e+10
        72072.4    1.26857e+10
        75691.6    1.42778e+10
        79491.9    1.60697e+10
        83482.1    1.80901e+10
        87671.8    2.03735e+10
        92071.1    2.29482e+10
        96690.3     2.5845e+10
         101540    2.91116e+10
         106633    3.28067e+10
         111980    3.69759e+10
         117595    4.16656e+10
         123490    4.69545e+10
         129681    5.29405e+10
         136180    5.96983e+10
         143005    6.72995e+10
         150171    7.58724e+10
         157695    8.55789e+10
         165595    9.65413e+10
         173891    1.08873e+11
         182601    1.22782e+11
         191747    1.38534e+11
         201350    1.56329e+11
         211433    1.76348e+11
         222020    1.98933e+11
         233137    2.24512e+11
         244809    2.53414e+11
         257065    2.85935e+11
         269934    3.22628e+11
         283446    3.64189e+11
         297634    4.11154e+11
         312532    4.64005e+11
         328174    5.23651e+11
         344598    5.91212e+11
         361844    6.67558e+11
         379952    7.53483e+11
         398965    8.50478e+11
         418929    9.60345e+11
         439891    1.08449e+12
         461901    1.22423e+12
         485012    1.38202e+12
         509278    1.56074e+12
         534757    1.76267e+12
         561511    1.98999e+12
         589602    2.24673e+12
         619098    2.53754e+12
         650068    2.86607e+12
         682588    3.23594e+12
         716733    3.65378e+12
         752585    4.12706e+12
         790230    4.66167e+12
         829757    5.26356e+12
         871260    5.94375e+12
         914839    6.71412e+12
         960596    7.58418e+12
    1.00864e+06    8.56383e+12
    1.05909e+06    9.67123e+12
    1.11206e+06    1.09254e+13
    1.16768e+06    1.23415e+13
    1.22608e+06    1.39362e+13
     1.2874e+06    1.57394e+13
    1.35178e+06    1.77813e+13
    1.41939e+06    2.00865e+13
    1.49037e+06    2.26828e+13
    1.56491e+06    2.56191e+13
    1.64317e+06     2.8944e+13
    1.72534e+06    3.26967e+13
