              0       0.128495
        27.8016        285.419
        56.9932        1441.49
        87.6445         3791.1
        119.828        7690.93
        153.621        13414.3
        189.104        21464.9
        226.361        32341.8
         265.48        46774.4
        306.556          65281
        349.685        88984.9
        394.971         118507
        442.521         155463
        492.449         200524
        544.873         255735
        599.918         322658
        657.716         402567
        718.403         499051
        782.125         613598
        849.032         748782
        919.286         909899
        993.052    1.09903e+06
        1070.51    1.31982e+06
        1151.83    1.58053e+06
        1237.23    1.88477e+06
        1326.89    2.23655e+06
        1421.03    2.64849e+06
        1519.89     3.1278e+06
        1623.68    3.67934e+06
        1732.67    4.31816e+06
         1847.1    5.06037e+06
        1967.26     5.9146e+06
        2093.43    6.89269e+06
         2225.9    8.02542e+06
           2365    9.33027e+06
        2511.05     1.0821e+07
         2664.4    1.25291e+07
        2825.42    1.44985e+07
         2994.5    1.67535e+07
        3172.02    1.93185e+07
        3358.42    2.22602e+07
        3554.15    2.56359e+07
        3759.66    2.94844e+07
        3975.44    3.38529e+07
        4202.01    3.88605e+07
        4439.92    4.45855e+07
        4689.71    5.10918e+07
           4952    5.84706e+07
         5227.4     6.6918e+07
        5516.57    7.65493e+07
         5820.2    8.74691e+07
        6139.02    9.98477e+07
        6473.77    1.13999e+08
        6825.26      1.301e+08
        7194.32    1.48324e+08
        7581.84    1.68974e+08
        7988.73    1.92552e+08
        8415.97    2.19337e+08
        8864.57     2.4961e+08
         9335.6    2.83906e+08
        9830.19    3.23021e+08
        10349.5    3.67404e+08
        10894.8    4.17514e+08
        11467.3    4.74263e+08
        12068.5     5.3893e+08
        12699.7    6.12239e+08
        13362.5    6.94942e+08
        14058.4    7.88569e+08
        14789.1    8.95187e+08
        15556.4    1.01597e+09
          16362    1.15213e+09
        17207.9    1.30624e+09
        18096.1    1.48163e+09
        19028.7    1.68021e+09
          20008    1.90397e+09
        21036.2    2.15713e+09
        22115.8    2.44514e+09
        23249.4    2.77107e+09
        24439.6     3.1382e+09
        25689.4    3.55344e+09
        27001.7    4.02567e+09
        28379.6    4.55993e+09
        29826.4    5.16147e+09
        31345.5    5.84171e+09
        32940.6     6.6151e+09
        34615.4    7.48981e+09
          36374     8.4744e+09
        38220.5    9.58765e+09
        40159.3     1.0853e+10
          42195    1.22838e+10
        44332.6    1.38939e+10
          46577    1.57143e+10
        48933.7     1.7783e+10
        51408.2    2.01216e+10
        54006.4    2.27528e+10
        56734.5    2.57275e+10
          59599    2.91073e+10
        62606.8    3.29272e+10
        65764.9    3.72243e+10
          69081    4.20828e+10
        72562.8    4.76017e+10
        76218.8    5.38383e+10
        80057.5    6.08525e+10
        84088.2    6.87842e+10
        88320.4    7.77924e+10
        92764.2    8.79699e+10
        97430.2    9.94145e+10
         102330    1.12359e+11
         107474    1.27057e+11
         112875     1.4366e+11
         118547    1.62327e+11
         124502    1.83446e+11
         130755    2.07422e+11
         137320    2.34499e+11
         144214    2.64937e+11
         151453    2.99387e+11
         159053    3.38486e+11
         167034    3.82633e+11
         175413    4.32255e+11
         184212    4.88438e+11
         193450    5.52189e+11
         203150    6.24152e+11
         213336    7.05032e+11
         224030    7.96646e+11
         235260    9.00574e+11
         247050    1.01786e+12
         259431    1.14967e+12
         272430    1.29904e+12
         286079    1.46844e+12
         300411    1.65957e+12
         315459    1.87436e+12
         331260    2.11787e+12
         347851    2.39396e+12
         365271    2.70537e+12
         383563    3.05535e+12
         402769    3.45232e+12
         422935    3.90224e+12
         444109    4.40957e+12
         466343    4.97981e+12
         489688    5.62688e+12
         514200    6.36002e+12
         539938    7.18646e+12
         566962    8.11557e+12
         595338    9.17022e+12
         625133    1.03648e+13
         656417    1.17109e+13
         689266    1.32247e+13
         723757    1.49436e+13
         759973    1.68898e+13
         797999    1.90823e+13
         837927    2.15488e+13
         879851    2.43501e+13
         923872    2.75208e+13
         970093    3.10916e+13
    1.01863e+06    3.51104e+13
    1.06958e+06    3.96754e+13
    1.12309e+06    4.48406e+13
    1.17927e+06    5.06556e+13
    1.23827e+06    5.72042e+13
    1.30021e+06    6.46432e+13
    1.36524e+06     7.3057e+13
    1.43353e+06    8.25263e+13
    1.50524e+06    9.31973e+13
    1.58053e+06    1.05319e+14
    1.65958e+06    1.19024e+14
    1.74259e+06    1.34443e+14
    1.82975e+06    1.51833e+14
    1.92126e+06    1.71584e+14
    2.01735e+06    1.93907e+14
    2.11825e+06    2.19013e+14
    2.22419e+06    2.47354e+14
    2.33543e+06    2.79535e+14
    2.45223e+06    3.15894e+14
    2.57486e+06    3.56772e+14
    2.70364e+06     4.0296e+14
    2.83885e+06    4.55393e+14
    2.98082e+06    5.14609e+14
    3.12988e+06    5.81168e+14
    3.28641e+06    6.56447e+14
    3.45075e+06    7.41871e+14
