========================================
singlet_W3_Energy_1_0.0.out
0.1 atm
T,P1->W3
200.0,1.65016e-13
210.0,1.35621e-13
220.0,1.12197e-13
230.0,9.34853e-14
240.0,7.83654e-14
250.0,6.61111e-14
260.0,5.60313e-14
270.0,4.78126e-14
280.0,4.09678e-14
290.0,3.52315e-14
300.0,3.0489e-14
310.0,2.64636e-14
320.0,2.30545e-14
330.0,2.01402e-14
340.0,1.77091e-14
350.0,1.56034e-14
360.0,1.38062e-14
370.0,1.22791e-14
380.0,1.08854e-14
390.0,9.7774e-15
400.0,8.74945e-15
410.0,7.91209e-15
420.0,7.19815e-15
430.0,6.53254e-15
440.0,5.87441e-15
450.0,5.38566e-15
460.0,4.83993e-15
470.0,4.43691e-15
480.0,4.0352e-15
490.0,3.63892e-15
500.0,3.31033e-15
510.0,2.99656e-15
520.0,2.75308e-15
530.0,2.52164e-15
540.0,2.27937e-15
550.0,2.0627e-15
560.0,1.89009e-15
570.0,1.71598e-15
580.0,1.55952e-15
590.0,1.43331e-15
600.0,1.30466e-15
610.0,1.1859e-15
620.0,1.08468e-15
630.0,9.90838e-16
640.0,9.09142e-16
650.0,8.40445e-16
660.0,7.73598e-16
670.0,7.15079e-16
680.0,6.62466e-16
690.0,6.06696e-16
700.0,5.65467e-16
800.0,3.00401e-16
900.0,1.99526e-16
1000.0,1.81638e-16
1100.0,2.2749e-16
1200.0,2.94267e-16
1300.0,3.63309e-16
1400.0,4.17716e-16
1500.0,4.40371e-16
1600.0,5.35893e-16
1700.0,6.15435e-16
1800.0,6.33152e-16
1900.0,7.74103e-16
2000.0,8.41234e-16
2100.0,9.34428e-16
2200.0,1.04393e-15
2300.0,1.02714e-15
2400.0,1.17016e-15
2500.0,1.16432e-15
2600.0,1.21691e-15
2700.0,1.21092e-15
2800.0,1.20387e-15
2900.0,1.19512e-15
3000.0,1.18381e-15
========================================
singlet_W3_Energy_1_0.0.out
0.5 atm
T,P1->W3
200.0,5.7024e-13
210.0,4.7691e-13
220.0,4.01106e-13
230.0,3.39383e-13
240.0,2.88684e-13
250.0,2.46753e-13
260.0,2.1191e-13
270.0,1.82828e-13
280.0,1.58373e-13
290.0,1.37718e-13
300.0,1.20254e-13
310.0,1.05313e-13
320.0,9.25199e-14
330.0,8.1544e-14
340.0,7.22052e-14
350.0,6.40066e-14
360.0,5.69882e-14
370.0,5.09661e-14
380.0,4.54586e-14
390.0,4.09736e-14
400.0,3.68909e-14
410.0,3.34897e-14
420.0,3.05095e-14
430.0,2.77849e-14
440.0,2.50385e-14
450.0,2.29576e-14
460.0,2.07402e-14
470.0,1.9021e-14
480.0,1.72801e-14
490.0,1.56356e-14
500.0,1.42472e-14
510.0,1.29091e-14
520.0,1.18489e-14
530.0,1.08316e-14
540.0,9.82885e-15
550.0,8.92345e-15
560.0,8.16851e-15
570.0,7.42931e-15
580.0,6.76941e-15
590.0,6.21426e-15
600.0,5.67572e-15
610.0,5.17482e-15
620.0,4.74148e-15
630.0,4.3409e-15
640.0,3.99353e-15
650.0,3.69272e-15
660.0,3.40451e-15
670.0,3.15305e-15
680.0,2.92521e-15
690.0,2.6868e-15
700.0,2.50735e-15
800.0,1.34312e-15
900.0,8.83445e-16
1000.0,7.51333e-16
1100.0,8.73378e-16
1200.0,1.07999e-15
1300.0,1.29325e-15
1400.0,1.45848e-15
1500.0,1.52277e-15
1600.0,1.82194e-15
1700.0,2.06554e-15
1800.0,2.11062e-15
1900.0,2.52335e-15
2000.0,2.69327e-15
2100.0,2.91526e-15
2200.0,3.14392e-15
2300.0,3.01884e-15
2400.0,3.27587e-15
2500.0,3.15215e-15
2600.0,3.17317e-15
2700.0,3.05542e-15
2800.0,2.94859e-15
2900.0,2.8557e-15
3000.0,2.77794e-15
========================================
singlet_W3_Energy_1_0.0.out
1.0 atm
T,P1->W3
200.0,9.01237e-13
210.0,7.61116e-13
220.0,6.46058e-13
