Pressure (atm),Temperature (K),colrel_Epsilons_P3->P4,colrel_Epsilons_P3->P5,colrel_Epsilons_P1->P4,colrel_Epsilons_P4->P5,colrel_Epsilons_P5->W3,colrel_Epsilons_P2->W3,colrel_Epsilons_P1->P2,colrel_Epsilons_P1->P3,colrel_Epsilons_P2->P3,colrel_Epsilons_P1->W3,colrel_Epsilons_P2->P4,colrel_Epsilons_P3->W3,colrel_Epsilons_P1->P5,colrel_Epsilons_P2->P5,colrel_Epsilons_P4->W3,B13_Energy_1_P3->P4,B13_Energy_1_P3->P5,B13_Energy_1_P1->P4,B13_Energy_1_P4->P5,B13_Energy_1_P5->W3,B13_Energy_1_P2->W3,B13_Energy_1_P1->P2,B13_Energy_1_P1->P3,B13_Energy_1_P2->P3,B13_Energy_1_P1->W3,B13_Energy_1_P2->P4,B13_Energy_1_P3->W3,B13_Energy_1_P1->P5,B13_Energy_1_P2->P5,B13_Energy_1_P4->W3,colrel_Factor_P3->P4,colrel_Factor_P3->P5,colrel_Factor_P1->P4,colrel_Factor_P4->P5,colrel_Factor_P5->W3,colrel_Factor_P2->W3,colrel_Factor_P1->P2,colrel_Factor_P1->P3,colrel_Factor_P2->P3,colrel_Factor_P1->W3,colrel_Factor_P2->P4,colrel_Factor_P3->W3,colrel_Factor_P1->P5,colrel_Factor_P2->P5,colrel_Factor_P4->W3,W1a_Energy_1_P3->P4,W1a_Energy_1_P3->P5,W1a_Energy_1_P1->P4,W1a_Energy_1_P4->P5,W1a_Energy_1_P5->W3,W1a_Energy_1_P2->W3,W1a_Energy_1_P1->P2,W1a_Energy_1_P1->P3,W1a_Energy_1_P2->P3,W1a_Energy_1_P1->W3,W1a_Energy_1_P2->P4,W1a_Energy_1_P3->W3,W1a_Energy_1_P1->P5,W1a_Energy_1_P2->P5,W1a_Energy_1_P4->W3,colrel_Power_P3->P4,colrel_Power_P3->P5,colrel_Power_P1->P4,colrel_Power_P4->P5,colrel_Power_P5->W3,colrel_Power_P2->W3,colrel_Power_P1->P2,colrel_Power_P1->P3,colrel_Power_P2->P3,colrel_Power_P1->W3,colrel_Power_P2->P4,colrel_Power_P3->W3,colrel_Power_P1->P5,colrel_Power_P2->P5,colrel_Power_P4->W3
0.1,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.451376503392001e-06,-0.7896327118999864,0.0,0.0,-0.8036478677208522,-6.800328832710721e-08,-0.11802951140360474,-6.864282687733988e-06,0.0,-0.028605118917802836,0.0,-0.9817961167217435,-0.00043087606438671673,-0.13056489666130092,-0.0005063778276389308,16.470283134951664,-0.07937485263643967,0.04615410388498064,-0.05480338941372108,-1.396041268537956,1.0720626953798287,-1.376325577376304,-0.011944497141815275,0.00041459796771129424,0.0012107586822205877,0.026604035912512446,0.0,0.0,0.0,0.0,4.598438047233433e-06,0.004678213927021381,-0.04160060934380412,0.0,-0.00969502637053411,0.0,0.002767503362274618,0.0,0.0,-3.092631773177593e-05,0.0,-0.0007679979584265036,1.2527495410806945e-05,-6.217278802956955e-06,2.8482343796008276e-06,0.01221456852784413,0.001098645122864381,7.745659171043202e-05,1.2820097212802624e-06,0.010386035480667797,0.00448690019500612,0.01390887705184789,0.003206891069846554,8.011074180737396e-06,-2.3672322108988543e-05,0.005382691855569842
0.1,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.627127232637703e-06,-0.7571871343558118,0.0,0.0,-0.7822728887536186,9.75365168379887e-07,-0.11187093677317661,-5.427899859936594e-06,0.0,-0.02818888017128899,0.0,-0.9132489930272263,-0.000399030880387784,-0.11594881727583511,-0.00046984483947384365,16.001971480823126,-0.0738100196987825,0.042562526135021636,-0.04877993123656956,-1.3546170436871243,1.0922384873050908,-1.3729524330375098,0.017986436880547803,0.00043731309396423,0.0013884681049204158,0.03741410306126346,0.0,0.0,0.0,0.0,3.5759146099042376e-06,0.005787027428803425,-0.04002464954065679,0.0,-0.011696560656665751,0.0,-0.0019414772839870546,0.0,0.0,-0.00016607685618419253,0.0,-0.03240657872215496,-1.1570887103726238e-06,-0.003783556991778097,-7.76040666936626e-06,0.5338563776871771,0.0010313601463401453,0.0015047579577692845,-0.0016077314051361512,-0.027220059845397503,0.050221429340297274,-0.027237422263609166,0.02566211380365386,6.17166183188355e-05,-7.458379353742009e-05,0.014887210183717779
0.1,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7192126650928965e-06,-0.7274450976168219,0.0,0.0,-0.7666831907757394,1.2854023424528414e-06,-0.1069705047922144,-2.0383362887037226e-06,0.0,-0.02778431085514633,0.0,-0.8336497234083853,-0.00037105468579621707,-0.10249245758551616,-0.0004366017588674026,15.530452352430112,-0.06609255059080445,0.03911090766906157,-0.043221028290121054,-1.3251443019657512,1.1070910344022733,-1.3791651443336896,0.03886549841025497,0.0004428902045226082,0.0015975227420768705,0.04645206900458446,0.0,0.0,0.0,0.0,1.3630632026370508e-06,0.004237882001025376,-0.03844832318555137,0.0,-0.010293479053988568,0.0,0.001809544105042187,0.0,0.0,-0.00021131104639750123,0.0,-0.057058999346672745,-1.3645938680324518e-05,-0.006563794952936019,-1.7296359273380904e-05,1.0218747046025212,-0.0002395635611370036,0.0026209225647651443,-0.002803691446927518,-0.07067075705009794,0.0883713245189257,-0.07660432910969676,0.03562407950471673,8.756692069367596e-05,-6.631981963367801e-05,0.017662307060964767
0.1,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.012500184692724e-06,-0.7003470557357838,0.0,0.0,-0.7547922942796222,1.0503274751487794e-06,-0.10317967218114045,1.2329220305000427e-06,0.0,-0.027388572332576373,0.0,-0.7458611800631241,-0.0003464379006010591,-0.09022411483539662,-0.0004067407355735662,15.076387007539545,-0.0569527568634041,0.03578820951345528,-0.03812887110338566,-1.3039885283472852,1.11708269875144,-1.3900164496070562,0.049533985230431524,0.000432091597267516,0.0018391839054777443,0.05427474533036261,0.0,0.0,0.0,0.0,-7.309976846665641e-07,0.001249020280841111,-0.03638467922207488,0.0,-0.006786687545103276,0.0,0.010565623799069782,0.0,0.0,-0.00016862415249505245,0.0,-0.07438763406295318,-2.4693795612303753e-05,-0.008507738305483598,-2.65148313177399e-05,1.4770428736815642,-0.002378158838927179,0.003469278281878598,-0.003649594760210914,-0.11805861205535827,0.11953654366948799,-0.1307053274770212,0.03233702987175211,8.592418613824615e-05,1.4745133428886436e-06,0.014889856311338958
0.1,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.571239269370479e-07,-0.6751129070888499,0.0,0.0,-0.7437474395427704,5.520732102608433e-07,-0.10018723405826625,3.3077371412514956e-06,0.0,-0.027000074809427652,0.0,-0.6539723000455911,-0.0003244858684330798,-0.07914340031350853,-0.0003800539170866591,14.650358623919482,-0.046946398418798614,0.03259017741806867,-0.033498147760597875,-1.286130956274529,1.1240966476286267,-1.4002383131329394,0.05310903223046962,0.00041134559710623807,0.002104813286927671,0.06207362309084339,0.0,0.0,0.0,0.0,-2.050182022959992e-06,-0.0017064542166176306,-0.03357464902226397,0.0,-0.003092326924991452,0.0,0.01925862650853645,0.0,0.0,-7.103553836292305e-05,0.0,-0.08477144484238949,-3.419907929070995e-05,-0.00977228468239502,-3.564392312029492e-05,1.8988251231106736,-0.0046343962014421605,0.0040969198656983915,-0.004205385884390985,-0.16529825876162366,0.14655501484073838,-0.1845360494414952,0.02026221807116502,6.701455973964678e-05,0.00011213403669851775,0.009688378295463432
0.1,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.94824564656685e-07,-0.6507819918512313,0.0,0.0,-0.7312068171660063,2.684828453043281e-08,-0.09765544681295174,3.936959801945456e-06,0.0,-0.026618238373523735,0.0,-0.5622491031168342,-0.0003045134676150797,-0.06922014281893862,-0.00035614139575005044,14.255738267767148,-0.03650855883729446,0.029512308557764568,-0.02931704692715179,-1.2674331414103726,1.130251010089864,-1.4062382037054888,0.05420817688048922,0.000388373996196771,0.002380129523261704,0.07097556450362963,0.0,0.0,0.0,0.0,-2.458241742263156e-06,-0.0035448128783106482,-0.029988318478668938,0.0,-0.0009754403248807844,0.0,0.023249892814804305,0.0,0.0,4.061601142469726e-05,0.0,-0.08910226410734245,-4.216996578337705e-05,-0.010501182310175569,-4.4546558236664614e-05,2.2870348900155486,-0.006265818868566885,0.0045433408600069666,-0.004526452999137137,-0.2084713955118874,0.17266733146375676,-0.23395010914478565,0.005606285846864372,4.357297799658272e-05,0.0002440289152428843,0.005282489237093912
0.1,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.238107741077725e-06,-0.6265759359454193,0.0,0.0,-0.7159278311914555,-3.8059773541298383e-07,-0.09531093332039153,3.3779441068374987e-06,0.0,-0.02624310725743895,0.0,-0.4744125620970662,-0.0002859588639277615,-0.06039884175996752,-0.00033451851457400267,13.891781751900735,-0.02600119061905595,0.026547282414761373,-0.025568001441940054,-1.245661557906539,1.1371780256205342,-1.4067366216499528,0.05696223556722318,0.00036937176573044185,0.002649238187809443,0.08168883435317523,0.0,0.0,0.0,0.0,-2.1264375206122395e-06,-0.003819324706629301,-0.025768806758046107,0.0,-0.001618816221031996,0.0,0.019476312935792245,0.0,0.0,0.0001328481293603419,0.0,-0.08854821173508869,-4.868728674211571e-05,-0.010819251823809817,-5.290350409291831e-05,2.6425738167335173,-0.006776313149858879,0.00483580788034783,-0.00466245674805922,-0.24511364450169565,0.20037728769340088,-0.276758716640346,-0.006153601966634522,2.6017860668053165e-05,0.00037839075467905063,0.0039668889442596895
0.1,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1067229943988732e-06,-0.6020581997049403,0.0,0.0,-0.6978061043094628,-6.118224168520005e-07,-0.09298356309341177,2.0980051021090976e-06,0.0,-0.025874995956939206,0.0,-0.39326887963636176,-0.0002684252112281548,-0.052605576456840504,-0.0003147011585269285,13.55598502640607,-0.015738262682725667,0.023685625446219792,-0.022228538339720858,-1.2205352739610231,1.1457631687727654,-1.4024666398833063,0.06403852958499334,0.0003578539347664419,0.0028975224342882304,0.09443690018472571,0.0,0.0,0.0,0.0,-1.3482193904724795e-06,-0.0026762956082607248,-0.02115899507993732,0.0,-0.005496855284494156,0.0,0.006779644505467907,0.0,0.0,0.00018595717598408098,0.0,-0.08435101025395075,-5.387467353304699e-05,-0.010830321515184715,-6.036234214069687e-05,2.967511804248421,-0.005984426107954242,0.004989946597753241,-0.004656677393683702,-0.2745429227936784,0.23102219552690448,-0.3128060666832293,-0.011478318771079422,2.0406790956415918e-05,0.0005026627396847416,0.00680047706784683
0.1,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.495431417523657e-07,-0.5771422002845857,0.0,0.0,-0.6776021393156979,-6.697746657648934e-07,-0.09060630642728561,5.705916869434176e-07,0.0,-0.025514237325975308,0.0,-0.320616698227651,-0.0002516744157093728,-0.045755229092673905,-0.0002962626804770486,13.245520197519188,-0.005992401615416954,0.020917822934630934,-0.019272323494503845,-1.1932283992327628,1.156194614093039,-1.395435666307937,0.07645776641126799,0.0003546893182314659,0.00311328435958597,0.10905860344164817,0.0,0.0,0.0,0.0,-4.156429293857828e-07,-0.0006628995215242918,-0.01643503608375224,0.0,-0.012452061242242204,0.0,-0.01430634331101781,0.0,0.0,0.00019414120349607638,0.0,-0.07768179370735492,-5.7877286077931406e-05,-0.01061793267513052,-6.663422889331032e-05,3.264810788400601,-0.003982232352783046,0.005013105408871307,-0.004545863323537365,-0.29757848360360883,0.2648327169087603,-0.3434637432685512,-0.008982418597795099,2.840109597787121e-05,0.0006107023499341091,0.013764403812915223
0.1,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0552583416166406e-07,-0.5520151992501727,0.0,0.0,-0.6565599744244542,-5.916824004720344e-07,-0.08819319962734624,-8.333404292137241e-07,0.0,-0.02516103927657328,0.0,-0.25733130940316945,-0.00023559620895204685,-0.039757818988210035,-0.00027886419438986134,12.957923095825368,0.003007976884160752,0.018236500154629194,-0.016670332992215004,-1.1656942478005718,1.1681631864601583,-1.3881255475096321,0.09387906990002824,0.00035875500259948724,0.0032883794772777244,0.1251679338157387,0.0,0.0,0.0,0.0,4.446716874305083e-07,0.0014992257637682625,-0.011857101813701941,0.0,-0.02187070708329462,0.0,-0.042033173828632156,0.0,0.0,0.0001622695319917509,0.0,-0.06955547618961333,-6.08474629344593e-05,-0.01024764868779282,-7.154149051566294e-05,3.5379248032406245,-0.0010455635740463664,0.004908460085249758,-0.004360473341128986,-0.3159936011163332,0.30123764031860917,-0.3709280764090368,0.0009359090713282888,4.830226614631005e-05,0.0007013526120011392,0.02412322898572558
