Pressure (atm),Temperature (K),colrel_FactorOne_P3->P4,colrel_FactorOne_P3->P5,colrel_FactorOne_P3->W3,colrel_FactorOne_P4->P5,colrel_FactorOne_P1->P3,colrel_FactorOne_W3->P5,colrel_FactorOne_W3->P4,colrel_FactorOne_W3->P1,colrel_FactorOne_W3->P3,colrel_FactorOne_P5->W3,colrel_FactorOne_P1->W3,colrel_FactorOne_P4->W3,colrel_FactorOne_P1->P4,colrel_FactorOne_P1->P5
0.1,1200.0,-0.004539846455197068,-9.545875124313496e-06,1.6145975442055527,-4.179051176153942e-06,2.1622434566425217e-05,6.4848771778193415,0.9944380019524709,1.0511974149862668,1.614472433970076,6.4850170213953,1.0513277190541466,0.9946040129182364,-4.9123863679869495e-05,4.863256395680506e-05
0.1,1300.0,-0.0061896630601577735,-1.2318224241633142e-05,1.6632616896219872,1.3401319366556883e-07,1.9772631605515935e-05,5.9574163029038765,1.1713114147302828,1.0130081726548064,1.663099695974447,5.957591119923483,1.0131696642077392,1.1715104021459835,-6.798357537626705e-05,3.699285638038777e-05
0.1,1400.0,-0.005187070961403123,-1.370526429532143e-05,1.6882249563207625,1.9811098721504684e-06,9.74495288595274e-06,5.456076556949567,1.3290907169263007,0.995618814030976,1.687961852218936,5.4563510729245435,0.9958782815602787,1.3293829478140582,-9.029343190620677e-05,2.917487441163055e-05
0.1,1500.0,-0.002649231439034032,-1.4071530438791364e-05,1.6939025514664767,1.904382367372748e-06,-3.1297014039658755e-06,4.984177518210794,1.4542257160863563,0.9895392749831764,1.6934556849321114,4.984634905351738,0.9899824413935882,1.4546929255135688,-0.000110736682758635,2.504569595658122e-05
0.1,1600.0,0.00027412957402499525,-1.3864392635291072e-05,1.6833963070796067,6.761080789638131e-07,-1.4731517760259305e-05,4.545172678368938,1.541081904717612,0.9872866927865829,1.6826790613599185,4.545899891837822,0.9880028595105529,1.541811885114492,-0.00012650644003897734,2.3850550458454565e-05
0.1,1700.0,0.002730241996112124,-1.3494343378217014e-05,1.6592745403050901,-1.0006570636956377e-06,-2.2617339008999574e-05,4.141441327644117,1.5897475549645603,0.9838431420878104,1.658207003358608,4.142518401152827,0.9849140931433652,1.590822501517037,-0.0001366383360935478,2.4479220556075055e-05
0.1,1800.0,0.004238559261599445,-1.3288500136414499e-05,1.6239071655470099,-2.608076715710399e-06,-2.5839883848089218e-05,3.7739211761011684,1.6038821611293184,0.9763575606263818,1.6224226464825964,3.7754147471847874,0.9778509276879723,1.6053713670074485,-0.00014132366832453629,2.569676951350405e-05
0.1,1900.0,0.004645032178223151,-1.3482544645861552e-05,1.5795596281881505,-3.828648246229528e-06,-2.4552451494341122e-05,3.4422033815007684,1.589025371598203,0.9636168234197016,1.5776077587847082,3.4441636547020114,0.9655830388417372,1.5909815856370992,-0.00014137381667368815,2.6305737401514863e-05
0.1,2000.0,0.004035783193052765,-1.4230105703961706e-05,1.5283824764694358,-4.5154199374894425e-06,-1.960772074733556e-05,3.144820409135168,1.5514184949248395,0.9455249610078781,1.5259298887749053,3.147280539970524,0.9479967160808285,1.5538769227609641,-0.00013785767913862695,2.5242953769965028e-05
0.1,2100.0,0.002650099138784798,-1.5618217655532664e-05,1.4723704533570747,-4.648632791393901e-06,-1.223038066592678e-05,2.8795732660392592,1.497255538622109,0.9226773120447738,1.4693999205899502,2.8825502684779214,0.9256705779343422,1.5002345477692487,-0.00013188034024643882,2.162618545182367e-05
0.1,2200.0,0.000808657678336682,-1.7683282108301146e-05,1.4133245168259945,-4.293836699451759e-06,-3.7800360093049474e-06,2.64382527649874,1.4322515699584137,0.8960451593152036,1.4098332353122964,2.647321774379931,0.8995610628706489,1.4357543692123806,-0.00012446164957224492,1.4766851531942276e-05
0.1,2300.0,-0.0011393436981536713,-2.042515521979578e-05,1.352828279416679,-3.567338120123474e-06,4.405477899142776e-06,2.4347363133148017,1.3614278971069749,0.866757882431725,1.348825762529287,2.4387426664826,0.8707849516198326,1.3654446768135402,-0.00011647954373228826,4.16206705342934e-06
0.1,2400.0,-0.0028518524949153433,-2.3818618927043254e-05,1.2922400203552096,-2.610210784826757e-06,1.1104165416421474e-05,2.2494351182075607,1.289036494526824,0.8359615286378304,1.2877459082115101,2.253931622514786,0.8404779987424333,1.293546692462394,-0.00010865245376897444,-1.0524433489439744e-05
0.1,2500.0,-0.004015907827933629,-2.7822262168774387e-05,1.2326973807455053,-1.5700693749282557e-06,1.5258987550582317e-05,2.085137580002698,1.2185683955465818,0.8047332442065488,1.2277393470380291,2.090096562734584,0.8097092432439408,1.2235428852470418,-0.0001015435846771312,-2.9486163976635735e-05
0.1,2600.0,-0.004359490291518156,-3.238510910309381e-05,1.175130877762103,-5.891187758453587e-07,1.599666196099218e-05,1.9392219628356842,1.1528087225871875,0.7740345590555912,1.1697427311597888,1.9446096786033227,0.7794340771714842,1.1582118124775418,-9.557617298885539e-05,-5.2798643072131365e-05
0.1,2700.0,-0.003656378427480343,-3.74514162412768e-05,1.1202827080264293,2.0306330196649392e-07,1.2627216818651892e-05,1.8092718375617982,1.0939142231132528,0.7446905655714958,1.114502730944219,1.8150501238012604,0.7504731687499515,1.0997054149482086,-9.105316856908077e-05,-8.044282071780478e-05
0.1,2800.0,-0.0017264303237214227,-4.296404273142993e-05,1.0687280747163046,6.933509013445002e-07,4.6321957772860385e-06,1.6930958933891742,1.0434983721521065,0.7173856085059128,1.0625976084804836,1.699223577853225,0.7235078908365375,1.0496338648690056,-8.81776114931349e-05,-0.00011232605916502872
0.1,2900.0,0.0015669341446460277,-4.8866740862151076e-05,1.0208970698977706,7.865688251760727e-07,-8.353101541387325e-06,1.5887319030150988,1.0027152643787454,0.6926689382585308,1.0144593357540455,1.5951659747943907,0.6990857263513733,1.0091492115813216,-8.70717396868643e-05,-0.00014830023886623362
0.1,3000.0,0.006320804126216257,-5.5105647711818366e-05,0.9770958202181678,4.054706220997168e-07,-2.655982231148829e-05,1.4944403353029663,0.9723375201907689,0.6709658977884719,0.970394955337494,1.5011369008725173,0.6776312308221251,0.9790230613879097,-8.779392498987864e-05,-0.0001881769624173669
0.5,200.0,-1.133041573634274,-0.0008718735777034336,0.0034081730114578724,-0.0010066968031958745,0.42437947593288444,18.757127784010727,0.0001734669628926023,0.8494730015685722,0.0034088033962105056,18.757131155480717,0.8495182541129369,0.00015826151706347952,-0.3762875914936582,0.0003050311365599568
0.5,210.0,-1.1463905764811784,-0.0007943431306711612,-0.021185892584864915,-0.0009199624376697627,0.36432985246698246,18.25306179528513,-0.0016876969705381605,0.8680416074498399,-0.021175490778801192,18.25307548354547,0.8680290134925295,-0.0017282753104793881,-0.3465970432604634,0.0003157066011033743
0.5,220.0,-1.1579780223293363,-0.000746242923361374,-0.0015329832586969245,-0.0008316557823316776,0.30542022967748106,17.703988012184478,0.007607160554266368,0.903721077173405,-0.0015066523432217126,17.703952166250133,0.9037207856120256,0.007575728104893258,-0.31861375136774145,0.00034404243488604934
0.5,230.0,-1.1546943511868777,-0.0006640716267137826,-0.07428527020339497,-0.0007684329479539931,0.24947815317996486,17.38848201180353,-0.011635045641209294,0.8922449221832822,-0.07431469494576999,17.38850785886941,0.8922844326235865,-0.011606214908904492,-0.29230812998291594,0.0003262694983905979
0.5,240.0,-1.162524283524414,-0.0006089998321258998,-0.03321721707178585,-0.0007145807008327163,0.19768426298408265,17.02350580864487,0.003766090784918482,0.9342670589057057,-0.03320129441265239,17.023497923813412,0.9342715910170122,0.0037556348313625663,-0.2674031817838188,0.0003542688739986783
0.5,250.0,-1.1611803391693258,-0.0005700883051727497,-0.010393544116640402,-0.0006646017645440549,0.15252302497258408,16.72405475244081,0.011938369962951325,0.9638679387981375,-0.010352462889890841,16.724019657850405,0.9638623837113515,0.011905471722480932,-0.24393673613702788,0.000369853284230452
0.5,260.0,-1.1496164939709437,-0.0005319813591840961,-0.03230832354729827,-0.0006168660695338098,0.11470029688490853,16.49674355119357,0.006941218746186507,0.9701630429834859,-0.032286674613511084,16.496716454768155,0.9701804313409964,0.006926991530955919,-0.22191139227963133,0.0003644405072221414
0.5,270.0,-1.1345464381474006,-0.0004914069245929172,-0.059683889782251,-0.0005714894983425783,0.08365566807022368,16.271127474397513,0.001990872447452578,0.9734870330741022,-0.059691452056831046,16.271118475460497,0.9735269564089394,0.002004707990581906,-0.20124664546330787,0.00035721793275468984
0.5,280.0,-1.1174622880285736,-0.0004512970625958045,-0.06471908546064303,-0.0005292684728679766,0.058489984841988536,15.994138565523858,0.0051328316541469615,0.9869223199799286,-0.06474002823769943,15.99413781506721,0.9869655540607941,0.005160041082321168,-0.18185199906913185,0.00036008270420512646
0.5,290.0,-1.0940928836131025,-0.0004148383716347547,-0.04666774786379784,-0.0004908325719055619,0.038383554085670055,15.655737596922753,0.015739097584551873,1.0098921777920593,-0.046683880689704596,15.655733605142663,1.009922006693417,0.015762114257721383,-0.16367651286308504,0.0003720022247735023
0.5,300.0,-1.0587539901497562,-0.0003833760593390467,-0.018362518970477845,-0.000456278239554379,0.022655868576919362,15.27435936684353,0.029487337673363565,1.035628472900858,-0.018365307519749463,15.274348238169233,1.0356395601914956,0.02949704166388388,-0.14671319398761987,0.0003861638798892277
0.5,310.0,-1.0078540690101387,-0.00035661292671111764,0.007611183363713692,-0.0004252278066348317,0.0107103223276761,14.876726097784182,0.04267528811471589,1.0580733938183124,0.007620265920135152,14.876711215860803,1.058070147244399,0.04267175999752624,-0.13097939895237276,0.00039656025255169815
0.5,320.0,-0.941116494615025,-0.00033345122099697253,0.024913078015219456,-0.0003970704909526751,0.001983968679090311,14.48536725823016,0.05377518432138637,1.0745692688165387,0.02492732795419769,14.485355031432263,1.0745603562153947,0.05376367104437163,-0.11649383931923996,0.0004005799307703401
0.5,330.0,-0.8611306443910082,-0.0003126920122345498,0.03337671367897722,-0.00037119254872739735,-0.004069471898485622,14.114357858180183,0.06312765341224934,1.085541303029867,0.03338905859892196,14.114353759986997,1.085534825489661,0.06311428435327109,-0.10326028869036055,0.000398709118001202
0.5,340.0,-0.7722012910897925,-0.000293404683789932,0.036433905811428496,-0.00034711520239803084,-0.00797219008193512,13.769943771576889,0.07200638532611109,1.0930671201520572,0.03643977859810671,13.769950288623585,1.0930680341324337,0.0719955453351715,-0.09126004100284264,0.0003931318851509586
0.5,350.0,-0.6791775068708973,-0.00027502980772009034,0.038451365599608794,-0.00032453790736066904,-0.010205611223000689,13.452997969145272,0.0817864603526016,1.099525118541066,0.03844950057250413,13.453014372744189,1.0995347330665075,0.08177995311280559,-0.08045133481308829,0.0003863789465875408
0.5,360.0,-0.5865794558096455,-0.00025733207433990146,0.04297708714973763,-0.00030331783790008265,-0.011195089517052156,13.161528491754702,0.09346374445738506,1.1067642409355867,0.042968951213650394,13.161551710930436,1.106780984545081,0.09346115184350022,-0.07077298139654814,0.00038047015742884345
0.5,370.0,-0.49809161580762484,-0.00024029681389001021,0.0519986914486877,-0.00028342002249352743,-0.011300763681468633,12.892523982665034,0.10750232630462146,1.1157966259813947,0.05198733795071692,12.892549851727875,1.115817294161273,0.1075018898116247,-0.06214980798726354,0.00037657003276134096
0.5,380.0,-0.41636599202642605,-0.00022402539248049899,0.0659373365393521,-0.0002648634135165486,-0.010815305262017317,12.643036355658227,0.12389282776712432,1.1268459113338505,0.06592624614808294,12.643060746859119,1.1268668610032342,0.1238923656849895,-0.05449830017060738,0.0003750048300513612
0.5,390.0,-0.3430388991459688,-0.00020865404609038044,0.08403559711904343,-0.00024767686323009163,-0.009967247362847565,12.410660880749331,0.1423050782954645,1.1395698999062318,0.08402780162563671,12.41068048958198,1.1395879278224923,0.14230268233473048,-0.047731550220486085,0.0003754680213180296
