*F - collisional frequency
*Q - minimal relaxational eigenvalue
*E - eigenvalue
*P - eigenvector projection squared on the relaxational subspace
 Temperature,    Pressure,          *F,         *Q/F         *E/F           *P
            K          atm        1/sec                         0            0
         2470           10  1.33136e+10    0.0394038   0.00223561     0.123544
         2475           10  1.32961e+10    0.0410405   0.00232011     0.125934
         2480           10  1.32787e+10    0.0408008   0.00232886     0.127036
         2485           10  1.32614e+10    0.0406136   0.00230525     0.126376
         2490           10  1.32441e+10    0.0409821   0.00236912     0.129007
         2495           10  1.32269e+10     0.041097   0.00237112     0.129144
         2500           10  1.32097e+10    0.0404475   0.00236562     0.129715
         2505           10  1.31926e+10    0.0405694   0.00240276     0.131575
         2510           10  1.31755e+10    0.0412159   0.00242316     0.132088
         2515           10  1.31585e+10    0.0407168   0.00243234     0.133307
         2520           10  1.31416e+10     0.041098   0.00246578     0.134573
         2525           10  1.31247e+10    0.0407285   0.00247038     0.134639
         2530           10  1.31078e+10    0.0433415   0.00258589     0.138277
         2535           10  1.30911e+10    0.0426686   0.00258566     0.139581
         2540           10  1.30743e+10    0.0424142   0.00262402     0.140493
         2545           10  1.30577e+10    0.0430933   0.00260893     0.140732
         2550           10   1.3041e+10    0.0426446   0.00265505     0.142629
         2555           10  1.30245e+10    0.0424583   0.00263141     0.141633
         2560           10   1.3008e+10     0.042779   0.00268683     0.144423
         2565           10  1.29915e+10    0.0426739   0.00266068     0.143004
         2570           10  1.29751e+10    0.0428721   0.00273229     0.145334
         2575           10  1.29587e+10     0.042659   0.00270964     0.146847
         2580           10  1.29424e+10    0.0438107   0.00271688     0.146078
         2585           10  1.29262e+10    0.0426799   0.00275647     0.148005
         2590           10    1.291e+10    0.0457956   0.00286123     0.151178
         2595           10  1.28939e+10    0.0453065   0.00292715     0.153254
         2600           10  1.28778e+10    0.0444592   0.00291303     0.153461
         2605           10  1.28617e+10    0.0460555   0.00294835     0.154345
         2610           10  1.28457e+10    0.0450131   0.00295475     0.155157
         2615           10  1.28298e+10    0.0448016   0.00296472      0.15608
         2620           10  1.28139e+10    0.0447045   0.00295364     0.156449
         2625           10   1.2798e+10    0.0451187   0.00301963     0.158906
         2630           10  1.27823e+10     0.044842   0.00299103     0.158086
