    E, kcal/mol    D, mol/kcal       W1a->W1b       W1a->W2a       W1a->W2b        W1a->P1
        41.6687    2.42501e+15    2.14302e+14       0.999988       0.999988    2.92671e+13
        41.8117    2.48906e+15    2.15087e+14        0.99999        0.99999    2.94466e+13
        41.9547    2.55465e+15    2.15871e+14        0.99999        0.99999    2.96263e+13
        42.0976    2.62183e+15    2.16654e+14        0.99999        0.99999    2.98061e+13
        42.2406    2.69061e+15    2.17436e+14       0.999989       0.999989    2.99861e+13
        42.3835    2.76105e+15    2.18216e+14       0.999989       0.999989    3.01662e+13
        42.5265    2.83317e+15    2.18996e+14       0.999989       0.999989    3.03465e+13
        42.6694    2.90702e+15    2.19775e+14       0.999989       0.999989    3.05269e+13
        42.8124    2.98262e+15    2.20552e+14       0.999989       0.999989    3.07075e+13
        42.9553    3.06002e+15    2.21329e+14       0.999989       0.999989    3.08882e+13
        43.0983    3.13926e+15    2.22104e+14       0.999991       0.999991     3.1069e+13
        43.2413    3.22037e+15    2.22878e+14        0.99999        0.99999      3.125e+13
        43.3842     3.3034e+15    2.23652e+14        0.99999        0.99999    3.14311e+13
        43.5272    3.38838e+15    2.24424e+14       0.999989       0.999989    3.16124e+13
        43.6701    3.47536e+15    2.25195e+14       0.999989       0.999989    3.17937e+13
        43.8131    3.56439e+15    2.25965e+14       0.999991       0.999991    3.19752e+13
         43.956     3.6555e+15    2.26734e+14       0.999989       0.999989    3.21568e+13
         44.099    3.74874e+15    2.27501e+14       0.999989       0.999989    3.23385e+13
        44.2419    3.84415e+15    2.28268e+14       0.999988       0.999988    3.25203e+13
        44.3849    3.94178e+15    2.29034e+14       0.999989       0.999989    3.27022e+13
        44.5279    4.04168e+15    2.29798e+14        0.99999        0.99999    3.28842e+13
        44.6708     4.1439e+15    2.30562e+14       0.999991       0.999991    3.30664e+13
        44.8138    4.24848e+15    2.31324e+14        0.99999        0.99999    3.32486e+13
        44.9567    4.35547e+15    2.32085e+14       0.999988       0.999988    3.34309e+13
        45.0997    4.46493e+15    2.32845e+14        0.99999        0.99999    3.36133e+13
        45.2426     4.5769e+15    2.33604e+14        0.99999        0.99999    3.37958e+13
        45.3856    4.69143e+15    2.34362e+14        0.99999        0.99999    3.39784e+13
        45.5285    4.80859e+15    2.35119e+14       0.999989       0.999989    3.41611e+13
        45.6715    4.92843e+15    2.35875e+14       0.999989       0.999989    3.43439e+13
        45.8145      5.051e+15    2.36629e+14        0.99999        0.99999    3.45267e+13
        45.9574    5.17635e+15    2.37383e+14       0.999988       0.999988    3.47096e+13
        46.1004    5.30455e+15    2.38135e+14       0.999989       0.999989    3.48926e+13
        46.2433    5.43565e+15    2.38887e+14       0.999988       0.999988    3.50756e+13
        46.3863    5.56972e+15    2.39637e+14       0.999991       0.999991    3.52588e+13
        46.5292    5.70681e+15    2.40386e+14        0.99999        0.99999    3.54419e+13
        46.6722    5.84698e+15    2.41134e+14       0.999991       0.999991    3.56252e+13
        46.8151    5.99031e+15    2.41881e+14       0.999991       0.999991    3.58085e+13
        46.9581    6.13684e+15    2.42627e+14        0.99999        0.99999    3.59919e+13
        47.1011    6.28666e+15    2.43372e+14       0.999991       0.999991    3.61753e+13
         47.244    6.43982e+15    2.44115e+14       0.999989       0.999989    3.63587e+13
         47.387     6.5964e+15    2.44858e+14        0.99999        0.99999    3.65423e+13
        47.5299    6.75645e+15    2.45599e+14       0.999989       0.999989    3.67258e+13
        47.6729    6.92006e+15    2.46339e+14       0.999989       0.999989    3.69094e+13
        47.8158     7.0873e+15    2.47079e+14       0.999993       0.999993    3.70931e+13
        47.9588    7.25823e+15    2.47817e+14       0.999991       0.999991    3.72768e+13
        48.1017    7.43293e+15    2.48554e+14       0.999986       0.999986    3.74605e+13
        48.2447    7.61148e+15     2.4929e+14       0.999991       0.999991    3.76443e+13
        48.3877    7.79395e+15    2.50025e+14       0.999992       0.999992     3.7828e+13
        48.5306    7.98042e+15    2.50758e+14       0.999992       0.999992    3.80119e+13
        48.6736    8.17098e+15    2.51491e+14       0.999989       0.999989    3.81957e+13
        48.8165    8.36569e+15    2.52222e+14        0.99999        0.99999    3.83796e+13
        48.9595    8.56466e+15    2.52953e+14        0.99999        0.99999    3.85635e+13
        49.1024    8.76795e+15    2.53682e+14        0.99999        0.99999    3.87474e+13
        49.2454    8.97565e+15     2.5441e+14       0.999991       0.999991    3.89313e+13
        49.3883    9.18786e+15    2.55137e+14       0.999985       0.999985    3.91153e+13
        49.5313    9.40466e+15    2.55863e+14       0.999991       0.999991    3.92992e+13
        49.6743    9.62614e+15    2.56588e+14       0.999991       0.999991    3.94832e+13
        49.8172    9.85239e+15    2.57312e+14       0.999988       0.999988    3.96672e+13
        49.9602    1.00835e+16    2.58035e+14       0.999984       0.999984    3.98511e+13
    E, kcal/mol    D, mol/kcal       W2a->W2b       W2a->W1a       W2a->W1b        W2a->P1
          -4.22              0            ***            ***            ***            ***
       -4.07704              0            ***            ***            ***            ***
       -3.93409              0            ***            ***            ***            ***
       -3.79113          81443              0        188.585        7052.35              0
       -3.64818         713488              0        43.1473        903.519              0
       -3.50522    2.22447e+06              0        25.2318        324.704              0
       -3.36227     5.2803e+06    9.91332e+08         18.161         153.03              0
       -3.21931    1.03437e+07    1.38036e+10        15.0139        87.2276              0
       -3.07636     1.8757e+07    2.43768e+10        12.8418        53.6375              0
        -2.9334    3.15268e+07    3.69927e+10        11.4014        35.5276              0
       -2.79044    5.06561e+07    4.92536e+10        10.2896        24.5923              0
       -2.64749    7.78037e+07    6.26327e+10        9.48197        17.7849              0
       -2.50453    1.15569e+08    7.56064e+10        8.84197        13.2811              0
       -2.36158    1.66644e+08      8.839e+10         8.3392        10.2009              0
       -2.21862    2.34404e+08     1.0111e+11        7.94218        8.02213              0
       -2.07567    3.22776e+08    1.13928e+11        7.60986        6.43702              0
       -1.93271    4.37027e+08     1.2643e+11         7.3242        5.24753              0
       -1.78976    5.82157e+08    1.38808e+11        7.08554        4.34319              0
        -1.6468    7.65422e+08    1.50886e+11        6.87103        3.63769              0
       -1.50384    9.93014e+08    1.62831e+11        6.68864         3.0844              0
       -1.36089    1.27446e+09      1.745e+11        6.52389        2.64075              0
       -1.21793    1.61823e+09    1.85938e+11        6.37821         2.2831              0
       -1.07498    2.03674e+09    1.97084e+11        6.24445        1.98938              0
      -0.932022    2.54049e+09    2.07996e+11        6.12631        1.74759              0
      -0.789066    3.14483e+09    2.18616e+11        6.01734         1.5453              0
      -0.646111    3.86308e+09    2.29045e+11        5.92122         1.3757              0
      -0.503155    4.71418e+09    2.39211e+11        5.83318        1.23167              0
      -0.360199    5.71465e+09     2.4918e+11        5.75475        1.10913              0
      -0.217244    6.88805e+09    2.58862e+11        5.68292        1.00359              0
     -0.0742882    8.25608e+09    2.68307e+11         5.6185       0.912475              0
      0.0686673    9.84688e+09    2.77467e+11        5.55908       0.833079    4.20186e+08
       0.211623    1.16866e+10     2.8639e+11        5.50597       0.763733    9.46461e+09
       0.354578    1.38092e+10    2.95037e+11        5.45724       0.702667    4.53473e+10
       0.497534     1.6249e+10    3.03427e+11        5.41273       0.648714    1.19673e+11
        0.64049    1.90462e+10    3.11538e+11        5.37197       0.600772    2.41055e+11
       0.783445    2.22433e+10    3.19383e+11        5.33455       0.558009    4.14433e+11
       0.926401    2.58889e+10    3.26954e+11        5.29987       0.519688    6.34831e+11
        1.06936    3.00339e+10    3.34282e+11        5.26815       0.485219    9.01461e+11
        1.21231    3.47361e+10    3.41358e+11        5.23881       0.454123    1.20965e+12
        1.35527     4.0059e+10    3.48195e+11        5.21151       0.425944    1.55357e+12
        1.49822     4.6071e+10    3.54805e+11        5.18629       0.400357     1.9277e+12
        1.64118    5.28489e+10    3.61193e+11        5.16272       0.377039    2.32888e+12
        1.78413    6.04744e+10    3.67372e+11        5.14059       0.355737       2.75e+12
        1.92709    6.90386e+10    3.73349e+11         5.1198         0.3362    3.18462e+12
        2.07005    7.86375e+10    3.79148e+11        5.10029       0.318263    3.58309e+12
          2.213    8.93801e+10    3.84768e+11        5.08175       0.301743    3.93459e+12
        2.35596    1.01382e+11    3.90223e+11        5.06421       0.286506    4.23581e+12
        2.49891     1.1477e+11    3.95516e+11        5.04745       0.272413    4.49315e+12
        2.64187     1.2968e+11    4.00671e+11        5.03151        0.25936    4.71068e+12
        2.78482    1.46261e+11    4.05684e+11        5.01626       0.247241    4.88672e+12
        2.92778    1.64669e+11    4.10577e+11        5.00176       0.235975    5.03229e+12
        3.07073    1.85082e+11    4.15348e+11        4.98775       0.225483    5.14369e+12
        3.21369    2.07682e+11    4.20014e+11        4.97442       0.215699    5.22639e+12
        3.35665    2.32673e+11     4.2457e+11        4.96161       0.206563    5.29002e+12
         3.4996    2.60268e+11    4.29033e+11        4.94933       0.198017    5.32791e+12
        3.64256    2.90703e+11      4.334e+11        4.93753       0.190012    5.35101e+12
        3.78551    3.24224e+11    4.37685e+11        4.92624       0.182504    5.36376e+12
        3.92847    3.61103e+11    4.41884e+11        4.91537       0.175455    5.36742e+12
        4.07142    4.01626e+11    4.46005e+11        4.90498       0.168828     5.3637e+12
        4.21438    4.46106e+11    4.50046e+11        4.89498       0.162591    5.34832e+12
        4.35733    4.94872e+11    4.54015e+11        4.88536       0.156715    5.32549e+12
        4.50029    5.48282e+11    4.57909e+11        4.87615       0.151171    5.30879e+12
        4.64325    6.06712e+11    4.61735e+11        4.86732       0.145937    5.30277e+12
         4.7862    6.70574e+11    4.65492e+11        4.85883        0.14099    5.30817e+12
        4.92916    7.40301e+11    4.69182e+11         4.8507       0.136308    5.32547e+12
        5.07211    8.16362e+11    4.72805e+11        4.84286       0.131873    5.35442e+12
        5.21507    8.99251e+11    4.76365e+11        4.83533        0.12767    5.39275e+12
        5.35802    9.89501e+11    4.79862e+11        4.82809        0.12368    5.43215e+12
        5.50098    1.08768e+12    4.83296e+11        4.82113       0.119891    5.47386e+12
        5.64393    1.19439e+12    4.86671e+11        4.81442       0.116289    5.51407e+12
        5.78689    1.31027e+12    4.89988e+11        4.80795       0.112862      5.556e+12
        5.92985    1.43601e+12    4.93246e+11        4.80171       0.109598    5.59705e+12
         6.0728    1.57235e+12    4.96448e+11        4.79567       0.106488    5.63692e+12
        6.21576    1.72004e+12    4.99596e+11        4.78985       0.103522    5.67158e+12
        6.35871    1.87993e+12    5.02691e+11         4.7842       0.100692    5.69954e+12
        6.50167    2.05289e+12    5.05735e+11        4.77873      0.0979873    5.72111e+12
        6.64462    2.23984e+12    5.08729e+11        4.77344      0.0954026    5.73733e+12
        6.78758    2.44177e+12    5.11674e+11        4.76832      0.0929306    5.74647e+12
        6.93054    2.65974e+12    5.14572e+11        4.76334      0.0905649     5.7508e+12
        7.07349    2.89484e+12    5.17425e+11        4.75853      0.0882992    5.75092e+12
        7.21645    3.14826e+12    5.20234e+11        4.75385      0.0861278    5.74607e+12
         7.3594    3.42124e+12    5.22999e+11        4.74931      0.0840454      5.737e+12
        7.50236    3.71511e+12    5.25722e+11        4.74491      0.0820473    5.72257e+12
        7.64531    4.03125e+12    5.28405e+11        4.74063      0.0801295    5.70433e+12
        7.78827    4.37115e+12    5.31048e+11        4.73647      0.0782873    5.68617e+12
        7.93122    4.73636e+12    5.33651e+11        4.73244      0.0765169    5.66857e+12
        8.07418    5.12854e+12    5.36218e+11        4.72852      0.0748141    5.65184e+12
        8.21714    5.54943e+12    5.38747e+11        4.72471       0.073176    5.63589e+12
        8.36009    6.00086e+12     5.4124e+11        4.72102      0.0715991    5.62006e+12
        8.50305    6.48479e+12    5.43698e+11        4.71743      0.0700804     5.6043e+12
          8.646    7.00326e+12    5.46121e+11        4.71392      0.0686172    5.58931e+12
        8.78896    7.55844e+12     5.4851e+11        4.71053      0.0672065    5.57563e+12
        8.93191     8.1526e+12    5.50866e+11        4.70722      0.0658458      5.563e+12
        9.07487    8.78816e+12    5.53189e+11          4.704      0.0645333    5.55192e+12
        9.21782    9.46764e+12    5.55481e+11        4.70087      0.0632662    5.54204e+12
        9.36078    1.01937e+13    5.57741e+11        4.69783      0.0620422    5.53288e+12
        9.50374    1.09692e+13     5.5997e+11        4.69485      0.0608596    5.52318e+12
        9.64669     1.1797e+13    5.62169e+11        4.69195      0.0597167    5.51296e+12
        9.78965    1.26804e+13    5.64338e+11        4.68915      0.0586115    5.50225e+12
         9.9326    1.36224e+13    5.66478e+11         4.6864      0.0575421      5.491e+12
        10.0756    1.46267e+13     5.6859e+11         4.6837      0.0565072    5.47899e+12
        10.2185    1.56968e+13    5.70675e+11        4.68109      0.0555055    5.46642e+12
        10.3615    1.68364e+13    5.72731e+11        4.67853      0.0545351    5.45255e+12
        10.5044    1.80497e+13    5.74762e+11        4.67605      0.0535949    5.43727e+12
        10.6474    1.93408e+13    5.76766e+11        4.67361       0.052684    5.42047e+12
        10.7903     2.0714e+13    5.78745e+11         4.6712      0.0518005     5.4019e+12
        10.9333    2.21741e+13    5.80699e+11        4.66887      0.0509435    5.38226e+12
        11.0762    2.37258e+13    5.82628e+11        4.66663      0.0501121    5.36245e+12
        11.2192    2.53743e+13    5.84534e+11        4.66441      0.0493052    5.34248e+12
        11.3622    2.71249e+13    5.86415e+11        4.66224      0.0485219    5.32232e+12
        11.5051    2.89831e+13    5.88274e+11        4.66011      0.0477611    5.30203e+12
        11.6481    3.09549e+13     5.9011e+11        4.65804       0.047022    5.28128e+12
         11.791    3.30463e+13    5.91924e+11        4.65601      0.0463036    5.26034e+12
         11.934    3.52637e+13    5.93716e+11        4.65403      0.0456053    5.23983e+12
        12.0769     3.7614e+13    5.95487e+11        4.65209      0.0449264    5.21964e+12
        12.2199    4.01041e+13    5.97237e+11        4.65019       0.044266    5.19996e+12
        12.3628    4.27414e+13    5.98966e+11        4.64834      0.0436235    5.18066e+12
        12.5058    4.55337e+13    6.00675e+11        4.64651      0.0429981    5.16155e+12
        12.6488     4.8489e+13    6.02364e+11        4.64474      0.0423894    5.14243e+12
        12.7917    5.16156e+13    6.04033e+11        4.64299      0.0417966    5.12341e+12
        12.9347    5.49226e+13    6.05684e+11        4.64128      0.0412191     5.1044e+12
        13.0776     5.8419e+13    6.07315e+11        4.63961      0.0406566    5.08561e+12
        13.2206    6.21145e+13    6.08928e+11        4.63798      0.0401083    5.06683e+12
        13.3635    6.60192e+13    6.10523e+11        4.63636      0.0395739    5.04819e+12
        13.5065    7.01435e+13    6.12099e+11        4.63478      0.0390528    5.02952e+12
        13.6494    7.44985e+13    6.13659e+11        4.63324      0.0385447    5.01055e+12
        13.7924    7.90956e+13    6.15201e+11        4.63174      0.0380489    4.99132e+12
        13.9354    8.39468e+13    6.16726e+11        4.63025      0.0375652    4.97175e+12
        14.0783    8.90645e+13    6.18234e+11        4.62879      0.0370931    4.95177e+12
        14.2213    9.44617e+13    6.19726e+11        4.62736      0.0366323    4.93176e+12
        14.3642    1.00152e+14    6.21202e+11        4.62596      0.0361823    4.91176e+12
        14.5072     1.0615e+14    6.22662e+11        4.62457      0.0357429    4.89163e+12
        14.6501     1.1247e+14    6.24107e+11        4.62322      0.0353137    4.87137e+12
        14.7931    1.19127e+14    6.25536e+11        4.62189      0.0348942    4.85088e+12
         14.936    1.26138e+14     6.2695e+11         4.6206      0.0344844    4.83014e+12
         15.079    1.33519e+14     6.2835e+11        4.61931      0.0340838    4.80941e+12
         15.222    1.41287e+14    6.29735e+11        4.61805      0.0336921     4.7889e+12
        15.3649    1.49461e+14    6.31106e+11        4.61681      0.0333092    4.76854e+12
        15.5079     1.5806e+14    6.32464e+11        4.61562      0.0329346    4.74841e+12
        15.6508    1.67103e+14    6.33807e+11        4.61441      0.0325681    4.72843e+12
        15.7938    1.76611e+14    6.35137e+11        4.61324      0.0322097    4.70849e+12
        15.9367    1.86605e+14    6.36453e+11        4.61209      0.0318589    4.68863e+12
        16.0797    1.97107e+14    6.37756e+11        4.61097      0.0315154    4.66892e+12
        16.2226     2.0814e+14    6.39047e+11        4.60985      0.0311793    4.64934e+12
        16.3656    2.19729e+14    6.40325e+11        4.60874      0.0308503    4.62996e+12
        16.5086    2.31897e+14     6.4159e+11        4.60768      0.0305278    4.61066e+12
        16.6515    2.44672e+14    6.42843e+11        4.60662      0.0302121    4.59144e+12
        16.7945    2.58079e+14    6.44084e+11        4.60559       0.029903    4.57222e+12
        16.9374    2.72147e+14    6.45313e+11        4.60456      0.0295999    4.55301e+12
        17.0804    2.86905e+14     6.4653e+11        4.60356      0.0293029     4.5338e+12
        17.2233    3.02384e+14    6.47736e+11        4.60257       0.029012    4.51456e+12
        17.3663    3.18614e+14     6.4893e+11        4.60159      0.0287265     4.4953e+12
        17.5092    3.35628e+14    6.50113e+11        4.60063      0.0284468    4.47617e+12
        17.6522     3.5346e+14    6.51285e+11        4.59969      0.0281725     4.4571e+12
        17.7952    3.72146e+14    6.52446e+11        4.59876      0.0279034    4.43804e+12
        17.9381    3.91721e+14    6.53597e+11        4.59785      0.0276396    4.41897e+12
        18.0811    4.12224e+14    6.54737e+11        4.59694      0.0273808    4.39985e+12
         18.224    4.33693e+14    6.55867e+11        4.59606      0.0271267    4.38072e+12
         18.367     4.5617e+14    6.56986e+11        4.59519      0.0268775    4.36173e+12
        18.5099    4.79697e+14    6.58095e+11        4.59433      0.0266328    4.34287e+12
        18.6529    5.04318e+14    6.59195e+11        4.59347      0.0263927     4.3241e+12
        18.7958    5.30078e+14    6.60284e+11        4.59264      0.0261569    4.30542e+12
        18.9388    5.57024e+14    6.61365e+11        4.59182      0.0259254    4.28679e+12
        19.0818    5.85206e+14    6.62435e+11        4.59101      0.0256981    4.26818e+12
        19.2247    6.14673e+14    6.63496e+11        4.59022      0.0254749    4.24968e+12
        19.3677    6.45479e+14    6.64548e+11        4.58942      0.0252556    4.23131e+12
        19.5106    6.77678e+14    6.65591e+11        4.58865      0.0250401    4.21307e+12
        19.6536    7.11326e+14    6.66625e+11        4.58789      0.0248285    4.19495e+12
        19.7965    7.46482e+14     6.6765e+11        4.58714      0.0246205    4.17693e+12
        19.9395    7.83206e+14    6.68667e+11        4.58639       0.024416    4.15898e+12
        20.0824    8.21561e+14    6.69674e+11        4.58567      0.0242151     4.1411e+12
        20.2254    8.61612e+14    6.70674e+11        4.58494      0.0240176    4.12329e+12
        20.3684    9.03426e+14    6.71665e+11        4.58424      0.0238234    4.10556e+12
        20.5113    9.47072e+14    6.72647e+11        4.58353      0.0236325    4.08788e+12
        20.6543    9.92622e+14    6.73622e+11        4.58283      0.0234448    4.07028e+12
        20.7972    1.04015e+15    6.74588e+11        4.58215      0.0232601    4.05277e+12
        20.9402    1.08974e+15    6.75547e+11        4.58148      0.0230785    4.03531e+12
        21.0831    1.14146e+15    6.76498e+11        4.58081      0.0228999    4.01792e+12
        21.2261     1.1954e+15    6.77441e+11        4.58017      0.0227241    4.00058e+12
         21.369    1.25164e+15    6.78376e+11        4.57953      0.0225512    3.98326e+12
         21.512    1.31028e+15    6.79304e+11        4.57887       0.022381    3.96603e+12
         21.655    1.37139e+15    6.80224e+11        4.57825      0.0222135    3.94892e+12
        21.7979    1.43509e+15    6.81138e+11        4.57764      0.0220487     3.9319e+12
        21.9409    1.50146e+15    6.82043e+11        4.57701      0.0218865    3.91498e+12
        22.0838    1.57061e+15    6.82942e+11         4.5764      0.0217267    3.89814e+12
        22.2268    1.64263e+15    6.83834e+11        4.57583      0.0215695    3.88135e+12
        22.3697    1.71764e+15    6.84719e+11        4.57524      0.0214147    3.86464e+12
        22.5127    1.79576e+15    6.85597e+11        4.57464      0.0212622    3.84805e+12
        22.6556    1.87708e+15    6.86468e+11        4.57407       0.021112    3.83156e+12
        22.7986    1.96174e+15    6.87332e+11        4.57349      0.0209641    3.81517e+12
        22.9416    2.04985e+15     6.8819e+11        4.57292      0.0208184    3.79887e+12
        23.0845    2.14155e+15    6.89042e+11         4.5724      0.0206749    3.78264e+12
        23.2275    2.23695e+15    6.89887e+11        4.57183      0.0205335    3.76648e+12
        23.3704    2.33621e+15    6.90725e+11        4.57131      0.0203942     3.7504e+12
        23.5134    2.43945e+15    6.91557e+11        4.57077      0.0202569     3.7344e+12
        23.6563    2.54682e+15    6.92383e+11        4.57024      0.0201217    3.71849e+12
        23.7993    2.65847e+15    6.93203e+11        4.56973      0.0199884    3.70265e+12
        23.9422    2.77455e+15    6.94017e+11        4.56921       0.019857    3.68689e+12
        24.0852    2.89523e+15    6.94825e+11        4.56871      0.0197274     3.6712e+12
        24.2282    3.02065e+15    6.95627e+11         4.5682      0.0195997    3.65559e+12
        24.3711      3.151e+15    6.96422e+11        4.56771      0.0194738    3.64005e+12
        24.5141    3.28645e+15    6.97213e+11        4.56722      0.0193496    3.62458e+12
         24.657    3.42717e+15    6.97997e+11        4.56673      0.0192272    3.60916e+12
           24.8    3.57335e+15    6.98776e+11        4.56625      0.0191065    3.59384e+12
        24.9429    3.72517e+15    6.99549e+11        4.56579      0.0189874     3.5786e+12
        25.0859    3.88285e+15    7.00317e+11        4.56532        0.01887    3.56344e+12
        25.2288    4.04657e+15    7.01079e+11        4.56485      0.0187542    3.54836e+12
        25.3718    4.21655e+15    7.01836e+11         4.5644        0.01864    3.53335e+12
        25.5148    4.39301e+15    7.02588e+11        4.56395      0.0185272     3.5184e+12
        25.6577    4.57616e+15    7.03334e+11        4.56351       0.018416    3.50354e+12
        25.8007    4.76623e+15    7.04075e+11        4.56306      0.0183063    3.48878e+12
        25.9436    4.96346e+15    7.04811e+11        4.56262      0.0181979    3.47411e+12
        26.0866    5.16809e+15    7.05541e+11        4.56219       0.018091    3.45953e+12
        26.2295    5.38037e+15    7.06267e+11        4.56177      0.0179856    3.44502e+12
        26.3725    5.60056e+15    7.06988e+11        4.56134      0.0178814    3.43058e+12
        26.5154    5.82892e+15    7.07704e+11        4.56093      0.0177787    3.41621e+12
        26.6584    6.06573e+15    7.08415e+11        4.56051      0.0176773    3.40193e+12
        26.8014    6.31127e+15    7.09121e+11        4.56011      0.0175771    3.38773e+12
        26.9443    6.56583e+15    7.09822e+11        4.55971      0.0174783    3.37361e+12
        27.0873     6.8297e+15    7.10519e+11         4.5593      0.0173806    3.35955e+12
        27.2302     7.1032e+15    7.11211e+11        4.55891      0.0172842    3.34556e+12
        27.3732    7.38663e+15    7.11898e+11        4.55852      0.0171891    3.33164e+12
        27.5161    7.68033e+15    7.12581e+11        4.55813      0.0170951     3.3178e+12
        27.6591    7.98462e+15    7.13259e+11        4.55776      0.0170022    3.30402e+12
         27.802    8.29987e+15    7.13933e+11        4.55738      0.0169105    3.29031e+12
         27.945     8.6264e+15    7.14602e+11          4.557        0.01682    3.27666e+12
         28.088    8.96461e+15    7.15267e+11        4.55664      0.0167305     3.2631e+12
        28.2309    9.31485e+15    7.15927e+11        4.55627      0.0166421     3.2496e+12
        28.3739    9.67751e+15    7.16584e+11         4.5559      0.0165548    3.23618e+12
        28.5168     1.0053e+16    7.17236e+11        4.55555      0.0164685    3.22282e+12
        28.6598    1.04417e+16    7.17884e+11        4.55519      0.0163833    3.20953e+12
        28.8027    1.08441e+16    7.18527e+11        4.55483      0.0162991     3.1963e+12
        28.9457    1.12605e+16    7.19167e+11        4.55448      0.0162158    3.18316e+12
        29.0886    1.16915e+16    7.19803e+11        4.55414      0.0161336    3.17009e+12
        29.2316    1.21375e+16    7.20434e+11         4.5538      0.0160523    3.15709e+12
        29.3746    1.25989e+16    7.21062e+11        4.55347      0.0159719    3.14416e+12
        29.5175    1.30762e+16    7.21685e+11        4.55314      0.0158925     3.1313e+12
        29.6605      1.357e+16    7.22305e+11        4.55281       0.015814     3.1185e+12
        29.8034    1.40807e+16    7.22921e+11        4.55246      0.0157364    3.10578e+12
        29.9464    1.46089e+16    7.23533e+11        4.55214      0.0156596    3.09313e+12
        30.0893    1.51551e+16    7.24141e+11        4.55183      0.0155838    3.08055e+12
        30.2323    1.57199e+16    7.24745e+11         4.5515      0.0155088    3.06804e+12
        30.3752    1.63037e+16    7.25346e+11        4.55119      0.0154347     3.0556e+12
        30.5182    1.69073e+16    7.25943e+11        4.55088      0.0153613    3.04321e+12
        30.6612    1.75312e+16    7.26536e+11        4.55056      0.0152888    3.03089e+12
        30.8041    1.81761e+16    7.27126e+11        4.55029      0.0152171    3.01864e+12
        30.9471    1.88425e+16    7.27712e+11        4.54997      0.0151462    3.00646e+12
          31.09    1.95311e+16    7.28295e+11        4.54965       0.015076    2.99433e+12
         31.233    2.02425e+16    7.28874e+11        4.54937      0.0150067    2.98227e+12
        31.3759    2.09776e+16     7.2945e+11        4.54906       0.014938    2.97027e+12
        31.5189    2.17369e+16    7.30022e+11        4.54877      0.0148702    2.95833e+12
        31.6619    2.25212e+16    7.30591e+11         4.5485       0.014803    2.94645e+12
        31.8048    2.33313e+16    7.31156e+11        4.54821      0.0147366    2.93464e+12
        31.9478    2.41678e+16    7.31719e+11        4.54793      0.0146709    2.92288e+12
        32.0907    2.50317e+16    7.32277e+11        4.54764      0.0146059    2.91119e+12
        32.2337    2.59236e+16    7.32833e+11        4.54737      0.0145415    2.89956e+12
        32.3766    2.68444e+16    7.33385e+11        4.54709      0.0144778    2.88799e+12
        32.5196     2.7795e+16    7.33934e+11        4.54682      0.0144148    2.87649e+12
        32.6625    2.87762e+16     7.3448e+11        4.54655      0.0143525    2.86505e+12
        32.8055    2.97889e+16    7.35023e+11        4.54628      0.0142908    2.85366e+12
        32.9485    3.08341e+16    7.35562e+11        4.54602      0.0142297    2.84234e+12
        33.0914    3.19126e+16    7.36099e+11        4.54575      0.0141693    2.83108e+12
        33.2344    3.30254e+16    7.36632e+11        4.54549      0.0141095    2.81988e+12
        33.3773    3.41736e+16    7.37163e+11        4.54523      0.0140503    2.80874e+12
        33.5203    3.53581e+16     7.3769e+11        4.54498      0.0139917    2.79766e+12
        33.6632    3.65799e+16    7.38214e+11        4.54472      0.0139336    2.78664e+12
        33.8062    3.78402e+16    7.38736e+11        4.54447      0.0138762    2.77567e+12
        33.9491      3.914e+16    7.39254e+11        4.54422      0.0138194    2.76477e+12
        34.0921    4.04804e+16     7.3977e+11        4.54397      0.0137631    2.75392e+12
        34.2351    4.18626e+16    7.40283e+11        4.54373      0.0137074    2.74313e+12
         34.378    4.32878e+16    7.40792e+11        4.54348      0.0136522    2.73239e+12
         34.521    4.47571e+16    7.41299e+11        4.54325      0.0135975    2.72171e+12
        34.6639    4.62719e+16    7.41804e+11        4.54301      0.0135434    2.71109e+12
        34.8069    4.78333e+16    7.42305e+11        4.54277      0.0134899    2.70052e+12
        34.9498    4.94427e+16    7.42804e+11        4.54253      0.0134368    2.69001e+12
        35.0928    5.11015e+16      7.433e+11        4.54231      0.0133843    2.67955e+12
        35.2357    5.28109e+16    7.43793e+11        4.54208      0.0133322    2.66914e+12
        35.3787    5.45723e+16    7.44283e+11        4.54185      0.0132807    2.65879e+12
        35.5217    5.63873e+16    7.44771e+11        4.54161      0.0132296    2.64849e+12
        35.6646    5.82572e+16    7.45256e+11         4.5414       0.013179    2.63825e+12
        35.8076    6.01836e+16    7.45739e+11        4.54117      0.0131289    2.62806e+12
        35.9505    6.21681e+16    7.46219e+11        4.54095      0.0130793    2.61792e+12
        36.0935    6.42121e+16    7.46696e+11        4.54073      0.0130302    2.60783e+12
        36.2364    6.63174e+16    7.47171e+11        4.54051      0.0129815    2.59779e+12
        36.3794    6.84855e+16    7.47643e+11        4.54029      0.0129333    2.58781e+12
        36.5223    7.07182e+16    7.48113e+11        4.54008      0.0128855    2.57788e+12
        36.6653    7.30173e+16    7.48581e+11        4.53987      0.0128381    2.56801e+12
        36.8083    7.53844e+16    7.49046e+11        4.53967      0.0127912    2.55818e+12
        36.9512    7.78214e+16    7.49508e+11        4.53945      0.0127447    2.54841e+12
        37.0942    8.03302e+16    7.49968e+11        4.53924      0.0126986    2.53868e+12
