Pressure (atm),Temperature (K),B1_Frequencies_1_P1->W1,B1_Energy_1_P1->W1,W1_Frequencies_1_P1->W1,P1_SymmetryFactor_1_P1->W1,P1_Frequencies_1_P1->W1,B1_ImaginaryFrequency_1_P1->W1,W1_SymmetryFactor_1_P1->W1,W1_Energy_1_P1->W1,B1_SymmetryFactor_1_P1->W1,P1_Energy_1_P1->W1
10.0,1120.0,-3.202926031306597,-0.44930382168561617,0.0,1.0000024754999468,1.8138062166176672,0.2679334023434018,0.0,0.0,-0.9999995116544242,0.4493052960103717
10.0,1125.0,-3.2085694641707825,-0.44730691037618986,0.0,1.0000024450254257,1.8193848421669618,0.2654732468364786,0.0,0.0,-0.9999995169327305,0.44730835934668134
10.0,1130.0,-3.214183122476046,-0.44532767085551617,0.0,1.0000024150053393,1.8249492587554887,0.2630461954106175,0.0,0.0,-0.9999995220795845,0.4453290949935514
10.0,1135.0,-3.2197671343643712,-0.4433658695756306,0.0,1.0000023854312503,1.8304991915520714,0.2606516614541406,0.0,0.0,-0.9999995270978385,0.4433672693922076
10.0,1140.0,-3.2253216303645624,-0.441421277085903,0.0,1.0000023562949132,1.8360343786275874,0.258289071251344,0.0,0.0,-0.9999995319902755,0.4414226530814685
10.0,1145.0,-3.230846743239367,-0.43949366794357647,0.0,1.0000023275882666,1.841554570497603,0.2559578636443067,0.0,0.0,-0.9999995367596102,0.4394950206082762
10.0,1150.0,-3.236342607839215,-0.437582820626639,0.0,1.000002299303431,1.8470595296815042,0.2536574897049917,0.0,0.0,-0.9999995414084923,0.43758415044056165
10.0,1155.0,-3.2418093609622725,-0.4356885174489588,0.0,1.000002271432701,1.8525490302774839,0.251387412417286,0.0,0.0,-0.9999995459395075,0.43568982488237407
10.0,1160.0,-3.2472471412205652,-0.4338105444776157,0.0,1.0000022439685439,1.8580228575527744,0.24914710636863244,0.0,0.0,-0.9999995503551791,0.4338118299912041
10.0,1165.0,-3.252656088911899,-0.43194869145235815,0.0,1.0000022169035923,1.8634808075485403,0.24693605745092947,0.0,0.0,-0.9999995546579703,0.43194995549743676
10.0,1170.0,-3.258036345897346,-0.430102751707129,0.0,1.0000021902306413,1.8689226866988706,0.2447537625703762,0.0,0.0,-0.9999995588502855,0.4301039947258686
10.0,1175.0,-3.263388055484048,-0.4282725220935921,0.0,1.0000021639426446,1.874348311463331,0.24259972936596216,0.0,0.0,-0.9999995629344716,0.42827374451923117
10.0,1180.0,-3.2687113623131387,-0.4264578029066054,0.0,1.0000021380327089,1.8797575079725661,0.24047347593631063,0.0,0.0,-0.9999995669128204,0.4264590051636557
10.0,1185.0,-3.274006412252545,-0.42465839781157866,0.0,1.0000021124940919,1.8851501116864486,0.23837453057458804,0.0,0.0,-0.9999995707875694,0.4246595803160277
10.0,1190.0,-3.279273352294476,-0.42287411377366374,0.0,1.0000020873201962,1.8905259670643082,0.23630243151121114,0.0,0.0,-0.9999995745609035,0.42287527693317023
10.0,1195.0,-3.284512330457415,-0.42110476098872324,0.0,1.0000020625045678,1.8958849272467866,0.2342567266640957,0.0,0.0,-0.9999995782349562,0.4211059052028078
10.0,1200.0,-3.289723495692399,-0.4193501528160227,0.0,1.000002038040891,1.9012268537488741,0.23223697339618665,0.0,0.0,-0.9999995818118115,0.4193512784762542
10.0,1205.0,-3.2949069977934426,-0.4176101057126005,0.0,1.0000020139229848,1.9065516161637215,0.23024273828003353,0.0,0.0,-0.9999995852935045,0.4176112132027761
10.0,1210.0,-3.300062987311902,-0.41588443916926393,0.0,1.0000019901448007,1.911859091876811,0.2282735968691801,0.0,0.0,-0.9999995886820233,0.4158855288655863
10.0,1215.0,-3.3051916154746404,-0.4141729756481668,0.0,1.0000019667004183,1.9171491657901136,0.22632913347613795,0.0,0.0,-0.9999995919793101,0.41417404791941453
10.0,1220.0,-3.3102930341058254,-0.41247554052191976,0.0,1.0000019435840428,1.922421730055862,0.22440894095673236,0.0,0.0,-0.9999995951872621,0.4124765957296153
10.0,1225.0,-3.315367395552209,-0.4107919620141946,0.0,1.0000019207900013,1.927676683819569,0.22251262050061357,0.0,0.0,-0.9999995983077331,0.41079300051276624
10.0,1230.0,-3.320414852611752,-0.40912207114177473,0.0,1.0000018983127394,1.9329139329719736,0.22063978142772783,0.0,0.0,-0.9999996013425343,0.40912309327871593
10.0,1235.0,-3.3254355584654522,-0.4074657016580152,0.0,1.0000018761468195,1.9381333899095665,0.21879004099056215,0.0,0.0,-0.9999996042934359,0.4074667077740384
10.0,1240.0,-3.330429666612242,-0.4058226899976689,0.0,1.0000018542869171,1.9433349733033947,0.216963024181968,0.0,0.0,-0.9999996071621672,0.40582368042685674
10.0,1245.0,-3.335397330806832,-0.40419287522304514,0.0,1.0000018327278186,1.9485186078758359,0.21515836354839585,0.0,0.0,-0.9999996099504189,0.40419385029299576
10.0,1250.0,-3.340338705000384,-0.40257609897145613,0.0,1.000001811464417,1.9536842241850547,0.2133756990083548,0.0,0.0,-0.9999996126598434,0.40257705900342766
10.0,1255.0,-3.3452539432838875,-0.4009722054039234,0.0,1.0000017904917113,1.9588317584168595,0.211614677675942,0.0,0.0,-0.9999996152920555,0.4009731507129724
10.0,1260.0,-3.3501431998341342,-0.3993810411551044,0.0,1.0000017698048036,1.9639611521836995,0.2098749536892733,0.0,0.0,-0.9999996178486338,0.399381972050222
10.0,1265.0,-3.3550066288621925,-0.39780245528440555,0.0,1.0000017493988944,1.9690723523305365,0.2081561880436653,0.0,0.0,-0.9999996203311218,0.3978033720686489
10.0,1270.0,-3.359844384564261,-0.39623629922825143,0.0,1.0000017292692835,1.9741653107473398,0.20645804842941398,0.0,0.0,-0.9999996227410289,0.39623720219887404
10.0,1275.0,-3.36465662107482,-0.3946824267534767,0.0,1.0000017094113651,1.9792399841879884,0.20478020907403194,0.0,0.0,-0.9999996250798299,0.39468331620205355
10.0,1280.0,-3.369443492421982,-0.39314069391180984,0.0,1.0000016898206272,1.984296334095321,0.2031223505887993,0.0,0.0,-0.9999996273489676,0.39314157012436
10.0,1285.0,-3.3742051524849495,-0.39161095899542026,0.0,1.0000016704926478,1.9893343264321406,0.2014841598194967,0.0,0.0,-0.999999629549853,0.3916118222525268
10.0,1290.0,-3.3789417549534937,-0.3900930824934987,0.0,1.0000016514230943,1.9943539315179433,0.19986532970119034,0.0,0.0,-0.9999996316838654,0.39009393307042484
10.0,1295.0,-3.3836534532893796,-0.3885869270498438,0.0,1.0000016326077197,1.999355123871183,0.19826555911694682,0.0,0.0,-0.9999996337523545,0.38858776521664795
10.0,1300.0,-3.388340400689643,-0.3870923574214274,0.0,1.0000016140423629,2.00433788205686,0.19668455276034863,0.0,0.0,-0.9999996357566397,0.3870931834430725
10.0,1305.0,-3.393002750051664,-0.3856092404379122,0.0,1.000001595722944,2.0093021885392623,0.1951220210017021,0.0,0.0,-0.9999996376980124,0.3856100545743752
10.0,1310.0,-3.3976406539399444,-0.384137444962096,0.0,1.000001577645465,2.0142480295396683,0.19357767975782444,0.0,0.0,-0.9999996395777349,0.3841382474684729
10.0,1315.0,-3.402254264554528,-0.3826768418512602,0.0,1.0000015598060052,2.019175394898832,0.19205125036529352,0.0,0.0,-0.9999996413970428,0.3826776329778696
10.0,1320.0,-3.406843733701007,-0.3812273039193946,0.0,1.0000015422007222,2.0240842779441013,0.19054245945706566,0.0,0.0,-0.9999996431571448,0.38122808391187774
10.0,1325.0,-3.411409212762023,-0.37978870590027775,0.0,1.0000015248258478,2.028974675360988,0.1890510388423506,0.0,0.0,-0.9999996448592233,0.3797894749996972
10.0,1330.0,-3.415950852670238,-0.3783609244113926,0.0,1.0000015076776874,2.033846587069042,0.18757672538965217,0.0,0.0,-0.9999996465044355,0.3783616828543276
10.0,1335.0,-3.4204688038826774,-0.376943837918649,0.0,1.0000014907526185,2.038700016101886,0.18611926091287795,0.0,0.0,-0.9999996480939138,0.37694458593728947
10.0,1340.0,-3.4249632163564203,-0.37553732670189954,0.0,1.000001474047088,2.043534968491256,0.18467839206042333,0.0,0.0,-0.9999996496287659,0.37553806452413685
10.0,1345.0,-3.429434239525565,-0.37414127282122295,0.0,1.0000014575576117,2.0483514531549196,0.18325387020714543,0.0,0.0,-0.9999996511100763,0.374142000670739
10.0,1350.0,-3.4338820222794215,-0.3727555600839556,0.0,1.0000014412807725,2.0531494817883233,0.1818454513491422,0.0,0.0,-0.9999996525389063,0.3727562781803106
10.0,1355.0,-3.4383067129418823,-0.37138007401245654,0.0,1.0000014252132183,2.0579290687598597,0.1804528960012448,0.0,0.0,-0.9999996539162945,0.3713807825711727
10.0,1360.0,-3.4427084592519237,-0.37001470181257934,0.0,1.0000014093516607,2.0626902310096162,0.17907596909715756,0.0,0.0,-0.999999655243258,0.3700154010452244
10.0,1365.0,-3.447087408345186,-0.36865933234283993,0.0,1.0000013936928744,2.067432987951488,0.17771443989215707,0.0,0.0,-0.9999996565207918,0.3686600224571085
10.0,1370.0,-3.4514437067365993,-0.367313856084258,0.0,1.0000013782336952,2.0721573613785487,0.17636808186827718,0.0,0.0,-0.9999996577498704,0.3673145372840502
10.0,1375.0,-3.455777500304001,-0.36597816511085735,0.0,1.0000013629710178,2.0768633753715564,0.1750366726419139,0.0,0.0,-0.999999658931448,0.36597883759635585
10.0,1380.0,-3.4600889342727075,-0.3646521530608067,0.0,1.0000013479017957,2.0815510562104915,0.17371999387377207,0.0,0.0,-0.9999996600664582,0.36465281702855273
10.0,1385.0,-3.464378153201006,-0.3633357151081863,0.0,1.0000013330230402,2.086220432289034,0.17241783118109116,0.0,0.0,-0.9999996611558156,0.3633363707511527
10.0,1390.0,-3.468645300966523,-0.3620287479353636,0.0,1.0000013183318175,2.0908715340318653,0.17112997405208308,0.0,0.0,-0.9999996622004156,0.3620293954430276
10.0,1395.0,-3.4728905207534333,-0.36073114970596265,0.0,1.0000013038252487,2.0955043938147067,0.16985621576251828,0.0,0.0,-0.9999996632011348,0.36073178926437494
10.0,1400.0,-3.4771139550404833,-0.3594428200384137,0.0,1.0000012895005082,2.100119045887001,0.16859635329439943,0.0,0.0,-0.9999996641588321,0.3594434518302686
10.0,1405.0,-3.481315745589775,-0.3581636599800666,0.0,1.0000012753548229,2.104715526297155,0.16735018725666362,0.0,0.0,-0.9999996650743487,0.3581642841847678
10.0,1410.0,-3.48549603343631,-0.3568935719818549,0.0,1.0000012613854707,2.1092938728202433,0.1661175218078525,0.0,0.0,-0.9999996659485079,0.3568941887755822
10.0,1415.0,-3.4896549588782304,-0.35563245987349823,0.0,1.0000012475897795,2.113854124888096,0.16489816458070009,0.0,0.0,-0.9999996667821164,0.3556330694292712
10.0,1420.0,-3.4937926614677473,-0.35438022883922804,0.0,1.0000012339651256,2.118396323521709,0.1636919266085775,0.0,0.0,-0.9999996675759643,0.3543808313269681
10.0,1425.0,-3.497909280002723,-0.35313678539402327,0.0,1.0000012205089344,2.1229205112658622,0.16249862225375133,0.0,0.0,-0.9999996683308258,0.3531373809806163
10.0,1430.0,-3.5020049525188788,-0.3519020373603465,0.0,1.0000012072186766,2.1274267321259086,0.1613180691373937,0.0,0.0,-0.9999996690474591,0.3519026262097012
10.0,1435.0,-3.5060798162826043,-0.3506758938453649,0.0,1.0000011940918698,2.1319150315066393,0.1601500880713043,0.0,0.0,-0.999999669726607,0.3506764761184724
10.0,1440.0,-3.5101340077843366,-0.34945826521864665,0.0,1.0000011811260758,2.13638545615317,0.15899450299129594,0.0,0.0,-0.9999996703689973,0.3494588410736368
10.0,1445.0,-3.514167662732495,-0.34824906309031933,0.0,1.000001168318901,2.1408380540937624,0.15785114089218993,0.0,0.0,-0.9999996709753429,0.34824963268251763
10.0,1450.0,-3.518180916047942,-0.34704820028968253,0.0,1.0000011556679937,2.1452728745845437,0.15671983176438625,0.0,0.0,-0.9999996715463425,0.347048763771664
10.0,1455.0,-3.5221739018589497,-0.34585559084425826,0.0,1.0000011431710456,2.149689968056041,0.1556004085319603,0.0,0.0,-0.9999996720826807,0.34585614836590123
10.0,1460.0,-3.526146753496646,-0.3446711499592742,0.0,1.0000011308257881,2.154089386061475,0.15449270699224474,0.0,0.0,-0.9999996725850281,0.3446717016678126
10.0,1465.0,-3.530099603490931,-0.34349479399756633,0.0,1.000001118629994,2.15847118122676,0.15339656575685612,0.0,0.0,-0.9999996730540426,0.3434953400376408
10.0,1470.0,-3.5340325835668276,-0.3423264404598917,0.0,1.0000011065814751,2.1628354072021496,0.15231182619412786,0.0,0.0,-0.9999996734903679,0.3423269809735993
10.0,1475.0,-3.537945824641267,-0.34116600796564095,0.0,1.000001094678082,2.1671821186154836,0.15123833237291287,0.0,0.0,-0.9999996738946356,0.3411665430925848
10.0,1480.0,-3.5418394568202696,-0.3400134162339436,0.0,1.0000010829177028,2.171511371026962,0.15017593100771023,0.0,0.0,-0.9999996742674647,0.34001394611127994
10.0,1485.0,-3.545713609396522,-0.3388685860651533,0.0,1.0000010712982632,2.1758232208854267,0.14912447140509633,0.0,0.0,-0.9999996746094615,0.33886911082763865
10.0,1490.0,-3.5495684108473196,-0.33773143932270605,0.0,1.0000010598177245,2.1801177254860766,0.14808380541140564,0.0,0.0,-0.9999996749212207,0.33773195910274295
10.0,1495.0,-3.5534039888328706,-0.3366018989153441,0.0,1.000001048474084,2.1843949429295737,0.14705378736164681,0.0,0.0,-0.999999675203325,0.33660241384302597
10.0,1500.0,-3.5572204701949346,-0.33547988877969265,0.0,1.0000010372653738,2.188654932082517,0.14603427402960464,0.0,0.0,-0.9999996754563458,0.3354803989828476
10.0,1505.0,-3.561017980955788,-0.3343653338631872,0.0,1.0000010261896597,2.1928977525392086,0.14502512457911082,0.0,0.0,-0.9999996756808434,0.3343658394674206
10.0,1510.0,-3.5647966463174976,-0.33325816010733617,0.0,1.0000010152450411,2.1971234645846844,0.14402620051643977,0.0,0.0,-0.9999996758773664,0.33325866123607334
10.0,1515.0,-3.5685565906614967,-0.3321582944313188,0.0,1.0000010044296506,2.201332129158978,0.1430373656438093,0.0,0.0,-0.9999996760464536,0.3321587912058449
10.0,1520.0,-3.5722979375484347,-0.3310656647159041,0.0,1.0000009937416523,2.205523807822567,0.14205848601395166,0.0,0.0,-0.9999996761886326,0.33106615725540567
10.0,1525.0,-3.5760208097183073,-0.3299801997876877,0.0,1.0000009831792414,2.2096985627229504,0.14108942988572995,0.0,0.0,-0.9999996763044212,0.32998068820929083
10.0,1530.0,-3.5797253290908353,-0.3289018294036362,0.0,1.0000009727406445,2.213856456562359,0.14013006768076808,0.0,0.0,-0.9999996763943266,0.32890231382244584
10.0,1535.0,-3.583411616766096,-0.32783048423593597,0.0,1.0000009624241182,2.2179975525665214,0.13918027194107657,0.0,0.0,-0.9999996764588469,0.32783096476507284
10.0,1540.0,-3.5870797930253917,-0.3267660958571339,0.0,1.0000009522279485,2.222121914454478,0.13823991728763738,0.0,0.0,-0.9999996764984697,0.3267665726077724
10.0,1545.0,-3.590729977332331,-0.3257085967255704,0.0,1.0000009421504508,2.226229606409397,0.13730888037993016,0.0,0.0,-0.9999996765136738,0.3257090698069737
10.0,1550.0,-3.5943622883341346,-0.3246579201710907,0.0,1.000000932189968,2.230320693050365,0.13638703987637332,0.0,0.0,-0.9999996765049284,0.3246583896906467
10.0,1555.0,-3.5979768438631416,-0.3236140003810343,0.0,1.0000009223448718,2.2343952394051234,0.13547427639566018,0.0,0.0,-0.9999996764726942,0.32361446644429
10.0,1560.0,-3.601573760938507,-0.3225767723864935,0.0,1.0000009126135603,2.2384533108837155,0.13457047247895668,0.0,0.0,-0.9999996764174225,0.32257723509718894
10.0,1565.0,-3.605153155768088,-0.3215461720488339,0.0,1.000000902994459,2.242494973253012,0.13367551255295293,0.0,0.0,-0.9999996763395562,0.32154663150893537
10.0,1570.0,-3.608715143750497,-0.32052213604647445,0.0,1.0000008934860196,2.246520292612101,0.1327892828937342,0.0,0.0,-0.9999996762395297,0.320522592356207
10.0,1575.0,-3.612259839477337,-0.31950460186191787,0.0,1.0000008840867187,2.2505293353685003,0.1319116715914621,0.0,0.0,-0.9999996761177693,0.3195050551197969
10.0,1580.0,-3.61578735673558,-0.31849350776902696,0.0,1.000000874795059,2.254522168215179,0.13104256851583054,0.0,0.0,-0.9999996759746929,0.31849395807188996
10.0,1585.0,-3.6192978085101037,-0.31748879282054504,0.0,1.0000008656095676,2.258498858108335,0.1301818652822945,0.0,0.0,-0.9999996758107105,0.3174892402635814
10.0,1590.0,-3.6227913069863757,-0.3164903968358463,0.0,1.0000008565287957,2.2624594722459634,0.12932945521903694,0.0,0.0,-0.9999996756262247,0.3164908415126274
10.0,1595.0,-3.6262679635532584,-0.31549826038892187,0.0,1.0000008475513182,2.2664040780471058,0.12848523333466744,0.0,0.0,-0.9999996754216298,0.315498702391431
10.0,1600.0,-3.6297278888059634,-0.3145123247965882,0.0,1.0000008386757337,2.2703327431318434,0.12764909628662216,0.0,0.0,-0.9999996751973135,0.31451276421524843
10.0,1605.0,-3.6331711925491086,-0.31353253210691645,0.0,1.0000008299006633,2.2742455353019513,0.12682094235025657,0.0,0.0,-0.9999996749536554,0.31353296903061895
10.0,1610.0,-3.636597983799904,-0.31255882508787786,0.0,1.0000008212247504,2.2781425225222263,0.12600067138861593,0.0,0.0,-0.9999996746910285,0.31255925960400993
10.0,1615.0,-3.640008370791442,-0.31159114721619935,0.0,1.0000008126466604,2.2820237729024453,0.12518818482285368,0.0,0.0,-0.9999996744097988,0.31159157941067045
10.0,1620.0,-3.6434024609760893,-0.31062944266642645,0.0,1.0000008041650812,2.2858893546799472,0.12438338560329443,0.0,0.0,-0.9999996741103249,0.31062987262369574
10.0,1625.0,-3.6467803610289815,-0.30967365630018756,0.0,1.0000007957787203,2.2897393362028287,0.12358617818112382,0.0,0.0,-0.9999996737929592,0.3096740841032888
10.0,1630.0,-3.650142176851602,-0.3087237336556554,0.0,1.0000007874863073,2.293573785913694,0.12279646848067938,0.0,0.0,-0.9999996734580476,0.30872415938622294
10.0,1635.0,-3.653488013575458,-0.3077796209372026,0.0,1.000000779286591,2.297392772334,0.12201416387234458,0.0,0.0,-0.9999996731059291,0.3077800446754962
10.0,1640.0,-3.6568179755658257,-0.3068412650052467,0.0,1.0000007711783416,2.301196364048921,0.12123917314601532,0.0,0.0,-0.9999996727369368,0.3068416868301756
10.0,1645.0,-3.660132166425589,-0.30590861336627856,0.0,1.0000007631603474,2.3049846296927656,0.1204714064851369,0.0,0.0,-0.9999996723513976,0.3059090333554257
10.0,1650.0,-3.6634306889991275,-0.30498161416307495,0.0,1.0000007552314167,2.308757637934881,0.1197107754412875,0.0,0.0,-0.9999996719496321,0.3049820323927199
10.0,1655.0,-3.666713645376297,-0.3040602161650856,0.0,1.0000007473903767,2.312515457466078,0.11895719290930572,0.0,0.0,-0.999999671531955,0.3040606327102283
10.0,1660.0,-3.669981136896451,-0.30314436875899636,0.0,1.000000739636073,2.316258156985518,0.11821057310294049,0.0,0.0,-0.9999996710986754,0.303144783693379
10.0,1665.0,-3.6732332641525387,-0.3022340219394611,0.0,1.0000007319673698,2.319985805188079,0.11747083153101118,0.0,0.0,-0.9999996706500967,0.30223443533559025
10.0,1670.0,-3.6764701269952496,-0.30132912629999953,0.0,1.0000007243831481,2.3236984707521686,0.1167378849740743,0.0,0.0,-0.9999996701865163,0.30132953822916775
10.0,1675.0,-3.679691824537202,-0.30042963302406095,0.0,1.0000007168823073,2.3273962223279576,0.11601165146157381,0.0,0.0,-0.9999996697082268,0.30043004355636793
10.0,1680.0,-3.682898455157203,-0.2995354938762426,0.0,1.0000007094637637,2.331079128526075,0.1152920502494696,0.0,0.0,-0.999999669215515,0.2995359030806166
10.0,1685.0,-3.6860901165045243,-0.2986466611936702,0.0,1.0000007021264508,2.3347472579066744,0.11457900179833336,0.0,0.0,-0.9999996687086624,0.2986470691378873
10.0,1690.0,-3.6892669055032346,-0.2977630878775269,0.0,1.0000006948693179,2.3384006789689145,0.11387242775189482,0.0,0.0,-0.9999996681879457,0.29776349462823215
10.0,1695.0,-3.692428918356568,-0.29688472738473426,0.0,1.0000006876913317,2.342039460140835,0.11317225091603635,0.0,0.0,-0.9999996676536365,0.2968851330074602
10.0,1700.0,-3.6955762505513285,-0.296011533719779,0.0,1.0000006805914734,2.3456636697695807,0.11247839523821668,0.0,0.0,-0.9999996671060012,0.29601193827896566
10.0,1705.0,-3.698708996862311,-0.2951434614266861,0.0,1.0000006735687414,2.3492733761120097,0.11179078578732288,0.0,0.0,-0.9999996665453015,0.2951438649856994
10.0,1710.0,-3.7018272513567743,-0.29428046558112836,0.0,1.0000006666221484,2.3528686473256397,0.11110934873392884,0.0,0.0,-0.9999996659717945,0.2942808682022787
10.0,1715.0,-3.7049311073989206,-0.2934225017826784,0.0,1.000000659750723,2.356449551459936,0.11043401133096434,0.0,0.0,-0.9999996653857322,0.293422903527239
10.0,1720.0,-3.708020657654408,-0.29256952614719217,0.0,1.0000006529535077,2.360016156447933,0.10976470189477162,0.0,0.0,-0.9999996647873625,0.2925699270754164
10.0,1725.0,-3.711095994094879,-0.29172149529932817,0.0,1.0000006462295608,2.363568530098161,0.10910134978655338,0.0,0.0,-0.9999996641769286,0.29172189547046734
10.0,1730.0,-3.71415720800251,-0.2908783663651938,0.0,1.0000006395779537,2.367106740086897,0.10844388539419256,0.0,0.0,-0.9999996635546697,0.2908787658375139
10.0,1735.0,-3.717204389974574,-0.29004009696512006,0.0,1.0000006329977724,2.3706308539507095,0.10779224011443878,0.0,0.0,-0.9999996629208202,0.2900404957959193
10.0,1740.0,-3.720237629928023,-0.28920664520656053,0.0,1.0000006264881174,2.374140939079282,0.10714634633546051,0.0,0.0,-0.9999996622756102,0.28920704345218473
10.0,1745.0,-3.7232570171040655,-0.28837796967711354,0.0,1.0000006200481013,2.3776370627085335,0.10650613741973765,0.0,0.0,-0.9999996616192665,0.288378367392973
10.0,1750.0,-3.7262626400727847,-0.28755402943766073,0.0,1.0000006136768516,2.381119291914005,0.10587154768730671,0.0,0.0,-0.9999996609520109,0.287554426678246
10.0,1755.0,-3.729254586737724,-0.28673478401562835,0.0,1.0000006073735073,2.384587693604495,0.10524251239933505,0.0,0.0,-0.9999996602740617,0.28673518083452537
10.0,1760.0,-3.732232944340515,-0.28592019339835656,0.0,1.000000601137222,2.388042334515977,0.10461896774202267,0.0,0.0,-0.9999996595856333,0.28592058984826263
10.0,1765.0,-3.7351977994654835,-0.2851102180265883,0.0,1.0000005949671602,2.3914832812057423,0.104000850810828,0.0,0.0,-0.9999996588869361,0.2851106141593263
10.0,1770.0,-3.738149238044274,-0.2843048187880628,0.0,1.0000005888625,2.3949106000467903,0.10338809959500071,0.0,0.0,-0.9999996581781769,0.2843052146545962
10.0,1775.0,-3.7410873453604654,-0.28350395701122194,0.0,1.0000005828224312,2.3983243572224495,0.10278065296242422,0.0,0.0,-0.9999996574595588,0.2835043526616688
10.0,1780.0,-3.744012206054187,-0.28270759445901866,0.0,1.000000576846156,2.4017246187212264,0.10217845064475506,0.0,0.0,-0.9999996567312814,0.2827079899426669
10.0,1785.0,-3.7469239041267417,-0.28191569332283245,0.0,1.0000005709328879,2.405111450331867,0.10158143322285457,0.0,0.0,-0.9999996559935406,0.28191608868815243
