Pressure (atm),Temperature (K),W1b_Frequencies_1_P1->P2,W1b_Energy_1_P1->P2,B8_SymmetryFactor_1_P1->P2,B8_Energy_1_P1->P2,B1_Frequencies_1_P1->P2,B1_Energy_1_P1->P2,colrel_Epsilons_P1->P2,colrel_PowerOne_P1->P2,colrel_FactorOne_P1->P2,B8_Frequencies_1_P1->P2,B2_ImaginaryFrequency_1_P1->P2,B2_Energy_1_P1->P2,W1a_Frequencies_1_P1->P2,W1a_Energy_1_P1->P2,W1b_SymmetryFactor_1_P1->P2,W1a_SymmetryFactor_1_P1->P2,B1_SymmetryFactor_1_P1->P2,colrel_Sigmas_P1->P2
0.1,350.0,-0.01700749367228715,-0.0023291072974287418,-0.030699497120681887,-0.033906323948201915,-0.00013205584209217294,-0.5346620310217468,0.008535551677454617,0.005464604504655112,0.03507738111387134,-0.14225061338038725,1.7677036859579285,-2.470061032844397e-07,-0.11385863451385628,-0.032667201791188184,-0.003892062959094768,-0.030816672830179893,-0.04896986678240502,0.05854711625108223
0.1,360.0,-0.015992515004710724,-0.0021871929195001138,-0.030712640956699705,-0.033513230157106326,-7.701634040593828e-05,-0.4978993999572937,0.007875316046685859,0.005879649440904438,0.03154846410649916,-0.1434476030413537,1.7568200477480942,-6.066625718059675e-07,-0.10619874280845852,-0.03127958757793329,-0.0036568856059984237,-0.028841920320605983,-0.04588759042228274,0.05484351586033006
0.1,370.0,-0.015021960476810136,-0.0020522494419753325,-0.030719551146895077,-0.03310910593828235,-7.918547541799037e-05,-0.4640686192626659,0.007251857276016919,0.006077920440621971,0.028113074922123567,-0.1446307621649929,1.7448331538327533,-7.895412925299783e-07,-0.0987923663580791,-0.029922874025357576,-0.003433773919459983,-0.02694670970682349,-0.04300921536424378,0.05128923856504783
0.1,380.0,-0.014097310632758861,-0.0019240343772450195,-0.030722427443342214,-0.03269728684635377,-0.0001390423245841807,-0.43285162181627085,0.006662957955895625,0.00607935066166112,0.02479906216166502,-0.14580815566890806,1.7318024424817338,-7.836275932665638e-07,-0.09161071002945358,-0.028478522699712423,-0.0032222502442462264,-0.025121741850118125,-0.04032225158987131,0.04786993717375695
0.1,390.0,-0.013219231813324512,-0.0018023520383123066,-0.030723890738801284,-0.032280643530438496,-0.00024573144429374655,-0.4039286375947254,0.006107038929439719,0.005911079504889574,0.021638242915440947,-0.1469973675378243,1.7177859542832858,-6.198921597725481e-07,-0.08464451244878819,-0.026882848840796936,-0.0030218216586792297,-0.02336136508947766,-0.03781386069688153,0.04457661538300102
0.1,400.0,-0.012387668534825291,-0.0016870532100305682,-0.030726594360050322,-0.031861575609573596,-0.0003829274441070659,-0.3770045590534022,0.00558306506096906,0.0056046824518905655,0.018661724327585817,-0.14822023297179626,1.7028392618090353,-3.525434005273506e-07,-0.07790085710221134,-0.025120557903821523,-0.0028320436283234035,-0.021663378487314176,-0.035471473580068115,0.04140545936330401
0.1,410.0,-0.01160196310947386,-0.0015780155957906574,-0.03073294688925295,-0.03144204745296225,-0.000533620891399127,-0.35182478522537747,0.005090389373231891,0.005193319064969718,0.01589631725311246,-0.14949858667522886,1.6870150934400645,-4.194048619316901e-08,-0.0713983188514995,-0.023212686773016907,-0.0026525305655184794,-0.020028363465578607,-0.03328326545444312,0.038356911866824044
0.1,420.0,-0.010860982292590294,-0.0014751203325745422,-0.030744959557215713,-0.031023648710790806,-0.0006833038732189635,-0.3281817276834057,0.004628585653216502,0.004709293352027353,0.013362271858351331,-0.1508514753185587,1.670363526266267,2.5750343874830554e-07,-0.06516184378052645,-0.021203376889566715,-0.0024829406992953663,-0.018458822300626194,-0.03123843591457641,0.035434405674255244
0.1,430.0,-0.010163238039627695,-0.0013782326793217224,-0.030764198899003448,-0.030607664757768993,-0.000821613462020396,-0.30591431273075903,0.004197299638424082,0.004182239702673211,0.011072242223777479,-0.15229376487746576,1.6529325474147751,5.042231204136699e-07,-0.05921820504125581,-0.0191480351932411,-0.0023229532686158795,-0.016958315461018073,-0.02932730998960927,0.03264305604483579
0.1,440.0,-0.00950699503847412,-0.0012871899280126825,-0.030791813418311186,-0.03019514619284248,-0.0009427621717379081,-0.28490297475300186,0.0037961332202647697,0.003637962486918998,0.009031231122686605,-0.15383583475665674,1.63476878405919,6.720860596480253e-07,-0.053592437536001084,-0.0171040398570491,-0.002172247939792071,-0.015530710676828048,-0.027541305495211832,0.029988496792989094
0.1,450.0,-0.008890361679083005,-0.0012017965832302336,-0.030828603110351946,-0.02978697060594154,-0.0010451552886724053,-0.26506229137418913,0.003424565407927552,0.003097853779116773,0.007237222356935596,-0.15548399137558316,1.6159182412276147,7.499111011621645e-07,-0.048305353179139816,-0.015124242474551353,-0.002030490627306886,-0.014179595840751019,-0.025872817285267486,0.027475952097581264
0.1,460.0,-0.008311363792046332,-0.0011218253960722838,-0.03087510650968423,-0.029383893215947296,-0.001130557600252099,-0.24633288111747023,0.0030819074041117294,0.0025787685236652973,0.005682228498796354,-0.15724127119535644,1.596426937516091,7.391359321586997e-07,-0.043372058450125865,-0.013253011517022878,-0.001897326429269609,-0.0129078666035965,-0.024315062050015608,0.025109570872229956
0.1,470.0,-0.007768002126265322,-0.001047022374402104,-0.03093168743413684,-0.02898658546257148,-0.0012030897830576143,-0.22867365021563843,0.0027672859546461295,0.0020932282460459158,0.004353532121229399,-0.15910837998215024,1.576341377189171,6.506230727826934e-07,-0.038801306316140816,-0.01152433382023986,-0.001772378616937581,-0.011717474827918904,-0.022861915852067045,0.022892009683798578
0.1,480.0,-0.007258295422235864,-0.0009771139836771692,-0.030998610611037383,-0.028595662238859797,-0.0012682450242019207,-0.2120550231814852,0.002479648082264225,0.00164983653583033,0.003234956842459076,-0.1610845977570672,1.5557088361330913,5.013143180264713e-07,-0.03459548528268161,-0.00996143673521812,-0.0016552519540309735,-0.010609311657499412,-0.02150776502290553,0.020824228296795252
0.1,490.0,-0.0067803113073756785,-0.0009118150982678687,-0.031076100962618647,-0.028211699343021576,-0.0013320380945133308,-0.1964534495721608,0.0022177805436390113,0.0012538106692800072,0.0023080587806229022,-0.16316855061307084,1.5345774668857615,3.11183065582478e-07,-0.030751055059396012,-0.008577435154360949,-0.00154553859386967,-0.00958319482705012,-0.02024738140540509,0.018905453234873908
0.1,500.0,-0.00633218727808481,-0.0008508366776137069,-0.031164385290192657,-0.027835243100383485,-0.0014003389942202481,-0.18184724357886728,0.0019803382413550574,0.0009075569400377816,0.001553173908076901,-0.16535880529706284,1.5129962453317605,1.0072401884640356e-07,-0.027259263663390768,-0.007376592483705368,-0.001442825082765099,-0.008637930741944104,-0.019075825847428528,0.017133264453068217
0.1,510.0,-0.005912143876315991,-0.0007938925260580278,-0.03126371759749572,-0.027466814133804543,-0.0014784018000697245,-0.1682136661852211,0.0017658769724282742,0.0006112387266426811,0.0009502908909833313,-0.16765427999162766,1.4910147906040179,-1.1093255002761972e-07,-0.02410701326738628,-0.006355880841349929,-0.0013466993829082767,-0.007771425451004769,-0.017988379201776827,0.01550376465321889
0.1,520.0,-0.005518491911712767,-0.0007407048069060467,-0.03137439064249847,-0.027106907084153416,-0.0015705737204895814,-0.15552708030564977,0.001572887057527471,0.0003633043253956698,0.000479743009919176,-0.17005448768093248,1.4686830925257566,-3.0729484648907274e-07,-0.021277774867587453,-0.005506615911102804,-0.0012567572046370491,-0.006980823340561932,-0.01698049742021679,0.014011797414101758
0.1,530.0,-0.005149635286911853,-0.000691008210099272,-0.03149673683240778,-0.026755987803896937,-0.001680155873482259,-0.14375797745366148,0.0013998254391273713,0.00016095565345566182,0.00012272833801277495,-0.17255964032477114,1.4460511796099906,-4.7524296445898367e-07,-0.018752481242078112,-0.0048160180060672275,-0.0011726072539531953,-0.0062626572214472456,-0.016047786118448218,0.012651187519095717
0.1,540.0,-0.004804070692398021,-0.0006445528258023844,-0.03163112156564217,-0.026414489235557843,-0.0018093823007375083,-0.1328726734649062,0.0012451447056427477,5.493013390625579e-07,-0.00013832359233360654,-0.175170646157179,1.4231687568773976,-6.05320219799271e-07,-0.016510352130736726,-0.004268610700864174,-0.0010938752400570587,-0.005612997919760887,-0.015185989754562652,0.01141498369412438
0.1,550.0,-0.004480385170329868,-0.00060110586717629,-0.031777931801912816,-0.026082806885510776,-0.0019594841675581016,-0.12283348793743852,0.001107318180395536,-0.00012207137629387406,-0.0003195160920931638,-0.1778890315849231,1.400084837802913,-6.916877326700105e-07,-0.014529624786434261,-0.0038474126514937207,-0.0010202066524350887,-0.005027595262892857,-0.014390990919646927,0.010295689929789284
0.1,560.0,-0.004177252314529688,-0.0005604524301541793,-0.03193756216907147,-0.025761294535784355,-0.002130809640581057,-0.11359924831798755,0.0009848607220730955,-0.00021130976385236875,-0.00043535697663436737,-0.18071681553013033,1.3768473894212452,-7.318415641905678e-07,-0.012788177405589372,-0.003534909143789273,-0.0009512684194421577,-0.004502005400536734,-0.013658815901421055,0.00928547646910894
0.1,570.0,-0.003893427679532987,-0.0005223954902572216,-0.03211040040115811,-0.025450260612569938,-0.002322974933255982,-0.10512598891796902,0.0008763452417835547,-0.00027160895616294635,-0.0004987149687178265,-0.18365635915551934,1.3535030045650178,-7.261787758817962e-07,-0.011264043142279894,-0.0033138101493494438,-0.0008867496147416335,-0.004031701746236506,-0.01298564345636056,0.008376365393126459
0.1,580.0,-0.003627743814023758,-0.0004867553279543702,-0.03229681341222296,-0.025149965451972418,-0.002535027375835682,-0.09736774383128075,0.0007804151791249698,-0.00030729670429543266,-0.0005208404103426345,-0.18671020872499683,1.330096610694017,-6.774829827802385e-07,-0.009935819235970453,-0.003167613794010829,-0.0008263613981081934,-0.0036121685509878316,-0.012367814490880496,0.007560388626895693
0.1,590.0,-0.003379105209590372,-0.0004533685535971248,-0.03249713488071942,-0.02486061956824028,-0.002765606445847694,-0.09027735863863696,0.0006957933231464093,-0.0003224744332379911,-0.0005114326046235399,-0.18988094448497855,1.306671220950025,-5.903839193928853e-07,-0.008782979999563852,-0.003081000398305699,-0.0007698363745418039,-0.003238977329610877,-0.011801841039263196,0.00682971825885047
0.1,600.0,-0.003146483359936952,-0.0004220868768515664,-0.03271165486458455,-0.02458238293186812,-0.0030130931379197122,-0.08380726793516055,0.0006212874377929748,-0.0003209426442643206,-0.0004787390206092193,-0.19317104421734527,1.2832677299763409,-4.708307598375605e-07,-0.007786104691143118,-0.0030400844547167575,-0.0007169275394197257,-0.0029078471573934527,-0.011284413503248146,0.006176770469588186
0.1,610.0,-0.0029289120536727135,-0.0003927757380470727,-0.03294061168941986,-0.024315365198211942,-0.0032757417166501025,-0.07791020384860532,0.0005557931754670464,-0.00030615560615478534,-0.00042967440323888283,-0.19658276663758645,1.2599247546420225,-3.256062004586544e-07,-0.006927032184723896,-0.0030325514736154607,-0.0006674069541400908,-0.00261469033435852,-0.010812405577472092,0.005594285246472169
0.1,620.0,-0.0027254829710322355,-0.00036531289261382266,-0.03318418614570807,-0.024059626785273156,-0.0035517907711764963,-0.07253981499890287,0.0004982947526984562,-0.00028119902880732625,-0.0003699503885753835,-0.20011805709604716,1.2366785180364348,-1.6189789443345712e-07,-0.006188954303725625,-0.0030477046053373753,-0.0006210642709483887,-0.0023556451594451467,-0.010382876632309584,0.005075384545999796
0.1,630.0,-0.0025353416172944564,-0.00033958701627775754,-0.033442497886174566,-0.023815180676309264,-0.0038395526380678832,-0.06765118619333518,0.00044786383087956204,-0.0002487852781645039,-0.0003042084588812182,-0.2037784760224443,1.213562773860141,1.3064316974294514e-08,-0.00555645902369546,-0.003076443076502186,-0.0005777052003244085,-0.0021270976342243693,-0.00999307157459845,0.004613611763872091
0.1,640.0,-0.0023576835998123996,-0.000315496378603774,-0.033715603820308256,-0.02358199481393661,-0.004137481779752785,-0.06320125706370536,0.00040365700170827266,-0.00021126155300661174,-0.00023615096153124755,-0.20756514913680202,1.190608767539885,1.9230301687375552e-07,-0.005015533738677603,-0.0031111912751222983,-0.0005371499911775688,-0.0019256938788150522,-0.009640418373748646,0.004202955369753218
0.1,650.0,-0.002191751238567592,-0.0002929476159792699,-0.03400349824894111,-0.023359994953287076,-0.004444223710733234,-0.059149143357924934,0.00036491222793174797,-0.00017062725319244852,-0.00016866647023600512,-0.21147873752574295,1.1678452299487407,3.6932163003873403e-07,-0.0045535375981014484,-0.0031457941136489665,-0.0004992319740262006,-0.001748344932348207,-0.009322523542559103,0.003837859427532897
0.1,660.0,-0.0020368304897151876,-0.00027185462203864816,-0.034306114457905615,-0.02314906784928666,-0.004758646662592402,-0.05545636819285632,0.0003309445397083374,-0.00012855749850685283,-0.00010394701466668727,-0.2155194251466678,1.1452983994370756,5.382714806446671e-07,-0.004159150682230179,-0.0031753912940517197,-0.000463796200622646,-0.0015922254571518902,-0.00903716591417462,0.0035132235038723334
0.1,670.0,-0.0018922481558586444,-0.00025213756349537123,-0.0346233274877844,-0.022949064664705747,-0.005079858469878857,-0.052087012696449116,0.00030114123836841463,-8.643039557574205e-05,-4.359568222695349e-05,-0.21968692107923826,1.122992067906285,6.940640593265557e-07,-0.0038223065758059877,-0.0031962804045502858,-0.0004306982000632465,-0.0014547676918332242,-0.008782289072369238,0.0032243942057803227
0.1,680.0,-0.001757369354380119,-0.00023372202194111275,-0.034954957809775145,-0.022759804499389767,-0.005407211226629168,-0.04900779648782899,0.00027495681437012985,-4.5356195366123694e-05,1.1276156912437864e-05,-0.22398047381292427,1.100947646827362,8.32435933554766e-07,-0.0035341137720456286,-0.0032057764413579784,-0.00039980286101434423,-0.0013336518190084393,-0.008555992782842166,0.0029671503089285702
0.1,690.0,-0.0016315952149744668,-0.00021653825694488164,-0.035300775660279726,-0.022581077955645932,-0.00574029617667485,-0.046188098670438445,0.00025190774579886006,-6.206939778726024e-06,5.9962194557032986e-05,-0.2283988949749572,1.079184249373422,9.499739652221168e-07,-0.0032867703205377245,-0.0032020733776279868,-0.0003709834419072571,-0.0012267937388458182,-0.00835652374725925,0.0027376831608999573
0.1,700.0,-0.001514360778802918,-0.00020052058231403305,-0.035660505814822926,-0.022412650669176592,-0.0060789311146437625,-0.04359992969060812,0.00023156730825641552,3.035442960360382e-05,0.00010208489205874513,-0.2329405901123858,1.0577187851620282,1.0441082852607982e-06,-0.003073475235166761,-0.003184111777569299,-0.00034412070538960724,-0.0011323310762992437,-0.008182265966157821,0.0025325737796657905
0.1,800.0,-0.0007082014315420926,-9.212085927028373e-05,-0.03993989464558594,-0.02123181512946927,-0.009849536224146827,-0.02597221043366779,0.00011439625412427617,0.00020744471161746397,0.00020636583509416322,-0.28457274958149176,0.8618164447770335,6.304785147715314e-07,-0.001863145131070916,-0.0023060983586905112,-0.00016102810775279146,-0.0005876765027536807,-0.007550012257310253,0.0012961586914160043
0.1,900.0,-0.00032681623983856324,-4.645667997626088e-05,-0.04514742191261176,-0.020746739383284574,-0.014828228969473561,-0.015657142376133353,5.763013513547011e-05,0.0001333964314291063,4.892587041981019e-05,-0.3451815369694444,0.7022175583696915,-1.0350381033173096e-06,-0.0010666148917477327,-0.0009685462523802725,-7.950974215156571e-05,-0.0003227643584189797,-0.008345901330705105,0.0006808398758390272
0.1,1000.0,-0.00015374718670188733,-3.127484900891393e-05,-0.05086702341912214,-0.020674255539563497,-0.021605907472197407,-0.008805522411263892,1.9900570279295577e-05,9.852131873388086e-06,-6.626308934499883e-05,-0.4115197764967748,0.5759142045009411,-1.9636585699761147e-06,-0.00038326755607680723,-3.7853826720308136e-05,-4.704293142632869e-05,-0.0001409593326494302,-0.010054585137973861,0.0002770615288224015
0.1,1100.0,-7.782429713626635e-05,-2.7815305867634992e-05,-0.05679600912824244,-0.020811227543606724,-0.03031567953581891,-0.004723079464549815,-3.11920487948997e-06,-6.504570949978917e-05,-8.445098339009872e-05,-0.48114126564180776,0.47688584919458876,-1.5146707658235829e-06,6.716286131938282e-05,0.0003286226801839944,-3.457747907832832e-05,-2.493942623537041e-05,-0.0123755335562102,2.547441776346743e-05
0.1,1200.0,-4.484331484787901e-05,-2.6955755229262414e-05,-0.06273903039567452,-0.021030675000082807,-0.040823978910631234,-0.002963678266654313,-1.3186602428109266e-05,-8.093666703442231e-05,-4.785965125264538e-05,-0.5523740685885008,0.39912217611666095,-1.8185397660861107e-07,0.00025804097857389516,0.0003126768764194665,-2.8284947882744032e-05,2.975132656033642e-05,-0.015124175522655886,-9.514595831294264e-05
0.1,1300.0,-2.974113876755265e-05,-2.5267219711249225e-05,-0.0685730095270126,-0.021259689728175685,-0.05296886179166595,-0.002880968121377374,-1.3912927890334731e-05,-5.928255949244926e-05,-1.6429643045667081e-06,-0.6240393185729697,0.33760773525429133,1.2272104234385317e-06,0.0002536545590749582,0.00013183852611716042,-2.2870043692577716e-05,3.845294967230697e-05,-0.018194465009964602,-0.00011936102877947796
0.1,1400.0,-2.163091754459858e-05,-2.212075752268476e-05,-0.07421922591420937,-0.021459499176670786,-0.0666617974223658,-0.0037836132507542046,-9.427895622851918e-06,-2.3586976423577305e-05,3.0260325987413267e-05,-0.6952473197081227,0.2884493158561778,2.096197336073987e-06,0.0001431848927648579,-6.576145566653755e-05,-1.7101884441803487e-05,2.074932954969467e-05,-0.021533485663836133,-8.692812905169924e-05
0.1,1500.0,-1.617820794446416e-05,-1.7982281947418075e-05,-0.07962649096803702,-0.021611614644955413,-0.08189246035035448,-0.005093659107566363,-3.1551100202439967e-06,1.0105741481417458e-05,4.192044930746416e-05,-0.7652944347858976,0.2487179984751553,2.1538731894717612e-06,2.0648012094271466e-06,-0.00020731597911158585,-1.1303714097758117e-05,-6.352135976587482e-06,-0.025120553601650882,-3.184456433829957e-05
0.1,1600.0,-1.1887445775595368e-05,-1.355954723098016e-05,-0.08476180280102419,-0.02170913120944431,-0.09869685431458644,-0.006408680421395923,2.6114053932132313e-06,3.371769667502918e-05,3.709202024003267e-05,-0.8336184932348057,0.216235999514203,1.437882107446006e-06,-0.00012010018782353123,-0.00027214767069409643,-6.140059111697259e-06,-3.1155764691447366e-05,-0.02895143437258658,2.2189048509144818e-05
0.1,1700.0,-8.37329899327993e-06,-9.44653539931707e-06,-0.08960505723750595,-0.021751518357725118,-0.11712292387707599,-0.007496258687814667,6.639266317098227e-06,4.4940383816955804e-05,2.280671151890016e-05,-0.899778736349267,0.18938616295928828,1.9459650669150498e-07,-0.00019805818233255436,-0.00026803142312200587,-2.129904620148447e-06,-4.728632391404437e-05,-0.03302783288108785,6.166590297601296e-05
0.1,1800.0,-5.601790947227024e-06,-6.020482488332142e-06,-0.09414577623909877,-0.02174158026281786,-0.1372060482756522,-0.008258906952207563,8.504488403693304e-06,4.487788910437985e-05,5.801804002256884e-06,-0.9634430039697929,0.16696218237780144,-1.22094433511255e-06,-0.00022479166952191456,-0.00021459564715388572,4.834479054105224e-07,-5.255778061954138e-05,-0.037351254437605765,8.116356294663234e-05
0.1,1900.0,-3.587479626105981e-06,-3.450348854485355e-06,-0.09838083535190197,-0.021683712608979767,-0.15895584214874162,-0.008693164401907162,8.318986844419657e-06,3.627600229068328e-05,-8.977438865217871e-06,-1.0243756122872087,0.14805710932059757,-2.421843295376926e-06,-0.0002050505395605438,-0.00013365361940841344,1.7112027395599075e-06,-4.762532779518899e-05,-0.041919980329423526,8.083747615411855e-05
0.1,2000.0,-2.2948141152976763e-06,-1.7441918202646014e-06,-0.10231272949981163,-0.021582919839550307,-0.1823517372150207,-0.00885375368110245,6.50489639983347e-06,2.2391476415635057e-05,-1.8686243644492318e-05,-1.0824244567195886,0.13198238818709132,-3.0397650651648397e-06,-0.00015011001888435937,-4.4430535839572284e-05,1.7489153834519608e-06,-3.4819549936558314e-05,-0.04672802320803946,6.423512935633639e-05
0.1,2100.0,-1.6239668710509785e-06,-8.020445873708289e-07,-0.1059481797205814,-0.02144427426632161,-0.2073441813053663,-0.008826178096592925,3.6304908154345123e-06,6.354641775150347e-06,-2.2326124362943947e-05,-1.1375077302999286,0.11820964003995725,-2.7534632584591887e-06,-7.404501645034675e-05,3.824416940975515e-05,9.028295307601568e-07,-1.7275400056014195e-05,-0.0517652122728653,3.664312229263794e-05
0.1,2200.0,-1.42646984991442e-06,-4.6117910093950493e-07,-0.1092969948502771,-0.02127263045724992,-0.23385885374463405,-0.008707582536897998,3.0128182901079e-07,-9.139466412883176e-06,-2.0293992201540452e-05,-1.1896010369863754,0.1063288784901772,-1.3015939145516534e-06,8.679251018551849e-06,0.00010414814520860064,-4.7048480266133883e-07,1.6580571876930962e-06,-0.05701783905596079,3.949077601914901e-06
0.1,2300.0,-1.5271835702596735e-06,-5.302585423433241e-07,-0.11237114439528434,-0.021072486185849403,-0.2618021004715605,-0.008594388112603471,-2.9063110215604267e-06,-2.194104989654681e-05,-1.3920316713129828e-05,-1.238725533450061,0.09601843066378478,1.5146805200329633e-06,8.462572741670536e-05,0.0001471303065771623,-2.0075704912757895e-06,1.87839053243976e-05,-0.062469513913143676,-2.8080545762510128e-05
0.1,2400.0,-1.743635264132262e-06,-8.129698014817762e-07,-0.11518401290904369,-0.020847926649396057,-0.29106648719560296,-0.008574975566075055,-5.48114220166188e-06,-3.044513736274363e-05,-5.075556186473543e-06,-1.2849374671844287,0.08702315769687308,5.8351195458100925e-06,0.00014211795221075023,0.0001643081565484564,-3.3663078072006633e-06,3.126124098143104e-05,-0.06810203551061246,-5.421726229234828e-05
