Pressure (atm),Temperature (K),B7_Energy_1_P3->P4,B7_Energy_1_P3->P5,B7_Energy_1_P3->W3,B7_Energy_1_P4->P5,B7_Energy_1_P1->P3,B7_Energy_1_W3->P5,B7_Energy_1_W3->P4,B7_Energy_1_W3->P1,B7_Energy_1_W3->P3,B7_Energy_1_P5->W3,B7_Energy_1_P1->W3,B7_Energy_1_P4->W3,B7_Energy_1_P1->P4,B7_Energy_1_P1->P5
0.1,590.0,0.0058516004818290794,-0.0011651973642314473,-3.077510216814349e-05,-0.0015089484040221855,5.9645985209306005e-05,0.018094131546935663,-5.053001181971967e-05,-1.808244940078047e-05,-2.9073223761583363e-05,0.018097202747577805,-6.8543437953024716e-06,-5.190937677324155e-05,0.001312832080200398,-0.00041780004339451467
0.1,600.0,0.006496148988802519,-0.0012793818996503369,-2.618939432732325e-05,-0.0016550403266593033,6.810563137038365e-05,0.028414596419606045,-4.1852371009681e-05,-1.7250379969965e-05,-2.3945026297195848e-05,0.02841978557868057,-6.069965155870479e-06,-4.260460352135733e-05,0.001477069871965868,-0.00046664533898643654
0.1,610.0,0.007233008960202295,-0.0013992620289654417,-2.0466509799897176e-05,-0.0018077598048752085,7.729001614763786e-05,0.036348274444607,-3.086320247081033e-05,-1.6010998609123182e-05,-1.7741563575532343e-05,0.03635548998317264,-4.869931060285918e-06,-3.102463018558603e-05,0.0016247453246499752,-0.000518570668336803
0.1,620.0,0.008083163576576876,-0.0015248670458575901,-1.3942937479129036e-05,-0.0019669172262420423,8.727384354653968e-05,0.04179560063439366,-1.8127179851793985e-05,-1.4439066692034968e-05,-1.0793352355138588e-05,0.04180470427429208,-3.3375106829705556e-06,-1.7739714229596883e-05,0.0017577772020587155,-0.0005736352368744032
0.1,630.0,0.009066170160141121,-0.0016561895303385207,-6.9444785441536436e-06,-0.00213228272347605,9.812515033543698e-05,0.044766622829636865,-4.222047736886767e-06,-1.2613083327266915e-05,-3.4203642364629083e-06,0.044777439748150676,-1.5602251347663277e-06,-3.331778380264776e-06,0.0018796705819723457,-0.0006318984047786469
0.1,640.0,0.010199621106802233,-0.0017931813922250784,2.2402921957405768e-07,-0.002303586117363021,0.0001099029678987966,0.04535964131345988,1.0286340185310483e-05,-1.061171194535575e-05,4.078035193303453e-06,0.04537196973510462,3.743212253584892e-07,1.1630422569714645e-05,0.0019953106555553935,-0.0006934169101192494
0.1,650.0,0.011498750988094567,-0.00193575178432132,7.286214574124772e-06,-0.002480518214977392,0.0001226556300802623,0.043741155873876336,2.486371630337852e-05,-8.510893161516472e-06,1.1430447590990585e-05,0.04375477585904185,2.3817982702150948e-06,2.6610864052934905e-05,0.0021107352081875122,-0.0007582422847298948
0.1,660.0,0.012976176285355679,-0.002083766655829512,1.3999215712656263e-05,-0.002662733236946605,0.00013641967105467419,0.04012764799156204,3.902215235684422e-05,-6.38161297754661e-06,1.839840176638072e-05,0.04014232927656407,4.383734610520564e-06,4.1120871888565326e-05,0.0022328983834059312,-0.0008264185478116502
0.1,670.0,0.014641751619337102,-0.0022370496926215414,2.0156607878082575e-05,-0.00284985213847609,0.0001512192437511441,0.03476948769311639,5.2330352123750604e-05,-4.288271748804695e-06,2.477924469994183e-05,0.03478499651085291,6.309394989184433e-06,5.472928473542486e-05,0.0023694357851242573,-0.00089798023025617
0.1,680.0,0.01650252527521274,-0.0023953843867589907,2.5589566226417758e-05,-0.0030414665951467228,0.00016706598320266212,0.027937076416284456,6.442004879007284e-05,-2.287585691398441e-06,3.0407303182764378e-05,0.027953181283585024,8.097032233793905e-06,6.706872642296924e-05,0.0025284386403871006,-0.0009729507566772202
0.1,690.0,0.018562776870780867,-0.002558516987172939,3.0166601154431128e-05,-0.003237143441017284,0.00018395923843457843,0.019909208717736212,7.498910245710573e-05,-4.2794656120171363e-07,3.515364392385079e-05,0.01992568521724126,9.694602386529398e-06,7.783858528619063e-05,0.0027182426827598587,-0.0010513411917106369
0.1,700.0,0.020824120828094914,-0.0027261601019820275,3.379217789695234e-05,-0.0034364293692853,0.00020188659949185934,0.010963547193500801,8.380188530712957e-05,1.2508355794958134e-06,3.892473611857648e-05,0.010980181807133702,1.1060032197100538e-05,8.680528916152682e-05,0.002947235647525166,-0.0011331493416737312
0.1,800.0,0.05333271853753418,-0.004571850862219324,1.6802707667502918e-05,-0.005522840182780667,0.0004287458032747633,-0.07930086000934844,6.3889890285523e-05,4.810386725350146e-06,2.2246832560659405e-05,-0.07929072741644562,8.993694582395389e-06,6.65070417878448e-05,0.008997587815403347,-0.0021289234836710485
0.1,900.0,0.09580036335339784,-0.006457771031024028,-4.6223081340472146e-05,-0.007478698731408393,0.0006953393554291812,-0.09573615373885061,-6.699022765242537e-05,-8.133487107116376e-06,-4.258518940437292e-05,-0.095736164860856,-1.0830817829434064e-05,-6.608615197991027e-05,0.024589153815424675,-0.003372313965015463
0.1,1000.0,0.13605786355402305,-0.008083668972047086,-7.830707943500558e-05,-0.009023913807313308,0.0009370353717289973,-0.04697164594106668,-0.00015136386180556038,-1.8293973269699547e-05,-7.841429308820555e-05,-0.046977281665172864,-2.4689376614410336e-05,-0.00015138983679138522,0.04887392283862407,-0.004713743086001876
0.1,1100.0,0.1669091601945393,-0.009311321636288838,-5.7165356883272086e-05,-0.010076195819852403,0.0011178302877944877,0.013500227444541464,-0.0001300430804637086,-1.6590848621244824e-05,-6.207001136751418e-05,0.013493725778235488,-2.2315931953182417e-05,-0.0001295998600365701,0.0776428186331818,-0.006011197165321857
0.1,1200.0,0.18649231742144876,-0.010129800283193524,-2.8905249356688918e-06,-0.010678512944063384,0.0012298905937218837,0.05172208724801574,-3.434554269131412e-05,-5.505209262750162e-06,-1.255354144706841e-05,0.051717142362368795,-7.5637372826042865e-06,-3.230185586712348e-05,0.10643371495964632,-0.007166945432213358
0.1,1300.0,0.1960493527461879,-0.010594434084194521,5.4045933957890696e-05,-0.010925019627044492,0.0012814401664662657,0.0598018923496514,7.610358870140792e-05,8.111959245914457e-06,4.0501380750875196e-05,0.05979888092095881,1.0588493085727852e-05,8.032301726621524e-05,0.13200069129290815,-0.008130345889714976
0.1,1400.0,0.19798926565847255,-0.010782515242222387,9.128703860051313e-05,-0.010916187223648979,0.001286634437254691,0.04477793238246043,0.00015371289241856395,1.824913081558272e-05,7.518266251739564e-05,0.04477615064377295,2.436701809249897e-05,0.00016015907835594562,0.15256119169649793,-0.008886742047527887
0.1,1500.0,0.1947838201293456,-0.010769503276068975,9.968535261449589e-05,-0.010738614786916264,0.0012598200061545582,0.018274788623493868,0.0001762435155267423,2.170851359391767e-05,8.244534716461013e-05,0.01827323576228433,2.955385168748916e-05,0.00018458989447733734,0.16751748792806745,-0.00944441899964414
0.1,1600.0,0.1884942527691483,-0.010619140936846816,8.15143783351893e-05,-0.01045919885854391,0.0012130625079275392,-0.009261467675425407,0.00014494726633141534,1.811523051383054e-05,6.44331889391132e-05,-0.009263645697179622,2.5457748070655805e-05,0.0001546467915077571,0.17706259096693452,-0.009824103816904383
0.1,1700.0,0.18065140491229897,-0.010381103999688132,4.654049470893167e-05,-0.010126041163674729,0.0011555076644004627,-0.03073216439804006,7.730579148926706e-05,9.152583736825981e-06,3.065519428867497e-05,-0.03073549631443825,1.3959129084081594e-05,8.7718214880234e-05,0.18183883603316014,-0.010051785341282655
0.1,1800.0,0.1722975161480606,-0.010092078805946345,8.259395461236818e-06,-0.009771800081474385,0.001093589541869137,-0.04256646628661537,-5.158532963759191e-07,-2.31462080353704e-06,-5.70017844081705e-06,-0.04257113479028115,-1.5713149055775285e-06,9.965159142530758e-06,0.18269185086192788,-0.010154305101807308
0.1,1900.0,0.16408377947495922,-0.009778043856697439,-1.8921099975871522e-05,-0.009417426475827476,0.0010315389276167215,-0.044059240560045704,-5.957330483787743e-05,-1.295855395076866e-05,-3.0532183132473404e-05,-0.04406513735917695,-1.7156608505262258e-05,-4.9616523783577736e-05,0.18051236800407325,-0.010156913179725117
0.1,2000.0,0.15637337918165264,-0.009456695129643566,-2.148765731808978e-05,-0.00907545287396006,0.0009719290250174981,-0.03649797447331457,-7.207601595092788e-05,-1.9485451022480896e-05,-3.060617257081488e-05,-0.03650478093388228,-2.8825872947482535e-05,-6.315470228094372e-05,0.1761443361291101,-0.010082094921510742
0.1,2100.0,0.1493300959235044,-0.009139582950107236,1.218742321253213e-05,-0.008752601553667657,0.0009161518651081747,-0.022366113897960265,-1.3650405102623995e-05,-1.8934963669081215e-05,5.468463847848345e-06,-0.022373380872041725,-3.2985051559350814e-05,-6.1817248295016635e-06,0.17033812235480844,-0.009949164715739416
0.1,2200.0,0.14298731702546114,-0.008833836040421993,9.142871958410604e-05,-0.00845173291556575,0.0008647956294096188,-0.004720879360423817,0.00013561151851688438,-8.830839440454532e-06,8.682459486709546e-05,-0.004728094630141951,-2.6606052455843908e-05,0.00014130563529065205,0.16373220881729544,-0.009774291739251902
0.1,2300.0,0.13729860253066206,-0.008543483879650626,0.00022320583169630897,-0.008173244554709067,0.0008179266225586893,0.013246453336862625,0.0003909014124132948,1.2768962089135302e-05,0.00022028384888348116,0.01323981336761392,-7.2929056874766e-06,0.0003945887119846069,0.15685170470573764,-0.009570747166302263
0.1,2400.0,0.13217310580230207,-0.008270438150598573,0.0004122925638058893,-0.00791604615769188,0.0007752915939208292,0.02849544435752838,0.0007629210365985135,4.728433335816235e-05,0.0004105113788835814,0.0284898780548474,2.6728385700291555e-05,0.00076444981233276,0.1501159757289815,-0.0093492466796054
0.1,2500.0,0.12749942624039798,-0.00801520411303704,0.0006615318517972343,-0.007678221215191349,0.000736458201682516,0.038303137158925964,0.0012583614842039859,9.565969912631564e-05,0.0006602752426984014,0.03829909380505978,7.666277847938162e-05,0.0012576499395033967,0.14385056529826998,-0.009118316310639939
0.1,2600.0,0.12316102463564364,-0.007777386541344992,0.0009721394087231105,-0.007457464361034235,0.0007009095451807598,0.040346514011676556,0.0018804887314370503,0.00015842688705049182,0.0009707443329479804,0.0403443799610716,0.00014321947042876697,0.0018775141165949156,0.1383005248230074,-0.008884643154543034
0.1,2700.0,0.11904568913097237,-0.007556043478181527,0.0013440062169782334,-0.007251361553691432,0.0006681056429314444,0.03272839531086186,0.0026297458670057976,0.00023577261250746833,0.001341785503211622,0.032728487583400176,0.0002266913997834706,0.0026245341380364486,0.13364352865756837,-0.008653392554809076
0.1,2800.0,0.11505092400733534,-0.007349929344622684,0.0017759781507919084,-0.007057562254778132,0.0006375217024642268,0.013967565041667535,0.003504321229873225,0.000327603787751503,0.0017722384184798497,0.013970130181522713,0.00032703263736176254,0.003496937625441742,0.13000193529966672,-0.00842848491875948
0.1,2900.0,0.11108662081545143,-0.007157658759578493,0.002266102576172625,-0.006873878722896098,0.0006086704491276495,-0.017032039918657524,0.004500656979754352,0.000433607043260877,0.002260158059589111,-0.017026823440937998,0.0004439292037668542,0.004491197687970052,0.12745343058413314,-0.008212831684997594
0.1,3000.0,0.10707597365926635,-0.006977814226045894,0.002811838791201255,-0.006698337082669474,0.000581113746809668,-0.06102291894879064,0.005613888339582222,0.0005533008664758703,0.002803021736780147,-0.0610149360990221,0.0005768612979539582,0.0056024732889652555,0.12604016289324077,-0.008008533207944143
0.5,200.0,-2.4210807210881603e-05,4.340064523004517e-07,1.7503539925933777e-06,3.9752610049666325e-07,-1.0956648825948686e-07,-2.8498048889597564e-05,4.088300576009932e-06,5.623339528094699e-07,1.7752257660438812e-06,-3.553150005460643e-05,5.743649019703162e-07,4.091384729305529e-06,-7.246127483064739e-06,4.8330946567156493e-08
0.5,210.0,0.0002781067796698937,-4.840857810028009e-06,-1.961052292571226e-05,-4.519395778492551e-06,1.2510078544546158e-06,-0.00020332895538767217,-4.578383241232868e-05,-6.275977450293694e-06,-1.987582879837798e-05,-0.00019667423121527016,-6.427567458119218e-06,-4.581851292178849e-05,7.459687819894708e-05,-5.085069021878868e-07
0.5,220.0,-0.001158686943557655,1.9277217802607742e-05,7.916013597558177e-05,1.8551812955617794e-05,-5.165935366207304e-06,-0.00023598869383460356,0.00018465445382624492,2.5197815278597534e-05,8.016096980654713e-05,-0.00023845950966908816,2.590377719096711e-05,0.00018479270244020857,-0.0002638594301224792,1.8805423365151723e-06
0.5,230.0,0.0019413850630804713,-2.9335889681256173e-05,-0.00012621804916776433,-3.0249880503913245e-05,8.512585021548316e-06,0.0026195752338647065,-0.00029379751522262297,-3.978930050484412e-05,-0.00012763260981550842,0.0026265756842153132,-4.1175519768159866e-05,-0.00029400516024685096,0.000313421046726316,-2.6923917394716386e-06
0.5,240.0,-0.00045918064958298214,1.2232269358466742e-05,2.120422838371048e-05,5.775007050008135e-06,-1.7662273942070212e-06,-0.0036636007764576737,4.7913768522240374e-05,6.051018321109602e-06,2.1186710378888173e-05,-0.003667722653403678,6.673652644850773e-06,4.7914218361355706e-05,0.00012404799176230614,7.823199055413381e-07
0.5,250.0,-0.0015146774570509228,2.8632528362719793e-05,9.778451852894596e-05,2.3660374586912108e-05,-6.684285482789536e-06,-0.0023253816012546156,0.0002283132390813734,3.090095041923708e-05,9.886363551502836e-05,-0.0023422314750312107,3.200146539529022e-05,0.00022848992331950794,-0.0002654137980869335,7.055236247967774e-07
0.5,260.0,-0.00029449460641288065,5.1311956379125326e-06,2.887021013093399e-05,6.59561605450368e-06,-1.62042127422146e-06,0.003404267530113474,6.928528814092342e-05,9.873452854973005e-06,2.947444113673544e-05,0.0033853658812647326,9.728895015196099e-06,6.938537272890509e-05,-0.0002862122737468144,-4.320234658302042e-06
0.5,270.0,0.0010518233415116739,-2.0668179136760753e-05,-5.8695098457038515e-05,-1.4603244889842692e-05,4.391548300799439e-06,0.005555505063633874,-0.000136040747868393,-1.7957981021694616e-05,-5.9084400541664274e-05,0.005543441866408304,-1.906676234111154e-05,-0.0001361154545825101,-4.118314887994341e-06,-9.000337220064395e-06
