*F - collisional frequency
*Q - minimal relaxational eigenvalue
*E - eigenvalue
*P - eigenvector projection squared on the relaxational subspace
 Temperature,    Pressure,          *F,         *Q/F         *E/F           *P
         1340           10  1.98359e+10    0.0307659  0.000149817   0.00547473
         1345           10  1.97872e+10    0.0283627  0.000108208   0.00404421
         1350           10  1.97389e+10    0.0280728  0.000106053   0.00398414
         1355           10  1.96908e+10     0.030654  0.000150866   0.00555902
         1360           10  1.96431e+10    0.0304557  0.000147758   0.00546716
         1365           10  1.95956e+10    0.0279768  0.000106299   0.00402584
         1370           10  1.95485e+10     0.027862  0.000105458    0.0040146
         1375           10  1.95016e+10    0.0303183   0.00014857   0.00554115
         1380           10  1.94551e+10    0.0301474  0.000146183   0.00547567
         1385           10  1.94088e+10    0.0277011  0.000105265   0.00403792
         1390           10  1.93628e+10    0.0275181  0.000103743   0.00399131
         1395           10  1.93171e+10    0.0299868  0.000147142   0.00556027
         1400           10  1.92717e+10    0.0298113  0.000143263   0.00545421
         1405           10  1.92266e+10    0.0274379  0.000104839   0.00406183
         1410           10  1.91817e+10    0.0271783  0.000103174   0.00403704
         1415           10  1.91371e+10      0.02961  0.000144951   0.00554934
         1420           10  1.90928e+10    0.0272888  0.000105927   0.00415315
         1425           10  1.90488e+10    0.0271203  0.000102996   0.00404646
         1430           10   1.9005e+10    0.0294759  0.000146677   0.00568062
         1435           10  1.89615e+10    0.0293544  0.000141685   0.00549759
         1440           10  1.89182e+10    0.0269632  0.000104312   0.00414579
         1445           10  1.88752e+10    0.0269098  0.000103031   0.00410751
         1450           10  1.88325e+10    0.0291273   0.00014421   0.00563003
         1455           10    1.879e+10    0.0291432  0.000143209   0.00560995
         1460           10  1.87477e+10    0.0267354  0.000104021   0.00417588
         1465           10  1.87057e+10     0.026583   0.00010228   0.00411622
         1470           10   1.8664e+10     0.028965  0.000143932   0.00568961
         1475           10  1.86224e+10     0.028768  0.000141556    0.0056215
         1480           10  1.85812e+10    0.0264964  0.000104213   0.00422588
         1485           10  1.85401e+10    0.0263696  0.000102749   0.00418792
         1490           10  1.84993e+10    0.0286812  0.000142717   0.00571144
         1495           10  1.84588e+10    0.0284822  0.000140175   0.00563364
         1500           10  1.84184e+10    0.0262607   0.00010317   0.00423936
         1505           10  1.83783e+10     0.026058  0.000101919   0.00420265
         1510           10  1.83384e+10    0.0283197  0.000140937   0.00571294
         1515           10  1.82988e+10      0.02612  0.000103984   0.00430641
         1520           10  1.82593e+10    0.0259445  0.000102927   0.00427679
         1525           10  1.82201e+10    0.0282241  0.000142532   0.00581509
         1530           10  1.81811e+10    0.0280794  0.000141212   0.00578413
         1535           10  1.81424e+10     0.025821  0.000103963    0.0043543
         1540           10  1.81038e+10    0.0256339   0.00010272   0.00431713
         1545           10  1.80654e+10     0.028059  0.000144039   0.00594242
         1550           10  1.80273e+10    0.0279088  0.000141739   0.00587278
         1555           10  1.79894e+10    0.0256084  0.000104385   0.00442371
         1560           10  1.79516e+10    0.0255353  0.000103893   0.00441732
         1565           10  1.79141e+10      0.02785  0.000143332   0.00597542
         1570           10  1.78768e+10    0.0277138  0.000141008   0.00590657
         1575           10  1.78397e+10    0.0254681  0.000105756   0.00452306
         1580           10  1.78027e+10    0.0253397  0.000103873   0.00446406
         1585           10   1.7766e+10    0.0275732  0.000142573   0.00601548
         1590           10  1.77295e+10      0.02744  0.000140551   0.00595957
         1595           10  1.76932e+10    0.0252512  0.000105109   0.00455054
         1600           10   1.7657e+10    0.0251208  0.000104142   0.00452423
         1605           10  1.76211e+10    0.0273172  0.000142333   0.00607464
         1610           10  1.75853e+10    0.0270896  0.000140686   0.00602579
         1615           10  1.75497e+10    0.0249975  0.000105473   0.00461776
         1620           10  1.75144e+10    0.0271908  0.000144346   0.00620633
         1625           10  1.74792e+10    0.0269831  0.000143003   0.00616832
         1630           10  1.74441e+10    0.0249179  0.000107684   0.00475086
         1635           10  1.74093e+10    0.0246972  0.000106362   0.00470625
         1640           10  1.73746e+10    0.0269637  0.000146193   0.00634406
         1645           10  1.73401e+10    0.0268212  0.000145013   0.00631364
         1650           10  1.73058e+10    0.0246926  0.000109074   0.00485762
         1655           10  1.72717e+10    0.0245721  0.000108319   0.00483856
         1660           10  1.72377e+10    0.0267419  0.000146474    0.0064165
         1665           10   1.7204e+10    0.0266394  0.000145195   0.00638667
         1670           10  1.71703e+10    0.0245352  0.000110307   0.00495511
         1675           10  1.71369e+10    0.0243712  0.000108484   0.00488825
         1680           10  1.71036e+10    0.0266152  0.000146943   0.00651232
         1685           10  1.70705e+10    0.0263964  0.000144544   0.00643655
         1690           10  1.70376e+10    0.0243951  0.000110035   0.00499295
         1695           10  1.70048e+10    0.0241475  0.000109169   0.00498859
         1700           10  1.69722e+10    0.0263281  0.000146958   0.00656636
         1705           10  1.69397e+10    0.0262007  0.000146961   0.00660023
         1710           10  1.69074e+10    0.0241479   0.00010988   0.00503206
         1715           10  1.68752e+10     0.026233   0.00015053   0.00679754
         1720           10  1.68433e+10    0.0261741  0.000146312   0.00661457
         1725           10  1.68114e+10    0.0240355  0.000113058   0.00522534
         1730           10  1.67798e+10    0.0241404  0.000114247   0.00529906
         1735           10  1.67482e+10    0.0259444  0.000152032   0.00690513
         1740           10  1.67169e+10    0.0260096  0.000151852   0.00692198
         1745           10  1.66856e+10    0.0238697  0.000116115   0.00541878
         1750           10  1.66546e+10    0.0237665  0.000115512    0.0054065
         1755           10  1.66237e+10    0.0258408  0.000153565   0.00705457
         1760           10  1.65929e+10    0.0257618  0.000152253   0.00702495
         1765           10  1.65623e+10    0.0236917  0.000117546   0.00554057
         1770           10  1.65318e+10    0.0235792  0.000116055   0.00549234
         1775           10  1.65014e+10    0.0256761  0.000154618   0.00717631
         1780           10  1.64712e+10    0.0255763  0.000153119   0.00713487
         1785           10  1.64412e+10    0.0235467  0.000118378   0.00563497
         1790           10  1.64113e+10    0.0234451  0.000117123   0.00559855
         1795           10  1.63815e+10    0.0254934  0.000154047   0.00722439
         1800           10  1.63519e+10    0.0254158  0.000154385   0.00725102
         1805           10  1.63224e+10    0.0234283   0.00011972   0.00575744
         1810           10   1.6293e+10     0.023417  0.000119629   0.00576493
         1815           10  1.62638e+10    0.0254337  0.000157732   0.00745406
         1820           10  1.62347e+10    0.0234233  0.000122509   0.00592376
         1825           10  1.62057e+10    0.0233161  0.000122865   0.00595759
         1830           10  1.61769e+10    0.0253532  0.000160925   0.00764556
         1835           10  1.61482e+10    0.0252786  0.000161275   0.00768777
         1840           10  1.61196e+10    0.0232765  0.000125708   0.00613278
         1845           10  1.60912e+10    0.0231593   0.00012521   0.00611835
         1850           10  1.60629e+10    0.0251709  0.000164134   0.00786528
         1855           10  1.60347e+10    0.0250305  0.000163059   0.00783731
         1860           10  1.60067e+10    0.0229876  0.000127888   0.00628557
         1865           10  1.59787e+10    0.0228661  0.000126506   0.00624471
         1870           10  1.59509e+10    0.0248937  0.000164875   0.00798274
         1875           10  1.59232e+10    0.0247465  0.000164196   0.00797594
         1880           10  1.58957e+10    0.0228258  0.000129101   0.00641397
         1885           10  1.58682e+10    0.0227262  0.000129347   0.00644545
         1890           10  1.58409e+10    0.0247498  0.000167739   0.00819583
         1895           10  1.58137e+10    0.0246462  0.000166708   0.00817171
         1900           10  1.57867e+10    0.0227949  0.000133126   0.00667562
         1905           10  1.57597e+10    0.0227018   0.00013249    0.0066613
         1910           10  1.57329e+10    0.0246422  0.000170664   0.00841284
         1915           10  1.57062e+10    0.0246516  0.000171552   0.00846936
         1920           10  1.56795e+10    0.0226941  0.000136515   0.00689972
         1925           10  1.56531e+10    0.0246721   0.00017544   0.00868597
         1930           10  1.56267e+10    0.0246164  0.000175557   0.00871797
         1935           10  1.56004e+10    0.0226356  0.000139705   0.00710439
         1940           10  1.55743e+10    0.0225749  0.000139554    0.0071078
         1945           10  1.55482e+10    0.0245061   0.00017843   0.00891164
         1950           10  1.55223e+10    0.0243754  0.000177261   0.00889203
         1955           10  1.54965e+10     0.022423  0.000141859   0.00727093
         1960           10  1.54708e+10    0.0222446  0.000140818   0.00724501
         1965           10  1.54452e+10    0.0243931  0.000181356   0.00915663
         1970           10  1.54197e+10    0.0241579  0.000179013   0.00908444
         1975           10  1.53943e+10    0.0223581   0.00014457   0.00747935
         1980           10   1.5369e+10    0.0220792  0.000144007   0.00751025
         1985           10  1.53439e+10    0.0241424  0.000184232   0.00936819
         1990           10  1.53188e+10    0.0241764  0.000186465   0.00951515
         1995           10  1.52938e+10    0.0222388  0.000148356   0.00773091
         2000           10   1.5269e+10    0.0221026  0.000151834   0.00795721
         2005           10  1.52442e+10    0.0241174  0.000186771   0.00961128
         2010           10  1.52196e+10    0.0240513  0.000189588   0.00971108
         2015           10   1.5195e+10    0.0223011  0.000155064    0.0081727
         2020           10  1.51706e+10    0.0240182  0.000193655   0.00998806
         2025           10  1.51462e+10    0.0240465  0.000194018    0.0100125
         2030           10   1.5122e+10    0.0220781  0.000157148   0.00832978
         2035           10  1.50978e+10    0.0219579   0.00015735   0.00836107
         2040           10  1.50738e+10    0.0239697  0.000197585    0.0102527
         2045           10  1.50498e+10    0.0238173  0.000197229     0.010289
         2050           10   1.5026e+10    0.0219312  0.000160332   0.00856018
         2055           10  1.50022e+10    0.0218209  0.000161545   0.00865188
         2060           10  1.49786e+10    0.0237803  0.000201005     0.010543
         2065           10   1.4955e+10    0.0237478  0.000201443    0.0105864
         2070           10  1.49315e+10    0.0219781  0.000167058   0.00898474
         2075           10  1.49081e+10    0.0218331  0.000167914   0.00905753
         2080           10  1.48849e+10    0.0236032  0.000204718     0.010825
         2085           10  1.48617e+10    0.0237286  0.000207635    0.0109916
         2090           10  1.48386e+10    0.0218974   0.00017267   0.00935811
         2095           10  1.48155e+10    0.0217935  0.000171986   0.00935261
         2100           10  1.47926e+10    0.0236452   0.00021217    0.0112919
         2105           10  1.47698e+10    0.0235666  0.000211853    0.0113096
         2110           10  1.47471e+10    0.0217403   0.00017798   0.00972735
         2115           10  1.47244e+10    0.0216168  0.000176573   0.00968387
         2120           10  1.47018e+10    0.0235707  0.000217594    0.0116737
         2125           10  1.46794e+10    0.0216813  0.000180188   0.00991045
         2130           10   1.4657e+10     0.021605  0.000180418   0.00994555
         2135           10  1.46347e+10    0.0235202  0.000222103    0.0119757
         2140           10  1.46125e+10    0.0234434  0.000222256    0.0120233
         2145           10  1.45903e+10    0.0215807  0.000186905    0.0103473
         2150           10  1.45683e+10    0.0214627  0.000186642    0.0103752
         2155           10  1.45463e+10    0.0233028  0.000226602     0.012322
         2160           10  1.45245e+10    0.0232957  0.000227605     0.012409
         2165           10  1.45027e+10     0.021609  0.000194664     0.010848
         2170           10   1.4481e+10    0.0215661  0.000195856    0.0109489
         2175           10  1.44593e+10     0.023426  0.000235807    0.0129107
         2180           10  1.44378e+10     0.023293  0.000236465    0.0129672
         2185           10  1.44163e+10    0.0215638  0.000200967     0.011291
         2190           10   1.4395e+10    0.0213975  0.000200681    0.0113189
         2195           10  1.43737e+10    0.0232921  0.000240957     0.013283
         2200           10  1.43525e+10    0.0231915  0.000242362    0.0134032
         2205           10  1.43313e+10    0.0214094  0.000206952      0.01172
         2210           10  1.43103e+10    0.0213691  0.000207122    0.0117514
         2215           10  1.42893e+10    0.0232899  0.000249044    0.0138245
         2220           10  1.42684e+10    0.0213947   0.00021174    0.0120569
         2225           10  1.42475e+10     0.021377  0.000213976    0.0122011
         2230           10  1.42268e+10    0.0231396  0.000254178    0.0141855
         2235           10  1.42061e+10    0.0230617  0.000253891    0.0142189
         2240           10  1.41855e+10    0.0213372    0.0002194    0.0125616
         2245           10   1.4165e+10    0.0213383  0.000221677    0.0127126
         2250           10  1.41446e+10    0.0232025  0.000262352    0.0147576
         2255           10  1.41242e+10    0.0229147  0.000260577    0.0147494
         2260           10  1.41039e+10    0.0215672  0.000228916    0.0131772
         2265           10  1.40837e+10    0.0212279  0.000230639    0.0133792
         2270           10  1.40636e+10    0.0231151  0.000271832     0.015364
         2275           10  1.40435e+10      0.02315  0.000275154    0.0155939
         2280           10  1.40235e+10     0.021374  0.000235272    0.0136378
         2285           10  1.40036e+10    0.0212024  0.000240389    0.0140105
         2290           10  1.39837e+10    0.0230825  0.000276327    0.0157922
         2295           10  1.39639e+10    0.0229581  0.000281892    0.0160612
         2300           10  1.39442e+10    0.0214343  0.000246894     0.014436
         2305           10  1.39246e+10    0.0210936  0.000244318    0.0143305
         2310           10   1.3905e+10    0.0229987  0.000288656    0.0165356
         2315           10  1.38855e+10    0.0227808  0.000287426    0.0165103
         2320           10  1.38661e+10    0.0212389  0.000253058    0.0149052
         2325           10  1.38467e+10    0.0229513  0.000294172    0.0169482
         2330           10  1.38274e+10    0.0228751  0.000295808    0.0170882
         2335           10  1.38082e+10    0.0214691  0.000263345    0.0155352
         2340           10   1.3789e+10    0.0214151  0.000266302    0.0157338
         2345           10  1.37699e+10    0.0228581  0.000303045    0.0175845
         2350           10  1.37509e+10    0.0230003  0.000308922    0.0179186
         2355           10   1.3732e+10    0.0213746  0.000273138    0.0162148
         2360           10  1.37131e+10    0.0214726  0.000278447    0.0165225
         2365           10  1.36943e+10    0.0230202  0.000315168    0.0183764
         2370           10  1.36755e+10    0.0230091  0.000321502    0.0187323
         2375           10  1.36568e+10    0.0213143  0.000285264    0.0170526
         2380           10  1.36382e+10    0.0213522  0.000287607    0.0171927
         2385           10  1.36196e+10     0.022926  0.000325175    0.0190581
         2390           10  1.36011e+10     0.022934  0.000330343    0.0193966
         2395           10  1.35827e+10    0.0212726  0.000294824    0.0177108
         2400           10  1.35643e+10    0.0213259  0.000298323    0.0179443
         2405           10   1.3546e+10    0.0229565  0.000336296    0.0198416
         2410           10  1.35278e+10    0.0228468  0.000340081     0.020053
         2415           10  1.35096e+10    0.0216201  0.000308771    0.0186006
         2420           10  1.34915e+10     0.022911  0.000345084    0.0204104
         2425           10  1.34734e+10    0.0229581  0.000347462    0.0206239
         2430           10  1.34554e+10    0.0215734  0.000320286    0.0193408
         2435           10  1.34375e+10     0.021644  0.000324475    0.0196314
         2440           10  1.34196e+10    0.0229346  0.000357504    0.0212744
         2445           10  1.34018e+10    0.0230621   0.00036532    0.0217396
         2450           10   1.3384e+10     0.021708  0.000336163    0.0203915
         2455           10  1.33663e+10    0.0216115  0.000336737    0.0204845
         2460           10  1.33487e+10    0.0231835  0.000374861    0.0223796
         2465           10  1.33311e+10    0.0231366  0.000378261    0.0226104
         2470           10  1.33136e+10    0.0215562  0.000345845    0.0211295
         2475           10  1.32961e+10     0.021513  0.000346008    0.0211897
         2480           10  1.32787e+10    0.0230071   0.00038538    0.0231275
         2485           10  1.32614e+10    0.0230329  0.000389799     0.023461
         2490           10  1.32441e+10    0.0217184   0.00036265    0.0221981
         2495           10  1.32269e+10    0.0219554   0.00037036    0.0226564
         2500           10  1.32097e+10    0.0230334  0.000399059    0.0240982
         2505           10  1.31926e+10    0.0229914  0.000399724     0.024194
         2510           10  1.31755e+10    0.0220228  0.000379215    0.0232644
         2515           10  1.31585e+10     0.021941  0.000382771    0.0235328
         2520           10  1.31416e+10    0.0230355  0.000413445    0.0251287
         2525           10  1.31247e+10    0.0221671  0.000394083    0.0242335
         2530           10  1.31078e+10    0.0218262  0.000392423    0.0242246
         2535           10  1.30911e+10    0.0235428  0.000434876     0.026359
         2540           10  1.30743e+10    0.0232031  0.000433823    0.0264705
         2545           10  1.30577e+10    0.0222563  0.000407965    0.0251934
         2550           10   1.3041e+10    0.0219407   0.00041342    0.0256883
         2555           10  1.30245e+10    0.0234132  0.000448009    0.0272712
         2560           10   1.3008e+10    0.0233549  0.000453873     0.027712
         2565           10  1.29915e+10     0.022067  0.000419087    0.0260079
         2570           10  1.29751e+10    0.0220624  0.000433191    0.0268941
         2575           10  1.29587e+10    0.0233451  0.000455649    0.0280731
         2580           10  1.29424e+10    0.0233771  0.000469893    0.0287151
         2585           10  1.29262e+10    0.0228869  0.000452793    0.0280482
         2590           10    1.291e+10    0.0225743  0.000455311    0.0282454
         2595           10  1.28939e+10    0.0234533  0.000481405    0.0295597
         2600           10  1.28778e+10     0.023366  0.000482346    0.0296769
         2605           10  1.28617e+10    0.0226176  0.000468188    0.0291734
         2610           10  1.28457e+10     0.022625  0.000472377    0.0294239
         2615           10  1.28298e+10     0.023548  0.000496698    0.0306615
         2620           10  1.28139e+10    0.0238542  0.000507416     0.031225
         2625           10   1.2798e+10    0.0225152  0.000482778    0.0301928
         2630           10  1.27823e+10    0.0238243  0.000515891    0.0318532
         2635           10  1.27665e+10    0.0238914  0.000520948    0.0321294
         2640           10  1.27508e+10    0.0229271  0.000506176    0.0316094
         2645           10  1.27352e+10    0.0228831  0.000510637    0.0318817
         2650           10  1.27196e+10    0.0240367  0.000537755    0.0332382
         2655           10   1.2704e+10    0.0240195  0.000543937    0.0336529
         2660           10  1.26885e+10    0.0229305  0.000524727     0.032911
         2665           10  1.26731e+10    0.0235351  0.000540756    0.0336967
         2670           10  1.26577e+10    0.0238759  0.000555577    0.0345382
         2675           10  1.26423e+10    0.0240946  0.000563326     0.034973
         2680           10   1.2627e+10     0.023717  0.000559373    0.0348653
         2685           10  1.26118e+10     0.023533  0.000557866    0.0349067
         2690           10  1.25965e+10    0.0241437  0.000581014    0.0361157
         2695           10  1.25814e+10    0.0242969  0.000587372    0.0364815
         2700           10  1.25662e+10    0.0235196  0.000575218    0.0360272
         2705           10  1.25512e+10    0.0237319  0.000579417    0.0363017
         2710           10  1.25361e+10    0.0241013  0.000598535    0.0373367
         2715           10  1.25212e+10    0.0246372   0.00061546    0.0381324
         2720           10  1.25062e+10    0.0241765  0.000612315    0.0381925
         2725           10  1.24913e+10    0.0247015  0.000624796    0.0388239
         2730           10  1.24765e+10    0.0247424  0.000633519    0.0393829
         2735           10  1.24617e+10    0.0240671  0.000615275    0.0386412
         2740           10  1.24469e+10    0.0240996  0.000630324    0.0395642
         2745           10  1.24322e+10    0.0247005  0.000647918    0.0404366
         2750           10  1.24175e+10    0.0249363  0.000661558    0.0411195
         2755           10  1.24029e+10    0.0246075  0.000656617    0.0409587
         2760           10  1.23883e+10    0.0246284  0.000664714    0.0415682
         2765           10  1.23738e+10    0.0247065   0.00067296    0.0420541
         2770           10  1.23593e+10    0.0250485   0.00068473    0.0426531
         2775           10  1.23448e+10    0.0249554  0.000689367    0.0429896
         2780           10  1.23304e+10    0.0249056  0.000691186    0.0431981
         2785           10  1.23161e+10    0.0250035  0.000702358    0.0438703
         2790           10  1.23017e+10    0.0252178  0.000713224    0.0445189
         2795           10  1.22875e+10    0.0249578  0.000711533    0.0443617
         2800           10  1.22732e+10    0.0249928  0.000718415    0.0450047
         2805           10   1.2259e+10    0.0257139   0.00074364     0.046238
         2810           10  1.22449e+10    0.0260407  0.000753052    0.0467928
         2815           10  1.22307e+10    0.0253757  0.000745421     0.046554
         2820           10  1.22167e+10    0.0257264  0.000751414    0.0470928
         2825           10  1.22026e+10    0.0256598  0.000769637    0.0480952
         2830           10  1.21886e+10    0.0257543  0.000758974    0.0475435
         2835           10  1.21747e+10    0.0256428  0.000785747    0.0491143
         2840           10  1.21608e+10    0.0259665  0.000789209    0.0491163
         2845           10  1.21469e+10    0.0262027  0.000804681     0.050066
         2850           10  1.21331e+10    0.0260479  0.000796343    0.0496154
         2855           10  1.21193e+10    0.0261211  0.000822873    0.0510969
         2860           10  1.21055e+10    0.0261381   0.00081054    0.0508637
         2865           10  1.20918e+10    0.0267251  0.000835905     0.051803
         2870           10  1.20782e+10    0.0267696  0.000839906    0.0522823
         2875           10  1.20645e+10    0.0268027  0.000851444    0.0528717
         2880           10  1.20509e+10    0.0263575  0.000847969    0.0528639
         2885           10  1.20374e+10    0.0265089  0.000855518    0.0533604
         2890           10  1.20239e+10    0.0266466  0.000868345    0.0540345
         2895           10  1.20104e+10    0.0270513  0.000888427    0.0550454
         2900           10   1.1997e+10    0.0272455  0.000900182    0.0557003
         2905           10  1.19835e+10    0.0270977  0.000897589    0.0557096
         2910           10  1.19702e+10    0.0273039  0.000913746    0.0565165
         2915           10  1.19569e+10    0.0274827  0.000918821    0.0568478
         2920           10  1.19436e+10    0.0273242  0.000924723    0.0575477
         2925           10  1.19303e+10    0.0274174  0.000937645    0.0581651
         2930           10  1.19171e+10    0.0273983  0.000936997    0.0582714
         2935           10  1.19039e+10    0.0277867  0.000955944    0.0591619
         2940           10  1.18908e+10    0.0277464  0.000968627    0.0597991
         2945           10  1.18777e+10    0.0277725  0.000969602    0.0599634
         2950           10  1.18646e+10    0.0278112  0.000979048    0.0605602
         2955           10  1.18516e+10    0.0277155  0.000987917    0.0611936
         2960           10  1.18386e+10    0.0283487   0.00100966    0.0621757
         2965           10  1.18257e+10    0.0284172   0.00102133    0.0627832
         2970           10  1.18127e+10    0.0283114    0.0010251    0.0632074
         2975           10  1.17999e+10    0.0283647   0.00102627    0.0634275
         2980           10   1.1787e+10    0.0287041   0.00105119     0.064513
         2985           10  1.17742e+10    0.0284069   0.00104115    0.0643647
         2990           10  1.17614e+10    0.0288124   0.00106377    0.0654226
         2995           10  1.17487e+10    0.0288293   0.00107432     0.066109
         3000           10   1.1736e+10    0.0286388    0.0010778    0.0664603
         3005           10  1.17233e+10    0.0289208   0.00108745    0.0670076
         3010           10  1.17107e+10    0.0291983   0.00110972    0.0680562
         3015           10  1.16981e+10    0.0292425   0.00112143    0.0687385
         3020           10  1.16855e+10    0.0290259    0.0011177    0.0687965
         3025           10   1.1673e+10    0.0293072   0.00113423    0.0695417
         3030           10  1.16605e+10    0.0292914   0.00113863     0.069994
         3035           10   1.1648e+10    0.0298738   0.00116006    0.0709303
         3040           10  1.16356e+10    0.0300827   0.00118254    0.0719256
         3045           10  1.16232e+10    0.0298226   0.00117984    0.0721213
         3050           10  1.16108e+10    0.0295488   0.00118134    0.0723549
         3055           10  1.15985e+10    0.0302855    0.0012077    0.0735148
         3060           10  1.15862e+10    0.0303846   0.00122725    0.0745512
         3065           10  1.15739e+10    0.0302958   0.00122624     0.074498
         3070           10  1.15617e+10    0.0301324   0.00122176    0.0745884
         3075           10  1.15495e+10    0.0302877   0.00124925    0.0761715
         3080           10  1.15373e+10    0.0303302   0.00125209    0.0763191
         3085           10  1.15252e+10    0.0302909   0.00126409    0.0770758
         3090           10  1.15131e+10    0.0302204   0.00125872    0.0770392
         3095           10   1.1501e+10    0.0309523   0.00129067    0.0783135
         3100           10  1.14889e+10    0.0306663   0.00129623    0.0788528
         3105           10  1.14769e+10    0.0310323   0.00130339    0.0792344
         3110           10   1.1465e+10    0.0304509   0.00131594    0.0803094
         3115           10   1.1453e+10    0.0313906   0.00134456    0.0808112
         3120           10  1.14411e+10    0.0316278   0.00137156    0.0827365
         3125           10  1.14292e+10    0.0315191   0.00135966    0.0821295
         3130           10  1.14174e+10     0.031942   0.00139765    0.0838327
         3135           10  1.14056e+10    0.0316339   0.00137256     0.082898
         3140           10  1.13938e+10    0.0320877   0.00142474    0.0851247
         3145           10   1.1382e+10    0.0319857   0.00141079    0.0853846
         3150           10  1.13703e+10    0.0324582   0.00142381    0.0855988
         3155           10  1.13586e+10     0.032444   0.00144422    0.0867399
         3160           10  1.13469e+10    0.0325925   0.00144418    0.0869441
