Pressure (atm),Temperature (K),colrel_Epsilons_P3->P4,colrel_Epsilons_P3->P5,colrel_Epsilons_P1->P4,colrel_Epsilons_P4->P5,colrel_Epsilons_P5->W3,colrel_Epsilons_P2->W3,colrel_Epsilons_P1->P2,colrel_Epsilons_P1->P3,colrel_Epsilons_P2->P3,colrel_Epsilons_P1->W3,colrel_Epsilons_P2->P4,colrel_Epsilons_P3->W3,colrel_Epsilons_P1->P5,colrel_Epsilons_P2->P5,colrel_Epsilons_P4->W3,B13_Energy_1_P3->P4,B13_Energy_1_P3->P5,B13_Energy_1_P1->P4,B13_Energy_1_P4->P5,B13_Energy_1_P5->W3,B13_Energy_1_P2->W3,B13_Energy_1_P1->P2,B13_Energy_1_P1->P3,B13_Energy_1_P2->P3,B13_Energy_1_P1->W3,B13_Energy_1_P2->P4,B13_Energy_1_P3->W3,B13_Energy_1_P1->P5,B13_Energy_1_P2->P5,B13_Energy_1_P4->W3,colrel_Factor_P3->P4,colrel_Factor_P3->P5,colrel_Factor_P1->P4,colrel_Factor_P4->P5,colrel_Factor_P5->W3,colrel_Factor_P2->W3,colrel_Factor_P1->P2,colrel_Factor_P1->P3,colrel_Factor_P2->P3,colrel_Factor_P1->W3,colrel_Factor_P2->P4,colrel_Factor_P3->W3,colrel_Factor_P1->P5,colrel_Factor_P2->P5,colrel_Factor_P4->W3,W1a_Energy_1_P3->P4,W1a_Energy_1_P3->P5,W1a_Energy_1_P1->P4,W1a_Energy_1_P4->P5,W1a_Energy_1_P5->W3,W1a_Energy_1_P2->W3,W1a_Energy_1_P1->P2,W1a_Energy_1_P1->P3,W1a_Energy_1_P2->P3,W1a_Energy_1_P1->W3,W1a_Energy_1_P2->P4,W1a_Energy_1_P3->W3,W1a_Energy_1_P1->P5,W1a_Energy_1_P2->P5,W1a_Energy_1_P4->W3,colrel_Power_P3->P4,colrel_Power_P3->P5,colrel_Power_P1->P4,colrel_Power_P4->P5,colrel_Power_P5->W3,colrel_Power_P2->W3,colrel_Power_P1->P2,colrel_Power_P1->P3,colrel_Power_P2->P3,colrel_Power_P1->W3,colrel_Power_P2->P4,colrel_Power_P3->W3,colrel_Power_P1->P5,colrel_Power_P2->P5,colrel_Power_P4->W3
0.1,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.093446758009547e-06,-0.7895073978486369,0.0,0.0,-0.8034815224092622,3.237616479837292e-06,-0.11799181690441891,-3.8186909555916384e-07,0.0,-0.028608855244250667,0.0,-0.9818558453780096,-0.0004527836440782555,-0.1305763577184777,-0.0004979153449817385,16.40293452423109,-0.0790837973466206,0.04615101255954753,-0.05480146681111038,-1.3963385040367475,1.0720749119739479,-1.3769629667509709,-0.012278645464204388,0.0004190845075741272,0.0012085576664343,0.025783985951241442,0.0,0.0,0.0,0.0,-2.682659263089846e-06,0.00459361843901806,-0.04163234050595484,0.0,-0.009866872785864516,0.0,0.0022651879996324086,0.0,0.0,-4.25500244161279e-05,0.0,-0.0008329134490347309,-1.923909513429821e-06,-6.551130765059287e-06,-5.43041195721318e-06,0.014814208382333124,0.0015035897507604415,7.147797566554555e-05,6.608413198167788e-07,0.010216098337007522,0.004537499939243721,0.013529893450045356,0.0023881208943415744,1.3281146544169252e-05,-1.99498564491966e-05,0.0040747879388391695
0.1,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.665493790417874e-06,-0.7569909246666959,0.0,0.0,-0.7823361831363719,1.9264391679240195e-06,-0.11186965822016096,-7.134843727876479e-07,0.0,-0.028191032510027067,0.0,-0.9115542600644455,-0.00041869951599093197,-0.11606706976878538,-0.0004638822858796622,15.905753096926464,-0.07315916356459311,0.04252866153719742,-0.048780458802941136,-1.3550787411538983,1.091105726878851,-1.374257133184146,0.018240614388659766,0.000443756665884237,0.0014279938543469844,0.0362799128711797,0.0,0.0,0.0,0.0,-3.4903731504446308e-06,0.005326245766153841,-0.04017892677258077,0.0,-0.011826666006598204,0.0,-0.0022497391416469413,0.0,0.0,-0.00020080362952800698,0.0,-0.03240013930009973,-1.4519104573860326e-05,-0.003796074178570942,-1.8289010645221298e-05,0.5557528166760451,0.0023181337027097914,0.0014666817112636192,-0.0016094490310948732,-0.02841628318925141,0.050580862633025775,-0.029236574483613786,0.025031222669492214,7.908795477282348e-05,-7.513714035689465e-05,0.012240160637663677
0.1,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0296033629254032e-05,-0.7272780109973478,0.0,0.0,-0.7668775178634994,1.0153969159784297e-07,-0.10699843567008976,-3.477001377751749e-07,0.0,-0.02778329007200458,0.0,-0.8302580860487143,-0.00038589955995021617,-0.10269183823899664,-0.000433879979558543,15.401602382132204,-0.06555052862288493,0.03904949234313419,-0.04322383119566874,-1.3250277748866601,1.1047181712510454,-1.379875356451483,0.03948423863141484,0.00044879696077262715,0.0016879207105697164,0.045611498692025666,0.0,0.0,0.0,0.0,-2.165714177231655e-06,0.003645653546471437,-0.038687268121710194,0.0,-0.010321759574664453,0.0,0.0018641355206170187,0.0,0.0,-0.00025068673875456926,0.0,-0.0568516652161102,-2.2914538112660464e-05,-0.006589258780123794,-2.9482647005207216e-05,1.0417529336306248,0.0012396649287823903,0.0025634685975278915,-0.0028044869871989664,-0.07220182432029837,0.08873708203764935,-0.07911618485538904,0.03549397701735894,0.00010894891288382053,-6.530150315581419e-05,0.015059004608072312
0.1,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1201683156203702e-05,-0.7002749890055676,0.0,0.0,-0.7549302527084257,-1.3859745420722088e-06,-0.10321711923695642,1.5461124666336733e-07,0.0,-0.02738423104256113,0.0,-0.7409868757685933,-0.00035562808275776367,-0.09048158336378423,-0.0004072494314112878,14.906962228413802,-0.05693079782737997,0.035705862462868554,-0.03813294196887119,-1.3025405495004698,1.1133610508170972,-1.3888994246988178,0.05012920734295669,0.000435874142249849,0.0019916058640707165,0.05410201310207081,0.0,0.0,0.0,0.0,-1.6018172162160367e-07,0.0007754565153503946,-0.03667408891927802,0.0,-0.006704503376779819,0.0,0.011005071070021202,0.0,0.0,-0.00019604623363380123,0.0,-0.07389221285166196,-2.7876462499026658e-05,-0.008545131747049163,-3.926545821123296e-05,1.4818683478965429,-0.0013399013702755998,0.0034064822822661295,-0.003648305161036267,-0.11918495172169057,0.11960808066968412,-0.13256902154867237,0.032742851028417924,0.00010405748980295091,1.0584860497896483e-05,0.013406723681082245
0.1,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0410439270183738e-05,-0.6751512188220861,0.0,0.0,-0.7436491418756779,-2.139795230690198e-06,-0.10021273174769038,5.003673011609104e-07,0.0,-0.026993558632699644,0.0,-0.6479401358680099,-0.00032859036832264205,-0.07943999665066777,-0.00038314822509646294,14.433849159515056,-0.047656338385078795,0.032489856952031416,-0.03350248376950476,-1.2828538752180663,1.1189651578162572,-1.3965285676141006,0.05331460578354299,0.00041269643491019796,0.002330976006944137,0.06263175403338357,0.0,0.0,0.0,0.0,1.502002285311867e-06,-0.0018970436094578134,-0.033889959222940226,0.0,-0.002937656657102616,0.0,0.019966958712774867,0.0,0.0,-7.750275027442485e-05,0.0,-0.08395205781922399,-3.0718661466665756e-05,-0.009820507503959163,-4.766521647738876e-05,1.882822206282581,-0.004402639860477963,0.00403892714435726,-0.0042019168393470545,-0.16548889367902717,0.14611530514476556,-0.18494641092329983,0.02101163512149303,7.755272617711347e-05,0.00013511913360555702,0.00977883609206468
0.1,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.398860913428086e-06,-0.6509030881883,0.0,0.0,-0.7307608056525228,-2.139987833259683e-06,-0.09765320984924343,6.023349044208568e-07,0.0,-0.026611479100105803,0.0,-0.555438176676528,-0.00030492430811297067,-0.06954130197254567,-0.00036080553585898643,13.989884684380028,-0.03794321739684102,0.02939064011475761,-0.029321074453950376,-1.262167446715813,1.1237169763162222,-1.399760828265446,0.0537956872793556,0.00038809728551549195,0.0026905044647202573,0.07208209008006018,0.0,0.0,0.0,0.0,2.3546711315004526e-06,-0.003402105392475902,-0.030315777748633532,0.0,-0.0008144339539188883,0.0,0.024023257135870987,0.0,0.0,5.558033728872357e-05,0.0,-0.08797029810658574,-3.273646523362635e-05,-0.010559654956022844,-5.4652550450859824e-05,2.249310469259527,-0.006898005352399354,0.004494109695304001,-0.004521601154498077,-0.20749713019832997,0.1716070898692603,-0.23260045597169474,0.006399558191089544,4.5449393691477725e-05,0.00028549927492073547,0.006802822195742216
0.1,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.781139509214762e-06,-0.6267279099229007,0.0,0.0,-0.7151135013037236,-1.5841838134159606e-06,-0.09527426348961397,4.945411748856772e-07,0.0,-0.026238242487516113,0.0,-0.46720521633473877,-0.000284348350023239,-0.06073395106012998,-0.00033965547801633524,13.579031880615702,-0.027989381592352647,0.0263951673856791,-0.02557168146332806,-1.2385388277000335,1.1293090403539001,-1.3978118961476107,0.0558795657557397,0.0003689441409617098,0.003051473410259516,0.08303962769423562,0.0,0.0,0.0,0.0,2.367376597052638e-06,-0.0033916199769440545,-0.02610356710781774,0.0,-0.0015245443047382787,0.0,0.02008371880938137,0.0,0.0,0.00016324441405117605,0.0,-0.08715082480089262,-3.4881369282182626e-05,-0.010887858209153537,-6.0238944039053596e-05,2.584798985161595,-0.008089618189412494,0.004793174075452077,-0.004657555171749268,-0.24301902545872733,0.19867992396399983,-0.27378816394031336,-0.005604442727092696,2.075280568466391e-05,0.0004419005307402835,0.006382916853700754
0.1,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.110427642130184e-06,-0.602184355467803,0.0,0.0,-0.6966870013302242,-7.437242672260189e-07,-0.09291494937119071,2.613843322753856e-07,0.0,-0.02587389194687875,0.0,-0.3860124606724308,-0.0002663516416623314,-0.05294717777419679,-0.00031936666845080585,13.202517216882478,-0.018026626820173322,0.023490577191533833,-0.02223227939517908,-1.2118688683894958,1.136665067794359,-1.3917125239960837,0.062390818961417155,0.00035894404847457417,0.003395406913959677,0.0957253504650318,0.0,0.0,0.0,0.0,1.756210053437339e-06,-0.002074751013637255,-0.02150191498440043,0.0,-0.005531969094132519,0.0,0.0070144848847091745,0.0,0.0,0.00022245358708451493,0.0,-0.08275718583168942,-3.765990458881937e-05,-0.010909088250190203,-6.450972040899734e-05,2.892219249529317,-0.007665545374785983,0.004947093435969781,-0.004653225256637609,-0.2715553981043941,0.2287307446530517,-0.308646846700039,-0.01136849425880431,1.100690777177853e-05,0.0005909946524855301,0.009434995588984835
0.1,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.853412298286552e-07,-0.5771958444054822,0.0,0.0,-0.6763026034795045,1.318359100607013e-07,-0.09051545482453566,-8.704978473532054e-09,0.0,-0.025518188032671328,0.0,-0.3135999256410817,-0.00025035644825134807,-0.04609816144971061,-0.000299808029030028,12.859689069847601,-0.008321414483865862,0.020666741461829046,-0.019276810641588572,-1.1833945815299443,1.145986985894265,-1.3835581661958143,0.07445701773820858,0.000358772679488523,0.0037063281693388577,0.11005836466231474,0.0,0.0,0.0,0.0,8.211198879768683e-07,-2.2927258345745908e-05,-0.016789483114943552,0.0,-0.012658099877750436,0.0,-0.014592775710315918,0.0,0.0,0.0002270281738040307,0.0,-0.07596932713187536,-4.117973211732144e-05,-0.010706702609296348,-6.761554753147545e-05,3.1743807278722893,-0.0056929712109457225,0.004960572375473947,-0.004545229457154107,-0.294002664664333,0.2620147136744502,-0.33866619485392035,-0.009380648995854547,1.8299294780627163e-05,0.000726097791238081,0.016000679392227518
0.1,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.692675236913233e-07,-0.5519678924041376,0.0,0.0,-0.6552359134018368,8.6178116635861e-07,-0.08809415412026522,-2.470508449554526e-07,0.0,-0.02517064315396522,0.0,-0.2507736971261359,-0.000235828559980858,-0.040098470596921156,-0.0002809875941707175,12.548715016341834,0.0008499183573314072,0.017918074378931746,-0.01667634651192185,-1.155034802453772,1.1569592038765564,-1.3757493199975002,0.09178497841223753,0.00036687614646419795,0.003971935541258104,0.12577186969766666,0.0,0.0,0.0,0.0,-1.6026099054711361e-07,0.0020493963054388545,-0.012226446794013612,0.0,-0.022264054497689034,0.0,-0.04291702913902044,0.0,0.0,0.00018358813827610716,0.0,-0.06780065912618262,-4.5265031580882245e-05,-0.010345870291261954,-6.974541594545739e-05,3.4341224230677176,-0.0025006296643886876,0.004836090656129981,-0.00436370587687921,-0.3121203462454531,0.29795691414969433,-0.36601116190891747,8.180241863412806e-05,4.056457000176961e-05,0.000845607048295687,0.025530908098993287
