*F - collisional frequency
*Q - minimal relaxational eigenvalue
*E - eigenvalue
*P - eigenvector projection squared on the relaxational subspace
 Temperature,    Pressure,          *F,         *Q/F         *E/F           *P
         1140           10  2.20856e+10    0.0238781  6.90038e-05   0.00295121
         1145           10  2.20209e+10    0.0257415  9.76541e-05   0.00415394
         1150           10  2.19568e+10    0.0256725   9.3652e-05   0.00399121
         1155           10  2.18931e+10    0.0237111  7.20515e-05   0.00311655
         1160           10  2.18299e+10    0.0238226  7.18918e-05   0.00313172
         1165           10  2.17672e+10    0.0253923  9.68057e-05   0.00415104
         1170           10   2.1705e+10    0.0253568  9.62894e-05   0.00413526
         1175           10  2.16433e+10    0.0236757  7.43837e-05   0.00325989
         1180           10   2.1582e+10    0.0235156  7.32583e-05   0.00321993
         1185           10  2.15212e+10    0.0251757  9.79013e-05   0.00424299
         1190           10  2.14608e+10     0.025036  9.72397e-05   0.00423856
         1195           10  2.14009e+10    0.0233846  7.55588e-05   0.00335139
         1200           10  2.13414e+10    0.0231841  7.43962e-05   0.00331848
         1205           10  2.12824e+10    0.0249934  0.000100414   0.00441684
         1210           10  2.12237e+10    0.0233066   7.7216e-05   0.00346275
         1215           10  2.11656e+10    0.0231463  7.67357e-05    0.0034473
         1220           10  2.11078e+10     0.024941  0.000103327   0.00458558
         1225           10  2.10505e+10    0.0247388  0.000101715    0.0045322
         1230           10  2.09935e+10    0.0230057   7.8581e-05   0.00356918
         1235           10   2.0937e+10    0.0229063  7.94554e-05    0.0036195
         1240           10  2.08809e+10    0.0247949  0.000106151   0.00477064
         1245           10  2.08251e+10    0.0246115   0.00010592   0.00477185
         1250           10  2.07698e+10    0.0228779  8.18291e-05   0.00376158
         1255           10  2.07149e+10    0.0226484  8.10175e-05   0.00373418
         1260           10  2.06603e+10    0.0245273  0.000108048    0.0049091
         1265           10  2.06061e+10    0.0243803  0.000106777   0.00488292
         1270           10  2.05523e+10    0.0227196  8.48788e-05   0.00394359
         1275           10  2.04988e+10    0.0226761  8.41049e-05   0.00392845
         1280           10  2.04458e+10    0.0242485  0.000109342   0.00503492
         1285           10  2.03931e+10      0.02411  0.000108202   0.00500587
         1290           10  2.03407e+10    0.0224278  8.69441e-05   0.00408937
         1295           10  2.02887e+10    0.0222906  8.58801e-05    0.0040659
         1300           10   2.0237e+10     0.024076  0.000113139   0.00526297
         1305           10  2.01857e+10    0.0240082  0.000113321    0.0052918
         1310           10  2.01348e+10     0.022193  8.94877e-05   0.00426167
         1315           10  2.00841e+10    0.0240184   0.00011695   0.00549616
         1320           10  2.00338e+10    0.0241177  0.000118927   0.00560183
         1325           10  1.99839e+10    0.0221838  9.18263e-05   0.00441396
         1330           10  1.99342e+10       0.0222  9.38834e-05   0.00452313
         1335           10  1.98849e+10    0.0238777  0.000121141   0.00574958
         1340           10  1.98359e+10     0.023795  0.000120988   0.00576838
         1345           10  1.97872e+10    0.0222054  9.89375e-05   0.00479949
         1350           10  1.97389e+10    0.0221511  9.76484e-05   0.00475738
         1355           10  1.96908e+10    0.0235903  0.000123917   0.00596352
         1360           10  1.96431e+10     0.023462  0.000123277   0.00596028
         1365           10  1.95956e+10    0.0219516  0.000101343    0.0049825
         1370           10  1.95485e+10    0.0218135  9.98788e-05   0.00492654
         1375           10  1.95016e+10    0.0233849  0.000126929   0.00617241
         1380           10  1.94551e+10    0.0232826  0.000127729   0.00626331
         1385           10  1.94088e+10    0.0216961  0.000103798   0.00515283
         1390           10  1.93628e+10     0.021395  0.000102117   0.00510534
         1395           10  1.93171e+10    0.0236298  0.000134898   0.00665633
         1400           10  1.92717e+10    0.0230933  0.000133352   0.00660425
         1405           10  1.92266e+10    0.0217178  0.000107183    0.0054161
         1410           10  1.91817e+10     0.021251   0.00010612   0.00539785
         1415           10  1.91371e+10    0.0233998  0.000140554   0.00696397
         1420           10  1.90928e+10    0.0216514  0.000115074   0.00584092
         1425           10  1.90488e+10    0.0215503  0.000112705   0.00572486
         1430           10   1.9005e+10    0.0231999  0.000146236   0.00735428
         1435           10  1.89615e+10    0.0231983  0.000140875   0.00711351
         1440           10  1.89182e+10    0.0215422  0.000120651   0.00617297
         1445           10  1.88752e+10    0.0217223  0.000120145   0.00619624
         1450           10  1.88325e+10    0.0228431  0.000145843   0.00740391
         1455           10    1.879e+10    0.0228223  0.000145769    0.0074166
         1460           10  1.87477e+10    0.0212961  0.000122516    0.0063668
         1465           10  1.87057e+10    0.0210751  0.000122505   0.00639085
         1470           10   1.8664e+10    0.0227088  0.000150791   0.00773064
         1475           10  1.86224e+10    0.0226869  0.000152441   0.00782619
         1480           10  1.85812e+10    0.0210401  0.000125862   0.00662272
         1485           10  1.85401e+10    0.0208759  0.000126513   0.00665603
         1490           10  1.84993e+10     0.022871  0.000161989   0.00836046
         1495           10  1.84588e+10    0.0230264  0.000165643   0.00856887
         1500           10  1.84184e+10    0.0210896  0.000136358   0.00720217
         1505           10  1.83783e+10    0.0211536  0.000137898   0.00730758
         1510           10  1.83384e+10    0.0230562  0.000169576   0.00883323
         1515           10  1.82988e+10    0.0211832  0.000142643   0.00759601
         1520           10  1.82593e+10     0.021459  0.000147678   0.00786738
         1525           10  1.82201e+10    0.0229101  0.000175194   0.00919686
         1530           10  1.81811e+10    0.0226789  0.000172283   0.00910316
         1535           10  1.81424e+10    0.0213687  0.000151291   0.00813598
         1540           10  1.81038e+10    0.0211632  0.000149682   0.00809371
         1545           10  1.80654e+10    0.0224486  0.000176359   0.00937793
         1550           10  1.80273e+10    0.0221921  0.000177079   0.00947571
         1555           10  1.79894e+10      0.02084  0.000152385   0.00831451
         1560           10  1.79516e+10    0.0206873  0.000150816   0.00825993
         1565           10  1.79141e+10    0.0220439  0.000183776   0.00988074
         1570           10  1.78768e+10    0.0219238  0.000185491    0.0100271
         1575           10  1.78397e+10    0.0203932  0.000160873   0.00885189
         1580           10  1.78027e+10    0.0203379  0.000164009   0.00905414
         1585           10   1.7766e+10    0.0222282  0.000203037    0.0109737
         1590           10  1.77295e+10    0.0225669  0.000208361    0.0112411
         1595           10  1.76932e+10    0.0207402   0.00017976   0.00991714
         1600           10   1.7657e+10    0.0211275  0.000186001    0.0102517
         1605           10  1.76211e+10    0.0227255  0.000215487    0.0117084
         1610           10  1.75853e+10     0.022609   0.00021184    0.0115779
         1615           10  1.75497e+10    0.0212929  0.000193352    0.0107062
         1620           10  1.75144e+10     0.022655  0.000216901    0.0118674
         1625           10  1.74792e+10    0.0224484  0.000214378    0.0117992
         1630           10  1.74441e+10    0.0212475  0.000194408    0.0108654
         1635           10  1.74093e+10    0.0210728   0.00019132    0.0107595
         1640           10  1.73746e+10    0.0223188  0.000217542    0.0120939
         1645           10  1.73401e+10    0.0221783  0.000217789    0.0122053
         1650           10  1.73058e+10     0.020902  0.000194888    0.0110685
         1655           10  1.72717e+10     0.020749   0.00019453    0.0111184
         1660           10  1.72377e+10     0.022051  0.000227605     0.012853
         1665           10   1.7204e+10    0.0219992  0.000235838    0.0133586
         1670           10  1.71703e+10    0.0207614  0.000207787    0.0119426
         1675           10  1.71369e+10    0.0203708  0.000212533    0.0123125
         1680           10  1.71036e+10    0.0228071  0.000269552    0.0151977
         1685           10  1.70705e+10    0.0224448  0.000267041    0.0151407
         1690           10  1.70376e+10    0.0215523  0.000248683    0.0142811
         1695           10  1.70048e+10    0.0210373  0.000250381     0.014514
         1700           10  1.69722e+10    0.0225615  0.000281854    0.0159909
         1705           10  1.69397e+10    0.0224492  0.000275607    0.0157014
         1710           10  1.69074e+10    0.0212297  0.000258316    0.0149434
         1715           10  1.68752e+10    0.0210424  0.000255584    0.0148863
         1720           10  1.68433e+10    0.0224145  0.000277379    0.0160071
         1725           10  1.68114e+10    0.0210408  0.000260879    0.0152084
         1730           10  1.67798e+10    0.0210907   0.00025569     0.015033
         1735           10  1.67482e+10    0.0222377  0.000280796     0.016296
         1740           10  1.67169e+10    0.0221918  0.000278789    0.0161756
         1745           10  1.66856e+10     0.020916  0.000258387     0.015299
         1750           10  1.66546e+10    0.0208432  0.000257411     0.015268
         1755           10  1.66237e+10    0.0223082   0.00029088    0.0169468
         1760           10  1.65929e+10    0.0224345  0.000299839    0.0174088
         1765           10  1.65623e+10    0.0211687  0.000274733    0.0163074
         1770           10  1.65318e+10    0.0216895  0.000292943    0.0172426
         1775           10  1.65014e+10    0.0232381  0.000333437    0.0192798
         1780           10  1.64712e+10    0.0233075  0.000345283    0.0198865
         1785           10  1.64412e+10    0.0225615  0.000330343    0.0193055
         1790           10  1.64113e+10     0.022169  0.000336856    0.0196923
         1795           10  1.63815e+10    0.0230817  0.000364172    0.0210869
         1800           10  1.63519e+10    0.0225949  0.000365682    0.0213528
         1805           10  1.63224e+10    0.0217561  0.000353907     0.020885
         1810           10   1.6293e+10    0.0214317  0.000352245    0.0209055
         1815           10  1.62638e+10    0.0223364  0.000372828    0.0219402
         1820           10  1.62347e+10    0.0215176  0.000359372     0.021379
         1825           10  1.62057e+10    0.0212692  0.000355667    0.0212799
         1830           10  1.61769e+10     0.022225  0.000375432    0.0222949
         1835           10  1.61482e+10    0.0220953  0.000370443    0.0221742
         1840           10  1.61196e+10    0.0211192  0.000359326     0.021757
         1845           10  1.60912e+10    0.0210592  0.000353306    0.0215293
         1850           10  1.60629e+10    0.0222513    0.0003811    0.0228848
         1855           10  1.60347e+10    0.0224115  0.000384474    0.0232221
         1860           10  1.60067e+10    0.0221552   0.00039036    0.0235585
         1865           10  1.59787e+10    0.0229989  0.000411466    0.0246912
         1870           10  1.59509e+10    0.0239835  0.000439882    0.0260339
         1875           10  1.59232e+10    0.0242676  0.000450044    0.0266797
         1880           10  1.58957e+10    0.0234968  0.000439522    0.0262621
         1885           10  1.58682e+10     0.023739   0.00045139    0.0269792
         1890           10  1.58409e+10     0.024293  0.000471293     0.027976
         1895           10  1.58137e+10    0.0240931  0.000480916    0.0285923
         1900           10  1.57867e+10    0.0236432  0.000473781    0.0283023
         1905           10  1.57597e+10    0.0234262  0.000476059    0.0285846
         1910           10  1.57329e+10    0.0240111  0.000490328    0.0293488
         1915           10  1.57062e+10    0.0236235  0.000495101    0.0297485
         1920           10  1.56795e+10    0.0230858   0.00049219    0.0297523
         1925           10  1.56531e+10    0.0235815  0.000506525    0.0305512
         1930           10  1.56267e+10    0.0232045  0.000504495    0.0305951
         1935           10  1.56004e+10     0.022836  0.000501014    0.0305112
         1940           10  1.55743e+10     0.023154  0.000518151    0.0314567
         1945           10  1.55482e+10     0.022964  0.000511178    0.0312864
         1950           10  1.55223e+10    0.0238235  0.000540474    0.0327931
         1955           10  1.54965e+10    0.0242635  0.000552981    0.0333199
         1960           10  1.54708e+10    0.0238501  0.000549694    0.0334221
         1965           10  1.54452e+10    0.0251683  0.000579699     0.034915
         1970           10  1.54197e+10    0.0245703  0.000580171     0.035119
         1975           10  1.53943e+10    0.0252867  0.000589297     0.035595
         1980           10   1.5369e+10    0.0256381  0.000628904    0.0376689
         1985           10  1.53439e+10    0.0255171  0.000620225    0.0371594
         1990           10  1.53188e+10    0.0257817  0.000641836    0.0384176
         1995           10  1.52938e+10    0.0256497  0.000630683     0.037829
         2000           10   1.5269e+10    0.0257105  0.000662771    0.0398172
         2005           10  1.52442e+10    0.0257031   0.00064534    0.0391965
         2010           10  1.52196e+10    0.0256025  0.000666692    0.0400807
         2015           10   1.5195e+10    0.0256926  0.000665147    0.0401172
         2020           10  1.51706e+10    0.0256784  0.000681523    0.0411397
         2025           10  1.51462e+10    0.0253168  0.000674298    0.0408754
         2030           10   1.5122e+10    0.0257499  0.000698833    0.0421405
         2035           10  1.50978e+10    0.0254811  0.000689297    0.0419395
         2040           10  1.50738e+10    0.0260328  0.000726425    0.0438107
         2045           10  1.50498e+10     0.025785  0.000719578    0.0435327
         2050           10   1.5026e+10    0.0261396  0.000741788    0.0447435
         2055           10  1.50022e+10    0.0259099  0.000733672    0.0445042
         2060           10  1.49786e+10    0.0269999  0.000780634    0.0465078
         2065           10   1.4955e+10    0.0266227  0.000779583     0.046832
         2070           10  1.49315e+10    0.0270426  0.000798916    0.0476118
         2075           10  1.49081e+10    0.0267526  0.000792499    0.0477683
         2080           10  1.48849e+10    0.0276471  0.000817267    0.0490439
         2085           10  1.48617e+10    0.0276129  0.000838778     0.050114
         2090           10  1.48386e+10    0.0281478  0.000848098    0.0505943
         2095           10  1.48155e+10    0.0276841  0.000855918    0.0511195
         2100           10  1.47926e+10    0.0282273  0.000877894    0.0521864
         2105           10  1.47698e+10    0.0283379  0.000882762    0.0525881
         2110           10  1.47471e+10    0.0283702  0.000896244    0.0533182
         2115           10  1.47244e+10     0.028465  0.000898398     0.053594
         2120           10  1.47018e+10    0.0283136  0.000897862    0.0538979
         2125           10  1.46794e+10    0.0284747  0.000931141    0.0555037
         2130           10   1.4657e+10    0.0283909  0.000914866    0.0548832
         2135           10  1.46347e+10    0.0284243  0.000938916    0.0560946
         2140           10  1.46125e+10    0.0282775  0.000942984     0.056673
         2145           10  1.45903e+10    0.0286555  0.000968464    0.0577901
         2150           10  1.45683e+10    0.0283771  0.000961184    0.0576484
         2155           10  1.45463e+10    0.0291102  0.000994072    0.0592871
         2160           10  1.45245e+10    0.0291964    0.0010031    0.0598025
         2165           10  1.45027e+10    0.0294398   0.00103588    0.0614972
         2170           10   1.4481e+10    0.0293131   0.00102356    0.0609699
         2175           10  1.44593e+10    0.0288453   0.00102645    0.0615425
         2180           10  1.44378e+10    0.0299015   0.00107344    0.0636729
         2185           10  1.44163e+10    0.0303523    0.0010981    0.0646904
         2190           10   1.4395e+10     0.030013   0.00109015     0.064578
         2195           10  1.43737e+10    0.0302051   0.00111711     0.066121
         2200           10  1.43525e+10    0.0300215    0.0011034     0.065829
         2205           10  1.43313e+10    0.0303369   0.00113491    0.0671945
         2210           10  1.43103e+10    0.0312866   0.00118008    0.0690917
         2215           10  1.42893e+10    0.0310294   0.00117682    0.0693322
         2220           10  1.42684e+10    0.0314171   0.00119739    0.0700533
         2225           10  1.42475e+10     0.031122     0.001197    0.0705161
         2230           10  1.42268e+10    0.0312537    0.0012099     0.071332
         2235           10  1.42061e+10    0.0311362   0.00122164    0.0722464
         2240           10  1.41855e+10    0.0313376   0.00122773    0.0723647
         2245           10   1.4165e+10    0.0322512   0.00128296    0.0747564
         2250           10  1.41446e+10     0.032134   0.00127222    0.0748797
         2255           10  1.41242e+10    0.0317268   0.00130725      0.07639
         2260           10  1.41039e+10    0.0321797   0.00129142    0.0761462
         2265           10  1.40837e+10    0.0318916   0.00132524    0.0778447
         2270           10  1.40636e+10    0.0317579   0.00131189    0.0771527
         2275           10  1.40435e+10    0.0329946   0.00138944    0.0807361
         2280           10  1.40235e+10    0.0319069   0.00132827    0.0780912
         2285           10  1.40036e+10    0.0329786   0.00142632    0.0820167
         2290           10  1.39837e+10    0.0329729   0.00140806    0.0827525
         2295           10  1.39639e+10    0.0330757   0.00140717    0.0821807
         2300           10  1.39442e+10     0.032927     0.001435    0.0836388
         2305           10  1.39246e+10    0.0332743   0.00144494    0.0843552
         2310           10   1.3905e+10    0.0325142   0.00143795    0.0842933
         2315           10  1.38855e+10    0.0337686   0.00147828    0.0858849
         2320           10  1.38661e+10    0.0342444   0.00152402    0.0878616
         2325           10  1.38467e+10      0.03433   0.00153981    0.0887961
         2330           10  1.38274e+10    0.0342162   0.00152865     0.088388
         2335           10  1.38082e+10    0.0345086   0.00156894    0.0902175
         2340           10   1.3789e+10    0.0349001   0.00157405     0.090627
         2345           10  1.37699e+10    0.0340914    0.0015768    0.0910827
         2350           10  1.37509e+10    0.0342211   0.00158875    0.0919285
         2355           10   1.3732e+10    0.0344053   0.00161679    0.0933001
         2360           10  1.37131e+10    0.0358986   0.00167575     0.095309
         2365           10  1.36943e+10    0.0357101   0.00166226    0.0954802
         2370           10  1.36755e+10    0.0351645   0.00169101    0.0972095
         2375           10  1.36568e+10    0.0358272   0.00168913    0.0964322
         2380           10  1.36382e+10    0.0353126   0.00171924    0.0984653
         2385           10  1.36196e+10    0.0356263   0.00174303    0.0997217
         2390           10  1.36011e+10    0.0354894   0.00172428    0.0989153
         2395           10  1.35827e+10    0.0358554    0.0017676     0.100992
         2400           10  1.35643e+10    0.0356487   0.00174857     0.100442
         2405           10   1.3546e+10    0.0364207    0.0018172       0.1034
         2410           10  1.35278e+10    0.0361223   0.00183051     0.103944
         2415           10  1.35096e+10    0.0365229   0.00186981     0.105421
         2420           10  1.34915e+10    0.0362867   0.00185609     0.105529
         2425           10  1.34734e+10    0.0372706   0.00188825     0.107166
         2430           10  1.34554e+10    0.0376758   0.00192749     0.108476
         2435           10  1.34375e+10    0.0373523   0.00191704     0.108514
         2440           10  1.34196e+10    0.0376251   0.00195753     0.110324
         2445           10  1.34018e+10    0.0372324   0.00194274     0.110238
         2450           10   1.3384e+10    0.0376573   0.00199059     0.111813
         2455           10  1.33663e+10       0.0372   0.00198379     0.112215
         2460           10  1.33487e+10     0.037702   0.00202464     0.114083
         2465           10  1.33311e+10    0.0394078     0.002105     0.116755
         2470           10  1.33136e+10    0.0379476   0.00205376     0.115639
         2475           10  1.32961e+10    0.0395134   0.00213508     0.118073
         2480           10  1.32787e+10    0.0393268   0.00214577     0.119311
         2485           10  1.32614e+10    0.0391662   0.00212813     0.118793
         2490           10  1.32441e+10    0.0394502   0.00217845     0.121013
         2495           10  1.32269e+10    0.0396152   0.00218501     0.121367
         2500           10  1.32097e+10    0.0390101   0.00218431     0.121996
         2505           10  1.31926e+10    0.0391628   0.00221912     0.123869
         2510           10  1.31755e+10    0.0396997   0.00223386     0.124169
         2515           10  1.31585e+10     0.039293    0.0022465     0.125474
         2520           10  1.31416e+10    0.0396885   0.00228324     0.126768
         2525           10  1.31247e+10    0.0392704   0.00227677     0.126603
         2530           10  1.31078e+10    0.0417709   0.00238722     0.130251
         2535           10  1.30911e+10    0.0411236   0.00239204     0.131572
         2540           10  1.30743e+10    0.0409343   0.00242902     0.132499
         2545           10  1.30577e+10    0.0415042   0.00241039     0.132599
         2550           10   1.3041e+10     0.041133   0.00245607     0.134508
         2555           10  1.30245e+10    0.0409879   0.00243824     0.133698
         2560           10   1.3008e+10    0.0413299   0.00249428     0.136503
         2565           10  1.29915e+10    0.0411647   0.00246228     0.134907
         2570           10  1.29751e+10    0.0414014   0.00253133     0.137241
         2575           10  1.29587e+10    0.0411941   0.00251624     0.138842
         2580           10  1.29424e+10    0.0423048   0.00252399     0.138258
         2585           10  1.29262e+10     0.041183   0.00255534     0.139788
         2590           10    1.291e+10    0.0441575   0.00265685     0.143093
         2595           10  1.28939e+10    0.0437674   0.00271844     0.145135
         2600           10  1.28778e+10    0.0429655   0.00270859     0.145402
         2605           10  1.28617e+10    0.0444364   0.00273658     0.146117
         2610           10  1.28457e+10    0.0435069   0.00274763     0.147035
         2615           10  1.28298e+10    0.0432956    0.0027576     0.147974
         2620           10  1.28139e+10    0.0432218   0.00275211     0.148412
         2625           10   1.2798e+10    0.0435814   0.00280858     0.150632
         2630           10  1.27823e+10     0.043343    0.0027842     0.149967
         2635           10  1.27665e+10    0.0434588   0.00282767     0.152017
         2640           10  1.27508e+10    0.0435231   0.00283506     0.152217
         2645           10  1.27352e+10    0.0436414   0.00287372     0.154488
         2650           10  1.27196e+10    0.0452922   0.00295542     0.156026
         2655           10   1.2704e+10    0.0462195   0.00302783     0.158559
         2660           10  1.26885e+10    0.0454875   0.00300356     0.158495
         2665           10  1.26731e+10    0.0463988   0.00306299     0.160037
         2670           10  1.26577e+10    0.0462411   0.00303707     0.160008
         2675           10  1.26423e+10    0.0455255   0.00308656      0.16212
         2680           10   1.2627e+10     0.046464   0.00309117      0.16258
         2685           10  1.26118e+10    0.0456623   0.00312708     0.164122
         2690           10  1.25965e+10    0.0457446   0.00312726     0.164824
         2695           10  1.25814e+10    0.0463873   0.00315371     0.165104
         2700           10  1.25662e+10    0.0459745   0.00318467     0.166696
         2705           10  1.25512e+10    0.0466106   0.00319583     0.167387
         2710           10  1.25361e+10    0.0458282   0.00322031     0.170068
         2715           10  1.25212e+10    0.0481114   0.00337139     0.173112
         2720           10  1.25062e+10    0.0459087   0.00326037     0.170754
         2725           10  1.24913e+10      0.04832    0.0034153     0.175353
         2730           10  1.24765e+10    0.0480713   0.00338489       0.1747
         2735           10  1.24617e+10    0.0483819   0.00345585     0.177002
         2740           10  1.24469e+10    0.0482425   0.00343128     0.176684
         2745           10  1.24322e+10    0.0481099   0.00339629     0.175767
         2750           10  1.24175e+10    0.0481109   0.00349286     0.178992
         2755           10  1.24029e+10     0.049055   0.00352361     0.180019
         2760           10  1.23883e+10     0.048294   0.00353733     0.181242
         2765           10  1.23738e+10    0.0480414   0.00352596     0.181903
         2770           10  1.23593e+10    0.0494111   0.00360661     0.184123
         2775           10  1.23448e+10    0.0497002   0.00363947     0.185421
         2780           10  1.23304e+10    0.0505639    0.0037017     0.186995
         2785           10  1.23161e+10    0.0501095   0.00371872     0.188737
         2790           10  1.23017e+10     0.049935   0.00373764     0.189551
         2795           10  1.22875e+10    0.0503912   0.00372537     0.188733
         2800           10  1.22732e+10      0.05016   0.00377225     0.191605
         2805           10   1.2259e+10    0.0520039   0.00386977     0.193764
         2810           10  1.22449e+10    0.0511513   0.00387145     0.194339
         2815           10  1.22307e+10     0.052293   0.00390114     0.195328
         2820           10  1.22167e+10    0.0514353    0.0039159       0.1972
         2825           10  1.22026e+10    0.0512172   0.00397151     0.198044
         2830           10  1.21886e+10    0.0516619   0.00395083     0.199261
         2835           10  1.21747e+10    0.0514559   0.00400998     0.200684
         2840           10  1.21608e+10    0.0512782    0.0039832     0.199652
         2845           10  1.21469e+10    0.0537419   0.00417031     0.204204
         2850           10  1.21331e+10    0.0515036   0.00401951     0.201224
         2855           10  1.21193e+10     0.054197   0.00420785     0.204698
         2860           10  1.21055e+10    0.0534471   0.00424007     0.209377
         2865           10  1.20918e+10     0.053266    0.0041631     0.206947
         2870           10  1.20782e+10    0.0533986   0.00429473     0.209864
         2875           10  1.20645e+10    0.0535797   0.00425474     0.210503
         2880           10  1.20509e+10     0.054506   0.00431947      0.21166
         2885           10  1.20374e+10    0.0535847   0.00429599     0.210528
         2890           10  1.20239e+10    0.0546797   0.00438759     0.214147
         2895           10  1.20104e+10    0.0540139   0.00437314     0.214308
         2900           10   1.1997e+10    0.0548246   0.00446489     0.216238
         2905           10  1.19835e+10    0.0546109   0.00445876     0.216841
         2910           10  1.19702e+10    0.0552452   0.00453873     0.219574
         2915           10  1.19569e+10    0.0549511   0.00453924     0.220058
         2920           10  1.19436e+10    0.0547887   0.00457824     0.221172
         2925           10  1.19303e+10    0.0551799   0.00458447     0.221742
         2930           10  1.19171e+10    0.0553946   0.00464271     0.223899
         2935           10  1.19039e+10    0.0550732   0.00462641     0.223127
         2940           10  1.18908e+10    0.0573913   0.00479737     0.227519
         2945           10  1.18777e+10    0.0555126   0.00471066     0.227098
         2950           10  1.18646e+10    0.0578291   0.00486216     0.229808
         2955           10  1.18516e+10    0.0574601   0.00481262      0.22899
         2960           10  1.18386e+10    0.0572991   0.00484313      0.23035
         2965           10  1.18257e+10    0.0577853   0.00490109     0.232592
         2970           10  1.18127e+10    0.0574932   0.00489478     0.232166
         2975           10  1.17999e+10    0.0572012   0.00487374     0.233205
         2980           10   1.1787e+10    0.0586067   0.00502418     0.235665
         2985           10  1.17742e+10     0.057482   0.00494096      0.23549
         2990           10  1.17614e+10    0.0588177   0.00508041     0.238181
         2995           10  1.17487e+10    0.0590198    0.0051586     0.240883
         3000           10   1.1736e+10    0.0589494   0.00509261      0.23946
         3005           10  1.17233e+10    0.0596114   0.00517857     0.241022
         3010           10  1.17107e+10    0.0590892   0.00517206      0.24214
         3015           10  1.16981e+10     0.058613   0.00518228     0.243333
         3020           10  1.16855e+10    0.0593387   0.00529293     0.245708
         3025           10   1.1673e+10    0.0588104   0.00525427     0.245801
         3030           10  1.16605e+10    0.0596057    0.0053434     0.247504
         3035           10   1.1648e+10    0.0607479   0.00538553      0.24812
         3040           10  1.16356e+10    0.0611895   0.00549406     0.251331
         3045           10  1.16232e+10    0.0610413   0.00544392     0.251158
         3050           10  1.16108e+10    0.0604707   0.00542526     0.251994
         3055           10  1.15985e+10    0.0627609   0.00562926      0.25592
         3060           10  1.15862e+10    0.0610183   0.00553146     0.255064
         3065           10  1.15739e+10    0.0628946   0.00569609     0.258389
         3070           10  1.15617e+10    0.0627198   0.00570072     0.258962
         3075           10  1.15495e+10    0.0625495   0.00565902     0.258023
         3080           10  1.15373e+10    0.0628456   0.00575942     0.260994
         3085           10  1.15252e+10    0.0628059   0.00572038     0.260738
         3090           10  1.15131e+10    0.0652341   0.00582894     0.262336
         3095           10   1.1501e+10    0.0634899    0.0059881     0.266891
         3100           10  1.14889e+10    0.0655222   0.00588414     0.264456
         3105           10  1.14769e+10    0.0638923   0.00605889     0.270663
         3110           10   1.1465e+10    0.0636478   0.00601858     0.268756
         3115           10   1.1453e+10    0.0633528    0.0059515     0.266305
         3120           10  1.14411e+10    0.0639636   0.00607518     0.271955
         3125           10  1.14292e+10    0.0637377   0.00603686     0.270748
         3130           10  1.14174e+10    0.0640239   0.00609769     0.271844
         3135           10  1.14056e+10    0.0640426   0.00609118     0.272679
         3140           10  1.13938e+10    0.0645054   0.00616395     0.273416
         3145           10   1.1382e+10    0.0630824   0.00629149     0.279384
         3150           10  1.13703e+10    0.0631266   0.00618154     0.278091
         3155           10  1.13586e+10    0.0633013   0.00635149      0.27993
         3160           10  1.13469e+10    0.0632978   0.00629775     0.280987
         3165           10  1.13353e+10    0.0643355   0.00630185     0.280768
         3170           10  1.13237e+10    0.0640722   0.00643228     0.282276
