========================================
combined_W1b_Energy_1_0.0.out
0.1 atm
T,P1->W3
800.0,9.83375e-16
900.0,6.3917e-16
1000.0,5.40512e-16
1100.0,6.26961e-16
1200.0,7.72027e-16
1300.0,9.21236e-16
1400.0,1.03213e-15
1500.0,1.23115e-15
1600.0,1.35884e-15
1700.0,1.52792e-15
1800.0,1.55082e-15
1900.0,1.85231e-15
2000.0,1.96533e-15
2100.0,2.12042e-15
2200.0,2.01902e-15
2300.0,2.20904e-15
2400.0,2.41311e-15
2500.0,2.3328e-15
2600.0,2.43581e-15
2700.0,2.34933e-15
2800.0,2.2681e-15
2900.0,2.19211e-15
3000.0,2.12358e-15
========================================
combined_W1b_Energy_1_0.0.out
0.1 atm
T,P1->P2
200.0,3.59687e-12
210.0,3.2035e-12
220.0,2.87142e-12
230.0,2.5894e-12
240.0,2.3481e-12
250.0,2.14119e-12
260.0,1.96203e-12
270.0,1.80616e-12
280.0,1.66971e-12
290.0,1.55022e-12
300.0,1.44509e-12
310.0,1.35199e-12
320.0,1.2696e-12
330.0,1.19587e-12
340.0,1.13033e-12
350.0,1.07163e-12
360.0,1.01913e-12
370.0,9.71949e-13
380.0,9.29438e-13
390.0,8.91467e-13
400.0,8.57227e-13
410.0,8.26888e-13
420.0,7.99611e-13
430.0,7.75076e-13
440.0,7.52824e-13
450.0,7.32094e-13
460.0,7.13896e-13
470.0,6.97338e-13
480.0,6.82245e-13
490.0,6.68841e-13
500.0,6.5651e-13
510.0,6.45499e-13
520.0,6.35611e-13
530.0,6.26831e-13
540.0,6.18791e-13
550.0,6.11878e-13
560.0,6.05794e-13
570.0,6.00578e-13
580.0,5.96056e-13
590.0,5.92533e-13
600.0,5.89542e-13
610.0,5.87356e-13
620.0,5.8574e-13
630.0,5.84748e-13
640.0,5.84774e-13
650.0,5.85033e-13
660.0,5.85788e-13
670.0,5.87169e-13
680.0,5.894e-13
690.0,5.91834e-13
700.0,5.94763e-13
800.0,6.50502e-13
900.0,7.46211e-13
1000.0,8.78222e-13
1100.0,1.04573e-12
1200.0,1.24905e-12
1300.0,1.48969e-12
1400.0,1.76923e-12
1500.0,2.08853e-12
1600.0,2.44988e-12
1700.0,2.85436e-12
1800.0,3.30324e-12
1900.0,3.79846e-12
2000.0,4.33953e-12
2100.0,4.92909e-12
2200.0,5.56568e-12
2300.0,6.25243e-12
2400.0,6.98858e-12
2500.0,7.77438e-12
2600.0,8.61105e-12
2700.0,9.49657e-12
2800.0,1.04316e-11
2900.0,1.14157e-11
3000.0,1.24531e-11
========================================
combined_W1b_Energy_1_0.0.out
1.0 atm
T,P1->P2
200.0,3.59687e-12
210.0,3.2035e-12
220.0,2.87142e-12
230.0,2.5894e-12
240.0,2.3481e-12
250.0,2.14119e-12
260.0,1.96203e-12
270.0,1.80616e-12
280.0,1.66971e-12
290.0,1.55022e-12
300.0,1.44509e-12
310.0,1.35199e-12
320.0,1.2696e-12
330.0,1.19587e-12
340.0,1.13033e-12
350.0,1.07163e-12
360.0,1.01913e-12
370.0,9.71949e-13
380.0,9.29438e-13
390.0,8.91467e-13
400.0,8.57227e-13
410.0,8.26888e-13
420.0,7.99611e-13
430.0,7.75076e-13
440.0,7.52824e-13
450.0,7.32094e-13
460.0,7.13896e-13
470.0,6.97338e-13
480.0,6.82245e-13
490.0,6.68841e-13
500.0,6.5651e-13
510.0,6.45499e-13
520.0,6.35611e-13
530.0,6.26831e-13
540.0,6.18791e-13
550.0,6.11878e-13
560.0,6.05794e-13
570.0,6.00578e-13
580.0,5.96056e-13
590.0,5.92533e-13
600.0,5.89542e-13
610.0,5.87356e-13
620.0,5.8574e-13
630.0,5.84748e-13
640.0,5.84774e-13
650.0,5.85033e-13
660.0,5.85788e-13
670.0,5.87169e-13
680.0,5.894e-13
690.0,5.91834e-13
700.0,5.94763e-13
800.0,6.50502e-13
900.0,7.46211e-13
1000.0,8.78222e-13
1100.0,1.04573e-12
1200.0,1.24905e-12
1300.0,1.48969e-12
1400.0,1.76923e-12
1500.0,2.08853e-12
1600.0,2.44988e-12
1700.0,2.85436e-12
1800.0,3.30324e-12
1900.0,3.79846e-12
2000.0,4.33953e-12
2100.0,4.92909e-12
2200.0,5.56568e-12
2300.0,6.25243e-12
2400.0,6.98858e-12
2500.0,7.77438e-12
2600.0,8.61105e-12
2700.0,9.49657e-12
2800.0,1.04316e-11
2900.0,1.14157e-11
3000.0,1.24531e-11
========================================
combined_W1b_Energy_1_0.0.out
4 atm
T,P1->P2
200.0,3.59687e-12
210.0,3.2035e-12
220.0,2.87142e-12
230.0,2.5894e-12
240.0,2.3481e-12
250.0,2.14119e-12
260.0,1.96203e-12
270.0,1.80616e-12
280.0,1.66971e-12
290.0,1.55022e-12
300.0,1.44509e-12
310.0,1.35199e-12
320.0,1.2696e-12
330.0,1.19587e-12
340.0,1.13033e-12
350.0,1.07163e-12
360.0,1.01913e-12
370.0,9.71949e-13
380.0,9.29438e-13
390.0,8.91467e-13
400.0,8.57227e-13
410.0,8.26888e-13
420.0,7.99611e-13
430.0,7.75076e-13
440.0,7.52824e-13
450.0,7.32094e-13
460.0,7.13896e-13
470.0,6.97338e-13
480.0,6.82245e-13
490.0,6.68841e-13
500.0,6.5651e-13
510.0,6.45499e-13
520.0,6.35611e-13
530.0,6.26831e-13
540.0,6.18791e-13
550.0,6.11878e-13
560.0,6.05794e-13
570.0,6.00578e-13
580.0,5.96056e-13
590.0,5.92533e-13
600.0,5.89542e-13
610.0,5.87356e-13
620.0,5.8574e-13
630.0,5.84748e-13
640.0,5.84774e-13
650.0,5.85033e-13
660.0,5.85788e-13
670.0,5.87169e-13
680.0,5.894e-13
690.0,5.91834e-13
700.0,5.94763e-13
800.0,6.50502e-13
900.0,7.46211e-13
1000.0,8.78222e-13
1100.0,1.04573e-12
1200.0,1.24905e-12
1300.0,1.48969e-12
1400.0,1.76923e-12
1500.0,2.08853e-12
1600.0,2.44988e-12
1700.0,2.85436e-12
1800.0,3.30324e-12
1900.0,3.79846e-12
2000.0,4.33953e-12
2100.0,4.92909e-12
2200.0,5.56568e-12
2300.0,6.25243e-12
2400.0,6.98858e-12
2500.0,7.77438e-12
2600.0,8.61105e-12
2700.0,9.49657e-12
2800.0,1.04316e-11
2900.0,1.14157e-11
3000.0,1.24531e-11
========================================
combined_W1b_Energy_1_0.0.out
0.1 atm
T,P1->P3
200.0,1.30537e-16
210.0,1.17049e-16
220.0,1.05838e-16
230.0,9.66047e-17
240.0,8.95766e-17
250.0,8.34716e-17
260.0,7.88237e-17
270.0,7.51203e-17
280.0,7.24689e-17
290.0,7.03127e-17
300.0,6.89323e-17
310.0,6.79782e-17
320.0,6.76817e-17
330.0,6.77234e-17
340.0,6.83177e-17
350.0,6.92623e-17
360.0,7.06684e-17
370.0,7.24661e-17
380.0,7.4622e-17
390.0,7.7168e-17
400.0,8.00887e-17
410.0,8.33644e-17
420.0,8.70076e-17
430.0,9.10145e-17
440.0,9.53946e-17
450.0,1.0017e-16
460.0,1.05308e-16
470.0,1.10832e-16
480.0,1.1676e-16
490.0,1.23086e-16
500.0,1.29824e-16
510.0,1.36983e-16
520.0,1.44598e-16
530.0,1.52625e-16
540.0,1.61112e-16
550.0,1.70064e-16
560.0,1.79501e-16
570.0,1.89416e-16
580.0,1.99839e-16
590.0,2.10786e-16
600.0,2.22245e-16
610.0,2.3425e-16
620.0,2.4681e-16
630.0,2.59942e-16
640.0,2.73675e-16
650.0,2.87998e-16
660.0,3.0294e-16
670.0,3.18521e-16
680.0,3.34764e-16
690.0,3.51669e-16
700.0,3.69274e-16
800.0,5.87315e-16
900.0,8.96319e-16
1000.0,1.31889e-15
1100.0,1.87957e-15
1200.0,2.60434e-15
1300.0,3.52032e-15
1400.0,4.6555e-15
1500.0,6.03872e-15
1600.0,7.69935e-15
1700.0,9.66741e-15
1800.0,1.19734e-14
1900.0,1.46484e-14
2000.0,1.77234e-14
2100.0,2.12306e-14
2200.0,2.52006e-14
2300.0,2.96672e-14
2400.0,3.46617e-14
2500.0,4.02165e-14
2600.0,4.63651e-14
2700.0,5.31377e-14
2800.0,6.05675e-14
2900.0,6.86865e-14
3000.0,7.75269e-14
========================================
combined_W1b_Energy_1_0.0.out
1.0 atm
T,P1->P3
200.0,1.30537e-16
210.0,1.17049e-16
220.0,1.05838e-16
230.0,9.66047e-17
240.0,8.95766e-17
250.0,8.34716e-17
260.0,7.88237e-17
270.0,7.51203e-17
280.0,7.24689e-17
290.0,7.03127e-17
300.0,6.89323e-17
310.0,6.79782e-17
320.0,6.76817e-17
330.0,6.77234e-17
340.0,6.83177e-17
350.0,6.92623e-17
360.0,7.06684e-17
370.0,7.24661e-17
380.0,7.4622e-17
390.0,7.7168e-17
400.0,8.00887e-17
410.0,8.33644e-17
420.0,8.70076e-17
430.0,9.10145e-17
440.0,9.53946e-17
450.0,1.0017e-16
460.0,1.05308e-16
470.0,1.10832e-16
480.0,1.1676e-16
490.0,1.23086e-16
500.0,1.29824e-16
510.0,1.36983e-16
520.0,1.44598e-16
530.0,1.52625e-16
540.0,1.61112e-16
550.0,1.70064e-16
560.0,1.79501e-16
570.0,1.89416e-16
580.0,1.99839e-16
590.0,2.10786e-16
600.0,2.22245e-16
610.0,2.3425e-16
620.0,2.4681e-16
630.0,2.59942e-16
640.0,2.73675e-16
650.0,2.87998e-16
660.0,3.0294e-16
670.0,3.18521e-16
680.0,3.34764e-16
690.0,3.51669e-16
700.0,3.69274e-16
800.0,5.87315e-16
900.0,8.96319e-16
1000.0,1.31889e-15
1100.0,1.87957e-15
1200.0,2.60434e-15
1300.0,3.52032e-15
1400.0,4.6555e-15
1500.0,6.03872e-15
1600.0,7.69935e-15
1700.0,9.66741e-15
1800.0,1.19734e-14
1900.0,1.46484e-14
2000.0,1.77234e-14
2100.0,2.12306e-14
2200.0,2.52006e-14
2300.0,2.96672e-14
2400.0,3.46617e-14
2500.0,4.02165e-14
2600.0,4.63651e-14
2700.0,5.31377e-14
2800.0,6.05675e-14
2900.0,6.86865e-14
3000.0,7.75269e-14
========================================
combined_W1b_Energy_1_0.0.out
4 atm
T,P1->P3
200.0,1.30537e-16
210.0,1.17049e-16
220.0,1.05838e-16
230.0,9.66047e-17
240.0,8.95766e-17
250.0,8.34716e-17
260.0,7.88237e-17
270.0,7.51203e-17
280.0,7.24689e-17
290.0,7.03127e-17
300.0,6.89323e-17
310.0,6.79782e-17
320.0,6.76817e-17
330.0,6.77234e-17
340.0,6.83177e-17
350.0,6.92623e-17
360.0,7.06684e-17
370.0,7.24661e-17
380.0,7.4622e-17
390.0,7.7168e-17
400.0,8.00887e-17
410.0,8.33644e-17
420.0,8.70076e-17
430.0,9.10145e-17
440.0,9.53946e-17
450.0,1.0017e-16
460.0,1.05308e-16
470.0,1.10832e-16
480.0,1.1676e-16
490.0,1.23086e-16
500.0,1.29824e-16
510.0,1.36983e-16
520.0,1.44598e-16
530.0,1.52625e-16
540.0,1.61112e-16
550.0,1.70064e-16
560.0,1.79501e-16
570.0,1.89416e-16
580.0,1.99839e-16
590.0,2.10786e-16
600.0,2.22245e-16
610.0,2.3425e-16
620.0,2.4681e-16
630.0,2.59942e-16
640.0,2.73675e-16
650.0,2.87998e-16
660.0,3.0294e-16
670.0,3.18521e-16
680.0,3.34764e-16
690.0,3.51669e-16
700.0,3.69274e-16
800.0,5.87315e-16
900.0,8.96319e-16
1000.0,1.31889e-15
1100.0,1.87957e-15
1200.0,2.60434e-15
1300.0,3.52032e-15
1400.0,4.6555e-15
1500.0,6.03872e-15
1600.0,7.69935e-15
1700.0,9.66741e-15
1800.0,1.19734e-14
1900.0,1.46484e-14
2000.0,1.77234e-14
2100.0,2.12306e-14
2200.0,2.52006e-14
2300.0,2.96672e-14
2400.0,3.46617e-14
2500.0,4.02165e-14
2600.0,4.63651e-14
2700.0,5.31377e-14
2800.0,6.05675e-14
2900.0,6.86865e-14
3000.0,7.75269e-14
========================================
combined_W1b_Energy_1_0.0.out
0.1 atm
T,P1->P4
200.0,5.27528e-17
210.0,4.78128e-17
220.0,4.36926e-17
230.0,4.02469e-17
240.0,3.738e-17
250.0,3.49876e-17
260.0,3.3007e-17
270.0,3.13798e-17
280.0,3.00734e-17
290.0,2.9026e-17
300.0,2.82324e-17
310.0,2.76394e-17
320.0,2.72664e-17
330.0,2.70467e-17
340.0,2.70211e-17
350.0,2.71342e-17
360.0,2.74154e-17
370.0,2.78398e-17
380.0,2.83899e-17
390.0,2.90727e-17
400.0,2.98772e-17
410.0,3.079e-17
420.0,3.18087e-17
430.0,3.29252e-17
440.0,3.41354e-17
450.0,3.54417e-17
460.0,3.68202e-17
470.0,3.82731e-17
480.0,3.97988e-17
490.0,4.13847e-17
500.0,4.30267e-17
510.0,4.47199e-17
520.0,4.64691e-17
530.0,4.82429e-17
540.0,5.00525e-17
550.0,5.18889e-17
560.0,5.37521e-17
570.0,5.56252e-17
580.0,5.75128e-17
590.0,5.94096e-17
600.0,6.13002e-17
610.0,6.31871e-17
620.0,6.50656e-17
630.0,6.69324e-17
640.0,6.87899e-17
650.0,7.06202e-17
660.0,7.2429e-17
670.0,7.42126e-17
680.0,7.59736e-17
690.0,7.77001e-17
700.0,7.93998e-17
800.0,9.44017e-17
900.0,1.06045e-16
1000.0,1.15824e-16
1100.0,1.25988e-16
1200.0,1.38878e-16
1300.0,1.56648e-16
1400.0,1.81148e-16
1500.0,2.14098e-16
1600.0,2.56923e-16
1700.0,3.1103e-16
1800.0,3.77779e-16
1900.0,4.58574e-16
2000.0,5.54653e-16
2100.0,6.67628e-16
2200.0,7.98611e-16
2300.0,9.49334e-16
2400.0,1.12106e-15
2500.0,1.31529e-15
2600.0,1.53345e-15
2700.0,1.77684e-15
2800.0,2.04697e-15
2900.0,2.34519e-15
3000.0,2.67291e-15
========================================
combined_W1b_Energy_1_0.0.out
1.0 atm
T,P1->P4
200.0,5.27528e-17
210.0,4.78128e-17
220.0,4.36926e-17
230.0,4.02469e-17
240.0,3.738e-17
250.0,3.49876e-17
260.0,3.3007e-17
270.0,3.13798e-17
280.0,3.00734e-17
290.0,2.9026e-17
300.0,2.82324e-17
310.0,2.76394e-17
320.0,2.72664e-17
330.0,2.70467e-17
340.0,2.70211e-17
350.0,2.71342e-17
360.0,2.74154e-17
370.0,2.78398e-17
380.0,2.83899e-17
390.0,2.90727e-17
400.0,2.98772e-17
410.0,3.079e-17
420.0,3.18087e-17
430.0,3.29252e-17
440.0,3.41354e-17
450.0,3.54417e-17
460.0,3.68202e-17
470.0,3.82731e-17
480.0,3.97988e-17
490.0,4.13847e-17
500.0,4.30267e-17
510.0,4.47199e-17
520.0,4.64691e-17
530.0,4.82429e-17
540.0,5.00525e-17
550.0,5.18889e-17
560.0,5.37521e-17
570.0,5.56252e-17
580.0,5.75128e-17
590.0,5.94096e-17
600.0,6.13002e-17
610.0,6.31871e-17
620.0,6.50656e-17
630.0,6.69324e-17
640.0,6.87899e-17
650.0,7.06202e-17
660.0,7.2429e-17
670.0,7.42126e-17
680.0,7.59736e-17
690.0,7.77001e-17
700.0,7.93998e-17
800.0,9.44017e-17
900.0,1.06045e-16
1000.0,1.15824e-16
1100.0,1.25988e-16
1200.0,1.38878e-16
1300.0,1.56648e-16
1400.0,1.81148e-16
1500.0,2.14098e-16
1600.0,2.56923e-16
1700.0,3.1103e-16
1800.0,3.77779e-16
1900.0,4.58574e-16
2000.0,5.54653e-16
2100.0,6.67628e-16
2200.0,7.98611e-16
2300.0,9.49334e-16
2400.0,1.12106e-15
2500.0,1.31529e-15
2600.0,1.53345e-15
2700.0,1.77684e-15
2800.0,2.04697e-15
2900.0,2.34519e-15
3000.0,2.67291e-15
========================================
combined_W1b_Energy_1_0.0.out
4 atm
T,P1->P4
200.0,5.27528e-17
210.0,4.78128e-17
220.0,4.36926e-17
230.0,4.02469e-17
240.0,3.738e-17
250.0,3.49876e-17
260.0,3.3007e-17
270.0,3.13798e-17
280.0,3.00734e-17
290.0,2.9026e-17
300.0,2.82324e-17
310.0,2.76394e-17
320.0,2.72664e-17
330.0,2.70467e-17
340.0,2.70211e-17
350.0,2.71342e-17
360.0,2.74154e-17
370.0,2.78398e-17
380.0,2.83899e-17
390.0,2.90727e-17
400.0,2.98772e-17
410.0,3.079e-17
420.0,3.18087e-17
430.0,3.29252e-17
440.0,3.41354e-17
450.0,3.54417e-17
460.0,3.68202e-17
470.0,3.82731e-17
480.0,3.97988e-17
490.0,4.13847e-17
500.0,4.30267e-17
510.0,4.47199e-17
520.0,4.64691e-17
530.0,4.82429e-17
540.0,5.00525e-17
550.0,5.18889e-17
560.0,5.37521e-17
570.0,5.56252e-17
580.0,5.75128e-17
590.0,5.94096e-17
600.0,6.13002e-17
610.0,6.31871e-17
620.0,6.50656e-17
630.0,6.69324e-17
640.0,6.87899e-17
650.0,7.06202e-17
660.0,7.2429e-17
670.0,7.42126e-17
680.0,7.59736e-17
690.0,7.77001e-17
700.0,7.93998e-17
800.0,9.44017e-17
900.0,1.06045e-16
1000.0,1.15824e-16
1100.0,1.25988e-16
1200.0,1.38878e-16
1300.0,1.56648e-16
1400.0,1.81148e-16
1500.0,2.14098e-16
1600.0,2.56923e-16
1700.0,3.1103e-16
1800.0,3.77779e-16
1900.0,4.58574e-16
2000.0,5.54653e-16
2100.0,6.67628e-16
2200.0,7.98611e-16
2300.0,9.49334e-16
2400.0,1.12106e-15
2500.0,1.31529e-15
2600.0,1.53345e-15
2700.0,1.77684e-15
2800.0,2.04697e-15
2900.0,2.34519e-15
3000.0,2.67291e-15
========================================
combined_W1b_Energy_1_0.0.out
0.1 atm
T,P1->P5
200.0,1.25262e-19
210.0,3.17493e-19
220.0,7.3967e-19
230.0,1.60286e-18
240.0,3.25595e-18
250.0,6.25017e-18
260.0,1.14005e-17
270.0,1.98941e-17
280.0,3.33556e-17
290.0,5.3925e-17
300.0,8.43937e-17
310.0,1.2823e-16
320.0,1.89641e-16
330.0,2.73744e-16
340.0,3.86367e-16
350.0,5.34279e-16
360.0,7.25059e-16
370.0,9.67058e-16
380.0,1.26937e-15
390.0,1.64159e-15
400.0,2.09453e-15
410.0,2.63835e-15
420.0,3.28459e-15
430.0,4.04442e-15
440.0,4.92885e-15
450.0,5.94926e-15
460.0,7.11715e-15
470.0,8.44311e-15
480.0,9.93676e-15
490.0,1.16098e-14
500.0,1.34698e-14
510.0,1.55252e-14
520.0,1.77839e-14
530.0,2.02539e-14
540.0,2.29407e-14
550.0,2.58485e-14
560.0,2.89829e-14
570.0,3.23455e-14
580.0,3.59401e-14
590.0,3.97693e-14
600.0,4.38304e-14
610.0,4.81264e-14
620.0,5.2654e-14
630.0,5.74098e-14
640.0,6.23942e-14
650.0,6.76045e-14
660.0,7.30364e-14
670.0,7.8682e-14
680.0,8.45389e-14
690.0,9.0601e-14
700.0,9.68618e-14
800.0,1.68885e-13
900.0,2.52707e-13
1000.0,3.41355e-13
1100.0,4.2979e-13
1200.0,5.15089e-13
1300.0,5.96013e-13
1400.0,6.72409e-13
1500.0,7.44692e-13
1600.0,8.1359e-13
1700.0,8.79843e-13
1800.0,9.44121e-13
1900.0,1.00708e-12
2000.0,1.06899e-12
2100.0,1.1304e-12
2200.0,1.19116e-12
2300.0,1.25197e-12
2400.0,1.31272e-12
2500.0,1.37347e-12
2600.0,1.43464e-12
2700.0,1.49562e-12
2800.0,1.55665e-12
2900.0,1.61773e-12
3000.0,1.67882e-12
========================================
combined_W1b_Energy_1_0.0.out
1.0 atm
T,P1->P5
200.0,1.25262e-19
210.0,3.17493e-19
220.0,7.3967e-19
230.0,1.60286e-18
240.0,3.25595e-18
250.0,6.25017e-18
260.0,1.14005e-17
270.0,1.98941e-17
280.0,3.33556e-17
290.0,5.3925e-17
300.0,8.43937e-17
310.0,1.2823e-16
320.0,1.89641e-16
330.0,2.73744e-16
340.0,3.86367e-16
350.0,5.34279e-16
360.0,7.25059e-16
370.0,9.67058e-16
380.0,1.26937e-15
390.0,1.64159e-15
400.0,2.09453e-15
410.0,2.63835e-15
420.0,3.28459e-15
430.0,4.04442e-15
440.0,4.92885e-15
450.0,5.94926e-15
460.0,7.11715e-15
470.0,8.44311e-15
480.0,9.93676e-15
490.0,1.16098e-14
500.0,1.34698e-14
510.0,1.55252e-14
520.0,1.77839e-14
530.0,2.02539e-14
540.0,2.29407e-14
550.0,2.58485e-14
560.0,2.89829e-14
570.0,3.23455e-14
580.0,3.59401e-14
590.0,3.97693e-14
600.0,4.38304e-14
610.0,4.81264e-14
620.0,5.2654e-14
630.0,5.74098e-14
640.0,6.23942e-14
650.0,6.76045e-14
660.0,7.30364e-14
670.0,7.8682e-14
680.0,8.45389e-14
690.0,9.0601e-14
700.0,9.68618e-14
800.0,1.68885e-13
900.0,2.52707e-13
1000.0,3.41355e-13
1100.0,4.2979e-13
1200.0,5.15089e-13
1300.0,5.96013e-13
1400.0,6.72409e-13
1500.0,7.44692e-13
1600.0,8.1359e-13
1700.0,8.79843e-13
1800.0,9.44121e-13
1900.0,1.00708e-12
2000.0,1.06899e-12
2100.0,1.1304e-12
2200.0,1.19116e-12
2300.0,1.25197e-12
2400.0,1.31272e-12
2500.0,1.37347e-12
2600.0,1.43464e-12
2700.0,1.49562e-12
2800.0,1.55665e-12
2900.0,1.61773e-12
3000.0,1.67882e-12
========================================
combined_W1b_Energy_1_0.0.out
4 atm
T,P1->P5
200.0,1.25262e-19
210.0,3.17493e-19
220.0,7.3967e-19
230.0,1.60286e-18
240.0,3.25595e-18
250.0,6.25017e-18
260.0,1.14005e-17
270.0,1.98941e-17
280.0,3.33556e-17
290.0,5.3925e-17
300.0,8.43937e-17
310.0,1.2823e-16
320.0,1.89641e-16
330.0,2.73744e-16
340.0,3.86367e-16
350.0,5.34279e-16
360.0,7.25059e-16
370.0,9.67058e-16
380.0,1.26937e-15
390.0,1.64159e-15
400.0,2.09453e-15
410.0,2.63835e-15
420.0,3.28459e-15
430.0,4.04442e-15
440.0,4.92885e-15
450.0,5.94926e-15
460.0,7.11715e-15
470.0,8.44311e-15
480.0,9.93676e-15
490.0,1.16098e-14
500.0,1.34698e-14
510.0,1.55252e-14
520.0,1.77839e-14
530.0,2.02539e-14
540.0,2.29407e-14
550.0,2.58485e-14
560.0,2.89829e-14
570.0,3.23455e-14
580.0,3.59401e-14
590.0,3.97693e-14
600.0,4.38304e-14
610.0,4.81264e-14
620.0,5.2654e-14
630.0,5.74098e-14
640.0,6.23942e-14
650.0,6.76045e-14
660.0,7.30364e-14
670.0,7.8682e-14
680.0,8.45389e-14
690.0,9.0601e-14
700.0,9.68618e-14
800.0,1.68885e-13
900.0,2.52707e-13
1000.0,3.41355e-13
1100.0,4.2979e-13
1200.0,5.15089e-13
