Pressure (atm),Temperature (K),colrel_FactorOne_P3->P4,colrel_FactorOne_P3->P5,colrel_FactorOne_P3->W3,colrel_FactorOne_P4->P5,colrel_FactorOne_P1->P3,colrel_FactorOne_W3->P5,colrel_FactorOne_W3->P4,colrel_FactorOne_W3->P1,colrel_FactorOne_W3->P3,colrel_FactorOne_P5->W3,colrel_FactorOne_P1->W3,colrel_FactorOne_P4->W3,colrel_FactorOne_P1->P4,colrel_FactorOne_P1->P5
0.1,200.0,-1.0729376540618583,-0.00043853444374778713,0.09072879443193502,-0.0004890837081103323,0.37736398134735294,22.3831015899176,0.00010620564288681672,0.9998726837116838,0.09072710849933074,22.38311256464648,0.9998513478194813,9.620680561769273e-05,-0.2473274896116912,0.00020027428500510165
0.1,210.0,-1.1154638812637063,-0.00037904178506741336,0.040478535102884,-0.000462640330981421,0.30051108277083866,21.789743939266536,-0.001004912533685301,1.0127965619564148,0.040492314730623154,21.789789939134845,1.0128011975744209,-0.0010334443546254392,-0.22805541401707025,0.00014715874896129323
0.1,220.0,-1.142309726537439,-0.00036931263008295776,0.036715786048519945,-0.00041785970191741506,0.23752176298802072,21.066400485922276,0.004904013856840698,1.0364582875900668,0.03675473565713357,21.066335362840665,1.0363401289192464,0.004813263565417417,-0.20977786859201825,0.00013509005445305362
0.1,230.0,-1.1597628472556982,-0.00034476597682462246,-0.028636818942943534,-0.00037772912212074916,0.18335306663774895,20.917036682104094,-0.007994815972602118,1.0311231223699775,-0.028771373235421602,20.91709948205881,1.0311937701238347,-0.007924244960849222,-0.19262882883549748,0.00014472430503066866
0.1,240.0,-1.1644518304347706,-0.00031147006371409547,-0.007451018842097821,-0.00035920450793258104,0.13924307246335857,20.69446333338774,0.0038248432775146294,1.0595380758417214,-0.007473257120301403,20.694458965989735,1.059533937019618,0.0038248906971092445,-0.176219432016653,0.00015364336322495526
0.1,250.0,-1.1716961119171554,-0.0002890251795373241,0.006805280376979369,-0.00035178116734816485,0.10285109577418172,21.00179717523309,0.008246689326116483,1.079408474174393,0.006866279788841403,21.001756476462337,1.07934124129605,0.008198759602710888,-0.16076122868911763,0.00015820789576224953
0.1,260.0,-1.1772439727483213,-0.0002768139878435299,-0.009167090308927772,-0.00033937770549964343,0.07228014883489249,21.581193014533593,0.0036603430933756587,1.0847496088813453,-0.009129946006294649,21.581191078090335,1.0847111471848137,0.003647184478850451,-0.14627767703259217,0.0001609579215055992
0.1,270.0,-1.175349799881983,-0.00026653825638705143,-0.02937728038298796,-0.00031618255937498945,0.04680846759399717,21.903452909183617,0.0008029487798080752,1.088941212569367,-0.02939228098686386,21.903495845946587,1.0889541664119102,0.0008395402084083362,-0.13265317436686413,0.00016410616927673227
0.1,280.0,-1.1664811769707164,-0.00025279339299614015,-0.033052848680624844,-0.0002856339351574349,0.026249046666302723,21.70764574664469,0.004517601002063617,1.100022378422812,-0.033086767585574134,21.70769481644486,1.1000532324444035,0.004569882067918705,-0.11979550823132047,0.0001682134221265531
0.1,290.0,-1.1540434452521364,-0.00023491579838189844,-0.018205532207122524,-0.0002541824201689838,0.010398103199373872,21.042157580731963,0.012991233704811011,1.1171179780933405,-0.018219476900408763,21.042177414072015,1.1171287961418788,0.013024417346644999,-0.10768729883060617,0.00017275096887097902
