 In this file all energies are in cm-1, temperatures  in K,
 lengths in Angstroms, and angles in degrees

 *** Intermediate TS results for: 
  effective state 1 in electronic state  1 of channel  1 ***

 Ndag for J =    2
     E     Ndag(E,J) IRdag   
  17500.0 0.2694E+06    1
  17550.0 0.2728E+06    1
  17600.0 0.2763E+06    1
  17650.0 0.2798E+06    1
  17700.0 0.2833E+06    1
  17750.0 0.2869E+06    1
  17800.0 0.2905E+06    1
  17850.0 0.2942E+06    1
  17900.0 0.2979E+06    1
  17950.0 0.3016E+06    1
  18000.0 0.3053E+06    1
  18050.0 0.3091E+06    1
  18100.0 0.3130E+06    1
  18150.0 0.3168E+06    1
  18200.0 0.3207E+06    1
  18250.0 0.3247E+06    1
  18300.0 0.3287E+06    1
  18350.0 0.3327E+06    1
  18400.0 0.3368E+06    1
  18450.0 0.3409E+06    1
  18500.0 0.3450E+06    1
  18550.0 0.3492E+06    1
  18600.0 0.3534E+06    1
  18650.0 0.3577E+06    1
  18700.0 0.3620E+06    1
  18750.0 0.3663E+06    1
  18800.0 0.3707E+06    1
  18850.0 0.3751E+06    1
  18900.0 0.3796E+06    1
  18950.0 0.3841E+06    1
  19000.0 0.3887E+06    1
  19050.0 0.3933E+06    1
  19100.0 0.3979E+06    1
  19150.0 0.4026E+06    1
  19200.0 0.4073E+06    1
  19250.0 0.4121E+06    1
  19300.0 0.4169E+06    1
  19350.0 0.4218E+06    1
  19400.0 0.4267E+06    1
  19450.0 0.4316E+06    1
  19500.0 0.4366E+06    1
  19550.0 0.4417E+06    1
  19600.0 0.4467E+06    1
  19650.0 0.4519E+06    1
  19700.0 0.4571E+06    1
  19750.0 0.4623E+06    1
  19800.0 0.4676E+06    1
  19850.0 0.4729E+06    1
  19900.0 0.4783E+06    1
  19950.0 0.4837E+06    1
  20000.0 0.4892E+06    1
  20050.0 0.4947E+06    1
  20100.0 0.5003E+06    1
  20150.0 0.5059E+06    1
  20200.0 0.5116E+06    1
  20250.0 0.5173E+06    1
  20300.0 0.5231E+06    1
  20350.0 0.5289E+06    1
  20400.0 0.5348E+06    1
  20450.0 0.5407E+06    1
  20500.0 0.5467E+06    1
  20550.0 0.5527E+06    1
  20600.0 0.5588E+06    1
  20650.0 0.5649E+06    1
  20700.0 0.5711E+06    1
  20750.0 0.5774E+06    1
  20800.0 0.5837E+06    1
  20850.0 0.5900E+06    1
  20900.0 0.5965E+06    1
  20950.0 0.6029E+06    1
  21000.0 0.6095E+06    1
  21050.0 0.6160E+06    1
  21100.0 0.6227E+06    1
  21150.0 0.6294E+06    1
  21200.0 0.6361E+06    1
  21250.0 0.6429E+06    1
  21300.0 0.6498E+06    1
  21350.0 0.6567E+06    1
  21400.0 0.6637E+06    1
  21450.0 0.6707E+06    1
  21500.0 0.6778E+06    1
  21550.0 0.6850E+06    1
  21600.0 0.6922E+06    1
  21650.0 0.6995E+06    1
  21700.0 0.7069E+06    1
  21750.0 0.7143E+06    1
  21800.0 0.7217E+06    1
  21850.0 0.7293E+06    1
  21900.0 0.7369E+06    1
  21950.0 0.7445E+06    1
  22000.0 0.7522E+06    1
  22050.0 0.7600E+06    1
  22100.0 0.7679E+06    1
  22150.0 0.7758E+06    1
  22200.0 0.7838E+06    1
  22250.0 0.7918E+06    1
  22300.0 0.7999E+06    1
  22350.0 0.8081E+06    1
  22400.0 0.8163E+06    1
  22450.0 0.8246E+06    1
  22500.0 0.8330E+06    1
  22550.0 0.8414E+06    1
  22600.0 0.8500E+06    1
  22650.0 0.8585E+06    1
  22700.0 0.8672E+06    1
  22750.0 0.8759E+06    1
  22800.0 0.8847E+06    1
  22850.0 0.8935E+06    1
  22900.0 0.9025E+06    1
  22950.0 0.9115E+06    1
  23000.0 0.9205E+06    1
  23050.0 0.9297E+06    1
  23100.0 0.9389E+06    1
  23150.0 0.9482E+06    1
  23200.0 0.9575E+06    1
  23250.0 0.9670E+06    1
  23300.0 0.9765E+06    1
  23350.0 0.9861E+06    1
  23400.0 0.9957E+06    1
  23450.0 0.1005E+07    1
  23500.0 0.1015E+07    1
  23550.0 0.1025E+07    1
  23600.0 0.1035E+07    1
  23650.0 0.1045E+07    1
  23700.0 0.1055E+07    1
  23750.0 0.1065E+07    1
  23800.0 0.1076E+07    1
  23850.0 0.1086E+07    1
  23900.0 0.1097E+07    1
  23950.0 0.1107E+07    1
  24000.0 0.1118E+07    1
  24050.0 0.1128E+07    1
  24100.0 0.1139E+07    1
  24150.0 0.1150E+07    1
  24200.0 0.1161E+07    1
  24250.0 0.1172E+07    1
  24300.0 0.1183E+07    1
  24350.0 0.1194E+07    1
  24400.0 0.1205E+07    1
  24450.0 0.1217E+07    1
  24500.0 0.1228E+07    1
  24550.0 0.1240E+07    1
  24600.0 0.1251E+07    1
  24650.0 0.1263E+07    1
  24700.0 0.1275E+07    1
  24750.0 0.1286E+07    1
  24800.0 0.1298E+07    1
  24850.0 0.1310E+07    1
  24900.0 0.1323E+07    1
  24950.0 0.1335E+07    1
  25000.0 0.1347E+07    1
  25050.0 0.1359E+07    1
  25100.0 0.1372E+07    1
  25150.0 0.1385E+07    1
  25200.0 0.1397E+07    1
  25250.0 0.1410E+07    1
  25300.0 0.1423E+07    1
  25350.0 0.1436E+07    1
  25400.0 0.1449E+07    1
  25450.0 0.1462E+07    1
  25500.0 0.1475E+07    1
  25550.0 0.1488E+07    1
  25600.0 0.1502E+07    1
  25650.0 0.1515E+07    1
  25700.0 0.1529E+07    1
  25750.0 0.1543E+07    1
  25800.0 0.1556E+07    1
  25850.0 0.1570E+07    1
  25900.0 0.1584E+07    1
  25950.0 0.1598E+07    1
  26000.0 0.1613E+07    1
  26050.0 0.1627E+07    1
  26100.0 0.1641E+07    1
  26150.0 0.1656E+07    1
  26200.0 0.1670E+07    1
  26250.0 0.1685E+07    1
  26300.0 0.1700E+07    1
  26350.0 0.1715E+07    1
  26400.0 0.1730E+07    1
  26450.0 0.1745E+07    1
  26500.0 0.1760E+07    1
  26550.0 0.1776E+07    1
  26600.0 0.1791E+07    1
  26650.0 0.1807E+07    1
  26700.0 0.1822E+07    1
  26750.0 0.1838E+07    1
  26800.0 0.1854E+07    1
  26850.0 0.1870E+07    1
  26900.0 0.1886E+07    1
  26950.0 0.1902E+07    1
  27000.0 0.1918E+07    1
  27050.0 0.1935E+07    1
  27100.0 0.1951E+07    1
  27150.0 0.1968E+07    1
  27200.0 0.1985E+07    1
  27250.0 0.2002E+07    1
  27300.0 0.2019E+07    1
  27350.0 0.2036E+07    1
  27400.0 0.2053E+07    1
  27450.0 0.2070E+07    1
  27500.0 0.2088E+07    1
  27550.0 0.2105E+07    1
  27600.0 0.2123E+07    1
  27650.0 0.2141E+07    1
  27700.0 0.2159E+07    1
  27750.0 0.2177E+07    1
  27800.0 0.2195E+07    1
  27850.0 0.2213E+07    1
  27900.0 0.2232E+07    1
  27950.0 0.2250E+07    1
  28000.0 0.2269E+07    1
  28050.0 0.2288E+07    1
  28100.0 0.2307E+07    1
  28150.0 0.2326E+07    1
  28200.0 0.2345E+07    1
  28250.0 0.2364E+07    1
  28300.0 0.2384E+07    1
  28350.0 0.2403E+07    1
  28400.0 0.2423E+07    1
  28450.0 0.2443E+07    1
  28500.0 0.2462E+07    1
  28550.0 0.2483E+07    1
  28600.0 0.2503E+07    1
  28650.0 0.2523E+07    1
  28700.0 0.2543E+07    1
  28750.0 0.2564E+07    1
  28800.0 0.2585E+07    1
  28850.0 0.2606E+07    1
  28900.0 0.2627E+07    1
  28950.0 0.2648E+07    1
  29000.0 0.2669E+07    1
  29050.0 0.2690E+07    1
  29100.0 0.2712E+07    1
  29150.0 0.2733E+07    1
  29200.0 0.2755E+07    1
  29250.0 0.2777E+07    1
  29300.0 0.2799E+07    1
  29350.0 0.2821E+07    1
  29400.0 0.2844E+07    1
  29450.0 0.2866E+07    1
  29500.0 0.2889E+07    1
  29550.0 0.2912E+07    1
  29600.0 0.2935E+07    1
  29650.0 0.2958E+07    1
  29700.0 0.2981E+07    1
  29750.0 0.3004E+07    1
  29800.0 0.3028E+07    1
  29850.0 0.3051E+07    1
  29900.0 0.3075E+07    1
  29950.0 0.3099E+07    1

 Ndag for J =   10
     E     Ndag(E,J) IRdag   
      0.0 0.5812E-01    1
     50.0 0.8278E-01    1
    100.0 0.1172        1
    150.0 0.1613        1
    200.0 0.2187        1
    250.0 0.2923        1
    300.0 0.3856        1
    350.0 0.5035        1
    400.0 0.6504        1
    450.0 0.8349        1
    500.0  1.061        1
    550.0  1.335        1
    600.0  1.666        1
    650.0  2.060        1
    700.0  2.528        1
    750.0  3.074        1
    800.0  3.709        1
    850.0  4.440        1
    900.0  5.276        1
    950.0  6.227        1
   1000.0  7.298        1
   1050.0  8.500        1
   1100.0  9.841        1
   1150.0  11.33        1
   1200.0  12.98        1
   1250.0  14.80        1
   1300.0  16.81        1
   1350.0  19.01        1
   1400.0  21.42        1
   1450.0  24.05        1
   1500.0  26.92        1
   1550.0  30.03        1
   1600.0  33.41        1
   1650.0  37.06        1
   1700.0  40.99        1
   1750.0  45.22        1
   1800.0  49.77        1
   1850.0  54.65        1
   1900.0  59.87        1
   1950.0  65.45        1
   2000.0  71.40        1
   2050.0  77.76        1
   2100.0  84.52        1
   2150.0  91.72        1
   2200.0  99.37        1
   2250.0  107.5        1
   2300.0  116.1        1
   2350.0  125.3        1
   2400.0  134.9        1
   2450.0  145.2        1
   2500.0  156.0        1
   2550.0  167.4        1
   2600.0  179.5        1
   2650.0  192.2        1
   2700.0  205.5        1
   2750.0  219.6        1
   2800.0  234.3        1
   2850.0  249.8        1
   2900.0  266.1        1
   2950.0  283.1        1
   3000.0  301.0        1
   3050.0  319.7        1
   3100.0  339.2        1
   3150.0  359.6        1
   3200.0  381.0        1
   3250.0  403.3        1
   3300.0  426.6        1
   3350.0  450.9        1
   3400.0  476.2        1
   3450.0  502.5        1
   3500.0  529.9        1
   3550.0  558.5        1
   3600.0  588.1        1
   3650.0  619.0        1
   3700.0  651.0        1
   3750.0  684.2        1
   3800.0  718.7        1
   3850.0  754.6        1
   3900.0  791.7        1
   3950.0  830.2        1
   4000.0  870.2        1
   4050.0  911.6        1
   4100.0  954.4        1
   4150.0  998.8        1
   4200.0  1045.        1
   4250.0  1092.        1
   4300.0  1142.        1
   4350.0  1193.        1
   4400.0  1245.        1
   4450.0  1300.        1
   4500.0  1356.        1
   4550.0  1414.        1
   4600.0  1474.        1
   4650.0  1536.        1
   4700.0  1600.        1
   4750.0  1666.        1
   4800.0  1734.        1
   4850.0  1805.        1
   4900.0  1877.        1
   4950.0  1952.        1
   5000.0  2029.        1
   5050.0  2109.        1
   5100.0  2191.        1
   5150.0  2275.        1
   5200.0  2362.        1
   5250.0  2451.        1
   5300.0  2544.        1
   5350.0  2638.        1
   5400.0  2736.        1
   5450.0  2836.        1
   5500.0  2939.        1
   5550.0  3045.        1
   5600.0  3155.        1
   5650.0  3267.        1
   5700.0  3382.        1
   5750.0  3500.        1
   5800.0  3622.        1
   5850.0  3747.        1
   5900.0  3875.        1
   5950.0  4007.        1
   6000.0  4142.        1
   6050.0  4281.        1
   6100.0  4424.        1
   6150.0  4570.        1
   6200.0  4720.        1
   6250.0  4874.        1
   6300.0  5032.        1
   6350.0  5194.        1
   6400.0  5360.        1
   6450.0  5530.        1
   6500.0  5705.        1
   6550.0  5883.        1
   6600.0  6066.        1
   6650.0  6254.        1
   6700.0  6446.        1
   6750.0  6643.        1
   6800.0  6844.        1
   6850.0  7051.        1
   6900.0  7262.        1
   6950.0  7478.        1
   7000.0  7699.        1
   7050.0  7925.        1
   7100.0  8157.        1
   7150.0  8393.        1
   7200.0  8636.        1
   7250.0  8883.        1
   7300.0  9136.        1
   7350.0  9395.        1
   7400.0  9660.        1
   7450.0  9930.        1
   7500.0 0.1021E+05    1
   7550.0 0.1049E+05    1
   7600.0 0.1078E+05    1
   7650.0 0.1107E+05    1
   7700.0 0.1137E+05    1
   7750.0 0.1168E+05    1
   7800.0 0.1199E+05    1
   7850.0 0.1231E+05    1
   7900.0 0.1264E+05    1
   7950.0 0.1298E+05    1
   8000.0 0.1332E+05    1
   8050.0 0.1366E+05    1
   8100.0 0.1402E+05    1
   8150.0 0.1438E+05    1
   8200.0 0.1475E+05    1
   8250.0 0.1513E+05    1
   8300.0 0.1551E+05    1
   8350.0 0.1591E+05    1
   8400.0 0.1631E+05    1
   8450.0 0.1671E+05    1
   8500.0 0.1713E+05    1
   8550.0 0.1756E+05    1
   8600.0 0.1799E+05    1
   8650.0 0.1843E+05    1
   8700.0 0.1888E+05    1
   8750.0 0.1934E+05    1
   8800.0 0.1980E+05    1
   8850.0 0.2028E+05    1
   8900.0 0.2077E+05    1
   8950.0 0.2126E+05    1
   9000.0 0.2176E+05    1
   9050.0 0.2228E+05    1
   9100.0 0.2280E+05    1
   9150.0 0.2333E+05    1
   9200.0 0.2387E+05    1
   9250.0 0.2442E+05    1
   9300.0 0.2499E+05    1
   9350.0 0.2556E+05    1
   9400.0 0.2614E+05    1
   9450.0 0.2673E+05    1
   9500.0 0.2734E+05    1
   9550.0 0.2795E+05    1
   9600.0 0.2858E+05    1
   9650.0 0.2921E+05    1
   9700.0 0.2986E+05    1
   9750.0 0.3052E+05    1
   9800.0 0.3119E+05    1
   9850.0 0.3187E+05    1
   9900.0 0.3256E+05    1
   9950.0 0.3327E+05    1
  10000.0 0.3399E+05    1
  10050.0 0.3472E+05    1
  10100.0 0.3546E+05    1
  10150.0 0.3621E+05    1
  10200.0 0.3698E+05    1
  10250.0 0.3776E+05    1
  10300.0 0.3856E+05    1
  10350.0 0.3936E+05    1
  10400.0 0.4018E+05    1
  10450.0 0.4102E+05    1
  10500.0 0.4186E+05    1
  10550.0 0.4273E+05    1
  10600.0 0.4360E+05    1
  10650.0 0.4449E+05    1
  10700.0 0.4540E+05    1
  10750.0 0.4631E+05    1
  10800.0 0.4725E+05    1
  10850.0 0.4819E+05    1
  10900.0 0.4916E+05    1
  10950.0 0.5014E+05    1
  11000.0 0.5113E+05    1
  11050.0 0.5214E+05    1
  11100.0 0.5316E+05    1
  11150.0 0.5421E+05    1
  11200.0 0.5526E+05    1
  11250.0 0.5634E+05    1
  11300.0 0.5743E+05    1
  11350.0 0.5853E+05    1
  11400.0 0.5966E+05    1
  11450.0 0.6080E+05    1
  11500.0 0.6195E+05    1
  11550.0 0.6313E+05    1
  11600.0 0.6432E+05    1
  11650.0 0.6553E+05    1
  11700.0 0.6676E+05    1
  11750.0 0.6801E+05    1
  11800.0 0.6927E+05    1
  11850.0 0.7056E+05    1
  11900.0 0.7186E+05    1
  11950.0 0.7318E+05    1
  12000.0 0.7452E+05    1
  12050.0 0.7589E+05    1
  12100.0 0.7727E+05    1
  12150.0 0.7867E+05    1
  12200.0 0.8009E+05    1
  12250.0 0.8153E+05    1
  12300.0 0.8299E+05    1
  12350.0 0.8447E+05    1
  12400.0 0.8597E+05    1
  12450.0 0.8750E+05    1
  12500.0 0.8904E+05    1
  12550.0 0.9061E+05    1
  12600.0 0.9220E+05    1
  12650.0 0.9381E+05    1
  12700.0 0.9545E+05    1
  12750.0 0.9710E+05    1
  12800.0 0.9878E+05    1
  12850.0 0.1005E+06    1
  12900.0 0.1022E+06    1
  12950.0 0.1040E+06    1
  13000.0 0.1057E+06    1
  13050.0 0.1075E+06    1
  13100.0 0.1093E+06    1
  13150.0 0.1112E+06    1
  13200.0 0.1131E+06    1
  13250.0 0.1150E+06    1
  13300.0 0.1169E+06    1
  13350.0 0.1188E+06    1
  13400.0 0.1208E+06    1
  13450.0 0.1228E+06    1
  13500.0 0.1248E+06    1
  13550.0 0.1269E+06    1
  13600.0 0.1289E+06    1
  13650.0 0.1310E+06    1
  13700.0 0.1332E+06    1
  13750.0 0.1353E+06    1
  13800.0 0.1375E+06    1
  13850.0 0.1397E+06    1
  13900.0 0.1420E+06    1
  13950.0 0.1442E+06    1
  14000.0 0.1465E+06    1
  14050.0 0.1489E+06    1
  14100.0 0.1512E+06    1
  14150.0 0.1536E+06    1
  14200.0 0.1560E+06    1
  14250.0 0.1585E+06    1
  14300.0 0.1610E+06    1
  14350.0 0.1635E+06    1
  14400.0 0.1660E+06    1
  14450.0 0.1686E+06    1
  14500.0 0.1712E+06    1
  14550.0 0.1738E+06    1
  14600.0 0.1765E+06    1
  14650.0 0.1792E+06    1
  14700.0 0.1819E+06    1
  14750.0 0.1847E+06    1
  14800.0 0.1875E+06    1
  14850.0 0.1903E+06    1
  14900.0 0.1932E+06    1
  14950.0 0.1961E+06    1
  15000.0 0.1990E+06    1
  15050.0 0.2020E+06    1
  15100.0 0.2050E+06    1
  15150.0 0.2081E+06    1
  15200.0 0.2111E+06    1
  15250.0 0.2143E+06    1
  15300.0 0.2174E+06    1
  15350.0 0.2206E+06    1
  15400.0 0.2238E+06    1
  15450.0 0.2271E+06    1
  15500.0 0.2304E+06    1
  15550.0 0.2337E+06    1
  15600.0 0.2371E+06    1
  15650.0 0.2405E+06    1
  15700.0 0.2440E+06    1
  15750.0 0.2475E+06    1
  15800.0 0.2510E+06    1
  15850.0 0.2546E+06    1
  15900.0 0.2582E+06    1
  15950.0 0.2618E+06    1
  16000.0 0.2655E+06    1
  16050.0 0.2693E+06    1
  16100.0 0.2731E+06    1
  16150.0 0.2769E+06    1
  16200.0 0.2808E+06    1
  16250.0 0.2847E+06    1
  16300.0 0.2886E+06    1
  16350.0 0.2926E+06    1
  16400.0 0.2966E+06    1
  16450.0 0.3007E+06    1
  16500.0 0.3049E+06    1
  16550.0 0.3090E+06    1
  16600.0 0.3132E+06    1
  16650.0 0.3175E+06    1
  16700.0 0.3218E+06    1
  16750.0 0.3262E+06    1
  16800.0 0.3306E+06    1
  16850.0 0.3350E+06    1
  16900.0 0.3395E+06    1
  16950.0 0.3441E+06    1
  17000.0 0.3487E+06    1
  17050.0 0.3533E+06    1
  17100.0 0.3580E+06    1
  17150.0 0.3627E+06    1
  17200.0 0.3675E+06    1
  17250.0 0.3724E+06    1
  17300.0 0.3773E+06    1
  17350.0 0.3822E+06    1
  17400.0 0.3872E+06    1
  17450.0 0.3923E+06    1
  17500.0 0.3974E+06    1
  17550.0 0.4025E+06    1
  17600.0 0.4077E+06    1
  17650.0 0.4130E+06    1
  17700.0 0.4183E+06    1
  17750.0 0.4237E+06    1
  17800.0 0.4291E+06    1
  17850.0 0.4346E+06    1
  17900.0 0.4401E+06    1
  17950.0 0.4457E+06    1
  18000.0 0.4513E+06    1
  18050.0 0.4570E+06    1
  18100.0 0.4628E+06    1
  18150.0 0.4686E+06    1
  18200.0 0.4745E+06    1
  18250.0 0.4804E+06    1
  18300.0 0.4864E+06    1
  18350.0 0.4925E+06    1
  18400.0 0.4986E+06    1
  18450.0 0.5048E+06    1
  18500.0 0.5110E+06    1
  18550.0 0.5173E+06    1
  18600.0 0.5237E+06    1
  18650.0 0.5301E+06    1
  18700.0 0.5366E+06    1
  18750.0 0.5431E+06    1
  18800.0 0.5497E+06    1
  18850.0 0.5564E+06    1
  18900.0 0.5631E+06    1
  18950.0 0.5699E+06    1
  19000.0 0.5768E+06    1
  19050.0 0.5837E+06    1
  19100.0 0.5907E+06    1
  19150.0 0.5978E+06    1
  19200.0 0.6050E+06    1
  19250.0 0.6122E+06    1
  19300.0 0.6194E+06    1
  19350.0 0.6268E+06    1
  19400.0 0.6342E+06    1
  19450.0 0.6417E+06    1
  19500.0 0.6492E+06    1
  19550.0 0.6568E+06    1
  19600.0 0.6645E+06    1
  19650.0 0.6723E+06    1
  19700.0 0.6801E+06    1
  19750.0 0.6880E+06    1
  19800.0 0.6960E+06    1
  19850.0 0.7041E+06    1
  19900.0 0.7122E+06    1
  19950.0 0.7204E+06    1
  20000.0 0.7287E+06    1
  20050.0 0.7370E+06    1
  20100.0 0.7455E+06    1
  20150.0 0.7540E+06    1
  20200.0 0.7626E+06    1
  20250.0 0.7712E+06    1
  20300.0 0.7800E+06    1
  20350.0 0.7888E+06    1
  20400.0 0.7977E+06    1
  20450.0 0.8067E+06    1
  20500.0 0.8157E+06    1
  20550.0 0.8249E+06    1
  20600.0 0.8341E+06    1
  20650.0 0.8434E+06    1
  20700.0 0.8528E+06    1
  20750.0 0.8623E+06    1
  20800.0 0.8718E+06    1
  20850.0 0.8815E+06    1
  20900.0 0.8912E+06    1
  20950.0 0.9010E+06    1
  21000.0 0.9109E+06    1
  21050.0 0.9209E+06    1
  21100.0 0.9309E+06    1
  21150.0 0.9411E+06    1
  21200.0 0.9513E+06    1
  21250.0 0.9617E+06    1
  21300.0 0.9721E+06    1
  21350.0 0.9826E+06    1
  21400.0 0.9932E+06    1
  21450.0 0.1004E+07    1
  21500.0 0.1015E+07    1
  21550.0 0.1026E+07    1
  21600.0 0.1037E+07    1
  21650.0 0.1048E+07    1
  21700.0 0.1059E+07    1
  21750.0 0.1070E+07    1
  21800.0 0.1081E+07    1
  21850.0 0.1093E+07    1
  21900.0 0.1104E+07    1
  21950.0 0.1116E+07    1
  22000.0 0.1128E+07    1
  22050.0 0.1140E+07    1
  22100.0 0.1152E+07    1
  22150.0 0.1164E+07    1
  22200.0 0.1176E+07    1
  22250.0 0.1188E+07    1
  22300.0 0.1200E+07    1
  22350.0 0.1213E+07    1
  22400.0 0.1225E+07    1
  22450.0 0.1238E+07    1
  22500.0 0.1251E+07    1
  22550.0 0.1264E+07    1
  22600.0 0.1277E+07    1
  22650.0 0.1290E+07    1
  22700.0 0.1303E+07    1
  22750.0 0.1316E+07    1
  22800.0 0.1329E+07    1
  22850.0 0.1343E+07    1
  22900.0 0.1357E+07    1
  22950.0 0.1370E+07    1
  23000.0 0.1384E+07    1
  23050.0 0.1398E+07    1
  23100.0 0.1412E+07    1
  23150.0 0.1426E+07    1
  23200.0 0.1440E+07    1
  23250.0 0.1455E+07    1
  23300.0 0.1469E+07    1
  23350.0 0.1484E+07    1
  23400.0 0.1499E+07    1
  23450.0 0.1514E+07    1
  23500.0 0.1529E+07    1
  23550.0 0.1544E+07    1
  23600.0 0.1559E+07    1
  23650.0 0.1574E+07    1
  23700.0 0.1590E+07    1
  23750.0 0.1605E+07    1
  23800.0 0.1621E+07    1
  23850.0 0.1637E+07    1
  23900.0 0.1653E+07    1
  23950.0 0.1669E+07    1
  24000.0 0.1685E+07    1
  24050.0 0.1701E+07    1
  24100.0 0.1718E+07    1
  24150.0 0.1734E+07    1
  24200.0 0.1751E+07    1
  24250.0 0.1768E+07    1
  24300.0 0.1785E+07    1
  24350.0 0.1802E+07    1
  24400.0 0.1819E+07    1
  24450.0 0.1836E+07    1
  24500.0 0.1854E+07    1
  24550.0 0.1871E+07    1
  24600.0 0.1889E+07    1
  24650.0 0.1907E+07    1
  24700.0 0.1925E+07    1
  24750.0 0.1943E+07    1
  24800.0 0.1961E+07    1
  24850.0 0.1980E+07    1
  24900.0 0.1998E+07    1
  24950.0 0.2017E+07    1
  25000.0 0.2036E+07    1
  25050.0 0.2055E+07    1
  25100.0 0.2074E+07    1
  25150.0 0.2093E+07    1
  25200.0 0.2112E+07    1
  25250.0 0.2132E+07    1
  25300.0 0.2152E+07    1
  25350.0 0.2171E+07    1
  25400.0 0.2191E+07    1
  25450.0 0.2212E+07    1
  25500.0 0.2232E+07    1
  25550.0 0.2252E+07    1
  25600.0 0.2273E+07    1
  25650.0 0.2293E+07    1
  25700.0 0.2314E+07    1
  25750.0 0.2335E+07    1
  25800.0 0.2356E+07    1
  25850.0 0.2378E+07    1
  25900.0 0.2399E+07    1
  25950.0 0.2421E+07    1
  26000.0 0.2443E+07    1
  26050.0 0.2465E+07    1
  26100.0 0.2487E+07    1
  26150.0 0.2509E+07    1
  26200.0 0.2531E+07    1
  26250.0 0.2554E+07    1
  26300.0 0.2577E+07    1
  26350.0 0.2600E+07    1
  26400.0 0.2623E+07    1
  26450.0 0.2646E+07    1
  26500.0 0.2669E+07    1
  26550.0 0.2693E+07    1
  26600.0 0.2716E+07    1
  26650.0 0.2740E+07    1
  26700.0 0.2764E+07    1
  26750.0 0.2789E+07    1
  26800.0 0.2813E+07    1
  26850.0 0.2837E+07    1
  26900.0 0.2862E+07    1
  26950.0 0.2887E+07    1
  27000.0 0.2912E+07    1
  27050.0 0.2937E+07    1
  27100.0 0.2963E+07    1
  27150.0 0.2988E+07    1
  27200.0 0.3014E+07    1
  27250.0 0.3040E+07    1
  27300.0 0.3066E+07    1
  27350.0 0.3092E+07    1
  27400.0 0.3119E+07    1
  27450.0 0.3146E+07    1
  27500.0 0.3172E+07    1
  27550.0 0.3199E+07    1
  27600.0 0.3227E+07    1
  27650.0 0.3254E+07    1
  27700.0 0.3282E+07    1
  27750.0 0.3309E+07    1
  27800.0 0.3337E+07    1
  27850.0 0.3365E+07    1
  27900.0 0.3394E+07    1
  27950.0 0.3422E+07    1
  28000.0 0.3451E+07    1
  28050.0 0.3480E+07    1
  28100.0 0.3509E+07    1
  28150.0 0.3538E+07    1
  28200.0 0.3568E+07    1
  28250.0 0.3597E+07    1
  28300.0 0.3627E+07    1
  28350.0 0.3657E+07    1
  28400.0 0.3688E+07    1
  28450.0 0.3718E+07    1
  28500.0 0.3749E+07    1
  28550.0 0.3780E+07    1
  28600.0 0.3811E+07    1
  28650.0 0.3842E+07    1
  28700.0 0.3874E+07    1
  28750.0 0.3905E+07    1
  28800.0 0.3937E+07    1
  28850.0 0.3969E+07    1
  28900.0 0.4002E+07    1
  28950.0 0.4034E+07    1
  29000.0 0.4067E+07    1
  29050.0 0.4100E+07    1
  29100.0 0.4133E+07    1
  29150.0 0.4166E+07    1
  29200.0 0.4200E+07    1
  29250.0 0.4234E+07    1
  29300.0 0.4268E+07    1
  29350.0 0.4302E+07    1
  29400.0 0.4336E+07    1
  29450.0 0.4371E+07    1
  29500.0 0.4406E+07    1
  29550.0 0.4441E+07    1
  29600.0 0.4476E+07    1
  29650.0 0.4512E+07    1
  29700.0 0.4548E+07    1
  29750.0 0.4584E+07    1
  29800.0 0.4620E+07    1
  29850.0 0.4657E+07    1
  29900.0 0.4693E+07    1
  29950.0 0.4730E+07    1

 Ndag for J =   14
     E     Ndag(E,J) IRdag   
      0.0 0.4299E-01    1
     50.0 0.6177E-01    1
    100.0 0.8825E-01    1
    150.0 0.1242        1
    200.0 0.1702        1
    250.0 0.2302        1
    300.0 0.3069        1
    350.0 0.4042        1
    400.0 0.5271        1
    450.0 0.6792        1
    500.0 0.8713        1
    550.0  1.105        1
    600.0  1.389        1
    650.0  1.730        1
    700.0  2.136        1
    750.0  2.617        1
    800.0  3.177        1
    850.0  3.829        1
    900.0  4.578        1
    950.0  5.433        1
   1000.0  6.405        1
   1050.0  7.497        1
   1100.0  8.723        1
   1150.0  10.09        1
   1200.0  11.61        1
   1250.0  13.29        1
   1300.0  15.14        1
   1350.0  17.18        1
   1400.0  19.41        1
   1450.0  21.86        1
   1500.0  24.53        1
   1550.0  27.44        1
   1600.0  30.60        1
   1650.0  34.02        1
   1700.0  37.72        1
   1750.0  41.71        1
   1800.0  46.00        1
   1850.0  50.61        1
   1900.0  55.55        1
   1950.0  60.84        1
   2000.0  66.49        1
   2050.0  72.53        1
   2100.0  78.98        1
   2150.0  85.84        1
   2200.0  93.15        1
   2250.0  100.9        1
   2300.0  109.2        1
   2350.0  118.0        1
   2400.0  127.3        1
   2450.0  137.1        1
   2500.0  147.6        1
   2550.0  158.7        1
   2600.0  170.3        1
   2650.0  182.7        1
   2700.0  195.7        1
   2750.0  209.4        1
   2800.0  223.9        1
   2850.0  239.1        1
   2900.0  255.1        1
   2950.0  271.9        1
   3000.0  289.6        1
   3050.0  308.1        1
   3100.0  327.5        1
   3150.0  347.8        1
   3200.0  369.1        1
   3250.0  391.4        1
   3300.0  414.8        1
   3350.0  439.2        1
   3400.0  464.6        1
