========================================
NO+NO_B1_Frequencies_1_0.1.out
1 atm
T,P1->P2
2600.0,4.50199e-13
2700.0,5.61394e-13
2800.0,6.90294e-13
2900.0,8.38112e-13
3000.0,1.00598e-12
3100.0,1.19494e-12
3200.0,1.40599e-12
3300.0,1.64e-12
3400.0,1.89777e-12
3500.0,2.18004e-12
3600.0,2.48745e-12
3700.0,2.82057e-12
3800.0,3.17989e-12
3900.0,3.56583e-12
4000.0,3.97875e-12
========================================
NO+NO_B3_Frequencies_1_0.1.out
1 atm
T,P1->P2
200.0,5.99106e-37
210.0,6.64977e-36
220.0,6.4462e-35
230.0,5.41393e-34
240.0,3.9485e-33
250.0,2.51908e-32
260.0,1.41907e-31
270.0,7.12864e-31
280.0,3.22417e-30
290.0,1.3248e-29
300.0,4.98651e-29
310.0,1.7323e-28
320.0,5.59216e-28
330.0,1.68782e-27
340.0,4.78912e-27
350.0,1.28387e-26
360.0,3.26633e-26
370.0,7.91817e-26
380.0,1.83567e-25
390.0,4.08316e-25
400.0,8.74035e-25
410.0,1.80537e-24
420.0,3.60726e-24
430.0,6.98777e-24
440.0,1.31504e-23
450.0,2.40877e-23
460.0,4.3018e-23
470.0,7.50222e-23
480.0,1.27951e-22
490.0,2.13692e-22
500.0,3.49915e-22
510.0,5.62415e-22
520.0,8.88237e-22
530.0,1.37975e-21
540.0,2.10992e-21
550.0,3.17898e-21
560.0,4.72286e-21
570.0,6.92362e-21
580.0,1.00223e-20
590.0,1.43344e-20
600.0,2.02689e-20
610.0,2.83502e-20
620.0,3.92449e-20
630.0,5.37925e-20
640.0,7.30416e-20
650.0,9.82908e-20
660.0,1.31137e-19
670.0,1.73529e-19
680.0,2.27828e-19
690.0,2.96876e-19
700.0,3.84076e-19
800.0,3.59914e-18
900.0,2.10194e-17
1000.0,8.79529e-17
1100.0,2.88261e-16
1200.0,7.85465e-16
1300.0,1.85473e-15
1400.0,3.90986e-15
1500.0,7.52134e-15
1600.0,1.34232e-14
1700.0,2.25098e-14
1800.0,3.58219e-14
1900.0,5.45299e-14
2000.0,7.99064e-14
2100.0,1.13303e-13
2200.0,1.56123e-13
2300.0,2.09798e-13
2400.0,2.75762e-13
2500.0,3.55434e-13
2600.0,4.50199e-13
2700.0,5.61394e-13
2800.0,6.90294e-13
2900.0,8.38112e-13
3000.0,1.00598e-12
3100.0,1.19494e-12
3200.0,1.40599e-12
3300.0,1.64e-12
3400.0,1.89777e-12
3500.0,2.18004e-12
3600.0,2.48745e-12
3700.0,2.82057e-12
3800.0,3.17989e-12
3900.0,3.56583e-12
4000.0,3.97875e-12
========================================
NO+NO_B2_Frequencies_1_0.1.out
1 atm
T,P1->P2
200.0,5.99106e-37
210.0,6.64977e-36
220.0,6.4462e-35
230.0,5.41393e-34
240.0,3.9485e-33
250.0,2.51908e-32
260.0,1.41907e-31
270.0,7.12864e-31
280.0,3.22417e-30
290.0,1.3248e-29
300.0,4.98651e-29
310.0,1.7323e-28
320.0,5.59216e-28
330.0,1.68782e-27
340.0,4.78912e-27
350.0,1.28387e-26
360.0,3.26633e-26
370.0,7.91817e-26
380.0,1.83567e-25
390.0,4.08316e-25
400.0,8.74035e-25
410.0,1.80537e-24
420.0,3.60726e-24
430.0,6.98777e-24
440.0,1.31504e-23
450.0,2.40877e-23
460.0,4.3018e-23
470.0,7.50222e-23
480.0,1.27951e-22
490.0,2.13692e-22
500.0,3.49915e-22
510.0,5.62415e-22
520.0,8.88237e-22
530.0,1.37975e-21
540.0,2.10992e-21
550.0,3.17898e-21
560.0,4.72286e-21
570.0,6.92362e-21
580.0,1.00223e-20
590.0,1.43344e-20
600.0,2.02689e-20
610.0,2.83502e-20
620.0,3.92449e-20
630.0,5.37925e-20
640.0,7.30416e-20
650.0,9.82908e-20
660.0,1.31137e-19
670.0,1.73529e-19
680.0,2.27828e-19
690.0,2.96876e-19
700.0,3.84076e-19
800.0,3.59914e-18
900.0,2.10194e-17
1000.0,8.79529e-17
1100.0,2.88261e-16
1200.0,7.85465e-16
1300.0,1.85473e-15
1400.0,3.90986e-15
1500.0,7.52134e-15
1600.0,1.34232e-14
1700.0,2.25098e-14
1800.0,3.58219e-14
1900.0,5.45299e-14
2000.0,7.99064e-14
2100.0,1.13303e-13
2200.0,1.56123e-13
2300.0,2.09798e-13
2400.0,2.75762e-13
2500.0,3.55434e-13
2600.0,4.50199e-13
2700.0,5.61394e-13
2800.0,6.90294e-13
2900.0,8.38112e-13
3000.0,1.00598e-12
3100.0,1.19494e-12
3200.0,1.40599e-12
3300.0,1.64e-12
3400.0,1.89777e-12
3500.0,2.18004e-12
3600.0,2.48745e-12
3700.0,2.82057e-12
3800.0,3.17989e-12
3900.0,3.56583e-12
4000.0,3.97875e-12
========================================
NO+NO_B5_Frequencies_1_0.1.out
1 atm
T,P1->P2
200.0,5.99106e-37
210.0,6.64977e-36
220.0,6.4462e-35
230.0,5.41393e-34
240.0,3.9485e-33
250.0,2.51907e-32
260.0,1.41907e-31
270.0,7.12863e-31
280.0,3.22417e-30
290.0,1.3248e-29
300.0,4.98648e-29
310.0,1.73228e-28
320.0,5.5921e-28
330.0,1.6878e-27
340.0,4.78902e-27
350.0,1.28383e-26
360.0,3.26622e-26
370.0,7.91783e-26
380.0,1.83557e-25
390.0,4.08289e-25
400.0,8.73962e-25
410.0,1.80519e-24
420.0,3.60682e-24
430.0,6.98675e-24
440.0,1.31482e-23
450.0,2.40828e-23
460.0,4.30077e-23
470.0,7.50014e-23
480.0,1.2791e-22
490.0,2.13613e-22
500.0,3.49767e-22
510.0,5.62144e-22
520.0,8.87753e-22
530.0,1.37891e-21
540.0,2.10847e-21
550.0,3.17653e-21
560.0,4.71881e-21
570.0,6.91703e-21
580.0,1.00117e-20
590.0,1.43178e-20
600.0,2.02431e-20
610.0,2.83107e-20
620.0,3.91851e-20
630.0,5.37033e-20
640.0,7.29099e-20
650.0,9.80988e-20
660.0,1.3086e-19
670.0,1.73134e-19
680.0,2.27269e-19
690.0,2.96095e-19
700.0,3.82993e-19
800.0,3.58072e-18
900.0,2.08486e-17
1000.0,8.69202e-17
1100.0,2.837e-16
1200.0,7.69572e-16
1300.0,1.80863e-15
1400.0,3.79419e-15
1500.0,7.26307e-15
1600.0,1.28989e-14
1700.0,2.15262e-14
1800.0,3.40945e-14
1900.0,5.16612e-14
2000.0,7.53641e-14
2100.0,1.064e-13
2200.0,1.46e-13
2300.0,1.95406e-13
2400.0,2.55854e-13
2500.0,3.28552e-13
2600.0,4.14668e-13
2700.0,5.15322e-13
2800.0,6.31569e-13
2900.0,7.64403e-13
3000.0,9.14741e-13
3100.0,1.08343e-12
3200.0,1.27124e-12
3300.0,1.47888e-12
3400.0,1.70696e-12
3500.0,1.95603e-12
3600.0,2.22658e-12
3700.0,2.51903e-12
3800.0,2.83374e-12
3900.0,3.17099e-12
4000.0,3.53104e-12
========================================
NO+NO_P1_Frequencies_1_0.1.out
1 atm
T,P1->P2
200.0,6.05074e-37
210.0,6.72819e-36
220.0,6.53474e-35
230.0,5.49932e-34
240.0,4.01914e-33
250.0,2.56965e-32
260.0,1.45075e-31
270.0,7.30414e-31
280.0,3.31107e-30
290.0,1.36364e-29
300.0,5.14461e-29
310.0,1.79139e-28
320.0,5.79648e-28
330.0,1.75359e-27
340.0,4.98739e-27
350.0,1.34015e-26
360.0,3.41747e-26
370.0,8.30381e-26
380.0,1.92952e-25
390.0,4.30179e-25
400.0,9.22938e-25
410.0,1.9107e-24
420.0,3.82633e-24
430.0,7.4287e-24
440.0,1.40112e-23
450.0,2.57208e-23
460.0,4.60345e-23
470.0,8.04563e-23
480.0,1.37512e-22
490.0,2.30147e-22
500.0,3.77651e-22
510.0,6.08256e-22
520.0,9.62613e-22
530.0,1.49833e-21
540.0,2.29588e-21
550.0,3.46608e-21
560.0,5.15958e-21
570.0,7.57866e-21
580.0,1.09918e-20
590.0,1.57512e-20
600.0,2.23146e-20
610.0,3.12702e-20
620.0,4.33677e-20
630.0,5.95532e-20
640.0,8.10112e-20
650.0,1.09212e-19
660.0,1.45969e-19
670.0,1.93497e-19
680.0,2.5449e-19
690.0,3.32195e-19
700.0,4.30506e-19
800.0,4.10031e-18
900.0,2.4301e-17
1000.0,1.03048e-16
1100.0,3.41842e-16
1200.0,9.41764e-16
1300.0,2.24619e-15
1400.0,4.77862e-15
1500.0,9.2699e-15
1600.0,1.66715e-14
1700.0,2.81555e-14
1800.0,4.50996e-14
1900.0,6.90684e-14
2000.0,1.01778e-13
2100.0,1.45067e-13
2200.0,2.00861e-13
2300.0,2.71136e-13
2400.0,3.57892e-13
2500.0,4.63117e-13
2600.0,5.8877e-13
2700.0,7.36753e-13
2800.0,9.08892e-13
2900.0,1.10694e-12
3000.0,1.33253e-12
3100.0,1.58722e-12
3200.0,1.87244e-12
3300.0,2.18951e-12
3400.0,2.53965e-12
3500.0,2.92394e-12
3600.0,3.34337e-12
3700.0,3.79883e-12
3800.0,4.29109e-12
3900.0,4.82083e-12
4000.0,5.38862e-12
========================================
NO+NO_B4_Frequencies_1_0.1.out
1 atm
T,P1->P2
200.0,5.76643e-37
210.0,6.37759e-36
220.0,6.16013e-35
230.0,5.15498e-34
240.0,3.74602e-33
250.0,2.38124e-32
260.0,1.33657e-31
270.0,6.68997e-31
280.0,3.01489e-30
290.0,1.23438e-29
300.0,4.62966e-29
310.0,1.60266e-28
320.0,5.15556e-28
330.0,1.55065e-27
340.0,4.38477e-27
350.0,1.17147e-26
360.0,2.97033e-26
370.0,7.17662e-26
380.0,1.65827e-25
390.0,3.67655e-25
400.0,7.8446e-25
410.0,1.61519e-24
420.0,3.21712e-24
430.0,6.21268e-24
440.0,1.1656e-23
450.0,2.12857e-23
460.0,3.79006e-23
470.0,6.59031e-23
480.0,1.12072e-22
490.0,1.86637e-22
500.0,3.04752e-22
510.0,4.88464e-22
520.0,7.69333e-22
530.0,1.19183e-21
540.0,1.81771e-21
550.0,2.73156e-21
560.0,4.04771e-21
570.0,5.91885e-21
580.0,8.54651e-21
590.0,1.21938e-20
600.0,1.72005e-20
610.0,2.40014e-20
620.0,3.31476e-20
630.0,4.53312e-20
640.0,6.14141e-20
650.0,8.24616e-20
660.0,1.0978e-19
670.0,1.44959e-19
680.0,1.8992e-19
690.0,2.46973e-19
700.0,3.18872e-19
800.0,2.93458e-18
900.0,1.68891e-17
1000.0,6.98512e-17
1100.0,2.26852e-16
1200.0,6.13798e-16
1300.0,1.44165e-15
1400.0,3.02705e-15
1500.0,5.80641e-15
1600.0,1.03419e-14
1700.0,1.732e-14
1800.0,2.7542e-14
1900.0,4.19114e-14
2000.0,6.14145e-14
2100.0,8.7103e-14
2200.0,1.20075e-13
2300.0,1.61452e-13
2400.0,2.12366e-13
2500.0,2.73939e-13
2600.0,3.47272e-13
2700.0,4.33434e-13
2800.0,5.33446e-13
2900.0,6.48288e-13
3000.0,7.78874e-13
3100.0,9.26063e-13
3200.0,1.09065e-12
3300.0,1.27337e-12
3400.0,1.47488e-12
3500.0,1.6958e-12
3600.0,1.93666e-12
3700.0,2.19794e-12
3800.0,2.48006e-12
3900.0,2.7834e-12
4000.0,3.10826e-12
========================================
NO+NO_P2_Frequencies_1_0.1.out
1 atm
T,P1->P2
200.0,5.99106e-37
210.0,6.64977e-36
220.0,6.4462e-35
230.0,5.41393e-34
240.0,3.9485e-33
250.0,2.51908e-32
260.0,1.41907e-31
270.0,7.12864e-31
280.0,3.22417e-30
290.0,1.3248e-29
300.0,4.98651e-29
310.0,1.7323e-28
320.0,5.59216e-28
330.0,1.68782e-27
340.0,4.78912e-27
350.0,1.28387e-26
360.0,3.26633e-26
370.0,7.91817e-26
380.0,1.83567e-25
390.0,4.08316e-25
400.0,8.74035e-25
410.0,1.80537e-24
420.0,3.60726e-24
430.0,6.98777e-24
440.0,1.31504e-23
450.0,2.40877e-23
460.0,4.3018e-23
470.0,7.50222e-23
480.0,1.27951e-22
490.0,2.13692e-22
500.0,3.49915e-22
510.0,5.62415e-22
520.0,8.88237e-22
530.0,1.37975e-21
540.0,2.10992e-21
550.0,3.17898e-21
560.0,4.72286e-21
570.0,6.92362e-21
580.0,1.00223e-20
590.0,1.43344e-20
600.0,2.02689e-20
610.0,2.83502e-20
620.0,3.92449e-20
630.0,5.37925e-20
640.0,7.30416e-20
650.0,9.82908e-20
660.0,1.31137e-19
670.0,1.73529e-19
680.0,2.27828e-19
690.0,2.96876e-19
700.0,3.84076e-19
800.0,3.59914e-18
900.0,2.10194e-17
1000.0,8.79529e-17
1100.0,2.88261e-16
1200.0,7.85465e-16
1300.0,1.85473e-15
1400.0,3.90986e-15
1500.0,7.52134e-15
1600.0,1.34232e-14
1700.0,2.25098e-14
1800.0,3.58219e-14
1900.0,5.45299e-14
2000.0,7.99064e-14
2100.0,1.13303e-13
2200.0,1.56123e-13
2300.0,2.09798e-13
2400.0,2.75762e-13
2500.0,3.55434e-13
2600.0,4.50199e-13
2700.0,5.61394e-13
2800.0,6.90294e-13
2900.0,8.38112e-13
3000.0,1.00598e-12
3100.0,1.19494e-12
3200.0,1.40599e-12
3300.0,1.64e-12
3400.0,1.89777e-12
3500.0,2.18004e-12
3600.0,2.48745e-12
3700.0,2.82057e-12
3800.0,3.17989e-12
3900.0,3.56583e-12
4000.0,3.97875e-12
========================================
NO+NO_W2_Frequencies_1_0.1.out
1 atm
T,P1->P2
200.0,5.99106e-37
210.0,6.64977e-36
220.0,6.4462e-35
230.0,5.41393e-34
240.0,3.9485e-33
250.0,2.51908e-32
260.0,1.41907e-31
270.0,7.12864e-31
280.0,3.22417e-30
290.0,1.3248e-29
300.0,4.98651e-29
310.0,1.7323e-28
320.0,5.59216e-28
330.0,1.68782e-27
340.0,4.78912e-27
350.0,1.28387e-26
360.0,3.26633e-26
370.0,7.91817e-26
380.0,1.83567e-25
390.0,4.08316e-25
400.0,8.74035e-25
410.0,1.80537e-24
420.0,3.60726e-24
430.0,6.98777e-24
440.0,1.31504e-23
450.0,2.40877e-23
460.0,4.3018e-23
470.0,7.50222e-23
480.0,1.27951e-22
490.0,2.13692e-22
500.0,3.49915e-22
510.0,5.62415e-22
520.0,8.88237e-22
530.0,1.37975e-21
540.0,2.10992e-21
550.0,3.17898e-21
560.0,4.72286e-21
570.0,6.92362e-21
580.0,1.00223e-20
590.0,1.43344e-20
600.0,2.02689e-20
610.0,2.83502e-20
620.0,3.92449e-20
630.0,5.37925e-20
640.0,7.30416e-20
650.0,9.82908e-20
660.0,1.31137e-19
670.0,1.73529e-19
680.0,2.27828e-19
690.0,2.96876e-19
700.0,3.84076e-19
800.0,3.59914e-18
900.0,2.10194e-17
1000.0,8.79529e-17
1100.0,2.88261e-16
1200.0,7.85465e-16
1300.0,1.85473e-15
1400.0,3.90986e-15
1500.0,7.52134e-15
1600.0,1.34232e-14
1700.0,2.25098e-14
1800.0,3.58219e-14
1900.0,5.45299e-14
2000.0,7.99064e-14
2100.0,1.13303e-13
2200.0,1.56123e-13
2300.0,2.09798e-13
2400.0,2.75762e-13
2500.0,3.55434e-13
2600.0,4.50199e-13
2700.0,5.61394e-13
2800.0,6.90294e-13
2900.0,8.38112e-13
3000.0,1.00598e-12
3100.0,1.19494e-12
3200.0,1.40599e-12
3300.0,1.64e-12
3400.0,1.89777e-12
3500.0,2.18004e-12
3600.0,2.48745e-12
3700.0,2.82057e-12
3800.0,3.17989e-12
3900.0,3.56583e-12
4000.0,3.97875e-12
========================================
NO+NO_B1_Energy_1_34.9759.out
1 atm
T,P1->P2
200.0,5.99106e-37
210.0,6.64977e-36
220.0,6.4462e-35
230.0,5.41393e-34
240.0,3.9485e-33
250.0,2.51908e-32
260.0,1.41907e-31
270.0,7.12864e-31
280.0,3.22417e-30
290.0,1.3248e-29
300.0,4.98651e-29
310.0,1.7323e-28
320.0,5.59216e-28
330.0,1.68782e-27
340.0,4.78912e-27
350.0,1.28387e-26
360.0,3.26633e-26
370.0,7.91817e-26
380.0,1.83567e-25
390.0,4.08316e-25
400.0,8.74035e-25
410.0,1.80537e-24
420.0,3.60726e-24
430.0,6.98777e-24
440.0,1.31504e-23
450.0,2.40877e-23
460.0,4.3018e-23
470.0,7.50222e-23
480.0,1.27951e-22
490.0,2.13692e-22
500.0,3.49915e-22
510.0,5.62415e-22
520.0,8.88237e-22
530.0,1.37975e-21
540.0,2.10992e-21
550.0,3.17898e-21
560.0,4.72286e-21
570.0,6.92362e-21
580.0,1.00223e-20
590.0,1.43344e-20
600.0,2.02689e-20
610.0,2.83502e-20
620.0,3.92449e-20
630.0,5.37925e-20
640.0,7.30416e-20
650.0,9.82908e-20
660.0,1.31137e-19
670.0,1.73529e-19
680.0,2.27828e-19
690.0,2.96876e-19
700.0,3.84076e-19
800.0,3.59914e-18
900.0,2.10194e-17
1000.0,8.79529e-17
1100.0,2.88261e-16
1200.0,7.85465e-16
1300.0,1.85473e-15
1400.0,3.90986e-15
1500.0,7.52134e-15
1600.0,1.34232e-14
1700.0,2.25098e-14
1800.0,3.58219e-14
1900.0,5.45299e-14
2000.0,7.99064e-14
2100.0,1.13303e-13
2200.0,1.56123e-13
2300.0,2.09798e-13
2400.0,2.75762e-13
2500.0,3.55434e-13
2600.0,4.50199e-13
2700.0,5.61394e-13
2800.0,6.90294e-13
2900.0,8.38112e-13
3000.0,1.00598e-12
3100.0,1.19494e-12
3200.0,1.40599e-12
3300.0,1.64e-12
3400.0,1.89777e-12
3500.0,2.18004e-12
3600.0,2.48745e-12
3700.0,2.82057e-12
3800.0,3.17989e-12
3900.0,3.56583e-12
4000.0,3.97875e-12
========================================
NO+NO_B4_Energy_1_34.9759.out
1 atm
T,P1->P2
200.0,4.65834e-37
210.0,5.23283e-36
220.0,5.1282e-35
230.0,4.35004e-34
240.0,3.20164e-33
250.0,2.05979e-32
260.0,1.16937e-31
270.0,5.91652e-31
280.0,2.69383e-30
290.0,1.11377e-29
300.0,4.21652e-29
310.0,1.47276e-28
320.0,4.77852e-28
330.0,1.44915e-27
340.0,4.1304e-27
350.0,1.11198e-26
360.0,2.84037e-26
370.0,6.9117e-26
380.0,1.6081e-25
390.0,3.58919e-25
400.0,7.70789e-25
410.0,1.59702e-24
420.0,3.20037e-24
430.0,6.21698e-24
440.0,1.17313e-23
450.0,2.15433e-23
460.0,3.85686e-23
470.0,6.7421e-23
480.0,1.15247e-22
490.0,1.92893e-22
500.0,3.16515e-22
510.0,5.09752e-22
520.0,8.06619e-22
530.0,1.2553e-21
540.0,1.92306e-21
550.0,2.90245e-21
560.0,4.31925e-21
570.0,6.34218e-21
580.0,9.19498e-21
590.0,1.31711e-20
600.0,1.86512e-20
610.0,2.61245e-20
620.0,3.62137e-20
630.0,4.97039e-20
640.0,6.75772e-20
650.0,9.10519e-20
660.0,1.21627e-19
670.0,1.61136e-19
680.0,2.11801e-19
690.0,2.76303e-19
700.0,3.5785e-19
800.0,3.38541e-18
900.0,1.99203e-17
1000.0,8.38625e-17
1100.0,2.76238e-16
1200.0,7.55875e-16
1300.0,1.79122e-15
1400.0,3.7875e-15
1500.0,7.3051e-15
1600.0,1.30671e-14
1700.0,2.19563e-14
1800.0,3.50024e-14
1900.0,5.33652e-14
2000.0,7.83076e-14
2100.0,1.11173e-13
2200.0,1.53358e-13
2300.0,2.06288e-13
2400.0,2.71394e-13
2500.0,3.50091e-13
2600.0,4.43764e-13
2700.0,5.53748e-13
2800.0,6.81321e-13
2900.0,8.27695e-13
3000.0,9.94002e-13
3100.0,1.1813e-12
3200.0,1.39057e-12
3300.0,1.6227e-12
3400.0,1.8785e-12
3500.0,2.1587e-12
3600.0,2.46395e-12
3700.0,2.79482e-12
3800.0,3.15182e-12
3900.0,3.53536e-12
4000.0,3.94581e-12
========================================
NO+NO_W2_Energy_1_34.9759.out
1 atm
T,P1->P2
200.0,5.99106e-37
210.0,6.64977e-36
220.0,6.4462e-35
230.0,5.41393e-34
240.0,3.9485e-33
250.0,2.51908e-32
260.0,1.41907e-31
270.0,7.12864e-31
280.0,3.22417e-30
290.0,1.3248e-29
300.0,4.98651e-29
310.0,1.7323e-28
320.0,5.59216e-28
330.0,1.68782e-27
340.0,4.78912e-27
350.0,1.28387e-26
360.0,3.26633e-26
370.0,7.91817e-26
380.0,1.83567e-25
390.0,4.08316e-25
400.0,8.74035e-25
410.0,1.80537e-24
420.0,3.60726e-24
430.0,6.98777e-24
440.0,1.31504e-23
450.0,2.40877e-23
460.0,4.3018e-23
470.0,7.50222e-23
480.0,1.27951e-22
490.0,2.13692e-22
500.0,3.49915e-22
510.0,5.62415e-22
520.0,8.88237e-22
530.0,1.37975e-21
540.0,2.10992e-21
550.0,3.17898e-21
560.0,4.72286e-21
570.0,6.92362e-21
580.0,1.00223e-20
590.0,1.43344e-20
600.0,2.02689e-20
610.0,2.83502e-20
620.0,3.92449e-20
630.0,5.37925e-20
640.0,7.30416e-20
650.0,9.82908e-20
660.0,1.31137e-19
670.0,1.73529e-19
680.0,2.27828e-19
690.0,2.96876e-19
700.0,3.84076e-19
800.0,3.59914e-18
900.0,2.10194e-17
1000.0,8.79529e-17
1100.0,2.88261e-16
1200.0,7.85465e-16
1300.0,1.85473e-15
1400.0,3.90986e-15
1500.0,7.52134e-15
1600.0,1.34232e-14
1700.0,2.25098e-14
1800.0,3.58219e-14
1900.0,5.45299e-14
2000.0,7.99064e-14
2100.0,1.13303e-13
2200.0,1.56123e-13
2300.0,2.09798e-13
2400.0,2.75762e-13
2500.0,3.55434e-13
2600.0,4.50199e-13
2700.0,5.61394e-13
2800.0,6.90294e-13
2900.0,8.38112e-13
3000.0,1.00598e-12
3100.0,1.19494e-12
3200.0,1.40599e-12
3300.0,1.64e-12
3400.0,1.89777e-12
3500.0,2.18004e-12
3600.0,2.48745e-12
3700.0,2.82057e-12
3800.0,3.17989e-12
3900.0,3.56583e-12
4000.0,3.97875e-12
========================================
NO+NO_P2_Energy_1_34.9759.out
1 atm
T,P1->P2
200.0,5.99106e-37
210.0,6.64977e-36
220.0,6.4462e-35
230.0,5.41393e-34
240.0,3.9485e-33
250.0,2.51908e-32
260.0,1.41907e-31
270.0,7.12864e-31
280.0,3.22417e-30
290.0,1.3248e-29
300.0,4.98651e-29
310.0,1.7323e-28
320.0,5.59216e-28
330.0,1.68782e-27
340.0,4.78912e-27
350.0,1.28387e-26
360.0,3.26633e-26
370.0,7.91817e-26
380.0,1.83567e-25
390.0,4.08316e-25
400.0,8.74035e-25
410.0,1.80537e-24
420.0,3.60726e-24
430.0,6.98777e-24
440.0,1.31504e-23
450.0,2.40877e-23
460.0,4.3018e-23
470.0,7.50222e-23
480.0,1.27951e-22
490.0,2.13692e-22
500.0,3.49915e-22
510.0,5.62415e-22
520.0,8.88237e-22
530.0,1.37975e-21
540.0,2.10992e-21
550.0,3.17898e-21
560.0,4.72286e-21
570.0,6.92362e-21
580.0,1.00223e-20
590.0,1.43344e-20
600.0,2.02689e-20
610.0,2.83502e-20
620.0,3.92449e-20
630.0,5.37925e-20
640.0,7.30416e-20
650.0,9.82908e-20
660.0,1.31137e-19
670.0,1.73529e-19
680.0,2.27828e-19
690.0,2.96876e-19
700.0,3.84076e-19
800.0,3.59914e-18
900.0,2.10194e-17
1000.0,8.79529e-17
1100.0,2.88261e-16
1200.0,7.85465e-16
1300.0,1.85473e-15
1400.0,3.90986e-15
1500.0,7.52134e-15
1600.0,1.34232e-14
1700.0,2.25098e-14
1800.0,3.58219e-14
1900.0,5.45299e-14
2000.0,7.99064e-14
2100.0,1.13303e-13
2200.0,1.56123e-13
2300.0,2.09798e-13
2400.0,2.75762e-13
2500.0,3.55434e-13
2600.0,4.50199e-13
2700.0,5.61394e-13
2800.0,6.90294e-13
2900.0,8.38112e-13
3000.0,1.00598e-12
3100.0,1.19494e-12
3200.0,1.40599e-12
3300.0,1.64e-12
3400.0,1.89777e-12
3500.0,2.18004e-12
3600.0,2.48745e-12
