Pressure (atm),Temperature (K),W1b_Frequencies_1_P1->P2,W1b_Energy_1_P1->P2,B8_SymmetryFactor_1_P1->P2,B8_Energy_1_P1->P2,B1_Frequencies_1_P1->P2,B1_Energy_1_P1->P2,colrel_Epsilons_P1->P2,colrel_PowerOne_P1->P2,colrel_FactorOne_P1->P2,B8_Frequencies_1_P1->P2,B2_ImaginaryFrequency_1_P1->P2,B2_Energy_1_P1->P2,W1a_Frequencies_1_P1->P2,W1a_Energy_1_P1->P2,W1b_SymmetryFactor_1_P1->P2,W1a_SymmetryFactor_1_P1->P2,B1_SymmetryFactor_1_P1->P2,colrel_Sigmas_P1->P2
0.1,2500.0,-2.0095769338735636e-06,-3.148414360805428e-07,-0.07025999973901194,-0.012555095466927563,-0.18659899621368511,-0.0043647973981481986,-9.28424834323672e-06,-4.0197979375577166e-05,4.404694081780989e-06,-0.8075039870778837,0.08275926828223802,1.0723893606227986e-05,0.00021246018095027813,0.00019345001866873725,-4.852206868061215e-07,5.1202879033371424e-05,-0.042806889610542624,-8.540194194733325e-05
0.1,2600.0,-1.3291271766282899e-06,-3.1878155106309465e-07,-0.07135737922241821,-0.012321691124778808,-0.2049431714788049,-0.004544439143618583,-9.35622530724405e-06,-3.633320289730574e-05,1.3486070816396312e-05,-0.8298834143086488,0.07572285822592963,1.981379414831568e-05,0.00021181763370071123,0.00015368052533816317,-4.47584134081001e-07,5.278582295386318e-05,-0.046163217288322796,-8.736013154580202e-05
0.1,2700.0,-6.099700659718594e-07,-2.496234441326968e-07,-0.07234970372581069,-0.012088264045556527,-0.2239188010102292,-0.005078468244706619,-7.278424597067838e-06,-2.4765447659723168e-05,1.8058548766801768e-05,-0.8508764904727262,0.06948870081212626,3.109935167613789e-05,0.00016201798114642453,8.549324212838805e-05,-3.2242100563288384e-07,4.1974713407119514e-05,-0.04959970769152921,-6.912240430633668e-05
0.1,2800.0,1.8835124674264925e-07,-1.1061497911012613e-07,-0.07324464747903078,-0.011855615149160455,-0.2434565791068375,-0.006013104822389424,-2.8031645081385967e-06,-5.3903552232540014e-06,1.593900687087308e-05,-0.8705530061419274,0.06394496415552911,4.456372836782663e-05,5.8054169234842174e-05,-7.72934459404615e-06,-1.1956956253124438e-07,1.730854177603832e-05,-0.0531055948672963,-2.8172229905547935e-05
0.1,2900.0,1.1012264315513924e-06,9.305805074066385e-08,-0.07404948904465193,-0.011624411186789241,-0.26348820937809775,-0.007380850426392317,4.2356511072416176e-06,2.166817738106129e-05,5.2460994782363845e-06,-0.8889832620718574,0.058998805501768885,6.0157197324778506e-05,-0.00010328533623976529,-0.0001221562539590026,1.49840051807957e-07,-2.2208171715265615e-05,-0.05667039617633311,3.722938639631014e-05
0.1,3000.0,2.1583223366631585e-06,3.550316535233392e-07,-0.07477108849951024,-0.011395202297622945,-0.28394752582109917,-0.009202309176001226,1.3934768608528822e-05,5.612189675360061e-05,-1.558060442218837e-05,-0.9062368995485466,0.054572583252867374,7.780506839050275e-05,-0.00032370744874176755,-0.0002538076077159809,4.7420344225077166e-07,-7.717243554849956e-05,-0.06028406726179327,0.00012815246866107366
0.5,200.0,-0.13306229707150058,-0.018206797831453826,-0.018500658482924235,-0.022334086063693123,-4.18797277915777e-06,-1.6553890978214705,0.08182756623644186,-0.15480090669183538,0.3918226196829745,-0.0794006401086615,1.2268271669275739,2.087789828652792e-08,-1.031728731541417,-0.2910428103239341,-0.03074693141027709,-0.26683355179508905,-0.1541688077652432,0.4833915454232911
0.5,210.0,-0.12663058998872873,-0.017302632014595795,-0.01892067920218287,-0.022417002406364125,4.7470016216040505e-05,-1.5280634421019041,0.07879118992595917,-0.13088346381052163,0.37735591958875614,-0.08167043524781113,1.2677490649373073,-2.3454644587694095e-07,-0.9903250687983397,-0.2805892674644462,-0.029285356407809538,-0.25640684453130025,-0.14329609304411547,0.46477794448414633
0.5,220.0,-0.12011625659810483,-0.016379595166344716,-0.019262457711302028,-0.0224226771434281,-0.00019479611670430804,-1.4091995835927291,0.07552393431953461,-0.10984800176459325,0.3620153801744264,-0.08363014011509336,1.3056914899921528,9.499183694586021e-07,-0.9476977992557603,-0.2636626911792618,-0.027775994657182494,-0.24580458729442148,-0.13340344526363365,0.4457968048655321
0.5,230.0,-0.11352771233673911,-0.015454053348658554,-0.019605793118637017,-0.022403752868054894,0.00028923792202722293,-1.3076127132909412,0.07219414024816011,-0.08911473885604412,0.3481457313906464,-0.08585995641050642,1.340248906039008,-1.5219775667876878e-06,-0.9091746206608423,-0.26318195773022185,-0.026272508768483235,-0.2356555322342133,-0.12428711022161144,0.42730831100934713
0.5,240.0,-0.10714133982921636,-0.014550395477318255,-0.019882387715041402,-0.022336266203646767,-7.228944535781157e-05,-1.212304781771376,0.06873621674420848,-0.0722321628123657,0.33210234726050714,-0.08751904249323843,1.3719107347006416,2.6423251463557053e-07,-0.8680563691058986,-0.2447490211393447,-0.02481360165308173,-0.22541334848608288,-0.11592084791009456,0.4086938190073919
0.5,250.0,-0.10097847986079911,-0.013682972872353656,-0.020140521982819765,-0.022263588569238983,-0.0002473769156647445,-1.120115245938449,0.06525146968397859,-0.056909309820371914,0.31675963171921634,-0.08920309931627078,1.400582283839114,1.18223134867196e-06,-0.8281284958319887,-0.22913613131666496,-0.023402088008301753,-0.21535696820341924,-0.10818935761298894,0.3903464614990013
0.5,260.0,-0.09504125250614845,-0.012853059288443013,-0.020397313312835483,-0.02222493877179977,-7.701912966200374e-05,-1.0365061480248603,0.06180846595686377,-0.04241251214111672,0.302367668764048,-0.09101087661101717,1.4262519251500638,3.404365190322981e-07,-0.7908085740111084,-0.22212851318419055,-0.02203883088709501,-0.20567619665607773,-0.10101214905820435,0.37257224014985746
0.5,270.0,-0.0893876390589924,-0.012064855502888314,-0.02064860058026764,-0.022234401556533816,0.00012461749150213987,-0.9634068814480137,0.058425891715650526,-0.029248006397106674,0.28789683780015574,-0.09278485571144565,1.4490696397056513,-7.199562755749425e-07,-0.7550772625782686,-0.21754079954051106,-0.020737352207864674,-0.19632630072861468,-0.0943377333858834,0.3553660641248185
0.5,280.0,-0.08409042581952965,-0.01132689550526651,-0.020891659584989522,-0.022291454069231522,0.0001641721792340684,-0.8980387505521836,0.0551080016927509,-0.017852115907527482,0.27278424436438775,-0.09443924734426416,1.4692218392737715,-9.92744837476245e-07,-0.7197941151978481,-0.20982363593448985,-0.019515561380080124,-0.187197212939161,-0.08812414868197421,0.33861355336015037
0.5,290.0,-0.07919497982152603,-0.010646867925031955,-0.021129506495827503,-0.022392175097115295,5.643196838510132e-05,-0.8365399889023747,0.05186418370381193,-0.008212430999955377,0.257154319291624,-0.09600049462149025,1.4868593905514578,-5.096401046041997e-07,-0.6846053998736044,-0.19792182119256455,-0.018385778884287204,-0.1782296457827513,-0.0823320608639717,0.3222472329806322
0.5,300.0,-0.07470757663383919,-0.010027986752853624,-0.02136707360251225,-0.02253329839104939,-9.551354789071505e-05,-0.7765819257225799,0.0487101747159143,-4.311665329407508e-05,0.24141146924797108,-0.09753688482072814,1.5020956219007606,2.2486537487322151e-07,-0.6497731372599576,-0.183767666979843,-0.017351124533075152,-0.16943092756227213,-0.0769244662621522,0.3062768345270001
0.5,310.0,-0.07060441804408982,-0.009468523401026397,-0.021607702634278546,-0.022711627234352667,-0.00020440148587104603,-0.7178758258655762,0.04566253904034229,0.0069685213308414975,0.22589004626213646,-0.09910151383259821,1.5150299831879528,7.577476037558563e-07,-0.6157404891792257,-0.16992535711723847,-0.016406985259424717,-0.16084334719657345,-0.07186760594383929,0.29075412755156055
0.5,320.0,-0.0668464079523899,-0.008963220241899389,-0.02185202039976966,-0.022922336180806677,-0.00023605268739382507,-0.6614650439241389,0.04273388324169519,0.013028222770344797,0.210729046933753,-0.10071429805166313,1.5257670210041263,8.915033939697288e-07,-0.5828311422921495,-0.15818148796579415,-0.015544330389486646,-0.1525097212772155,-0.06713148372746222,0.2757303361711537
0.5,330.0,-0.06339119595596648,-0.008505134661510665,-0.022098450376169025,-0.023158001460231014,-0.0002015692775126024,-0.6087752548640541,0.03993097756200693,0.018214300018818866,0.19590412987505343,-0.10236881464891254,1.5344221193403544,6.599866542911017e-07,-0.5511475666968186,-0.14917121867765276,-0.014752730015623956,-0.14445395327802688,-0.0626899518294887,0.26123124039336815
0.5,340.0,-0.060200098048772355,-0.008087113481834177,-0.022344263778320453,-0.02340872906309772,-0.0001343780225882418,-0.5609283808563303,0.03725525058988925,0.022517577382010306,0.18131610320629116,-0.10404655588267722,1.5411171174438927,2.201540249758954e-07,-0.5206024037219652,-0.14260327657595626,-0.014022292794758582,-0.13667699770887998,-0.05852056826566461,0.24725195819021661
0.5,350.0,-0.05724066268621806,-0.007702673783207398,-0.022586509200540235,-0.02366305069474612,-6.990440397145701e-05,-0.518433590773025,0.034704442910772675,0.025895661627089804,0.1668714053499727,-0.10572875979381849,1.5459717799244053,-2.499398681034102e-07,-0.49100335439507886,-0.1376783707995352,-0.013344553017267767,-0.12916231185165997,-0.054604329505864184,0.23376427776845277
0.5,360.0,-0.05448656298106815,-0.007346370911857371,-0.02282259589676826,-0.023909112789231534,-3.386325701279766e-05,-0.48117427543221075,0.03227443554726993,0.028316558017094904,0.15252995713887926,-0.1074028466674248,1.549095785933061,-6.135811350368517e-07,-0.46213822478777467,-0.1334679320861525,-0.012712637713412751,-0.12188474081701935,-0.05092530389415581,0.22072868543241064
0.5,370.0,-0.05191630573614464,-0.007013830165146756,-0.02305055038193629,-0.024135791421673596,-3.858383694731094e-05,-0.4485600439055473,0.02996071196480275,0.02978371046317134,0.1383202086675286,-0.10906413911009817,1.5505836139018052,-7.983288338466814e-07,-0.433835625577019,-0.12916608461368723,-0.012121057928371294,-0.11481882356526645,-0.0474701789901542,0.20810570126205633
0.5,380.0,-0.04951172733591658,-0.0067016063397123855,-0.023269052051050402,-0.02433353266483644,-8.450350304652379e-05,-0.4197332193655085,0.027759275177213494,0.030344030357841566,0.1243312283974576,-0.1107146962098687,1.5505128448578591,-7.92155456420282e-07,-0.4059963651562486,-0.12421210018205162,-0.011565373293543069,-0.10794464279710266,-0.044227751909624434,0.19586392093047947
0.5,390.0,-0.04725676263992294,-0.006406986231348343,-0.023477354165995112,-0.024494856511262347,-0.00016398264707041292,-0.39376005961023464,0.025667057309885236,0.030084086088087998,0.11069302614307662,-0.11236095948476198,1.5489453313357808,-6.264852458715436e-07,-0.37860044057786574,-0.11831559117268288,-0.01104187220089565,-0.1012508419727514,-0.04118840560539375,0.18398418883594533
0.5,400.0,-0.04513664102061682,-0.006127799634561008,-0.023675166130714787,-0.024614549832886398,-0.00026544910136001013,-0.36977383815978976,0.023681952314370962,0.02911988617326678,0.09755385583435039,-0.11401134520175385,1.5459302568371227,-3.561949694251176e-07,-0.3516977472849099,-0.11142295414497107,-0.010547328461715438,-0.09473524255412531,-0.03834361551295803,0.17246045386216233
0.5,410.0,-0.043137480548457466,-0.005862267588936142,-0.023862539982561076,-0.024689615743265107,-0.0003768000900576583,-0.3470622903324038,0.021802618752611372,0.02758451760627422,0.08505992765934618,-0.11567435823960057,1.5415081018987233,-4.232773003358578e-08,-0.3253902577699541,-0.10365695216818357,-0.01007884536035353,-0.08840379517090118,-0.03568552188641596,0.1612982965380543
0.5,420.0,-0.041246175348985614,-0.005608893996449938,-0.024039779241406874,-0.024719057439825665,-0.0004876793019355395,-0.3251060036445102,0.02002817733580452,0.025616409350838348,0.07334011376365533,-0.11735740115148843,1.5357147262729802,2.601312864606595e-07,-0.2998115926005805,-0.0952511550768006,-0.009633773258538071,-0.0822685981695302,-0.0332065890495918,0.15051213570846314
0.5,430.0,-0.03945045881023489,-0.005366395240480735,-0.024207373243857366,-0.024703567704469246,-0.0005906616385705453,-0.3035801119623317,0.018357892621186936,0.023349694897132636,0.06249625948622188,-0.1190662212169223,1.5285850309952733,5.092177524293587e-07,-0.27510783189074484,-0.08649166737108924,-0.009209678565595006,-0.07634557627117923,-0.030899358607025734,0.14012194049757387
0.5,440.0,-0.03773904384445021,-0.005133658215400102,-0.024365952808933045,-0.02464518062982647,-0.0006815740378821612,-0.28233235703163717,0.01679089377915231,0.02090721090855066,0.05259856610109158,-0.12080483778225354,1.5201559011798194,6.785838891025186e-07,-0.25142164651325233,-0.07767167594385072,-0.008804342536487996,-0.0706522317368092,-0.028756292297688446,0.13015002922380411
0.5,450.0,-0.036101770200508365,-0.00490971702172532,-0.024516260778231238,-0.024546925935009723,-0.0007592339417534657,-0.2613487158441699,0.015325961610210565,0.018396081930394704,0.043684986013138256,-0.12257577343348804,1.5104683168490327,7.569958056266363e-07,-0.2288805385374907,-0.06905991590773457,-0.008415772909742592,-0.0652057137822486,-0.026769692668272716,0.12061830685542803
0.5,460.0,-0.03452971682523984,-0.004693740291885878,-0.02465913134433631,-0.024412511652779616,-0.0008248624327538209,-0.24071500021252124,0.01396138942887452,0.015905528870310454,0.03576344790989142,-0.12438043608609951,1.4995686481030317,7.459634098748106e-07,-0.20758915114266127,-0.06088169285443831,-0.008042216859724581,-0.060021320836449045,-0.02493168591591679,0.11154610900936082
0.5,470.0,-0.03301525971823578,-0.004485023363697547,-0.024795473561125176,-0.024246049314748244,-0.0008813717976651662,-0.22058004598482242,0.012694913223764507,0.013506415839637543,0.02881583016559906,-0.12621953851717638,1.4875092289024823,6.565041274127918e-07,-0.18762514637187497,-0.05331001252309367,-0.007682168617417794,-0.05511145849636842,-0.02323425033322514,0.10294869045332052
0.5,480.0,-0.0315520714728856,-0.0042829816263595605,-0.024926256109009542,-0.024051827234460154,-0.000932664096056182,-0.2011237610263305,0.01152370001183532,0.011252042911392418,0.0228028024130684,-0.1280934820529323,1.4743483420799255,5.057579055437106e-07,-0.16903794757648236,-0.04646413218048592,-0.00733436884619566,-0.05048501894466068,-0.021669274854311,0.09483631401109918
0.5,490.0,-0.030135068393902065,-0.004087143043329528,-0.02505249182527208,-0.023834131743187364,-0.0009830217569492782,-0.1825315310014943,0.010444380813539642,0.00917974745623121,0.017668881276305833,-0.13000266485357495,1.460149758753799,3.139070100954127e-07,-0.15184960872095463,-0.04041307508832482,-0.006997795387914866,-0.04614711732184744,-0.0202286344064903,0.08721385135319468
0.5,500.0,-0.028760316055762566,-0.0038971390505840036,-0.025175221551918293,-0.02359711271565177,-0.0010366283958150578,-0.1649752673363811,0.009453114721395213,0.007312957986094494,0.013347255201294452,-0.13194770019983282,1.4449819682676457,1.016416520666634e-07,-0.1360571334144816,-0.035182082469423746,-0.006671646497948615,-0.042099109122536386,-0.01890427146178667,0.08008078953462107
0.5,510.0,-0.027424905826450387,-0.0037126937906797816,-0.02529549750399645,-0.02334468785828939,-0.0010972283170163943,-0.14860062901923676,0.008545672004927469,0.005663430047476865,0.009764106571694952,-0.1339295467082509,1.428917217940017,-1.1174147668176752e-07,-0.12163567287477473,-0.03076046039000585,-0.006355318418130356,-0.038338813353983626,-0.01768827590234514,0.07343153693645389
0.5,520.0,-0.026126814443253637,-0.003533612066711883,-0.02541436669207404,-0.023080479516074674,-0.0011679146857271638,-0.13351954664523266,0.007717526315368314,0.0042334718778600676,0.006842292124118974,-0.13594956197581173,1.412030460825183,-3.09621679639037e-07,-0.10854215214983161,-0.02710972768983447,-0.006048379339162323,-0.034860873784485415,-0.016572957788425862,0.06725593220563642
0.5,530.0,-0.024864757127085156,-0.0033597665834130914,-0.025532855034030705,-0.022807777781076836,-0.0012510265119258313,-0.11980701835717789,0.006963948325542919,0.0030180330358896452,0.004504337773186836,-0.13800949557521333,1.3943982879694976,-4.787902789468273e-07,-0.09671898921548368,-0.024171347669365434,-0.005750541681718821,-0.03165720146815741,-0.015550909707305157,0.06153987467225464
0.5,540.0,-0.0236380426168871,-0.0031910850695373934,-0.025651952747250496,-0.022529524154175154,-0.0013481308255560002,-0.1075011465748908,0.006280095272613494,0.0020065807505817786,0.0026747673165954267,-0.1401114382560675,1.3760979014567134,-6.097403086419446e-07,-0.08609767253116231,-0.021873620482769803,-0.005461634329994871,-0.02871745346939737,-0.014615057041257035,0.05626601110687286
0.5,550.0,-0.022446436322383023,-0.003027537811617901,-0.025772601489391752,-0.02224831070650765,-0.0014600665742802667,-0.09660547600895021,0.005661092716153179,0.0011847271718147937,0.0012818230011168033,-0.14225774300944494,1.3572061669783344,-6.966166479181998e-07,-0.07660204561873878,-0.02013752976026236,-0.00518157608742782,-0.02602951388627512,-0.013758695737436023,0.05141442945753335
0.5,560.0,-0.021290035781587103,-0.0028691260208525684,-0.025895683562026796,-0.02196639046571078,-0.0015870291847647944,-0.08709283083865738,0.005102106327300639,0.0005355979067213304,0.0002586560842138397,-0.14445093133158046,1.3377987701568268,-7.369271180533479e-07,-0.06815121204860483,-0.018881487344714232,-0.00491035125810602,-0.023579953124309265,-0.012975518039410959,0.046963324233845936
0.5,570.0,-0.020169160894317046,-0.0027158713331630036,-0.02602201333769926,-0.021685695523493143,-0.0017286782149104189,-0.0789100011046552,0.004598402688793453,4.09503633634059e-05,-0.00045592715293608915,-0.14669359527181183,1.3179494893726986,-7.311018677033146e-07,-0.0606620225507672,-0.01802501763644319,-0.004647987926833846,-0.02135444958733603,-0.01225962721108915,0.042889609989549236
0.5,580.0,-0.019084260027565556,-0.002567806626192606,-0.026152330935314005,-0.02140786007336253,-0.001884254306599762,-0.07198277618072942,0.004145398943381199,-0.0003179384123737577,-0.0009170796038113104,-0.14898830311177838,1.297729589139207,-6.819723174287734e-07,-0.05405114031400378,-0.01749148079975349,-0.004394539233990545,-0.01933816449691804,-0.011605542612971873,0.03916946880899532
0.5,590.0,-0.018035832045866628,-0.0024249682362290684,-0.02628729805973453,-0.021134246214312598,-0.002052695250952971,-0.06622095600597008,0.0037387017260202384,-0.00055958869413451,-0.0011738096519476708,-0.15133751405076282,1.277207331752651,-5.94224655337965e-07,-0.04823670358406562,-0.01720996315328906,-0.004150067723367599,-0.017516065551505353,-0.011008196637687314,0.03577882497789178
0.5,600.0,-0.01702436357521983,-0.0022873895769572536,-0.026427495841215325,-0.020865970888948714,-0.002232744145076059,-0.061523083715046764,0.0033741362031058063,-0.0007018117151136688,-0.0012690904866941356,-0.1537435051870711,1.2564476006085326,-4.738679099109774e-07,-0.043139618960260924,-0.017116472474030496,-0.003914632679553971,-0.015873198794629683,-0.01046292502812245,0.03269374538467277
0.5,610.0,-0.016050280315895227,-0.0021550961010645066,-0.02657342445719663,-0.020603932764350973,-0.0024230452436282816,-0.057780735242396054,0.0030477662668330226,-0.0007613519198941951,-0.0012401233711572274,-0.1562083124223779,1.2355116258147878,-3.2774374631671497e-07,-0.038684526535833,-0.017154572646705366,-0.0036882802595207672,-0.014394910607065485,-0.009965452029566236,0.029890767970461543
0.5,620.0,-0.015113910928038134,-0.0020281015034064195,-0.026725504289377984,-0.020348838218322833,-0.002622225176922564,-0.05488227344109401,0.002755907035930206,-0.0007536513386048735,-0.0011187059009241328,-0.1587336856575309,1.2144568011929426,-1.6309460558124882e-07,-0.03480048107081029,-0.017275581222240172,-0.0034710361524903353,-0.013067023395523913,-0.009511871700394496,0.027347163035572865
0.5,630.0,-0.014215461877713026,-0.0019064050380162376,-0.026884078358377476,-0.020101225872824948,-0.0028289587607839787,-0.05271602846280091,0.002495130830023515,-0.0006927120586640737,-0.000931665745165089,-0.16132105774866284,1.1933365811277787,1.280141374801715e-08,-0.03142139319331879,-0.0174384386543294,-0.0032629004643947575,-0.011875969523020153,-0.009098626549133564,0.025041133704917742
0.5,640.0,-0.013355001608848723,-0.0017899898076779873,-0.027049415782141643,-0.01986148933151716,-0.0030420197303736387,-0.05117290529162226,0.0022622677415351853,-0.000591035653979294,-0.00070132882696297,-0.16397152609372456,1.1722004457507718,1.9292666442006258e-07,-0.02848627232794511,-0.01760934173906946,-0.003063844510297638,-0.01080888848772427,-0.00872248449749692,0.02295196260108107
0.5,650.0,-0.012532452464132654,-0.0016788218811198729,-0.027221716018448795,-0.0196298979403637,-0.003260317468583065,-0.050148446174592624,0.002054401847860953,-0.0004596214218665542,-0.0004459982259927979,-0.1666858453618894,1.151093923417363,3.707531298867653e-07,-0.02593930949361478,-0.01776121768780497,-0.002873809203170552,-0.009853692451541935,-0.008380515001851368,0.021060111977993953
0.5,660.0,-0.011747588887698817,-0.0015728500964568208,-0.027401113672794908,-0.01940661550920898,-0.0034829212462289317,-0.04954439282548928,0.0018688640038617772,-0.00030800817199984435,-0.00018042625445879003,-0.16946442970579204,1.1300586602035148,5.404096394659241e-07,-0.02372983391190967,-0.017873100278611314,-0.0026927047446731354,-0.008999105061680316,-0.008070065007789845,0.019347284395494307
0.5,670.0,-0.011000040583077311,-0.0014720064180587474,-0.02758768367778611,-0.019191717016904603,-0.0037090737158534913,-0.049269802972517776,0.0017032220422724161,-0.00014434698859899623,8.373277279270327e-05,-0.17230736276026354,1.1091325270814192,6.967938170824157e-07,-0.021812172949232593,-0.01792945616969729,-0.002520411348532702,-0.008234678187138232,-0.0077887352690042275,0.017796450594994944
0.5,680.0,-0.010289299455329814,-0.001376206725704594,-0.027781446676653478,-0.018985203380470116,-0.0039381954633526855,-0.049241779998862104,0.0015552690957933168,2.450521660862372e-05,0.0003374974758501134,-0.17521441379022545,1.0883497564480347,8.356363184984502e-07,-0.02014544057103066,-0.017919497927715234,-0.0023567807562645247,-0.00755079077474716,-0.007534357434963061,0.016391850667316587
0.5,690.0,-0.009614729325035879,-0.0012853519282691878,-0.02798237447000311,-0.01878701440612345,-0.004169882371226239,-0.04938587466326645,0.0014230106449608295,0.00019287945167733968,0.0005741672475416783,-0.17818505847176513,1.0677411007089475,9.535251293147047e-07,-0.01869327539601055,-0.017836510638808104,-0.002201638335729628,-0.006938633565462334,-0.007304972202795276,0.015118973958204692
0.5,700.0,-0.008975577555862611,-0.0011993293082008525,-0.02819039541026154,-0.01859704006191298,-0.004403897423161843,-0.04963621543878508,0.0013046507938855882,0.0003561819952147993,0.000788965713484438,-0.18121850294864658,1.0473340066195975,1.047897467127714e-06,-0.01742354570838947,-0.017677211024698207,-0.0020547855835574215,-0.006390182936157951,-0.007098808736887426,0.013964522487271343
0.5,800.0,-0.0043094355962208074,-0.0005734218923961732,-0.030623626856392097,-0.01710512430249841,-0.006909513657742422,-0.04905750894696921,0.0006048042378402366,0.0012523025593142076,0.0015200330775826014,-0.21469281563544934,0.8584004890051874,6.340686569888671e-07,-0.010087335220727276,-0.012588911359390787,-0.000987081050244389,-0.0031261773019520037,-0.006025491959481758,0.006758848405801106
0.5,900.0,-0.0019655285303130142,-0.00026186394181298956,-0.033530188011476926,-0.016185690071335263,-0.01004194704689671,-0.035274590122773716,0.0003005007754766188,0.0008779432609036992,0.0006842720901514842,-0.25253583713139466,0.7022892204426697,-1.0271259804880008e-06,-0.005750523778691766,-0.005497002505107756,-0.0004542753250591635,-0.0016476674999466442,-0.006163856906957163,0.003433339369279957
0.5,1000.0,-0.000908631156797072,-0.00012402871805789934,-0.036670997759445885,-0.015625324169887708,-0.01419845731531826,-0.015920622796022417,0.00012771232399447468,0.00013730495547018134,-0.00017873827085451656,-0.2928677908329602,0.5779638409206715,-1.9500431404403476e-06,-0.0022453977416818987,-0.0006756840098064484,-0.00021519266165935226,-0.0007432081292754937,-0.007024178416962988,0.0015672987353380027
0.5,1100.0,-0.0004631976700762314,-6.799675356823726e-05,-0.03987205008536318,-0.015276408521525975,-0.019463017739989864,-0.0005658887532090084,2.6479314019960573e-05,-0.0003800310085932484,-0.0005478843269307751,-0.3343042360414664,0.4800865286346215,-1.5077122609691986e-06,0.00010152875857136023,0.0012486077195857767,-0.00011441030804702498,-0.00017582325040309363,-0.008327722894037097,0.0004855237813713931
0.5,1200.0,-0.00027138647621309417,-4.4923845969285885e-05,-0.0430263372027429,-0.01504487855540804,-0.02572940226939639,0.007122703437234881,-2.264836480078639e-05,-0.0005467679087487365,-0.0005083710367034803,-0.37594921186486796,0.40295649899996716,-1.9938502395132823e-07,0.0011856369563795926,0.0012660413898365193,-7.027195810757057e-05,0.00011765977123823259,-0.009906372982004027,-6.172599853655225e-05
0.5,1300.0,-0.00017095420428889346,-3.2750475072298446e-05,-0.04607242694250526,-0.014872373805067614,-0.03287134646917242,0.007914211190381142,-3.5325778184873756e-05,-0.0004529990445284424,-0.0002796919780231464,-0.41722176531873273,0.34174724947963486,1.1771695490785372e-06,0.0012909804797422058,0.00047857614954837773,-4.6144195081755184e-05,0.00020491747121645568,-0.011666077978900147,-0.0002462603618041326
0.5,1400.0,-0.00010009266317406067,-2.3288112860152428e-05,-0.04897622435277179,-0.014723602438780767,-0.04081893438015097,0.004342221266170161,-2.6603434188598567e-05,-0.0002341156048563243,-2.9765389330920798e-05,-0.4577225298938376,0.292696153938846,2.0276052365008686e-06,0.0008320794434715809,-0.00038786677914979915,-2.8354757283374463e-05,0.00016408986676288122,-0.013562032240351506,-0.00021530511242735348
0.5,1500.0,-4.153245436968544e-05,-1.4521581847944842e-05,-0.05171957184414839,-0.014578103705073751,-0.0495646881376599,-0.0009933363863893316,-8.889593074702707e-06,1.1994134740971647e-06,0.000155168625130293,-0.497160662471742,0.2529639213507055,2.108441727577326e-06,0.00017485611756828256,-0.0009887249490132305,-1.3309407363996633e-05,6.513611162752765e-05,-0.015578934060880473,-8.584749480083882e-05
0.5,1600.0,5.7225366069154654e-06,-6.668774961449217e-06,-0.05429381453266003,-0.014424871480048819,-0.05914152024622626,-0.006143554751936992,9.171796933545845e-06,0.00018732494799249456,0.0002497883020593486,-0.5353189246365265,0.22043073179240247,1.4851984604805814e-06,-0.00042877580189890595,-0.00123451271513478,-1.011547363681727e-06,-4.069549851546113e-05,-0.01771661400940651,6.065372750635801e-05
0.5,1700.0,3.8984940758211246e-05,-4.087516543540965e-07,-0.0566962388352093,-0.014258819526503904,-0.06959745296147753,-0.009951164380379329,2.257496483298462e-05,0.000295816503410741,0.0002628598419730779,-0.5720370937658568,0.19351373595939886,4.2857862263088287e-07,-0.0008412880141563638,-0.0011701424375685872,7.799768454000058e-06,-0.00012233416671156123,-0.019980715903153465,0.00017580141365072265
0.5,1800.0,5.659493221675192e-05,3.784650830215058e-06,-0.058928034191732995,-0.014078459781433584,-0.08097667795291057,-0.011935746498573391,2.9208082176232065e-05,0.0003239153848665023,0.00021740700693962794,-0.6072026679719822,0.17102432487984448,-6.873886081819484e-07,-0.0010146038519577528,-0.0008930902999526713,1.2700293426250842e-05,-0.0001656207033088804,-0.022377324095511172,0.00023743193056965638
0.5,1900.0,5.9065346946723254e-05,5.802310055055677e-06,-0.06099304294287199,-0.01388439106676452,-0.09330850840939751,-0.012104502358874595,2.897695777588955e-05,0.0002839901370211519,0.0001389703851553364,-0.6407439703857191,0.15206233533894709,-1.4626181809816632e-06,-0.0009608836970079914,-0.0005071908507739553,1.3816460069181922e-05,-0.0001686212395745243,-0.024910294422460767,0.00024187731463208277
0.5,2000.0,4.882489126457692e-05,5.8573895674815645e-06,-0.06289692853990232,-0.013678330363388806,-0.10660272435820035,-0.010771430234722363,2.3034014385378065e-05,0.00019571497911737904,4.9815058302022766e-05,-0.6726239242521312,0.13593934099883287,-1.5210478290416085e-06,-0.0007275963758902323,-0.00010080205514757245,1.1745463008490484e-05,-0.00013721825734895642,-0.02758026046780673,0.00019715353366936227
0.5,2100.0,2.955677218202584e-05,4.383610005878269e-06,-0.06464658228142159,-0.01346250521595507,-0.12084918639763766,-0.008413983560579055,1.3188629599802951e-05,8.093576993441002e-05,-3.3215835905612435e-05,-0.7028341183273618,0.12212342048124761,-5.384225926601283e-07,-0.00037909675483311094,0.00026067098102244065,7.388337265234409e-06,-8.160807000334728e-05,-0.030384582838674557,0.00011769915947026037
