Pressure (atm),Temperature (K),P1_SymmetryFactor_1_P1->P2,W2_Energy_1_P1->P2,B4_Energy_1_P1->P2,W1_Frequencies_1_P1->P2,P2_SymmetryFactor_1_P1->P2,B5_ImaginaryFrequency_1_P1->P2,W1_Energy_1_P1->P2,B4_ImaginaryFrequency_1_P1->P2,B5_Frequencies_1_P1->P2,P2_Energy_1_P1->P2,B4_Frequencies_1_P1->P2,P2_Frequencies_1_P1->P2,B4_SymmetryFactor_1_P1->P2,P1_Frequencies_1_P1->P2,W1_SymmetryFactor_1_P1->P2,B5_SymmetryFactor_1_P1->P2,B5_Energy_1_P1->P2,W2_Frequencies_1_P1->P2,W2_SymmetryFactor_1_P1->P2,P1_Energy_1_P1->P2
1.0,340.0,1.0000017075382124,0.0,-1.4785475260996883,0.0,0.0,0.000591882514406289,0.0,1.6944880615667566,0.0073246861301325735,0.0,-0.9355662813441589,0.0,-0.9999785656983687,0.4255112003109653,0.0,0.00015976187875008723,-0.0014688241258779466,0.0,0.0,1.4800528971250093
1.0,350.0,1.0000022705996925,0.0,-1.436137169898375,0.0,0.0,0.0006512431770073063,0.0,1.5683120910182204,0.007108949779979033,0.0,-0.9710375542937807,0.0,-0.9997784478706059,0.4501582985611172,0.0,-1.3349315543989518e-05,-0.0015864402000713154,0.0,0.0,1.4377647119469588
1.0,360.0,1.0000027624176817,0.0,-1.3961400397463675,0.0,0.0,0.0007171646063792405,0.0,1.4569740606243868,0.006431157558078255,0.0,-1.0055506955902442,0.0,-0.9995664756728088,0.4747262295751395,0.0,-0.00020914102932054082,-0.0016387955163172934,0.0,0.0,1.3978261777791787
1.0,370.0,1.000003188113805,0.0,-1.3583505756419878,0.0,0.0,0.0007912042215812114,0.0,1.3580225205635965,0.0054020942536808616,0.0,-1.0392493681140431,0.0,-0.9993506192864159,0.49918247490012585,0.0,-0.00041812214579040437,-0.001640755906744667,0.0,0.0,1.360046783151399
1.0,380.0,1.0000035525972473,0.0,-1.322583234797598,0.0,0.0,0.0008744907300194905,0.0,1.2695221791441895,0.004125229170378206,0.0,-1.07226839280514,0.0,-0.9991363649718654,0.5235008909754091,0.0,-0.0006330504182724398,-0.0016073032585745574,0.0,0.0,1.3242560589503887
1.0,390.0,1.0000038605290047,0.0,-1.2886708725953735,0.0,0.0,0.0009677485207104851,0.0,1.1899261082656063,0.002691919160091343,0.0,-1.1047271100643983,0.0,-0.9989269591760321,0.5476608286610162,0.0,-0.0008488562340074342,-0.0015525708440715564,0.0,0.0,1.2903010125112142
1.0,400.0,1.0000041163135591,0.0,-1.2564630974200421,0.0,0.0,0.0010713418361675668,0.0,1.1179831883828792,0.0011793017103569766,0.0,-1.1367264046141974,0.0,-0.9987237393210782,0.5716462732221046,0.0,-0.0010624235069235045,-0.0014892905162030162,0.0,0.0,1.2580439457875032
1.0,410.0,1.0000043241027372,0.0,-1.2258246620789222,0.0,0.0,0.0011853275914111832,0.0,1.0526703098553973,-0.0003500765691237871,0.0,-1.168348100027306,0.0,-0.9985264897093152,0.595445051409961,0.0,-0.0012723040485976306,-0.0014285240575263956,0.0,0.0,1.2273605921606556
1.0,420.0,1.0000044878043002,0.0,-1.1966339337318312,0.0,0.0,0.0013095098277113991,0.0,0.9931421520972198,-0.0018475729539226167,0.0,-1.1996558042860932,0.0,-0.9983337858942016,0.6190481277279696,0.0,-0.0014784137120141515,-0.001379583863608226,0.0,0.0,1.1981385189054308
1.0,430.0,1.0000046110918672,0.0,-1.1687814675860444,0.0,0.0,0.0014434916325444449,0.0,0.9386935740507553,-0.003277169236802834,0.0,-1.230696572677729,0.0,-0.9981433075451203,0.6424489966001902,0.0,-0.0016817391746452568,-0.0013500744580497168,0.0,0.0,1.1702757521715732
1.0,440.0,1.0000046974147911,0.0,-1.1421686971705773,0.0,0.0,0.0015867222641297325,0.0,0.8887311455012197,-0.004613911616193117,0.0,-1.261502963461516,0.0,-0.9979521106192369,0.6656431680624003,0.0,-0.001884071187268096,-0.0013460065076381729,0.0,0.0,1.143679589168106
1.0,450.0,1.0000047500075657,0.0,-1.1167067452101187,0.0,0.0,0.0017385384590439053,0.0,0.8427513704558338,-0.0058422711432220215,0.0,-1.2920952113008828,0.0,-0.997756856356176,0.6886277396435649,0.0,-0.0020877716370556625,-0.0013719500245622743,0.0,0.0,1.1182655684991345
1.0,460.0,1.000004771898763,0.0,-1.0923153532147845,0.0,0.0,0.0018981996788128746,0.0,0.8003238582657061,-0.006954548980112873,0.0,-1.32248334806735,0.0,-0.9975539985582423,0.7114010448045159,0.0,-0.0022955764650795783,-0.0014312043816813785,0.0,0.0,1.0939565746387492
1.0,470.0,1.0000047659196256,0.0,-1.0689219241694203,0.0,0.0,0.002064917514701549,0.0,0.7610781883817025,-0.007949398058307506,0.0,-1.3526691722670574,0.0,-0.9973399327537417,0.7339623676299705,0.0,-0.0025104333196246742,-0.0015259705898012638,0.0,0.0,1.070682056608544
1.0,480.0,1.000004734712459,0.0,-1.0464606705431223,0.0,0.0,0.002237879724739761,0.0,0.724693558837585,-0.008830497552859301,0.0,-1.3826480162972277,0.0,-0.9971111118174801,0.75631171375134,0.0,-0.0027353710917898642,-0.0016575167860954938,0.0,0.0,1.0483773442349174
1.0,490.0,1.0000046807389353,0.0,-1.0248718587730505,0.0,0.0,0.0024162694968725747,0.0,0.6908905523571958,-0.009605393746573244,0.0,-1.4124102919758021,0.0,-0.9968641328846133,0.778449628270867,0.0,-0.0029733976633253487,-0.001826331682862453,0.0,0.0,1.0269830480700959
1.0,500.0,1.0000046062883807,0.0,-1.0041011410503013,0.0,0.0,0.0025992805673326212,0.0,0.6594245281544856,-0.01028450656295308,0.0,-1.4419428144085205,0.0,-0.9965958002371306,0.8003770524848495,0.0,-0.0032274219531959305,-0.002032263299741021,0.0,0.0,1.006444531281789
1.0,510.0,1.0000045134860607,0.0,-0.9840989653894996,0.0,0.0,0.0027861288077756707,0.0,0.6300802729687977,-0.010880292582020633,0.0,-1.4712299159421518,0.0,-0.9963031684588693,0.8220952122960984,0.0,-0.0035001964472512106,-0.00227464200370121,0.0,0.0,0.9867114436466295
1.0,520.0,1.0000044043014666,0.0,-0.9648200554125446,0.0,0.0,0.002976060850787131,0.0,0.6026676360143836,-0.011406550789306259,0.0,-1.5002543683128113,0.0,-0.9959835696674212,0.8436055322654581,0.0,-0.00379427668215376,-0.0025523879689632856,0.0,0.0,0.9677373092969261
1.0,530.0,1.0000042805565672,0.0,-0.946222951891744,0.0,0.0,0.0031683602655386755,0.0,0.5770179392557807,-0.011877855295925981,0.0,-1.5289981339662464,0.0,-0.9956346281148316,0.8649095702271534,0.0,-0.004111994532324548,-0.0028641038315391095,0.0,0.0,0.9494791611282285
1.0,540.0,1.0000041439339906,0.0,-0.9282696087907941,0.0,0.0,0.0033623517327599534,0.0,0.5529810036735057,-0.012309098873507654,0.0,-1.5574429681713353,0.0,-0.9952542649477175,0.8860089682593554,0.0,-0.004455442555921637,-0.0032081536852514993,0.0,0.0,0.9318972158240723
1.0,550.0,1.000003995985087,0.0,-0.9109250372559969,0.0,0.0,0.0035574036062981803,0.0,0.530422668821374,-0.012715131735323248,0.0,-1.5855708928362031,0.0,-0.9948406954552624,0.9069054165534743,0.0,-0.004826467056186856,-0.0035827297437251797,0.0,0.0,0.9149545843319435
1.0,560.0,1.0000038381378296,0.0,-0.8941569917080787,0.0,0.0,0.003752929190498396,0.0,0.5092227104398231,-0.013110481136861316,0.0,-1.6133645614520888,0.0,-0.9943924207216178,0.9276006273669385,0.0,-0.0052266678874122886,-0.003985908043395847,0.0,0.0,0.8986170133614604
1.0,570.0,1.0000036717045082,0.0,-0.877935692844904,0.0,0.0,0.003948387010039984,0.0,0.48927308163250893,-0.013509138783642967,0.0,-1.6408075327193246,0.0,-0.9939082152408397,0.9480963167836851,0.0,-0.005657403370218026,-0.004415694532999087,0.0,0.0,0.8828526540966176
1.0,580.0,1.0000034978891847,0.0,-0.8622335829753213,0.0,0.0,0.004143280302328226,0.0,0.4704764188980475,-0.013924404540484669,0.0,-1.6678844684011394,0.0,-0.9933871117462376,0.9683941924554249,0.0,-0.00611979897518635,-0.004870062817564338,0.0,0.0,0.8676318548386328
1.0,590.0,1.0000033177948728,0.0,-0.8470251096589011,0.0,0.0,0.004337155922087872,0.0,0.45274476640864564,-0.014368776422634583,0.0,-1.6945812689594562,0.0,-0.9928283842480652,0.9884959458670157,0.0,-0.006614758687476306,-0.005346984721523509,0.0,0.0,0.8529269747407567
1.0,600.0,1.0000031324304244,0.0,-0.8322865341244917,0.0,0.0,0.004529602813120421,0.0,0.4359984812698521,-0.014853878249643992,0.0,-1.7208851586437106,0.0,-0.9922315300587679,1.0084032479723608,0.0,-0.007142978180349929,-0.005844454720681822,0.0,0.0,0.8387122161745892
1.0,610.0,1.0000029427171027,0.0,-0.817995761383987,0.0,0.0,0.004720250172770279,0.0,0.4201652897602907,-0.015390417622690637,0.0,-1.7467847299782626,0.0,-0.9915962514080714,1.028117747293762,0.0,-0.007704959106202319,-0.006360509175893772,0.0,0.0,0.8249634735899272
1.0,620.0,1.0000027494948331,0.0,-0.8041321893497784,0.0,0.0,0.004908765409922321,0.0,0.40517947023836426,-0.015988168030537136,0.0,-1.7722699560477466,0.0,-0.9909224371057681,1.0476410697769363,0.0,-0.008301023963759133,-0.006893241188192554,0.0,0.0,0.8116581970058989
1.0,630.0,1.000002553528121,0.0,-0.7906765746091928,0.0,0.0,0.005094851976736911,0.0,0.39098114288695685,-0.016655969896207965,0.0,-1.7973321776170428,0.0,-0.9902101445931027,1.0669748198541429,0.0,-0.008931331123656064,-0.007440811789262664,0.0,0.0,0.7987752685075145
1.0,640.0,1.0000023555116437,0.0,-0.7776109128112668,0.0,0.0,0.005278247137254814,0.0,0.3775156500253347,-0.017401746251205722,0.0,-1.8219640709368776,0.0,-0.9894595826298239,1.0861205822959925,0.0,-0.009595889695499744,-0.00800145808431195,0.0,0.0,0.7862948903249447
1.0,650.0,1.000002156075511,0.0,-0.764918331884944,0.0,0.0,0.005458719721954546,0.0,0.36473301355911525,-0.018232529476355567,0.0,-1.8461596010651689,0.0,-0.9886710947892606,1.1050799245344156,0.0,-0.01029457400123579,-0.00857349887730296,0.0,0.0,0.7741984832478886
1.0,660.0,1.000001955790207,0.0,-0.7525829965375953,0.0,0.0,0.005636067905852851,0.0,0.35258745842279926,-0.019154496189892744,0.0,-1.8699139646625587,0.0,-0.9878451438748851,1.1238543992198757,0.0,-0.01102713748533079,-0.009155338231162087,0.0,0.0,0.7624685942786228
1.0,670.0,1.000001755171215,0.0,-0.7405900226825911,0.0,0.0,0.005810117038396177,0.0,0.34103699271563154,-0.020173007906606477,0.0,-1.893223525481832,0.0,-0.9869822973258592,1.1424455468392718,0.0,-0.011793225944629242,-0.009745467347593453,0.0,0.0,0.7510888125582125
1.0,680.0,1.0000015546833438,0.0,-0.7289254006182715,0.0,0.0,0.005980717545841596,0.0,0.33004303673289775,-0.021292655548920788,0.0,-1.916085745148727,0.0,-0.9860832136435979,1.1608548982704792,0.0,-0.012592390002098568,-0.01034246509183187,0.0,0.0,0.7400436927139753
1.0,690.0,1.000001354744759,0.0,-0.7175759259313497,0.0,0.0,0.006147742920765511,0.0,0.31957009432251887,-0.022517306273221065,0.0,-1.9384991113106997,0.0,-0.9851486298444214,1.1790839771878274,0.0,-0.01342409678101288,-0.010944997436305372,0.0,0.0,0.7293186848750561
1.0,700.0,1.00000115573074,0.0,-0.7065291372284971,0.0,0.0,0.006311087808508768,0.0,0.3095854610062616,-0.023850151393025522,0.0,-1.9604630647963677,0.0,-0.9841793499232364,1.1971343022623209,0.0,-0.014287740761112626,-0.011551816052928487,0.0,0.0,0.7189000706890616
1.0,800.0,0.9999992746226548,0.0,-0.6104004202350516,0.0,0.0,0.007730747177250355,0.0,0.23095054145390467,-0.04344105838401556,0.0,-2.1558040454675007,0.0,-0.9727845564355913,1.3681397860472486,0.0,-0.024513363315137066,-0.01763713838690411,0.0,0.0,0.6290380093729122
1.0,900.0,0.9999976870748903,0.0,-0.5347147584654444,0.0,0.0,0.008766823474876152,0.0,0.17859956293540058,-0.07400535751251627,0.0,-2.3101843805507656,0.0,-0.9589992705368019,1.5229483335438294,0.0,-0.03702210725263838,-0.023301877867951737,0.0,0.0,0.55914340112854
1.0,1000.0,0.9999964251989951,0.0,-0.47377952967821413,0.0,0.0,0.009468443972669577,0.0,0.14192241650965184,-0.11352176745252707,0.0,-2.429940634208119,0.0,-0.9437559593014461,1.66310553803753,0.0,-0.050975711673629125,-0.028239722283656045,0.0,0.0,0.5032266640326472
1.0,1100.0,0.9999954599546289,0.0,-0.42382981443752876,0.0,0.0,0.009900766252939898,0.0,0.11519247001586357,-0.15947650924401496,0.0,-2.5216797435018012,0.0,-0.9277859742338159,1.7901312950772346,0.0,-0.0656944454686691,-0.0323937244837064,0.0,0.0,0.45747610488910057
1.0,1200.0,0.9999947448918997,0.0,-0.3822638149040511,0.0,0.0,0.010124572006624671,0.0,0.09509511124600169,-0.20961004475917164,0.0,-2.591219205915323,0.0,-0.9116111624813475,1.9054621919249564,0.0,-0.08068214149442117,-0.03581563491302215,0.0,0.0,0.4193504672445696
1.0,1300.0,0.9999942332799459,0.0,-0.34722465844972933,0.0,0.0,0.010190432238582339,0.0,0.07960029608321276,-0.2621196563321866,0.0,-2.6433362410813186,0.0,-0.8955839877289364,2.010414329946089,0.0,-0.09559710644473333,-0.03859591271778051,0.0,0.0,0.3870903289722489
1.0,1400.0,0.999993884008784,0.0,-0.31735313743032334,0.0,0.0,0.010138378643074458,0.0,0.06740553876683975,-0.3156509012083991,0.0,-2.6818296124253624,0.0,-0.8799322107387333,2.106168124296532,0.0,-0.11021407767323488,-0.04083161493937518,0.0,0.0,0.3594389003858353
1.0,1500.0,0.9999936629209374,0.0,-0.2916333095762342,0.0,0.0,0.009999349220085146,0.0,0.05764213790428379,-0.36922347433880826,0.0,-2.7096756795558212,0.0,-0.8647957746322517,2.19376812855456,0.0,-0.12439119354460608,-0.04261295901176004,0.0,0.0,0.33547449781789745
1.0,1600.0,0.9999935424091915,0.0,-0.2692921303757755,0.0,0.0,0.009796971984151382,0.0,0.049711484562192806,-0.4221482924280801,0.0,-2.729192723263639,0.0,-0.850254305484121,2.274131257365678,0.0,-0.13804469728624685,-0.0440186806948478,0.0,0.0,0.3145058347829623
1.0,1700.0,0.9999935004672371,0.0,-0.24973214043148756,0.0,0.0,0.00954918831636099,0.0,0.043189476200278076,-0.47395496816496696,0.0,-2.7421844540238722,0.0,-0.836346712256796,2.348058869497656,0.0,-0.15113058265328186,-0.04511534144884538,0.0,0.0,0.29600426571410565
1.0,1800.0,0.9999935196701747,0.0,-0.23248515996080496,0.0,0.0,0.009269584839028094,0.0,0.037768401017070755,-0.5243339839540786,0.0,-2.7500563781734813,0.0,-0.8230848496501654,2.416250004776989,0.0,-0.16363162356625438,-0.04595826716375536,0.0,0.0,0.2795586127877006
1.0,1900.0,0.9999935862586967,0.0,-0.21717974400940876,0.0,0.0,0.008968436901344657,0.0,0.03322034411730616,-0.5730925698136349,0.0,-2.753906953801357,0.0,-0.8104629316378575,2.4793143098437365,0.0,-0.1755483345587992,-0.04659303717448771,0.0,0.0,0.2648442564469804
1.0,2000.0,0.9999936893741799,0.0,-0.20351787985158407,0.0,0.0,0.008653508141230892,0.0,0.029373429132422874,-0.6201218043662012,0.0,-2.754597829843718,0.0,-0.7984639726726974,2.5377839442752883,0.0,-0.18689272052673853,-0.04705704011744672,0.0,0.0,0.2516014977964472
1.0,2100.0,0.9999938204419555,0.0,-0.19125802553141036,0.0,0.0,0.008330656736200714,0.0,0.02609597255556361,-0.6653723930130057,0.0,-2.752807581466102,0.0,-0.787064172225718,2.592124190729442,0.0,-0.19768397858863862,-0.047380898316471964,0.0,0.0,0.23962010254689123
1.0,2200.0,0.9999939726829573,0.0,-0.18020258085099364,0.0,0.0,0.008004293154969358,0.0,0.02328566112384079,-0.7088369631246388,0.0,-2.7490727387307663,0.0,-0.7762358830094782,2.6427427257111265,0.0,-0.2079455573438651,-0.047589695520421534,0.0,0.0,0.2287280598489705
1.0,2300.0,0.9999941407305056,0.0,-0.1701885082992165,0.0,0.0,0.007677725569788734,0.0,0.020862002070630013,-0.7505371796909855,0.0,-2.7438191463509702,0.0,-0.7659496055614365,2.6899976241658505,0.0,-0.2177031574598487,-0.04770400235380205,0.0,0.0,0.21878327334815
1.0,2400.0,0.999994320330781,0.0,-0.1610802260777428,0.0,0.0,0.0073534208764115885,0.0,0.018760956134037155,-0.790514398292065,0.0,-2.737386001364611,0.0,-0.7561753138128927,2.734204222184925,0.0,-0.22698338446594316,-0.04774071810613358,0.0,0.0,0.20966732931006082
1.0,2500.0,0.999994508108918,0.0,-0.15276416235371,0.0,0.0,0.007033202459554828,0.0,0.01693105704990367,-0.8288229038080386,0.0,-2.7300443502238347,0.0,-0.7468833210937795,2.7756409776848843,0.0,-0.2358128532844155,-0.04771375521621483,0.0,0.0,0.2012807602883558
1.0,2600.0,0.9999947013861745,0.0,-0.14514453925282625,0.0,0.0,0.006718400522584392,0.0,0.015330562615402825,-0.8655250363408392,0.0,-2.7220113864369173,0.0,-0.7380448307447388,2.814554466248917,0.0,-0.24421760545868554,-0.04763459314084723,0.0,0.0,0.1935394017226029
1.0,2700.0,0.9999948980367194,0.0,-0.1381400776331472,0.0,0.0,0.006409966766196534,0.0,0.013925333941367333,-0.900687694083148,0.0,-2.713461555317239,0.0,-0.7296322707740016,2.851163638080609,0.0,-0.25222274249584475,-0.04751272564021849,0.0,0.0,0.18637155813589434
1.0,2800.0,0.999995096375148,0.0,-0.13168139862622014,0.0,0.0,0.006108562187700403,0.0,0.012687236762349481,-0.9343798410551466,0.0,-2.7045352213754326,0.0,-0.7216194812954525,2.885663447514455,0.0,-0.25985220809653325,-0.047356021937356725,0.0,0.0,0.17971577654660015
1.0,2900.0,0.9999952950678429,0.0,-0.1257089576332473,0.0,0.0,0.00581462453822608,0.0,0.011592922350411263,-0.966670748372833,0.0,-2.695345466652618,0.0,-0.713981802354865,2.918227951535175,0.0,-0.2671286723852913,-0.047171018644017584,0.0,0.0,0.1735190805347864
1.0,3000.0,0.9999954930628973,0.0,-0.12017138895283301,0.0,0.0,0.005528420322958068,0.0,0.010622888043496197,-0.9976287709529216,0.0,-2.6859834488694245,0.0,-0.7066960951597901,2.949012959646127,0.0,-0.27407348538934206,-0.04696315616120224,0.0,0.0,0.16773555748345115
1.0,3100.0,0.9999956895345157,0.0,-0.11502416981029094,0.0,0.0,0.005250085007588185,0.0,0.009760746197888939,-1.0273205147858437,0.0,-2.676522644363157,0.0,-0.6997407196159289,2.9781583047831597,0.0,-0.2807066768691998,-0.04673697056794015,0.0,0.0,0.16232521924955132
1.0,3200.0,0.9999958838387517,0.0,-0.11022853482684675,0.0,0.0,0.004979654188849876,0.0,0.008992650209169676,-1.0558102886318548,0.0,-2.667022223168472,0.0,-0.6930954840401504,3.0057897939638054,0.0,-0.28704698649917365,-0.04649624979855865,0.0,0.0,0.15725307645478465
1.0,3300.0,0.9999960754781513,0.0,-0.10575058834079651,0.0,0.0,0.004717087814232557,0.0,0.008306840103352864,-1.0831597622235845,0.0,-2.6575297454169617,0.0,-0.6867415780147464,3.032020887950066,0.0,-0.2931119132342269,-0.04624416112163332,0.0,0.0,0.15248838108464333
1.0,3400.0,0.9999962640734219,0.0,-0.10156057414693331,0.0,0.0,0.004462289034205983,0.0,0.007693280009467075,-1.1094277736873497,0.0,-2.6480833244432893,0.0,-0.680661495917229,3.056954151245361,0.0,-0.2989177761041145,-0.045983355505571546,0.0,0.0,0.14800400274521966
1.0,3500.0,0.9999964493406568,0.0,-0.0976322713235319,0.0,0.0,0.004215118894520998,0.0,0.00714336685451503,-1.134670244012251,0.0,-2.6387133688825553,0.0,-0.6748389562573444,3.08068250706567,0.0,-0.3044797810761211,-0.04571605332082024,0.0,0.0,0.1437759118469796
1.0,3600.0,0.9999966310729755,0.0,-0.09394249169138402,0.0,0.0,0.003975407793536253,0.0,0.006649694716840989,-1.1589401675041933,0.0,-2.6294439909007936,0.0,-0.6692588202689613,3.103290326340593,0.0,-0.30981209032229806,-0.0454441149293914,0.0,0.0,0.1397827489246374
1.0,3700.0,0.9999968091256837,0.0,-0.09047065968334382,0.0,0.0,0.0037429644160180313,0.0,0.006205863006115766,-1.182287655346521,0.0,-2.6202941485121105,0.0,-0.6639070120248134,3.124854375143682,0.0,-0.31492789142368965,-0.04516909900054869,0.0,0.0,0.13600546379742043
1.0,3800.0,0.9999969834042484,0.0,-0.08719845941735287,0.0,0.0,0.0035175826928530007,0.0,0.005806319399217183,-1.20476001543427,0.0,-2.611278575221086,0.0,-0.6587704415174287,3.1454446410727503,0.0,-0.31983946488813453,-0.04489231082786144,0.0,0.0,0.1324270117045669
1.0,3900.0,0.999997153854532,0.0,-0.08410953686702625,0.0,0.0,0.0032990472126384466,0.0,0.005446230522803078,-1.2264018561240444,0.0,-2.6024085388906015,0.0,-0.6538369315754708,3.165125055870581,0.0,-0.3245582489521388,-0.04461484247602066,0.0,0.0,0.12903209618983488
1.0,4000.0,0.999997320454846,0.0,-0.08118924743558548,0.0,0.0,0.003087137416600113,0.0,0.005121374926049512,-1.2472552048600576,0.0,-2.593692462957117,0.0,-0.6490951490876947,3.1839541288845363,0.0,-0.32909490105328404,-0.0443376062309713,0.0,0.0,0.12580695055399285
