Pressure (atm),Temperature (K),P1_SymmetryFactor_1_P1->W1,W2_Energy_1_P1->W1,B4_Energy_1_P1->W1,W1_Frequencies_1_P1->W1,P2_SymmetryFactor_1_P1->W1,B5_ImaginaryFrequency_1_P1->W1,W1_Energy_1_P1->W1,B4_ImaginaryFrequency_1_P1->W1,B5_Frequencies_1_P1->W1,P2_Energy_1_P1->W1,B4_Frequencies_1_P1->W1,P2_Frequencies_1_P1->W1,B4_SymmetryFactor_1_P1->W1,P1_Frequencies_1_P1->W1,W1_SymmetryFactor_1_P1->W1,B5_SymmetryFactor_1_P1->W1,B5_Energy_1_P1->W1,W2_Frequencies_1_P1->W1,W2_SymmetryFactor_1_P1->W1,P1_Energy_1_P1->W1
10.0,1930.0,0.9999999508114837,0.0,-0.25644892820837006,0.0,0.0,0.0033916302939166207,0.0,0.08479041976976999,-0.021890544162738074,0.0,-3.7323768506371335,0.0,-0.9904978972180358,2.497928049603876,0.0,-0.00831862653301565,-0.004170161895903248,0.0,0.0,0.2607359546251831
10.0,1935.0,0.9999999507193096,0.0,-0.2557338027512572,0.0,0.0,0.003411731141157642,0.0,0.08432215963762332,-0.02252824932900706,0.0,-3.733976695284448,0.0,-0.9902976097288236,2.500899096767828,0.0,-0.008499850942985967,-0.004210866221237848,0.0,0.0,0.26006221623240033
10.0,1940.0,0.9999999506345426,0.0,-0.25502210357706995,0.0,0.0,0.0034317252015309365,0.0,0.08385759588505683,-0.02317690742932054,0.0,-3.735551284622722,0.0,-0.9900946087146668,2.503858966523502,0.0,-0.008683631104593801,-0.004251621456082726,0.0,0.0,0.25939195072965043
10.0,1945.0,0.9999999505567007,0.0,-0.25431380553654653,0.0,0.0,0.0034516126589148313,0.0,0.08339668977225004,-0.023836426510557958,0.0,-3.7371008101655994,0.0,-0.9898889184224448,2.506807717905736,0.0,-0.008869944455194734,-0.004292425956176598,0.0,0.0,0.2587251313336364
10.0,1950.0,0.9999999504853148,0.0,-0.2536088837327218,0.0,0.0,0.003471393708620822,0.0,0.0829394030651486,-0.024506714598133306,0.0,-3.73862546286378,0.0,-0.9896805630764589,2.509745409574257,0.0,-0.009058768447924387,-0.004333278099233513,0.0,0.0,0.25806173153576284
10.0,1955.0,0.9999999504199281,0.0,-0.2529073135176843,0.0,0.0,0.0034910685569919616,0.0,0.0824856980275486,-0.025187679721387194,0.0,-3.7401254330775995,0.0,-0.9894695668726495,2.5126720998161516,0.0,-0.00925008055734292,-0.004374176284694525,0.0,0.0,0.2574017250986226
10.0,1960.0,0.9999999503600967,0.0,-0.2522090704893771,0.0,0.0,0.003510637421013272,0.0,0.08203553741335282,-0.025879229938651657,0.0,-3.74160091054928,0.0,-0.9892559539728439,2.5155878465483075,0.0,-0.009443858284866824,-0.004415118933482157,0.0,0.0,0.256745086052538
10.0,1965.0,0.9999999503053887,0.0,-0.2515141304884492,0.0,0.0,0.0035301005279305842,0.0,0.08158888445894961,-0.026581273361267883,0.0,-3.743052084378389,0.0,-0.9890397484993749,2.518492707319865,0.0,-0.009640079164086207,-0.004456104487754524,0.0,0.0,0.25609178869215454
10.0,1970.0,0.9999999502553846,0.0,-0.2508224695951636,0.0,0.0,0.0035494581148811416,0.0,0.08114570287574216,-0.027293718176229644,0.0,-3.7444791429961213,0.0,-0.9888209745298115,2.5213867393146354,0.0,-0.009838720765623966,-0.004497131410663466,0.0,0.0,0.25544180757308677
10.0,1975.0,0.9999999502096752,0.0,-0.2501340641263435,0.0,0.0,0.0035687104285367292,0.0,0.08070595684280346,-0.028016472668630363,0.0,-3.7458822741429163,0.0,-0.9885996560919617,2.5242699993535274,0.0,-0.010039760702060396,-0.004538198186113204,0.0,0.0,0.25479511750861394
10.0,1980.0,0.9999999501678641,0.0,-0.2494488906323763,0.0,0.0,0.0035878577247524276,0.0,0.08026961099966937,-0.02874944524247414,0.0,-3.7472616648455523,0.0,-0.9883758171590694,2.527142543896945,0.0,-0.010243176632538778,-0.004579303318520751,0.0,0.0,0.25415169356642836
10.0,1985.0,0.9999999501295649,0.0,-0.24876692589425659,0.0,0.0,0.003606900268230702,0.0,0.07983663043925128,-0.029492544441355854,0.0,-3.7486175013962724,0.0,-0.9881494816452265,2.5300044290471897,0.0,-0.0104489462671419,-0.004620445332580154,0.0,0.0,0.25351151106542913
10.0,1990.0,0.9999999500944022,0.0,-0.2480881469206796,0.0,0.0,0.003625838332190097,0.0,0.07940698070089405,-0.03024567896786513,0.0,-3.7499499693319707,0.0,-0.9879206734009137,2.5328557105508356,0.0,-0.010657047371178603,-0.004661622773026916,0.0,0.0,0.2528745455725679
10.0,1995.0,0.9999999500620114,0.0,-0.2474125309451802,0.0,0.0,0.0036446721980477334,0.0,0.07898062776353301,-0.03100875770236861,0.0,-3.7512592534153457,0.0,-0.9876894162088448,2.5356964438010996,0.0,-0.010867457769216732,-0.0047028342044027685,0.0,0.0,0.2522407728997398
10.0,2000.0,0.9999999500320372,0.0,-0.24674005542331098,0.0,0.0,0.0036634021551061498,0.0,0.07855753803899831,-0.03178168972097415,0.0,-3.752545537616577,0.0,-0.9874557337798606,2.538526683840208,0.0,-0.011080155349001562,-0.0047440782108288245,0.0,0.0,0.2516101691007216
10.0,2005.0,0.9999999500041356,0.0,-0.24607069802987058,0.0,0.0,0.003682028500253697,0.0,0.07813767836541541,-0.03256438431300422,0.0,-3.7538090050953934,0.0,-0.9872196497490757,2.5413464853617316,0.0,-0.011295118065177882,-0.004785353395772269,0.0,0.0,0.25098271046815607
10.0,2010.0,0.9999999499779715,0.0,-0.24540443665616984,0.0,0.0,0.003700551537670551,0.0,0.07772101600073734,-0.033356750997225876,0.0,-3.755049838185103,0.0,-0.9869811876722219,2.5441559027129257,0.0,-0.011512323942840307,-0.004826658381820911,0.0,0.0,0.25035837353057994
10.0,2015.0,0.9999999499532195,0.0,-0.24474124940734063,0.0,0.0,0.0037189715785429134,0.0,0.07730751861638656,-0.03415869953804797,0.0,-3.756268218376497,0.0,-0.9867403710220157,2.5469549898970523,0.0,-0.011731751080985422,-0.004867991810458605,0.0,0.0,0.24973713504949863
10.0,2020.0,0.9999999499295632,0.0,-0.24408111459968954,0.0,0.0,0.0037372889407879394,0.0,0.07689715429101016,-0.03497013996044229,0.0,-3.7574643263031215,0.0,-0.9864972231849034,2.5497438005756896,0.0,-0.011953377655693955,-0.004909352341841197,0.0,0.0,0.24911897201650268
10.0,2025.0,0.9999999499066957,0.0,-0.24342401075808467,0.0,0.0,0.003755503948783533,0.0,0.0764898915043374,-0.035790982564831916,0.0,-3.758638341726885,0.0,-0.9862517674576898,2.5525223880710257,0.0,-0.012177181923353875,-0.004950738654576497,0.0,0.0,0.24850386165042573
10.0,2030.0,0.9999999498843188,0.0,-0.24276991661339054,0.0,0.0,0.003773616933107593,0.0,0.07608569913116098,-0.036621137940637975,0.0,-3.759790443525225,0.0,-0.9860040270446019,2.5552908053681445,0.0,-0.01240314222353172,-0.004992149445503003,0.0,0.0,0.2478917813945481
10.0,2035.0,0.9999999498621426,0.0,-0.2421188110999354,0.0,0.0,0.0037916282302846768,0.0,0.07568454643540108,-0.03746051697992465,0.0,-3.7609208096779594,0.0,-0.985754025054221,2.558049105117304,0.0,-0.01263123698188482,-0.005033583429475648,0.0,0.0,0.24728270891383763
10.0,2040.0,0.9999999498398858,0.0,-0.24147067335301844,0.0,0.0,0.00380953818253803,0.0,0.07528640306429528,-0.03830903088996425,0.0,-3.7620296172558314,0.0,-0.9855017844968001,2.5607973396361916,0.0,-0.012861444712836312,-0.005075039339150116,0.0,0.0,0.24667662209223393
10.0,2045.0,0.9999999498172756,0.0,-0.24082548270645723,0.0,0.0,0.003827347137551844,0.0,0.0748912390426773,-0.03916659120547519,0.0,-3.7631170424090565,0.0,-0.9852473282815309,2.56353556091217,0.0,-0.013093744022168318,-0.005116515924768048,0.0,0.0,0.2460734990299712
10.0,2050.0,0.9999999497940468,0.0,-0.24018321869016737,0.0,0.0,0.0038450554482378583,0.0,0.07449902476735402,-0.04003310980036903,0.0,-3.764183260356657,0.0,-0.984990679213992,2.566263820604512,0.0,-0.013328113609459723,-0.005158011953949407,0.0,0.0,0.24547331804094105
10.0,2055.0,0.9999999497699421,0.0,-0.239543861027784,0.0,0.0,0.0038626634725091188,0.0,0.07410973100158574,-0.04090849889861411,0.0,-3.765228445377364,0.0,-0.984731859993809,2.5689821700466346,0.0,-0.013564532270458495,-0.005199526211480996,0.0,0.0,0.24487605765009138
10.0,2060.0,0.999999949744712,0.0,-0.238907389634313,0.0,0.0,0.003880171573061921,0.0,0.07372332886965949,-0.0417926710850664,0.0,-3.7662527707990803,0.0,-0.9844708932122903,2.5716906602482967,0.0,-0.013802978899265853,-0.005241057499111092,0.0,0.0,0.24428169659086732
10.0,2065.0,0.9999999497181137,0.0,-0.23827378461381987,0.0,0.0,0.0038975801171600485,0.0,0.07333978985155737,-0.04268553931541697,0.0,-3.7672564089912925,0.0,-0.984207801350301,2.574389341897797,0.0,-0.014043432490479554,-0.005282604635344778,0.0,0.0,0.2436902138026862
10.0,2070.0,0.9999999496899129,0.0,-0.23764302625715542,0.0,0.0,0.003914889476430775,0.0,0.07295908577770588,-0.04358701692587752,0.0,-3.768239531356427,0.0,-0.9839426067761674,2.577078265364167,0.0,-0.0142858721412308,-0.0053241664552404954,0.0,0.0,0.24310158842844873
10.0,2075.0,0.9999999496598814,0.0,-0.2370150950397095,0.0,0.0,0.003932100026661636,0.0,0.07258118882383746,-0.044497017642375236,0.0,-3.769202308322657,0.0,-0.9836753317437557,2.579757480699339,0.0,-0.014530277052967583,-0.005365741810210614,0.0,0.0,0.24251579981208932
10.0,2080.0,0.9999999496277981,0.0,-0.23638997161920136,0.0,0.0,0.003949212147606643,0.0,0.0722060715059146,-0.045415455589125873,0.0,-3.770144909336503,0.0,-0.9834059983906226,2.582427037640305,0.0,-0.014776626533385262,-0.005407329567821833,0.0,0.0,0.24193282749615902
10.0,2085.0,0.999999949593449,0.0,-0.23576763683350616,0.0,0.0,0.003966226222794569,0.0,0.07183370667515916,-0.046342245297043214,0.0,-3.7710675028566834,0.0,-0.983134628736216,2.585086985611262,0.0,-0.015024899998119914,-0.005448928611599759,0.0,0.0,0.2413526512194435
10.0,2090.0,0.9999999495566261,0.0,-0.2351480716985009,0.0,0.0,0.003983142639348205,0.0,0.07146406751316262,-0.04727730171155957,0.0,-3.771970256348354,0.0,-0.982861244680304,2.587737373725757,0.0,-0.015275076972204442,-0.0054905378408329755,0.0,0.0,0.24077525091461618
10.0,2095.0,0.9999999495171281,0.0,-0.23453125740595968,0.0,0.0,0.003999961787802344,0.0,0.07109712752706154,-0.048220540200119046,0.0,-3.772853336276762,0.0,-0.9825858680013391,2.590378250788794,0.0,-0.015527137091843736,-0.005532156170382344,0.0,0.0,0.24020060670592494
10.0,2100.0,0.9999999494747601,0.0,-0.23391717532146308,0.0,0.0,0.00401668406193174,0.0,0.07073286054482882,-0.04917187655914726,0.0,-3.7737169081030553,0.0,-0.9823085203551083,2.5930096652989514,0.0,-0.015781060105617188,-0.005573782530489257,0.0,0.0,0.23962869890691046
10.0,2105.0,0.9999999494293333,0.0,-0.23330580698234887,0.0,0.0,0.004033309858583153,0.0,0.0703712407106118,-0.0501312270207593,0.0,-3.774561136279704,0.0,-0.9820292232732442,2.595631665450479,0.0,-0.016036825875951177,-0.005615415866587381,0.0,0.0,0.2390595080181595
10.0,2110.0,0.9999999493806645,0.0,-0.23269713409568474,0.0,0.0,0.004049839577509693,0.0,0.07001224248016658,-0.051098508259075,0.0,-3.7753861842457197,0.0,-0.9817479981619981,2.598244299135384,0.0,-0.016294414380362488,-0.00565705513911651,0.0,0.0,0.2384930147250869
10.0,2115.0,0.9999999493285765,0.0,-0.23209113853627944,0.0,0.0,0.004066273621214375,0.0,0.06965584061636396,-0.05207363739643607,0.0,-3.7761922144235838,0.0,-0.9814648663010375,2.6008476139454935,0.0,-0.01655380571263629,-0.005698699323339539,0.0,0.0,0.23792919989575215
10.0,2120.0,0.9999999492728977,0.0,-0.23148780234471378,0.0,0.0,0.0040826123947944265,0.0,0.06930201018477702,-0.05305653200857614,0.0,-3.776979388215644,0.0,-0.9811798488423086,2.603441657174519,0.0,-0.01681498008393869,-0.005740347409156138,0.0,0.0,0.23736804457870592
10.0,2125.0,0.999999949213462,0.0,-0.2308871077254037,0.0,0.0,0.0040988563057914925,0.0,0.06895072654932924,-0.05404711013021615,0.0,-3.7777478660011727,0.0,-0.9808929668089571,2.6060264758201024,0.0,-0.017077917823888338,-0.005781998400926024,0.0,0.0,0.2368095300008653
10.0,2130.0,0.9999999491501094,0.0,-0.23028903704469078,0.0,0.0,0.004115005764048216,0.0,0.06860196536802622,-0.05504529026003805,0.0,-3.7784978071340083,0.0,-0.9806042410944442,2.608602116585852,0.0,-0.01734259938143177,-0.005823651317289089,0.0,0.0,0.2362536375654211
10.0,2135.0,0.999999949082684,0.0,-0.2296935728289627,0.0,0.0,0.004131061181565083,0.0,0.06825570258875625,-0.05605099136513496,0.0,-3.779229369940333,0.0,-0.980313692461541,2.6111686258833537,0.0,-0.01760900532589047,-0.005865305190987801,0.0,0.0,0.23570034884977312
10.0,2140.0,0.9999999490110356,0.0,-0.22910069776279385,0.0,0.0,0.004147022972363913,0.0,0.06791191444516208,-0.05706413288575582,0.0,-3.779942711716641,0.0,-0.9800213415415422,2.613726049834193,0.0,-0.017877116347656236,-0.005906959068695012,0.0,0.0,0.23514964560349594
10.0,2145.0,0.9999999489350191,0.0,-0.2285103946871206,0.0,0.0,0.00416289155235748,0.0,0.06757057745257533,-0.05808463473890476,0.0,-3.780637988728497,0.0,-0.9797272088335228,2.6162744342719364,0.0,-0.01814691325902555,-0.005948612010838114,0.0,0.0,0.23460150974633218
10.0,2150.0,0.9999999488544945,0.0,-0.2279226465974362,0.0,0.0,0.004178667339217097,0.0,0.0672316684040204,-0.059112417322693116,0.0,-3.7813153562090305,0.0,-0.9794313147036092,2.618813824744124,0.0,-0.01841837699490313,-0.005990263091430681,0.0,0.0,0.23405592336621256
10.0,2155.0,0.9999999487693256,0.0,-0.22733743664201203,0.0,0.0,0.004194350752250669,0.0,0.06689516436629388,-0.06014740151931707,0.0,-3.781974968358675,0.0,-0.9791336793843417,2.621344266514237,0.0,-0.018691488613448142,-0.006031911397902213,0.0,0.0,0.23351286871730556
10.0,2160.0,0.9999999486793821,0.0,-0.22675474812014892,0.0,0.0,0.004209942212279739,0.0,0.0665610426760902,-0.06118950869868978,0.0,-3.7826169783439227,0.0,-0.9788343229740933,2.623865804563655,0.0,-0.018966229296646882,-0.0060735560309315316,0.0,0.0,0.23297232821809405
10.0,2165.0,0.9999999485845372,0.0,-0.2261745644804446,0.0,0.0,0.004225442141522145,0.0,0.06622928093620484,-0.0622386607214845,0.0,-3.7832415382973252,0.0,-0.9785332654365627,2.6263784835936037,0.0,-0.01924258035090172,-0.006115196104281406,0.0,0.0,0.23243428444947628
10.0,2170.0,0.9999999484846691,0.0,-0.22559686931909648,0.0,0.0,0.0042408509634782625,0.0,0.06589985701180102,-0.06329477994171959,0.0,-3.783848799318018,0.0,-0.9782305266002752,2.628882348027084,0.0,-0.01952052320742378,-0.006156830744635969,0.0,0.0,0.23189872015289648
10.0,2175.0,0.99999994837966,0.0,-0.2250216463782156,0.0,0.0,0.004256169102820823,0.0,0.06557274902672439,-0.06435778920937622,0.0,-3.7844389114708687,0.0,-0.9779261261582555,2.6313774420107983,0.0,-0.019800039422731956,-0.006198459091437963,0.0,0.0,0.2313656182284983
10.0,2180.0,0.9999999482693968,0.0,-0.22444887954417506,0.0,0.0,0.0042713969852857595,0.0,0.06524793535989035,-0.06542761187285258,0.0,-3.7850120237880485,0.0,-0.9776200836675534,2.63386380941705,0.0,-0.02008111067904554,-0.00624008029673017,0.0,0.0,0.2308349617333052
10.0,2185.0,0.9999999481537697,0.0,-0.22387855284597336,0.0,0.0,0.004286535037570717,0.0,0.06492539464172352,-0.06650417178086165,0.0,-3.7855682842692273,0.0,-0.9773124185490145,2.636341493845652,0.0,-0.020363718784546042,-0.006281693524997025,0.0,0.0,0.23030673387942566
10.0,2190.0,0.9999999480326739,0.0,-0.22331065045362597,0.0,0.0,0.004301583687231514,0.0,0.06460510575065961,-0.06758739328452543,0.0,-3.7861078398829484,0.0,-0.9770031500869777,2.638810538625797,0.0,-0.02064784567374527,-0.006323297953008491,0.0,0.0,0.22978091803228254
10.0,2195.0,0.9999999479060073,0.0,-0.22274515667657657,0.0,0.0,0.004316543362586288,0.0,0.06428704780969532,-0.06867720123897832,0.0,-3.7866308365674812,0.0,-0.9766922974290869,2.641270986817939,0.0,-0.020933473407657124,-0.006364892769666559,0.0,0.0,0.22925749770886622
10.0,2200.0,0.9999999477736732,0.0,-0.22218205596213172,0.0,0.0,0.004331414492619623,0.0,0.06397120018301083,-0.06977352100487226,0.0,-3.787137419232716,0.0,-0.9763798795861358,2.6437228812156417,0.0,-0.02122058417405122,-0.006406477175852099,0.0,0.0,0.22873645657601488
10.0,2205.0,0.9999999476355769,0.0,-0.22162133289391456,0.0,0.0,0.0043461975068910304,0.0,0.06365754247262298,-0.07087627844965297,0.0,-3.7876277317613436,0.0,-0.9760659154318632,2.646166264347435,0.0,-0.021509160287583737,-0.006448050384274321,0.0,0.0,0.2282177784487124
10.0,2210.0,0.9999999474916281,0.0,-0.22106297219034068,0.0,0.0,0.004360892835446762,0.0,0.06334605451511617,-0.07198539994877053,0.0,-3.7881019170111463,0.0,-0.9757504237029693,2.6486011784786476,0.0,-0.02179918418991197,-0.0064896116193218206,0.0,0.0,0.22770144728841313
10.0,2215.0,0.9999999473417407,0.0,-0.22050695870311798,0.0,0.0,0.004375500908730074,0.0,0.063036716378405,-0.07310081238675932,0.0,-3.7885601168169596,0.0,-0.975433422998985,2.6510276656132246,0.0,-0.02209063844979248,-0.006531160116915533,0.0,0.0,0.22718744720139097
10.0,2220.0,0.9999999471858309,0.0,-0.21995327741576276,0.0,0.0,0.004390022157502236,0.0,0.06272950835856632,-0.07422244315756514,0.0,-3.7890024719929647,0.0,-0.975114931782321,2.653445767495537,0.0,-0.02238350576313837,-0.006572695124362569,0.0,0.0,0.2266757624371061
10.0,2225.0,0.9999999470238187,0.0,-0.2194019134421365,0.0,0.0,0.004404457012758426,0.0,0.062424410976714376,-0.07535022016582144,0.0,-3.78942912233465,0.0,-0.9747949683782676,2.6558555256121887,0.0,-0.022677768952970186,-0.006614215900213718,0.0,0.0,0.22616637738659703
10.0,2230.0,0.9999999468556277,0.0,-0.21885285202500737,0.0,0.0,0.00441880590565002,0.0,0.06212140497591575,-0.07648407182668562,0.0,-3.789840206622281,0.0,-0.9744735509750604,2.658256981193794,0.0,-0.022973410969432295,-0.0066557217141195455,0.0,0.0,0.22565927658089283
10.0,2235.0,0.9999999466811842,0.0,-0.2183060785346238,0.0,0.0,0.004433069267407894,0.0,0.06182047131817382,-0.07762392706668987,0.0,-3.790235862622862,0.0,-0.9741506976240188,2.6606501752167544,0.0,-0.02327041488976833,-0.006697211846691741,0.0,0.0,0.22515444468944876
10.0,2240.0,0.9999999465004179,0.0,-0.21776157846731428,0.0,0.0,0.004447247529271107,0.0,0.06152159118144398,-0.07876971532344665,0.0,-3.7906162270934103,0.0,-0.9738264262396124,2.6630351484050188,0.0,-0.023568763918116693,-0.006738685589363057,0.0,0.0,0.2246518665185999
10.0,2245.0,0.9999999463132615,0.0,-0.2172193374440993,0.0,0.0,0.004461341122412506,0.0,0.06122474595670702,-0.07992136654617223,0.0,-3.7909814357841616,0.0,-0.9735007545996728,2.6654119412318416,0.0,-0.023868441385526903,-0.006780142244250403,0.0,0.0,0.2241515270100364
10.0,2250.0,0.9999999461196507,0.0,-0.21667934120932897,0.0,0.0,0.004475350477871751,0.0,0.06092991724507847,-0.08107881119526128,0.0,-3.7913316234415797,0.0,-0.9731737003455823,2.6677805939215085,0.0,-0.024169430749722363,-0.006821581124019507,0.0,0.0,0.22365341123930152
10.0,2255.0,0.9999999459195237,0.0,-0.2161415756293336,0.0,0.0,0.004489276026487571,0.0,0.06063708685497295,-0.08224198024195974,0.0,-3.791666923811762,0.0,-0.9728452809824861,2.670141146451072,0.0,-0.02447171559492859,-0.006863001551750965,0.0,0.0,0.22315750441430657
10.0,2260.0,0.999999945712822,0.0,-0.21560602669109638,0.0,0.0,0.0045031181988335976,0.0,0.060346236799309616,-0.08341080516843018,0.0,-3.7919874696439053,0.0,-0.9725155138795303,2.672493638552063,0.0,-0.024775279631717762,-0.006904402860807877,0.0,0.0,0.2226637918738657
10.0,2265.0,0.9999999454994898,0.0,-0.2150726805009359,0.0,0.0,0.004516877425155989,0.0,0.06005734929275734,-0.0845852179668356,0.0,-3.792293392693842,0.0,-0.97218441627018,2.674838109712195,0.0,-0.02508010669672242,-0.006945784394704694,0.0,0.0,0.22217225908625254
10.0,2270.0,0.9999999452794737,0.0,-0.21454152328322,0.0,0.0,0.004530554135312846,0.0,0.059770406749034215,-0.08576515113911046,0.0,-3.7925848237282263,0.0,-0.9718520052524982,2.677174599177055,0.0,-0.02538618075240641,-0.006987145506978695,0.0,0.0,0.2216828916477743
10.0,2275.0,0.9999999450527227,0.0,-0.2140125413790809,0.0,0.0,0.004544148758713879,0.0,0.05948539177823145,-0.08695053769591346,0.0,-3.792861892527481,0.0,-0.971518297789456,2.6795031459517817,0.0,-0.025693485886786754,-0.0070284855610619765,0.0,0.0,0.22119567528136314
10.0,2280.0,0.9999999448191894,0.0,-0.21348572124516177,0.0,0.0,0.004557661724267234,0.0,0.059202287184196734,-0.08814131115620225,0.0,-3.793124727890771,0.0,-0.9711833107093262,2.681823788802734,0.0,-0.026002006313106417,-0.007069803930155016,0.0,0.0,0.22071059583519087
10.0,2285.0,0.9999999445788277,0.0,-0.21296104945236607,0.0,0.0,0.004571093460321213,0.0,0.0589210759619502,-0.0893374055460227,0.0,-3.79337345763947,0.0,-0.9708470607060338,2.6841365662591525,0.0,-0.026311726369548018,-0.007111099997102345,0.0,0.0,0.220227639281295
10.0,2290.0,0.9999999443315942,0.0,-0.21243851268463668,0.0,0.0,0.004584444394614673,0.0,0.05864174129513726,-0.0905387553975927,0.0,-3.7936082086212206,0.0,-0.9705095643395498,2.6864415166147966,0.0,-0.026622630518857503,-0.007152373154269598,0.0,0.0,0.21974679171422903
10.0,2295.0,0.9999999440774483,0.0,-0.21191809773774162,0.0,0.0,0.004597714954222582,0.0,0.05836426655353152,-0.09174529574825503,0.0,-3.793829106714775,0.0,-0.9701708380363324,2.6887386779295857,0.0,-0.026934703348000587,-0.007193622803421799,0.0,0.0,0.21926803934972788
10.0,2300.0,0.9999999438163514,0.0,-0.2113997915180793,0.0,0.0,0.004610905565509741,0.0,0.05808863529056123,-0.092956962139234,0.0,-3.7940362768336606,0.0,-0.9698308980897359,2.691028088031216,0.0,-0.027247929567753727,-0.0072348483556026865,0.0,0.0,0.21879136852338857
10.0,2305.0,0.999999943548267,0.0,-0.2108835810414976,0.0,0.0,0.004624016654080173,0.0,0.05781483124088686,-0.0941736906144574,0.0,-3.7942298429310886,0.0,-0.9694897606604773,2.6933097845167735,0.0,-0.027562294012335998,-0.0072760492310170195,0.0,0.0,0.21831676568937242
10.0,2310.0,0.9999999432731611,0.0,-0.21036945343213265,0.0,0.0,0.0046370486447336635,0.0,0.05754283831801548,-0.09539541771898591,0.0,-3.794409928004142,0.0,-0.9691474417771272,2.695583804754337,0.0,-0.027877781638934635,-0.007317224858912344,0.0,0.0,0.21784421741912122
10.0,2315.0,0.9999999429910013,0.0,-0.20985739592125754,0.0,0.0,0.004650001961419487,0.0,0.057272640611933545,-0.09662208049767146,0.0,-3.7945766540987487,0.0,-0.9688039573365754,2.697850185884563,0.0,-0.028194377527328722,-0.007358374677463562,0.0,0.0,0.2173737104000895
10.0,2320.0,0.999999942701758,0.0,-0.20934739584614806,0.0,0.0,0.004662877027193722,0.0,0.05700422238680717,-0.09785361649388115,0.0,-3.7947301423139375,0.0,-0.9684593231045717,2.7001089648222627,0.0,-0.028512066879390206,-0.007399498133658552,0.0,0.0,0.2169052314344967
10.0,2325.0,0.9999999424054027,0.0,-0.2088394406489649,0.0,0.0,0.004675674264178598,0.0,0.05673756807868856,-0.09908996374750118,0.0,-3.7948705128067437,0.0,-0.9681135547162245,2.7023601782579725,0.0,-0.028830835018625777,-0.007440594683185008,0.0,0.0,0.21643876743809062
10.0,2330.0,0.9999999421019099,0.0,-0.2083335178756466,0.0,0.0,0.004688394093522359,0.0,0.05647266229327149,-0.10033106079349707,0.0,-3.7949978847967913,0.0,-0.967766667676557,2.704603862659503,0.0,-0.029150667389694226,-0.007481663790318493,0.0,0.0,0.21597430543893192
10.0,2335.0,0.9999999417912551,0.0,-0.2078296151748188,0.0,0.0,0.004701036935359139,0.0,0.056209489803680554,-0.10157684666024494,0.0,-3.7951123765719212,0.0,-0.9674186773610388,2.7068400542734947,0.0,-0.0294715495579238,-0.007522704927813126,0.0,0.0,0.2155118325761887
10.0,2340.0,0.9999999414734162,0.0,-0.2073277202967197,0.0,0.0,0.004713603208774437,0.0,0.05594803554828902,-0.10282726086743724,0.0,-3.7952141054918562,0.0,-0.9670695990161917,2.7090687891269405,0.0,-0.029793467208788664,-0.007563717576791038,0.0,0.0,0.21505133609895186
10.0,2345.0,0.9999999411483725,0.0,-0.20682782109213593,0.0,0.0,0.004726093331766528,0.0,0.05568828462857968,-0.10408224342470847,0.0,-3.7953031879940906,0.0,-0.9667194477601374,2.7112901030287073,0.0,-0.030116406147377154,-0.007604701226636021,0.0,0.0,0.21459280336506253
10.0,2350.0,0.9999999408161055,0.0,-0.2063299055113514,0.0,0.0,0.004738507721214499,0.0,0.055430222307018925,-0.1053417348292465,0.0,-3.7953797395987983,0.0,-0.9663682385832114,2.7135040315710626,0.0,-0.03044035229782735,-0.007645655374887527,0.0,0.0,0.21413622183995434
10.0,2355.0,0.9999999404765982,0.0,-0.2058339616031127,0.0,0.0,0.004750846792842974,0.0,0.05517383400498406,-0.10660567606418919,0.0,-3.7954438749133486,0.0,-0.9660159863485351,2.71571061013116,0.0,-0.030765291702885316,-0.007686579527134141,0.0,0.0,0.21368157909551241
10.0,2360.0,0.9999999401298353,0.0,-0.20533997751360794,0.0,0.0,0.004763110961191185,0.0,0.054919105300715115,-0.10787400859630117,0.0,-3.795495707638131,0.0,-0.9656627057927198,2.717909873872538,0.0,-0.03109121052321795,-0.0077274731969110754,0.0,0.0,0.2132288628089445
10.0,2365.0,0.999999939775803,0.0,-0.20484794148545227,0.0,0.0,0.0047753006395822905,0.0,0.05466602192728098,-0.10914667437417412,0.0,-3.7955353505713316,0.0,-0.9653084115263819,2.7201018577465943,0.0,-0.03141809503691398,-0.007768335905597308,0.0,0.0,0.21277806076166883
10.0,2370.0,0.9999999394144892,0.0,-0.2043578418566964,0.0,0.0,0.004787416240092702,0.0,0.054414569770606935,-0.11042361582590357,0.0,-3.795562915613777,0.0,-0.9649531180348382,2.7222865964940666,0.0,-0.031745931638878615,-0.007809167182314473,0.0,0.0,0.21232916083821382
10.0,2375.0,0.9999999390458835,0.0,-0.20386966705983794,0.0,0.0,0.004799458173524984,0.0,0.0541647348675031,-0.11170477585702737,0.0,-3.795578513775151,0.0,-0.9645968396787601,2.7244641246464747,0.0,-0.03207470684028544,-0.007849966563827318,0.0,0.0,0.2118821510251341
10.0,2380.0,0.9999999386699765,0.0,-0.20338340562085008,0.0,0.0,0.004811426849379482,0.0,0.053916503403739054,-0.11299009784826797,0.0,-3.7955822551779215,0.0,-0.9642395906948122,2.726634476527584,0.0,-0.032404407267930195,-0.00789073359444469,0.0,0.0,0.21143701940993653
