50    360.597875042
100    13449.9632271
150    49777.0034197
200    123571.169664
250    249406.393464
300    444886.688185
350    726600.496537
400    1110289.36587
450    1607712.54978
500    2236918.25416
550    3011671.68875
600    3940174.4586
650    5056163.26681
700    6388582.96796
750    7970233.76813
800    9835541.78424
850    12021412.5834
900    14564439.3034
950    17499306.2256
1000    20826517.3897
1050    24600283.0482
1100    28825200.3648
1150    33544845.467
1200    38792084.1786
1250    44615069.676
1300    51054696.8568
1350    58153099.6029
1400    65961995.1548
1450    74532044.8259
1500    83949048.408
1550    94255252.2012
1600    105555142.303
1650    117907322.134
1700    131397573.264
1750    145934493.781
1800    161674288.29
1850    178682988.118
1900    197046935.778
1950    216909535.87
2000    238201585.142
2050    261227801.634
2100    286128242.777
2150    312997116.668
2200    341844316.622
2250    372937133.786
2300    406232577.659
2350    441955878.063
2400    480000770.286
2450    520631135.239
2500    564024818.564
2550    610209980.323
2600    659499779.082
2650    712114768.909
2700    768167187.246
2750    827691781.053
2800    891022354.191
2850    958351772.031
2900    1029932257.79
2950    1105780550.44
3000    1186233235.36
3050    1271361277.36
3100    1361464102.17
3150    1456440363.79
3200    1556681121.98
3250    1662492541.34
3300    1773993050.13
3350    1891753772.71
3400    2015835612.45
3450    2146899328.51
3500    2285222495.6
3550    2431260131.7
3600    2585182394.2
3650    2747638539.7
3700    2918531054.76
3750    3098494068.29
3800    3287550699.84
3850    3486174567.62
3900    3694949091.24
3950    3914185771.2
4000    4144664900.03
4050    4387114892.93
4100    4641790288.9
4150    4909180219.33
4200    5190124089.89
4250    5485200448.33
4300    5794278160.15
4350    6117029236.94
4400    6455256840.37
4450    6809259868.65
4500    7179289488.72
4550    7566381703.58
4600    7971392045.53
4650    8394841981.94
4700    8836861929.71
4750    9299269309.75
4800    9782670370.48
4850    10287593692.0
4900    10814009323.5
4950    11363863084.9
5000    11937734579.0
5050    12536115403.4
5100    13157944676.8
5150    13805791804.5
5200    14478862499.4
5250    15179609174.7
5300    15909161216.7
5350    16668228803.3
5400    17460135659.1
5450    18286321644.9
5500    19146370766.2
5550    20040040138.3
5600    20970357734.4
5650    21935890367.2
5700    22938420447.6
5750    23976788919.7
5800    25054460671.9
5850    26173842079.4
5900    27334692062.8
5950    28542204948.6
6000    29797656294.8
6050    31101790182.6
6100    32453097757.3
6150    33856517585.7
6200    35314420226.1
6250    36827839697.6
6300    38397441717.3
6350    40024954215.6
6400    41710521622.4
6450    43454939547.6
6500    45257804673.6
6550    47125716661.7
6600    49055658668.0
6650    51052187614.3
6700    53119877039.8
6750    55260808603.9
6800    57480968803.0
6850    59782125006.3
6900    62166655092.4
6950    64634156122.9
7000    67189868004.0
7050    69831818748.2
7100    72562339447.4
7150    75380026918.5
7200    78287201882.5
7250    81292301996.9
7300    84395560536.4
7350    87608205142.1
7400    90930971133.0
7450    94364850923.9
7500    97911249953.2
7550    1.01578507282e+11
7600    1.05369050286e+11
7650    1.09285078789e+11
7700    1.13332282063e+11
7750    1.17511497715e+11
7800    1.21823897797e+11
7850    1.26273502206e+11
7900    1.30858881943e+11
7950    1.35591086412e+11
8000    1.40463407343e+11
8050    1.45485700602e+11
8100    1.5066531155e+11
8150    1.56007622827e+11
8200    1.61519041158e+11
8250    1.6720426487e+11
8300    1.7307000342e+11
8350    1.79117571242e+11
8400    1.85353298873e+11
8450    1.9177406428e+11
8500    1.98387520218e+11
8550    2.05195040293e+11
8600    2.12197121381e+11
8650    2.19409072867e+11
8700    2.26834030081e+11
8750    2.34486962256e+11
8800    2.42368329593e+11
8850    2.504784443e+11
8900    2.58822498635e+11
8950    2.67411357855e+11
9000    2.76250762728e+11
9050    2.85345746347e+11
9100    2.94710306743e+11
9150    3.04349526261e+11
9200    3.1426520623e+11
9250    3.24467746588e+11
9300    3.34954613907e+11
9350    3.45741396765e+11
9400    3.56820459951e+11
9450    3.68207576922e+11
9500    3.79913318631e+11
9550    3.91948029994e+11
9600    4.04321443819e+11
9650    4.17042527418e+11
9700    4.30120718062e+11
9750    4.43558909059e+11
9800    4.57369095103e+11
9850    4.71549992171e+11
9900    4.86113496586e+11
9950    5.01066415826e+11
10000    5.16416237314e+11
10050    5.32185963083e+11
10100    5.48380717598e+11
10150    5.65022388533e+11
10200    5.82114205287e+11
10250    5.99660208154e+11
10300    6.17667168758e+11
10350    6.36149770029e+11
10400    6.55120288871e+11
10450    6.74585674748e+11
10500    6.94567461009e+11
10550    7.15079647602e+11
10600    7.36133213934e+11
10650    7.57748263093e+11
10700    7.79917075715e+11
10750    8.02664109043e+11
10800    8.25986183611e+11
10850    8.49906633087e+11
10900    8.74433624118e+11
10950    8.99591079946e+11
11000    9.2539735457e+11
11050    9.5186765304e+11
11100    9.79015771408e+11
11150    1.00684785666e+12
11200    1.03538414002e+12
11250    1.06462730491e+12
11300    1.09459056381e+12
11350    1.12529120437e+12
11400    1.15674698173e+12
11450    1.18899278373e+12
11500    1.22203538702e+12
11550    1.25590747818e+12
11600    1.29062157252e+12
11650    1.32618584816e+12
11700    1.36260666962e+12
11750    1.39990275905e+12
11800    1.43810151893e+12
11850    1.47721555717e+12
11900    1.51727308202e+12
11950    1.55830245856e+12
12000    1.60032692991e+12
12050    1.64337718576e+12
12100    1.68743929016e+12
12150    1.73254845932e+12
12200    1.77870745311e+12
12250    1.82595572742e+12
12300    1.87430311955e+12
12350    1.9237883027e+12
