 In this file all energies are in cm-1, temperatures  in K,
 lengths in Angstroms, and angles in degrees

 *** Intermediate TS results for: 
  effective state 1 in electronic state  1 of channel  1 ***

 Ndag for J =    2
     E     Ndag(E,J) IRdag   
   3100.0  0.000        1
   3150.0  0.000        1
   3200.0  0.000        1
   3250.0  0.000        1
   3300.0  0.000        1
   3350.0  0.000        1
   3400.0  0.000        1
   3450.0  0.000        1
   3500.0  0.000        1
   3550.0  0.000        1
   3600.0  0.000        1
   3650.0  0.000        1
   3700.0  0.000        1
   3750.0  0.000        1
   3800.0  0.000        1
   3850.0  0.000        1
   3900.0  0.000        1
   3950.0  0.000        1
   4000.0  0.000        1
   4050.0  0.000        1
   4100.0  0.000        1
   4150.0  0.000        1
   4200.0  0.000        1
   4250.0  0.000        1
   4300.0  0.000        1
   4350.0  0.000        1
   4400.0  0.000        1
   4450.0  0.000        1
   4500.0 0.1784E-03    1
   4550.0 0.2343E-02    1
   4600.0 0.6224E-02    1
   4650.0 0.1173E-01    1
   4700.0 0.1948E-01    1
   4750.0 0.3024E-01    1
   4800.0 0.4524E-01    1
   4850.0 0.6471E-01    1
   4900.0 0.9253E-01    1
   4950.0 0.1298        1
   5000.0 0.1773        1
   5050.0 0.2393        1
   5100.0 0.3186        1
   5150.0 0.4195        1
   5200.0 0.5458        1
   5250.0 0.7029        1
   5300.0 0.9001        1
   5350.0  1.140        1
   5400.0  1.431        1
   5450.0  1.780        1
   5500.0  2.196        1
   5550.0  2.687        1
   5600.0  3.259        1
   5650.0  3.924        1
   5700.0  4.686        1
   5750.0  5.557        1
   5800.0  6.544        1
   5850.0  7.653        1
   5900.0  8.897        1
   5950.0  10.28        1
   6000.0  11.82        1
   6050.0  13.52        1
   6100.0  15.40        1
   6150.0  17.47        1
   6200.0  19.73        1
   6250.0  22.21        1
   6300.0  24.91        1
   6350.0  27.85        1
   6400.0  31.04        1
   6450.0  34.50        1
   6500.0  38.24        1
   6550.0  42.26        1
   6600.0  46.60        1
   6650.0  51.25        1
   6700.0  56.23        1
   6750.0  61.57        1
   6800.0  67.28        1
   6850.0  73.37        1
   6900.0  79.87        1
   6950.0  86.79        1
   7000.0  94.16        1
   7050.0  102.0        1
   7100.0  110.3        1
   7150.0  119.2        1
   7200.0  128.6        1
   7250.0  138.5        1
   7300.0  149.0        1
   7350.0  160.2        1
   7400.0  172.0        1
   7450.0  184.4        1
   7500.0  197.5        1
   7550.0  211.3        1
   7600.0  225.9        1
   7650.0  241.2        1
   7700.0  257.3        1
   7750.0  274.2        1
   7800.0  292.0        1
   7850.0  310.6        1
   7900.0  330.1        1
   7950.0  350.6        1
   8000.0  372.0        1
   8050.0  394.5        1
   8100.0  418.0        1
   8150.0  442.5        1
   8200.0  468.1        1
   8250.0  494.9        1
   8300.0  522.8        1
   8350.0  551.9        1
   8400.0  582.2        1
   8450.0  613.8        1
   8500.0  646.7        1
   8550.0  680.9        1
   8600.0  716.5        1
   8650.0  753.5        1
   8700.0  792.0        1
   8750.0  832.0        1
   8800.0  873.6        1
   8850.0  916.7        1
   8900.0  961.5        1
   8950.0  1008.        1
   9000.0  1056.        1
   9050.0  1106.        1
   9100.0  1158.        1
   9150.0  1212.        1
   9200.0  1268.        1
   9250.0  1326.        1
   9300.0  1385.        1
   9350.0  1447.        1
   9400.0  1511.        1
   9450.0  1578.        1
   9500.0  1646.        1
   9550.0  1717.        1
   9600.0  1791.        1
   9650.0  1867.        1
   9700.0  1945.        1
   9750.0  2026.        1
   9800.0  2110.        1
   9850.0  2197.        1
   9900.0  2286.        1
   9950.0  2378.        1
  10000.0  2473.        1
  10050.0  2571.        1
  10100.0  2673.        1
  10150.0  2777.        1
  10200.0  2885.        1
  10250.0  2995.        1
  10300.0  3110.        1
  10350.0  3227.        1
  10400.0  3349.        1
  10450.0  3474.        1
  10500.0  3602.        1
  10550.0  3735.        1
  10600.0  3871.        1
  10650.0  4011.        1
  10700.0  4155.        1
  10750.0  4304.        1
  10800.0  4456.        1
  10850.0  4613.        1
  10900.0  4775.        1
  10950.0  4941.        1
  11000.0  5111.        1
  11050.0  5287.        1
  11100.0  5467.        1
  11150.0  5652.        1
  11200.0  5841.        1
  11250.0  6037.        1
  11300.0  6237.        1
  11350.0  6443.        1
  11400.0  6654.        1
  11450.0  6870.        1
  11500.0  7092.        1
  11550.0  7320.        1
  11600.0  7554.        1
  11650.0  7794.        1
  11700.0  8040.        1
  11750.0  8292.        1
  11800.0  8551.        1
  11850.0  8816.        1
  11900.0  9087.        1
  11950.0  9366.        1
  12000.0  9651.        1
  12050.0  9942.        1
  12100.0 0.1024E+05    1
  12150.0 0.1055E+05    1
  12200.0 0.1086E+05    1
  12250.0 0.1118E+05    1
  12300.0 0.1151E+05    1
  12350.0 0.1185E+05    1
  12400.0 0.1219E+05    1
  12450.0 0.1254E+05    1
  12500.0 0.1290E+05    1
  12550.0 0.1327E+05    1
  12600.0 0.1365E+05    1
  12650.0 0.1403E+05    1
  12700.0 0.1443E+05    1
  12750.0 0.1483E+05    1
  12800.0 0.1524E+05    1
  12850.0 0.1567E+05    1
  12900.0 0.1610E+05    1
  12950.0 0.1654E+05    1
  13000.0 0.1699E+05    1
  13050.0 0.1745E+05    1
  13100.0 0.1792E+05    1
  13150.0 0.1840E+05    1
  13200.0 0.1889E+05    1
  13250.0 0.1939E+05    1
  13300.0 0.1990E+05    1
  13350.0 0.2042E+05    1
  13400.0 0.2096E+05    1
  13450.0 0.2150E+05    1
  13500.0 0.2206E+05    1
  13550.0 0.2263E+05    1
  13600.0 0.2320E+05    1
  13650.0 0.2380E+05    1
  13700.0 0.2440E+05    1
  13750.0 0.2502E+05    1
  13800.0 0.2564E+05    1
  13850.0 0.2629E+05    1
  13900.0 0.2694E+05    1
  13950.0 0.2761E+05    1
  14000.0 0.2829E+05    1
  14050.0 0.2898E+05    1
  14100.0 0.2969E+05    1
  14150.0 0.3041E+05    1
  14200.0 0.3115E+05    1
  14250.0 0.3190E+05    1
  14300.0 0.3266E+05    1
  14350.0 0.3344E+05    1
  14400.0 0.3424E+05    1
  14450.0 0.3505E+05    1
  14500.0 0.3587E+05    1
  14550.0 0.3671E+05    1
  14600.0 0.3757E+05    1
  14650.0 0.3844E+05    1
  14700.0 0.3933E+05    1
  14750.0 0.4024E+05    1
  14800.0 0.4116E+05    1
  14850.0 0.4210E+05    1
  14900.0 0.4306E+05    1
  14950.0 0.4404E+05    1
  15000.0 0.4503E+05    1
  15050.0 0.4604E+05    1
  15100.0 0.4707E+05    1
  15150.0 0.4812E+05    1
  15200.0 0.4919E+05    1
  15250.0 0.5027E+05    1
  15300.0 0.5138E+05    1
  15350.0 0.5250E+05    1
  15400.0 0.5365E+05    1
  15450.0 0.5481E+05    1
  15500.0 0.5600E+05    1
  15550.0 0.5721E+05    1
  15600.0 0.5844E+05    1
  15650.0 0.5968E+05    1
  15700.0 0.6096E+05    1
  15750.0 0.6225E+05    1
  15800.0 0.6356E+05    1
  15850.0 0.6490E+05    1
  15900.0 0.6626E+05    1
  15950.0 0.6764E+05    1
  16000.0 0.6905E+05    1
  16050.0 0.7048E+05    1
  16100.0 0.7193E+05    1
  16150.0 0.7341E+05    1
  16200.0 0.7491E+05    1
  16250.0 0.7644E+05    1
  16300.0 0.7799E+05    1
  16350.0 0.7957E+05    1
  16400.0 0.8118E+05    1
  16450.0 0.8281E+05    1
  16500.0 0.8446E+05    1
  16550.0 0.8615E+05    1
  16600.0 0.8786E+05    1
  16650.0 0.8959E+05    1
  16700.0 0.9136E+05    1
  16750.0 0.9316E+05    1
  16800.0 0.9498E+05    1
  16850.0 0.9683E+05    1
  16900.0 0.9871E+05    1
  16950.0 0.1006E+06    1
  17000.0 0.1026E+06    1
  17050.0 0.1045E+06    1
  17100.0 0.1065E+06    1
  17150.0 0.1086E+06    1
  17200.0 0.1106E+06    1
  17250.0 0.1127E+06    1
  17300.0 0.1149E+06    1
  17350.0 0.1170E+06    1
  17400.0 0.1192E+06    1
  17450.0 0.1214E+06    1
  17500.0 0.1237E+06    1
  17550.0 0.1260E+06    1
  17600.0 0.1283E+06    1
  17650.0 0.1307E+06    1
  17700.0 0.1331E+06    1
  17750.0 0.1355E+06    1
  17800.0 0.1380E+06    1
  17850.0 0.1405E+06    1
  17900.0 0.1430E+06    1
  17950.0 0.1456E+06    1
  18000.0 0.1482E+06    1
  18050.0 0.1509E+06    1
  18100.0 0.1536E+06    1
  18150.0 0.1563E+06    1
  18200.0 0.1591E+06    1
  18250.0 0.1619E+06    1
  18300.0 0.1648E+06    1
  18350.0 0.1677E+06    1
  18400.0 0.1706E+06    1
  18450.0 0.1736E+06    1
  18500.0 0.1766E+06    1
  18550.0 0.1797E+06    1
  18600.0 0.1828E+06    1
  18650.0 0.1859E+06    1
  18700.0 0.1891E+06    1
  18750.0 0.1924E+06    1
  18800.0 0.1957E+06    1
  18850.0 0.1990E+06    1
  18900.0 0.2024E+06    1
  18950.0 0.2058E+06    1
  19000.0 0.2093E+06    1
  19050.0 0.2128E+06    1
  19100.0 0.2163E+06    1
  19150.0 0.2200E+06    1
  19200.0 0.2236E+06    1
  19250.0 0.2273E+06    1
  19300.0 0.2311E+06    1
  19350.0 0.2349E+06    1
  19400.0 0.2388E+06    1
  19450.0 0.2427E+06    1
  19500.0 0.2467E+06    1
  19550.0 0.2507E+06    1
  19600.0 0.2548E+06    1
  19650.0 0.2589E+06    1
  19700.0 0.2631E+06    1
  19750.0 0.2673E+06    1
  19800.0 0.2716E+06    1
  19850.0 0.2760E+06    1
  19900.0 0.2804E+06    1
  19950.0 0.2848E+06    1
  20000.0 0.2893E+06    1
  20050.0 0.2939E+06    1
  20100.0 0.2986E+06    1
  20150.0 0.3033E+06    1
  20200.0 0.3080E+06    1
  20250.0 0.3128E+06    1
  20300.0 0.3177E+06    1
  20350.0 0.3226E+06    1
  20400.0 0.3276E+06    1
  20450.0 0.3327E+06    1
  20500.0 0.3378E+06    1
  20550.0 0.3430E+06    1
  20600.0 0.3483E+06    1
  20650.0 0.3536E+06    1
  20700.0 0.3590E+06    1
  20750.0 0.3645E+06    1
  20800.0 0.3700E+06    1
  20850.0 0.3756E+06    1
  20900.0 0.3812E+06    1
  20950.0 0.3870E+06    1
  21000.0 0.3928E+06    1
  21050.0 0.3986E+06    1
  21100.0 0.4046E+06    1
  21150.0 0.4106E+06    1
  21200.0 0.4167E+06    1
  21250.0 0.4229E+06    1
  21300.0 0.4291E+06    1
  21350.0 0.4354E+06    1
  21400.0 0.4418E+06    1
  21450.0 0.4482E+06    1
  21500.0 0.4548E+06    1
  21550.0 0.4614E+06    1
  21600.0 0.4681E+06    1
  21650.0 0.4749E+06    1
  21700.0 0.4817E+06    1
  21750.0 0.4886E+06    1
  21800.0 0.4957E+06    1
  21850.0 0.5028E+06    1
  21900.0 0.5099E+06    1
  21950.0 0.5172E+06    1
  22000.0 0.5245E+06    1
  22050.0 0.5320E+06    1
  22100.0 0.5395E+06    1
  22150.0 0.5471E+06    1
  22200.0 0.5548E+06    1
  22250.0 0.5626E+06    1
  22300.0 0.5704E+06    1
  22350.0 0.5784E+06    1
  22400.0 0.5864E+06    1
  22450.0 0.5946E+06    1
  22500.0 0.6028E+06    1
  22550.0 0.6111E+06    1
  22600.0 0.6195E+06    1
  22650.0 0.6280E+06    1
  22700.0 0.6366E+06    1
  22750.0 0.6453E+06    1
  22800.0 0.6541E+06    1
  22850.0 0.6630E+06    1
  22900.0 0.6720E+06    1
  22950.0 0.6811E+06    1
  23000.0 0.6903E+06    1
  23050.0 0.6996E+06    1
  23100.0 0.7090E+06    1
  23150.0 0.7185E+06    1
  23200.0 0.7281E+06    1
  23250.0 0.7378E+06    1
  23300.0 0.7476E+06    1
  23350.0 0.7575E+06    1
  23400.0 0.7676E+06    1
  23450.0 0.7777E+06    1
  23500.0 0.7879E+06    1
  23550.0 0.7983E+06    1
  23600.0 0.8087E+06    1
  23650.0 0.8193E+06    1
  23700.0 0.8300E+06    1
  23750.0 0.8408E+06    1
  23800.0 0.8517E+06    1
  23850.0 0.8627E+06    1
  23900.0 0.8739E+06    1
  23950.0 0.8852E+06    1
  24000.0 0.8965E+06    1
  24050.0 0.9080E+06    1
  24100.0 0.9196E+06    1
  24150.0 0.9314E+06    1
  24200.0 0.9433E+06    1
  24250.0 0.9552E+06    1
  24300.0 0.9673E+06    1
  24350.0 0.9796E+06    1
  24400.0 0.9919E+06    1
  24450.0 0.1004E+07    1
  24500.0 0.1017E+07    1
  24550.0 0.1030E+07    1
  24600.0 0.1043E+07    1
  24650.0 0.1056E+07    1
  24700.0 0.1069E+07    1
  24750.0 0.1082E+07    1
  24800.0 0.1095E+07    1
  24850.0 0.1109E+07    1
  24900.0 0.1123E+07    1
  24950.0 0.1137E+07    1
  25000.0 0.1150E+07    1
  25050.0 0.1165E+07    1
  25100.0 0.1179E+07    1
  25150.0 0.1193E+07    1
  25200.0 0.1208E+07    1
  25250.0 0.1222E+07    1
  25300.0 0.1237E+07    1
  25350.0 0.1252E+07    1
  25400.0 0.1267E+07    1
  25450.0 0.1282E+07    1
  25500.0 0.1298E+07    1
  25550.0 0.1313E+07    1
  25600.0 0.1329E+07    1
  25650.0 0.1345E+07    1
  25700.0 0.1361E+07    1
  25750.0 0.1377E+07    1
  25800.0 0.1393E+07    1
  25850.0 0.1410E+07    1
  25900.0 0.1426E+07    1
  25950.0 0.1443E+07    1
  26000.0 0.1460E+07    1
  26050.0 0.1477E+07    1
  26100.0 0.1495E+07    1
  26150.0 0.1512E+07    1
  26200.0 0.1530E+07    1
  26250.0 0.1547E+07    1
  26300.0 0.1565E+07    1
  26350.0 0.1584E+07    1
  26400.0 0.1602E+07    1
  26450.0 0.1620E+07    1
  26500.0 0.1639E+07    1
  26550.0 0.1658E+07    1
  26600.0 0.1677E+07    1
  26650.0 0.1696E+07    1
  26700.0 0.1715E+07    1
  26750.0 0.1735E+07    1
  26800.0 0.1754E+07    1
  26850.0 0.1774E+07    1
  26900.0 0.1794E+07    1
  26950.0 0.1815E+07    1
  27000.0 0.1835E+07    1
  27050.0 0.1856E+07    1
  27100.0 0.1876E+07    1
  27150.0 0.1897E+07    1
  27200.0 0.1919E+07    1
  27250.0 0.1940E+07    1
  27300.0 0.1962E+07    1
  27350.0 0.1983E+07    1
  27400.0 0.2005E+07    1
  27450.0 0.2027E+07    1
  27500.0 0.2050E+07    1
  27550.0 0.2072E+07    1
  27600.0 0.2095E+07    1
  27650.0 0.2118E+07    1
  27700.0 0.2141E+07    1
  27750.0 0.2165E+07    1
  27800.0 0.2188E+07    1
  27850.0 0.2212E+07    1
  27900.0 0.2236E+07    1
  27950.0 0.2260E+07    1
  28000.0 0.2285E+07    1
  28050.0 0.2309E+07    1
  28100.0 0.2334E+07    1
  28150.0 0.2359E+07    1
  28200.0 0.2385E+07    1
  28250.0 0.2410E+07    1
  28300.0 0.2436E+07    1
  28350.0 0.2462E+07    1
  28400.0 0.2488E+07    1
  28450.0 0.2515E+07    1
  28500.0 0.2541E+07    1
  28550.0 0.2568E+07    1
  28600.0 0.2595E+07    1
  28650.0 0.2623E+07    1
  28700.0 0.2650E+07    1
  28750.0 0.2678E+07    1
  28800.0 0.2706E+07    1
  28850.0 0.2734E+07    1
  28900.0 0.2763E+07    1
  28950.0 0.2792E+07    1
  29000.0 0.2821E+07    1
  29050.0 0.2850E+07    1
  29100.0 0.2880E+07    1
  29150.0 0.2909E+07    1
  29200.0 0.2939E+07    1
  29250.0 0.2970E+07    1
  29300.0 0.3000E+07    1
  29350.0 0.3031E+07    1
  29400.0 0.3062E+07    1
  29450.0 0.3093E+07    1
  29500.0 0.3125E+07    1
  29550.0 0.3157E+07    1
  29600.0 0.3189E+07    1
  29650.0 0.3221E+07    1
  29700.0 0.3254E+07    1
  29750.0 0.3287E+07    1
  29800.0 0.3320E+07    1
  29850.0 0.3353E+07    1
  29900.0 0.3387E+07    1
  29950.0 0.3421E+07    1

 Ndag for J =  110
     E     Ndag(E,J) IRdag   
      0.0  0.000        1
     50.0  0.000        1
    100.0  0.000        1
    150.0  0.000        1
    200.0  0.000        1
    250.0  0.000        1
    300.0  0.000        1
    350.0  0.000        1
    400.0  0.000        1
    450.0  0.000        1
    500.0  0.000        1
    550.0  0.000        1
    600.0  0.000        1
    650.0  0.000        1
    700.0  0.000        1
    750.0  0.000        1
    800.0  0.000        1
    850.0  0.000        1
    900.0  0.000        1
    950.0  0.000        1
   1000.0  0.000        1
   1050.0  0.000        1
   1100.0  0.000        1
   1150.0  0.000        1
   1200.0  0.000        1
   1250.0  0.000        1
   1300.0  0.000        1
   1350.0  0.000        1
   1400.0  0.000        1
   1450.0  0.000        1
   1500.0  0.000        1
   1550.0  0.000        1
   1600.0  0.000        1
   1650.0  0.000        1
   1700.0  0.000        1
   1750.0  0.000        1
   1800.0  0.000        1
   1850.0  0.000        1
   1900.0  0.000        1
   1950.0  0.000        1
   2000.0  0.000        1
   2050.0  0.000        1
   2100.0  0.000        1
   2150.0  0.000        1
   2200.0  0.000        1
   2250.0  0.000        1
   2300.0  0.000        1
   2350.0  0.000        1
   2400.0  0.000        1
   2450.0  0.000        1
   2500.0  0.000        1
   2550.0  0.000        1
   2600.0  0.000        1
   2650.0  0.000        1
   2700.0  0.000        1
   2750.0  0.000        1
   2800.0  0.000        1
   2850.0  0.000        1
   2900.0  0.000        1
   2950.0  0.000        1
   3000.0  0.000        1
   3050.0  0.000        1
   3100.0  0.000        1
   3150.0  0.000        1
   3200.0  0.000        1
   3250.0  0.000        1
   3300.0  0.000        1
   3350.0  0.000        1
   3400.0  0.000        1
   3450.0  0.000        1
   3500.0  0.000        1
   3550.0  0.000        1
   3600.0  0.000        1
   3650.0  0.000        1
   3700.0  0.000        1
   3750.0  0.000        1
   3800.0  0.000        1
   3850.0  0.000        1
   3900.0  0.000        1
   3950.0  0.000        1
   4000.0  0.000        1
   4050.0  0.000        1
   4100.0  0.000        1
   4150.0  0.000        1
   4200.0  0.000        1
   4250.0  0.000        1
   4300.0  0.000        1
   4350.0  0.000        1
   4400.0  0.000        1
   4450.0  0.000        1
   4500.0  0.000        1
   4550.0  0.000        1
   4600.0  0.000        1
   4650.0  0.000        1
   4700.0  0.000        1
   4750.0  0.000        1
   4800.0  0.000        1
   4850.0  0.000        1
   4900.0 0.1924E-02    1
   4950.0 0.5420E-02    1
   5000.0 0.1030E-01    1
   5050.0 0.1773E-01    1
   5100.0 0.2740E-01    1
   5150.0 0.4188E-01    1
   5200.0 0.6032E-01    1
   5250.0 0.8611E-01    1
   5300.0 0.1214        1
   5350.0 0.1667        1
   5400.0 0.2256        1
   5450.0 0.3011        1
   5500.0 0.3968        1
   5550.0 0.5175        1
   5600.0 0.6677        1
   5650.0 0.8566        1
   5700.0  1.087        1
   5750.0  1.367        1
   5800.0  1.704        1
   5850.0  2.106        1
   5900.0  2.581        1
   5950.0  3.136        1
   6000.0  3.781        1
   6050.0  4.523        1
   6100.0  5.370        1
   6150.0  6.334        1
   6200.0  7.417        1
   6250.0  8.633        1
   6300.0  9.990        1
   6350.0  11.50        1
   6400.0  13.16        1
   6450.0  15.00        1
   6500.0  17.03        1
   6550.0  19.25        1
   6600.0  21.68        1
   6650.0  24.34        1
   6700.0  27.23        1
   6750.0  30.37        1
   6800.0  33.78        1
   6850.0  37.45        1
   6900.0  41.42        1
   6950.0  45.69        1
   7000.0  50.28        1
   7050.0  55.19        1
   7100.0  60.46        1
   7150.0  66.09        1
   7200.0  72.10        1
   7250.0  78.52        1
   7300.0  85.35        1
   7350.0  92.63        1
   7400.0  100.4        1
   7450.0  108.6        1
   7500.0  117.3        1
   7550.0  126.6        1
   7600.0  136.4        1
   7650.0  146.9        1
   7700.0  157.9        1
   7750.0  169.5        1
   7800.0  181.8        1
   7850.0  194.8        1
   7900.0  208.5        1
   7950.0  222.9        1
   8000.0  238.0        1
   8050.0  254.0        1
   8100.0  270.7        1
   8150.0  288.3        1
   8200.0  306.8        1
   8250.0  326.1        1
   8300.0  346.4        1
   8350.0  367.6        1
   8400.0  389.9        1
   8450.0  413.1        1
   8500.0  437.4        1
   8550.0  462.8        1
   8600.0  489.4        1
   8650.0  517.0        1
   8700.0  545.9        1
   8750.0  576.0        1
   8800.0  607.3        1
   8850.0  639.9        1
   8900.0  673.9        1
   8950.0  709.2        1
   9000.0  745.9        1
   9050.0  784.1        1
   9100.0  823.8        1
   9150.0  865.0        1
   9200.0  907.9        1
   9250.0  952.3        1
   9300.0  998.5        1
   9350.0  1046.        1
   9400.0  1096.        1
   9450.0  1148.        1
   9500.0  1201.        1
   9550.0  1256.        1
   9600.0  1314.        1
   9650.0  1373.        1
   9700.0  1435.        1
   9750.0  1498.        1
   9800.0  1564.        1
   9850.0  1632.        1
   9900.0  1703.        1
   9950.0  1776.        1
  10000.0  1851.        1
  10050.0  1929.        1
  10100.0  2010.        1
  10150.0  2093.        1
  10200.0  2179.        1
  10250.0  2268.        1
  10300.0  2359.        1
  10350.0  2454.        1
  10400.0  2551.        1
  10450.0  2652.        1
  10500.0  2756.        1
  10550.0  2863.        1
  10600.0  2973.        1
  10650.0  3086.        1
  10700.0  3203.        1
  10750.0  3324.        1
  10800.0  3448.        1
  10850.0  3576.        1
  10900.0  3708.        1
  10950.0  3843.        1
  11000.0  3982.        1
  11050.0  4126.        1
  11100.0  4273.        1
  11150.0  4425.        1
  11200.0  4581.        1
  11250.0  4742.        1
  11300.0  4907.        1
  11350.0  5076.        1
  11400.0  5251.        1
  11450.0  5430.        1
  11500.0  5614.        1
  11550.0  5803.        1
  11600.0  5997.        1
  11650.0  6196.        1
  11700.0  6401.        1
  11750.0  6611.        1
  11800.0  6826.        1
  11850.0  7047.        1
  11900.0  7274.        1
  11950.0  7507.        1
  12000.0  7745.        1
  12050.0  7990.        1
  12100.0  8241.        1
  12150.0  8498.        1
  12200.0  8762.        1
  12250.0  9032.        1
  12300.0  9309.        1
  12350.0  9592.        1
  12400.0  9883.        1
  12450.0 0.1018E+05    1
  12500.0 0.1049E+05    1
  12550.0 0.1080E+05    1
  12600.0 0.1112E+05    1
  12650.0 0.1144E+05    1
  12700.0 0.1178E+05    1
  12750.0 0.1212E+05    1
  12800.0 0.1247E+05    1
  12850.0 0.1283E+05    1
  12900.0 0.1320E+05    1
  12950.0 0.1357E+05    1
  13000.0 0.1396E+05    1
  13050.0 0.1435E+05    1
  13100.0 0.1475E+05    1
  13150.0 0.1516E+05    1
  13200.0 0.1558E+05    1
  13250.0 0.1601E+05    1
  13300.0 0.1645E+05    1
  13350.0 0.1690E+05    1
  13400.0 0.1735E+05    1
  13450.0 0.1782E+05    1
  13500.0 0.1830E+05    1
  13550.0 0.1879E+05    1
  13600.0 0.1929E+05    1
  13650.0 0.1980E+05    1
  13700.0 0.2032E+05    1
  13750.0 0.2085E+05    1
  13800.0 0.2139E+05    1
  13850.0 0.2194E+05    1
  13900.0 0.2251E+05    1
  13950.0 0.2309E+05    1
  14000.0 0.2368E+05    1
  14050.0 0.2428E+05    1
  14100.0 0.2489E+05    1
  14150.0 0.2552E+05    1
  14200.0 0.2616E+05    1
  14250.0 0.2681E+05    1
  14300.0 0.2747E+05    1
  14350.0 0.2815E+05    1
  14400.0 0.2884E+05    1
  14450.0 0.2955E+05    1
  14500.0 0.3026E+05    1
  14550.0 0.3100E+05    1
  14600.0 0.3175E+05    1
  14650.0 0.3251E+05    1
  14700.0 0.3328E+05    1
  14750.0 0.3408E+05    1
  14800.0 0.3488E+05    1
  14850.0 0.3570E+05    1
  14900.0 0.3654E+05    1
  14950.0 0.3740E+05    1
  15000.0 0.3827E+05    1
  15050.0 0.3915E+05    1
  15100.0 0.4006E+05    1
  15150.0 0.4098E+05    1
  15200.0 0.4191E+05    1
  15250.0 0.4287E+05    1
  15300.0 0.4384E+05    1
  15350.0 0.4483E+05    1
  15400.0 0.4584E+05    1
  15450.0 0.4686E+05    1
  15500.0 0.4791E+05    1
  15550.0 0.4897E+05    1
  15600.0 0.5005E+05    1
  15650.0 0.5115E+05    1
  15700.0 0.5228E+05    1
  15750.0 0.5342E+05    1
  15800.0 0.5458E+05    1
  15850.0 0.5576E+05    1
  15900.0 0.5696E+05    1
  15950.0 0.5819E+05    1
  16000.0 0.5943E+05    1
  16050.0 0.6070E+05    1
  16100.0 0.6198E+05    1
  16150.0 0.6329E+05    1
  16200.0 0.6463E+05    1
  16250.0 0.6598E+05    1
  16300.0 0.6736E+05    1
  16350.0 0.6876E+05    1
  16400.0 0.7019E+05    1
  16450.0 0.7164E+05    1
  16500.0 0.7311E+05    1
  16550.0 0.7461E+05    1
  16600.0 0.7613E+05    1
  16650.0 0.7768E+05    1
  16700.0 0.7925E+05    1
  16750.0 0.8085E+05    1
  16800.0 0.8247E+05    1
  16850.0 0.8413E+05    1
  16900.0 0.8580E+05    1
  16950.0 0.8751E+05    1
  17000.0 0.8924E+05    1
  17050.0 0.9100E+05    1
  17100.0 0.9279E+05    1
  17150.0 0.9461E+05    1
  17200.0 0.9645E+05    1
  17250.0 0.9833E+05    1
  17300.0 0.1002E+06    1
  17350.0 0.1022E+06    1
  17400.0 0.1041E+06    1
  17450.0 0.1061E+06    1
  17500.0 0.1082E+06    1
  17550.0 0.1102E+06    1
  17600.0 0.1123E+06    1
  17650.0 0.1144E+06    1
  17700.0 0.1166E+06    1
  17750.0 0.1188E+06    1
  17800.0 0.1210E+06    1
  17850.0 0.1232E+06    1
  17900.0 0.1255E+06    1
  17950.0 0.1278E+06    1
  18000.0 0.1302E+06    1
  18050.0 0.1326E+06    1
  18100.0 0.1350E+06    1
  18150.0 0.1375E+06    1
  18200.0 0.1400E+06    1
  18250.0 0.1425E+06    1
  18300.0 0.1451E+06    1
  18350.0 0.1477E+06    1
  18400.0 0.1504E+06    1
  18450.0 0.1531E+06    1
  18500.0 0.1558E+06    1
  18550.0 0.1585E+06    1
  18600.0 0.1614E+06    1
  18650.0 0.1642E+06    1
  18700.0 0.1671E+06    1
  18750.0 0.1700E+06    1
  18800.0 0.1730E+06    1
  18850.0 0.1760E+06    1
  18900.0 0.1791E+06    1
  18950.0 0.1822E+06    1
  19000.0 0.1853E+06    1
  19050.0 0.1885E+06    1
  19100.0 0.1917E+06    1
  19150.0 0.1950E+06    1
  19200.0 0.1983E+06    1
  19250.0 0.2017E+06    1
  19300.0 0.2051E+06    1
  19350.0 0.2086E+06    1
  19400.0 0.2121E+06    1
  19450.0 0.2156E+06    1
  19500.0 0.2192E+06    1
  19550.0 0.2229E+06    1
  19600.0 0.2266E+06    1
  19650.0 0.2303E+06    1
  19700.0 0.2341E+06    1
  19750.0 0.2380E+06    1
  19800.0 0.2419E+06    1
  19850.0 0.2459E+06    1
  19900.0 0.2499E+06    1
  19950.0 0.2539E+06    1
  20000.0 0.2581E+06    1
  20050.0 0.2622E+06    1
  20100.0 0.2665E+06    1
  20150.0 0.2707E+06    1
  20200.0 0.2751E+06    1
  20250.0 0.2795E+06    1
  20300.0 0.2839E+06    1
  20350.0 0.2884E+06    1
  20400.0 0.2930E+06    1
  20450.0 0.2976E+06    1
  20500.0 0.3023E+06    1
  20550.0 0.3070E+06    1
  20600.0 0.3118E+06    1
  20650.0 0.3167E+06    1
  20700.0 0.3216E+06    1
  20750.0 0.3266E+06    1
  20800.0 0.3317E+06    1
  20850.0 0.3368E+06    1
  20900.0 0.3420E+06    1
  20950.0 0.3472E+06    1
  21000.0 0.3525E+06    1
  21050.0 0.3579E+06    1
  21100.0 0.3634E+06    1
  21150.0 0.3689E+06    1
  21200.0 0.3744E+06    1
  21250.0 0.3801E+06    1
  21300.0 0.3858E+06    1
  21350.0 0.3916E+06    1
  21400.0 0.3975E+06    1
  21450.0 0.4034E+06    1
  21500.0 0.4094E+06    1
