========================================
singlet_colrel_FactorOne_0.1.out
0.1 atm
T,P1->W3
200.0,1.81906e-13
210.0,1.4972e-13
220.0,1.24041e-13
230.0,1.03495e-13
240.0,8.68714e-14
250.0,7.33822e-14
260.0,6.22735e-14
270.0,5.3204e-14
280.0,4.56422e-14
290.0,3.93e-14
300.0,3.405e-14
310.0,2.95876e-14
320.0,2.58043e-14
330.0,2.25678e-14
340.0,1.98614e-14
350.0,1.75163e-14
360.0,1.55107e-14
370.0,1.38043e-14
380.0,1.22491e-14
390.0,1.10086e-14
400.0,9.86046e-15
410.0,8.92193e-15
420.0,8.12156e-15
430.0,7.37648e-15
440.0,6.64002e-15
450.0,6.09239e-15
460.0,5.4812e-15
470.0,5.02896e-15
480.0,4.57802e-15
490.0,4.13334e-15
500.0,3.76381e-15
510.0,3.41095e-15
520.0,3.14247e-15
530.0,2.87615e-15
540.0,2.60277e-15
550.0,2.3579e-15
560.0,2.16283e-15
570.0,1.96551e-15
580.0,1.78798e-15
590.0,1.64478e-15
600.0,1.49847e-15
610.0,1.36341e-15
620.0,1.24793e-15
630.0,1.14095e-15
640.0,1.04751e-15
650.0,9.68861e-16
660.0,8.92291e-16
670.0,8.25093e-16
680.0,7.64621e-16
690.0,7.00807e-16
700.0,6.53234e-16
800.0,3.46862e-16
900.0,2.28656e-16
1000.0,2.04299e-16
1100.0,2.52737e-16
1200.0,3.25537e-16
1300.0,4.01051e-16
1400.0,4.60486e-16
1500.0,4.85094e-16
1600.0,5.89534e-16
1700.0,6.76213e-16
1800.0,6.9518e-16
1900.0,8.48203e-16
2000.0,9.20274e-16
2100.0,1.01954e-15
2200.0,9.87113e-16
2300.0,1.11546e-15
2400.0,1.26589e-15
2500.0,1.25644e-15
2600.0,1.30994e-15
2700.0,1.30001e-15
2800.0,1.28905e-15
2900.0,1.27654e-15
3000.0,1.26172e-15
========================================
singlet_colrel_FactorOne_0.1.out
0.5 atm
T,P1->W3
200.0,6.20203e-13
210.0,5.19735e-13
220.0,4.37979e-13
230.0,3.71258e-13
240.0,3.1635e-13
250.0,2.70867e-13
260.0,2.32999e-13
270.0,2.01344e-13
280.0,1.74683e-13
290.0,1.52135e-13
300.0,1.33043e-13
310.0,1.1668e-13
320.0,1.0265e-13
330.0,9.06011e-14
340.0,8.03287e-14
350.0,7.12972e-14
360.0,6.35478e-14
370.0,5.68861e-14
380.0,5.08005e-14
390.0,4.58251e-14
400.0,4.13005e-14
410.0,3.75213e-14
420.0,3.42085e-14
430.0,3.1181e-14
440.0,2.8132e-14
450.0,2.58148e-14
460.0,2.33487e-14
470.0,2.14324e-14
480.0,1.94923e-14
490.0,1.76586e-14
500.0,1.61084e-14
510.0,1.46131e-14
520.0,1.34456e-14
530.0,1.22859e-14
540.0,1.11618e-14
550.0,1.01459e-14
560.0,9.29709e-15
570.0,8.46521e-15
580.0,7.72148e-15
590.0,7.09468e-15
600.0,6.48628e-15
610.0,5.92032e-15
620.0,5.42925e-15
630.0,4.97535e-15
640.0,4.58051e-15
650.0,4.2381e-15
660.0,3.90997e-15
670.0,3.62295e-15
680.0,3.36268e-15
690.0,3.09144e-15
700.0,2.88559e-15
800.0,1.5471e-15
900.0,1.01161e-15
1000.0,8.45994e-16
1100.0,9.67663e-16
1200.0,1.1893e-15
1300.0,1.42046e-15
1400.0,1.59984e-15
1500.0,1.66925e-15
1600.0,1.99428e-15
1700.0,2.25733e-15
1800.0,2.30367e-15
1900.0,2.74552e-15
2000.0,2.92258e-15
2100.0,3.15188e-15
2200.0,2.99187e-15
2300.0,3.24279e-15
2400.0,3.50438e-15
2500.0,3.36424e-15
2600.0,3.38098e-15
2700.0,3.25074e-15
2800.0,3.13392e-15
2900.0,3.03367e-15
3000.0,2.95109e-15
========================================
singlet_colrel_FactorOne_0.1.out
1.0 atm
T,P1->W3
200.0,9.71957e-13
210.0,8.22611e-13
220.0,6.99727e-13
230.0,5.9835e-13
240.0,5.14093e-13
250.0,4.43613e-13
260.0,3.84428e-13
270.0,3.3448e-13
280.0,2.9211e-13
290.0,2.56015e-13
300.0,2.25171e-13
310.0,1.98589e-13
320.0,1.75651e-13
330.0,1.55832e-13
340.0,1.38822e-13
350.0,1.2377e-13
360.0,1.10773e-13
370.0,9.95331e-14
380.0,8.9259e-14
390.0,8.07787e-14
400.0,7.30325e-14
410.0,6.65374e-14
420.0,6.07987e-14
430.0,5.55243e-14
440.0,5.02382e-14
450.0,4.61304e-14
460.0,4.18222e-14
470.0,3.84024e-14
480.0,3.49813e-14
490.0,3.17555e-14
500.0,2.90027e-14
510.0,2.63621e-14
520.0,2.42389e-14
530.0,2.21627e-14
540.0,2.01756e-14
550.0,1.83796e-14
560.0,1.6848e-14
570.0,1.53733e-14
580.0,1.40518e-14
590.0,1.29157e-14
600.0,1.18316e-14
610.0,1.08226e-14
620.0,9.94309e-15
630.0,9.12845e-15
640.0,8.41767e-15
650.0,7.7945e-15
660.0,7.20169e-15
670.0,6.68199e-15
680.0,6.20923e-15
690.0,5.71997e-15
700.0,5.34419e-15
800.0,2.88615e-15
900.0,1.88197e-15
1000.0,1.53048e-15
1100.0,1.67597e-15
1200.0,2.01543e-15
1300.0,2.37846e-15
1400.0,2.66106e-15
1500.0,2.76791e-15
1600.0,3.28194e-15
1700.0,3.68711e-15
1800.0,3.74135e-15
1900.0,4.38951e-15
2000.0,4.60915e-15
2100.0,4.88229e-15
2200.0,4.57465e-15
2300.0,4.84619e-15
2400.0,5.12242e-15
2500.0,4.85747e-15
2600.0,4.83556e-15
2700.0,4.62063e-15
2800.0,4.44198e-15
2900.0,4.30285e-15
3000.0,4.20356e-15
========================================
singlet_colrel_FactorOne_0.1.out
2.0 atm
T,P1->W3
200.0,1.44293e-12
