*F - collisional frequency
*Q - minimal relaxational eigenvalue
*E - eigenvalue
*P - eigenvector projection squared on the relaxational subspace
 Temperature,    Pressure,          *F,         *Q/F         *E/F           *P
         1355           10  1.96908e+10    0.0237209  0.000127695   0.00615158
         1360           10  1.96431e+10    0.0235657   0.00012566   0.00606814
         1365           10  1.95956e+10    0.0220225  0.000103512   0.00509628
         1370           10  1.95485e+10     0.021831  0.000101352   0.00501488
         1375           10  1.95016e+10    0.0235871  0.000132087   0.00645215
         1380           10  1.94551e+10    0.0234182  0.000129063    0.0063112
         1385           10  1.94088e+10     0.021668  0.000105517   0.00527034
         1390           10  1.93628e+10    0.0216124  0.000105654   0.00530928
         1395           10  1.93171e+10    0.0235067  0.000136623   0.00670649
         1400           10  1.92717e+10     0.023455  0.000139295   0.00684905
         1405           10  1.92266e+10    0.0214263  0.000109962   0.00557349
         1410           10  1.91817e+10    0.0216078  0.000113505   0.00570447
         1415           10  1.91371e+10    0.0236629  0.000140157   0.00698018
         1420           10  1.90928e+10    0.0217186  0.000116771   0.00592413
         1425           10  1.90488e+10    0.0217506   0.00012099   0.00618191
         1430           10   1.9005e+10    0.0233879  0.000145577   0.00729783
         1435           10  1.89615e+10    0.0230982  0.000146197    0.0073234
         1440           10  1.89182e+10    0.0217789   0.00012063   0.00622103
         1445           10  1.88752e+10    0.0213641  0.000122244   0.00628382
         1450           10  1.88325e+10    0.0229995  0.000149381   0.00756924
         1455           10    1.879e+10    0.0228295  0.000150067   0.00764724
         1460           10  1.87477e+10    0.0213937  0.000124849   0.00648594
         1465           10  1.87057e+10    0.0210505  0.000123877   0.00645817
         1470           10   1.8664e+10    0.0228975  0.000157427   0.00806981
         1475           10  1.86224e+10    0.0228825  0.000158354   0.00815388
         1480           10  1.85812e+10    0.0209342  0.000129243   0.00678208
         1485           10  1.85401e+10     0.021072  0.000133055   0.00699432
         1490           10  1.84993e+10    0.0229521  0.000164934   0.00853245
         1495           10  1.84588e+10    0.0231531    0.0001697   0.00879406
         1500           10  1.84184e+10    0.0213193  0.000141988   0.00750008
         1505           10  1.83783e+10    0.0212053  0.000140517   0.00746444
         1510           10  1.83384e+10     0.023119  0.000174243   0.00909682
         1515           10  1.82988e+10    0.0215609  0.000150185   0.00798443
         1520           10  1.82593e+10    0.0214465  0.000149556   0.00799331
         1525           10  1.82201e+10    0.0228973  0.000176836   0.00932092
         1530           10  1.81811e+10    0.0225785  0.000176003   0.00932273
         1535           10  1.81424e+10    0.0214022  0.000153142    0.0082455
         1540           10  1.81038e+10    0.0210826  0.000152081   0.00823642
         1545           10  1.80654e+10    0.0223605  0.000182276   0.00972904
         1550           10  1.80273e+10    0.0220488  0.000181556    0.0097281
         1555           10  1.79894e+10    0.0208375  0.000155504   0.00850261
         1560           10  1.79516e+10    0.0205169  0.000156751   0.00857755
         1565           10  1.79141e+10    0.0220741  0.000190569    0.0102588
         1570           10  1.78768e+10    0.0221815  0.000196364    0.0105905
         1575           10  1.78397e+10     0.020581  0.000165135   0.00911463
         1580           10  1.78027e+10    0.0206282  0.000173569   0.00954013
         1585           10   1.7766e+10      0.02274  0.000211923    0.0114267
         1590           10  1.77295e+10    0.0227344  0.000212451    0.0114674
         1595           10  1.76932e+10    0.0212671  0.000190735    0.0104729
         1600           10   1.7657e+10     0.021233  0.000189056    0.0104446
         1605           10  1.76211e+10    0.0227892  0.000217351     0.011855
         1610           10  1.75853e+10    0.0226662  0.000213824    0.0117335
         1615           10  1.75497e+10    0.0213561  0.000194465    0.0108089
         1620           10  1.75144e+10    0.0227014  0.000219496    0.0120586
         1625           10  1.74792e+10    0.0225378  0.000216405    0.0119727
         1630           10  1.74441e+10     0.021219  0.000196575    0.0110315
         1635           10  1.74093e+10    0.0210953  0.000192851    0.0108773
         1640           10  1.73746e+10    0.0224618  0.000222956     0.012455
         1645           10  1.73401e+10    0.0222313  0.000223221    0.0125342
         1650           10  1.73058e+10    0.0209139  0.000200081    0.0114248
         1655           10  1.72717e+10    0.0206604  0.000198707    0.0114402
         1660           10  1.72377e+10    0.0223167  0.000240897    0.0135862
         1665           10   1.7204e+10    0.0218602  0.000244845    0.0138794
         1670           10  1.71703e+10    0.0207065  0.000216502    0.0125342
         1675           10  1.71369e+10    0.0204692  0.000228763    0.0132272
         1680           10  1.71036e+10     0.022697  0.000272762    0.0153887
         1685           10  1.70705e+10    0.0224977  0.000277806    0.0156433
         1690           10  1.70376e+10    0.0213327  0.000254157    0.0146862
         1695           10  1.70048e+10    0.0212741  0.000258888    0.0148543
         1700           10  1.69722e+10    0.0226185  0.000281256    0.0159387
         1705           10  1.69397e+10    0.0224649  0.000277517    0.0158672
         1710           10  1.69074e+10    0.0212929  0.000259531    0.0150713
         1715           10  1.68752e+10    0.0211689  0.000254375    0.0148774
         1720           10  1.68433e+10    0.0223796  0.000280204    0.0160642
         1725           10  1.68114e+10    0.0212718  0.000261297    0.0153811
         1730           10  1.67798e+10    0.0209756  0.000257504    0.0151557
         1735           10  1.67482e+10    0.0223317  0.000283857     0.016425
         1740           10  1.67169e+10    0.0222015  0.000285463     0.016553
         1745           10  1.66856e+10    0.0209827  0.000263605    0.0155948
         1750           10  1.66546e+10    0.0209162  0.000264942    0.0156763
         1755           10  1.66237e+10    0.0226358  0.000303996    0.0176305
         1760           10  1.65929e+10    0.0223045  0.000307133    0.0178829
         1765           10  1.65623e+10    0.0211832  0.000283253    0.0167821
         1770           10  1.65318e+10    0.0226313  0.000320588    0.0186509
         1775           10  1.65014e+10    0.0234847  0.000354494    0.0203477
         1780           10  1.64712e+10    0.0230546  0.000361969     0.020874
         1785           10  1.64412e+10    0.0223786  0.000343708    0.0200382
         1790           10  1.64113e+10    0.0220862  0.000348983    0.0204319
         1795           10  1.63815e+10     0.022968  0.000373037    0.0216538
         1800           10  1.63519e+10    0.0224405  0.000373062    0.0218639
         1805           10  1.63224e+10    0.0216177  0.000359711     0.021306
         1810           10   1.6293e+10     0.021369  0.000356411    0.0212537
         1815           10  1.62638e+10    0.0222867  0.000376332    0.0222129
         1820           10  1.62347e+10    0.0214091  0.000363661    0.0216913
         1825           10  1.62057e+10    0.0212788  0.000358619    0.0215767
         1830           10  1.61769e+10    0.0222545   0.00037855     0.022611
         1835           10  1.61482e+10    0.0221353  0.000375346    0.0225321
         1840           10  1.61196e+10    0.0212514  0.000360791    0.0219461
         1845           10  1.60912e+10    0.0212646  0.000362874    0.0220543
         1850           10  1.60629e+10    0.0225758  0.000393881       0.0237
         1855           10  1.60347e+10    0.0233947  0.000417096    0.0248334
         1860           10  1.60067e+10    0.0232278  0.000417363    0.0250399
         1865           10  1.59787e+10    0.0235638  0.000431419     0.025693
         1870           10  1.59509e+10    0.0244752  0.000459926    0.0272128
         1875           10  1.59232e+10    0.0242798  0.000459514    0.0272553
         1880           10  1.58957e+10    0.0239186  0.000461838    0.0275188
         1885           10  1.58682e+10    0.0238232  0.000467124    0.0278876
         1890           10  1.58409e+10    0.0243815  0.000481654    0.0286564
         1895           10  1.58137e+10    0.0240887  0.000490892    0.0292017
         1900           10  1.57867e+10    0.0236364  0.000485576    0.0291005
         1905           10  1.57597e+10    0.0234171   0.00048539    0.0292146
         1910           10  1.57329e+10    0.0238525  0.000501551    0.0300571
         1915           10  1.57062e+10    0.0233957  0.000503818    0.0303958
         1920           10  1.56795e+10    0.0230809  0.000499084    0.0302228
         1925           10  1.56531e+10    0.0233667   0.00051608    0.0311868
         1930           10  1.56267e+10     0.023181  0.000510789    0.0309907
         1935           10  1.56004e+10    0.0226717  0.000507746    0.0310885
         1940           10  1.55743e+10    0.0232099  0.000521674    0.0318548
         1945           10  1.55482e+10    0.0239847  0.000551743    0.0333214
         1950           10  1.55223e+10    0.0239697  0.000545585    0.0330782
         1955           10  1.54965e+10    0.0240919  0.000562379    0.0341341
         1960           10  1.54708e+10    0.0253608  0.000593178     0.035541
         1965           10  1.54452e+10    0.0247209  0.000589953    0.0354874
         1970           10  1.54197e+10    0.0256386  0.000614675    0.0365965
         1975           10  1.53943e+10    0.0248796  0.000608391    0.0368011
         1980           10   1.5369e+10    0.0256956  0.000631421    0.0375211
         1985           10  1.53439e+10    0.0255423     0.000623    0.0375897
         1990           10  1.53188e+10    0.0257502  0.000646923    0.0388351
         1995           10  1.52938e+10    0.0260608  0.000674057    0.0403569
         2000           10   1.5269e+10    0.0258904  0.000658474    0.0397647
         2005           10  1.52442e+10    0.0258736  0.000676036     0.040326
         2010           10  1.52196e+10     0.025371  0.000678128    0.0408479
         2015           10   1.5195e+10    0.0258418  0.000694196    0.0416911
         2020           10  1.51706e+10    0.0254775  0.000688747    0.0416387
         2025           10  1.51462e+10    0.0253626   0.00069661     0.042161
         2030           10   1.5122e+10    0.0256395  0.000701147    0.0424878
         2035           10  1.50978e+10    0.0252579  0.000717306    0.0435264
         2040           10  1.50738e+10    0.0259938  0.000734321    0.0442406
         2045           10  1.50498e+10    0.0258714  0.000723457    0.0437945
         2050           10   1.5026e+10    0.0260844  0.000747816    0.0451534
         2055           10  1.50022e+10    0.0270818  0.000775143    0.0462852
         2060           10  1.49786e+10    0.0268666  0.000793236    0.0475679
         2065           10   1.4955e+10    0.0266434  0.000782921    0.0472877
         2070           10  1.49315e+10    0.0269738  0.000809622    0.0486438
         2075           10  1.49081e+10    0.0278604   0.00083311    0.0497465
         2080           10  1.48849e+10    0.0281012  0.000838661    0.0500039
         2085           10  1.48617e+10    0.0274747  0.000845015    0.0505834
         2090           10  1.48386e+10    0.0279383  0.000872122    0.0519259
         2095           10  1.48155e+10    0.0275932     0.000863    0.0517129
         2100           10  1.47926e+10    0.0285384  0.000899063    0.0532869
         2105           10  1.47698e+10    0.0283734  0.000896636    0.0535186
         2110           10  1.47471e+10    0.0287027  0.000915605    0.0543997
         2115           10  1.47244e+10    0.0285118  0.000913816    0.0546265
         2120           10  1.47018e+10    0.0285419  0.000937103    0.0558363
         2125           10  1.46794e+10    0.0286609  0.000930754    0.0557461
         2130           10   1.4657e+10    0.0286585  0.000956584    0.0569303
         2135           10  1.46347e+10    0.0285014  0.000958038     0.057355
         2140           10  1.46125e+10    0.0281797  0.000964551    0.0577864
         2145           10  1.45903e+10    0.0286532  0.000978763    0.0587002
         2150           10  1.45683e+10    0.0293219   0.00100888    0.0599474
         2155           10  1.45463e+10    0.0294443   0.00102108    0.0606295
         2160           10  1.45245e+10    0.0289408   0.00102631    0.0612183
         2165           10  1.45027e+10    0.0295189   0.00103914    0.0617209
         2170           10   1.4481e+10    0.0290597   0.00104536    0.0624178
         2175           10  1.44593e+10    0.0301997   0.00109009    0.0645473
         2180           10  1.44378e+10    0.0304609   0.00110986    0.0652308
         2185           10  1.44163e+10    0.0302143   0.00111147    0.0656145
         2190           10   1.4395e+10    0.0304478   0.00113395    0.0669451
         2195           10  1.43737e+10    0.0302352   0.00112409    0.0666746
         2200           10  1.43525e+10    0.0311119   0.00116572    0.0686063
         2205           10  1.43313e+10    0.0304015   0.00114001    0.0676465
         2210           10  1.43103e+10    0.0312543   0.00119826    0.0702247
         2215           10  1.42893e+10    0.0313807   0.00120871    0.0707875
         2220           10  1.42684e+10     0.031408   0.00121535    0.0714031
         2225           10  1.42475e+10    0.0315813   0.00123012    0.0722896
         2230           10  1.42268e+10    0.0312425   0.00123501    0.0727284
         2235           10  1.42061e+10    0.0321334   0.00126828    0.0738944
         2240           10  1.41855e+10    0.0314914   0.00126102    0.0743712
         2245           10   1.4165e+10    0.0323667   0.00129481    0.0756446
         2250           10  1.41446e+10    0.0315484   0.00130272    0.0760877
         2255           10  1.41242e+10    0.0318592   0.00129647    0.0757888
         2260           10  1.41039e+10    0.0321241    0.0013494    0.0787782
         2265           10  1.40837e+10    0.0319642   0.00132926    0.0774765
         2270           10  1.40636e+10    0.0315096   0.00132848    0.0787041
         2275           10  1.40435e+10    0.0329757   0.00139625    0.0812168
         2280           10  1.40235e+10    0.0332304   0.00144923    0.0837948
         2285           10  1.40036e+10    0.0331396   0.00141756    0.0827689
         2290           10  1.39837e+10    0.0329999   0.00140029    0.0816802
         2295           10  1.39639e+10    0.0325561   0.00144065       0.0836
         2300           10  1.39442e+10     0.033462   0.00145401    0.0846394
         2305           10  1.39246e+10    0.0327279   0.00146096    0.0851925
         2310           10   1.3905e+10     0.034053   0.00150232    0.0867308
         2315           10  1.38855e+10    0.0344649    0.0015294    0.0881206
         2320           10  1.38661e+10    0.0341802    0.0015246    0.0881231
         2325           10  1.38467e+10    0.0344487   0.00155329    0.0893452
         2330           10  1.38274e+10    0.0343723   0.00157381    0.0907572
         2335           10  1.38082e+10    0.0345975   0.00157474    0.0906394
         2340           10   1.3789e+10    0.0344455   0.00159865    0.0922657
         2345           10  1.37699e+10    0.0344604   0.00161424    0.0928793
         2350           10  1.37509e+10    0.0357952    0.0016637    0.0948559
         2355           10   1.3732e+10    0.0361351   0.00170075    0.0962036
         2360           10  1.37131e+10    0.0359495   0.00168795    0.0964128
         2365           10  1.36943e+10    0.0353883   0.00168531    0.0969325
         2370           10  1.36755e+10    0.0357378   0.00174123    0.0990532
         2375           10  1.36568e+10    0.0355532   0.00174682    0.0999341
         2380           10  1.36382e+10    0.0358583   0.00176891     0.100608
         2385           10  1.36196e+10    0.0357634   0.00174754    0.0999578
         2390           10  1.36011e+10    0.0363954   0.00181394     0.103031
         2395           10  1.35827e+10    0.0358873   0.00177405     0.101349
         2400           10  1.35643e+10    0.0366486   0.00184263     0.104412
         2405           10   1.3546e+10    0.0365172    0.0018454     0.105035
         2410           10  1.35278e+10    0.0373899   0.00188231     0.106395
         2415           10  1.35096e+10    0.0365332   0.00187989      0.10634
         2420           10  1.34915e+10    0.0375861   0.00190727     0.108036
         2425           10  1.34734e+10     0.037654   0.00195633     0.109679
         2430           10  1.34554e+10    0.0376304   0.00194298     0.109633
         2435           10  1.34375e+10    0.0378482   0.00197944     0.111052
         2440           10  1.34196e+10       0.0375    0.0019702     0.111269
         2445           10  1.34018e+10    0.0378392   0.00202095     0.113413
         2450           10   1.3384e+10    0.0374199   0.00200958     0.113366
         2455           10  1.33663e+10    0.0379397   0.00205123     0.114955
         2460           10  1.33487e+10    0.0378788   0.00206045     0.115998
         2465           10  1.33311e+10    0.0391358   0.00213001     0.118239
         2470           10  1.33136e+10    0.0397725   0.00216204     0.119065
         2475           10  1.32961e+10    0.0395475   0.00217757     0.120586
         2480           10  1.32787e+10     0.039483   0.00215117     0.119752
         2485           10  1.32614e+10    0.0392169   0.00217165     0.120995
         2490           10  1.32441e+10    0.0396101   0.00218215     0.121275
         2495           10  1.32269e+10    0.0393638   0.00220808     0.123042
         2500           10  1.32097e+10    0.0393447    0.0022422     0.124268
         2505           10  1.31926e+10    0.0395719   0.00227497     0.125919
         2510           10  1.31755e+10    0.0395894   0.00227696     0.126466
         2515           10  1.31585e+10    0.0398697   0.00231572     0.128359
         2520           10  1.31416e+10    0.0410363   0.00237978     0.129857
         2525           10  1.31247e+10    0.0420449    0.0024206     0.131331
         2530           10  1.31078e+10    0.0413238   0.00242443      0.13244
         2535           10  1.30911e+10     0.041112   0.00244362      0.13256
         2540           10  1.30743e+10    0.0410898   0.00240674     0.131453
         2545           10  1.30577e+10     0.041399   0.00249027      0.13554
         2550           10   1.3041e+10    0.0412205   0.00246232     0.133978
         2555           10  1.30245e+10    0.0407374   0.00247141     0.135873
         2560           10   1.3008e+10    0.0412616   0.00249162      0.13664
         2565           10  1.29915e+10    0.0416367   0.00256593      0.13934
         2570           10  1.29751e+10    0.0414749   0.00252587     0.138994
         2575           10  1.29587e+10    0.0425535   0.00255292     0.138847
         2580           10  1.29424e+10    0.0436068   0.00271383     0.143735
         2585           10  1.29262e+10     0.044419   0.00267837     0.143883
         2590           10    1.291e+10    0.0439617   0.00273707     0.145497
         2595           10  1.28939e+10    0.0432164   0.00274362     0.146632
         2600           10  1.28778e+10    0.0435603   0.00273208     0.147172
         2605           10  1.28617e+10    0.0435178   0.00276826     0.147887
         2610           10  1.28457e+10     0.043482   0.00276593     0.148207
         2615           10  1.28298e+10    0.0435757   0.00278098     0.149411
         2620           10  1.28139e+10    0.0436419   0.00282025     0.151277
         2625           10   1.2798e+10    0.0436794   0.00281452     0.151244
         2630           10  1.27823e+10    0.0437199   0.00285791      0.15294
         2635           10  1.27665e+10    0.0454738    0.0029202     0.154914
         2640           10  1.27508e+10     0.043883   0.00289207     0.154846
         2645           10  1.27352e+10    0.0454891   0.00299441     0.157758
         2650           10  1.27196e+10    0.0453576   0.00296655     0.157761
         2655           10   1.2704e+10    0.0459784   0.00304746     0.160173
         2660           10  1.26885e+10    0.0467255   0.00309694     0.161648
         2665           10  1.26731e+10    0.0462754   0.00308085     0.161854
         2670           10  1.26577e+10      0.04584   0.00312014     0.163848
         2675           10  1.26423e+10    0.0458041   0.00312349     0.164238
         2680           10   1.2627e+10    0.0460041    0.0031578     0.165363
         2685           10  1.26118e+10    0.0459172   0.00315978     0.166074
         2690           10  1.25965e+10    0.0467944   0.00318596        0.167
         2695           10  1.25814e+10     0.045904   0.00321832     0.168924
         2700           10  1.25662e+10    0.0468768   0.00323116     0.168412
         2705           10  1.25512e+10    0.0460988   0.00325419     0.170974
         2710           10  1.25361e+10    0.0482548    0.0034111     0.174375
         2715           10  1.25212e+10    0.0481875   0.00337923     0.173867
         2720           10  1.25062e+10    0.0485974   0.00344488       0.1762
         2725           10  1.24913e+10    0.0483445   0.00342185     0.175952
         2730           10  1.24765e+10    0.0479993   0.00339877     0.175754
         2735           10  1.24617e+10    0.0485373   0.00346068     0.177735
         2740           10  1.24469e+10    0.0484405   0.00342972     0.177026
         2745           10  1.24322e+10    0.0483777   0.00353752     0.181826
         2750           10  1.24175e+10    0.0480967   0.00352217     0.181936
         2755           10  1.24029e+10    0.0486086   0.00357209     0.182442
         2760           10  1.23883e+10    0.0484165    0.0035564     0.183101
         2765           10  1.23738e+10    0.0498996   0.00363587     0.185502
         2770           10  1.23593e+10    0.0501313   0.00369956     0.187119
         2775           10  1.23448e+10     0.049934   0.00368394     0.187506
         2780           10  1.23304e+10    0.0504198   0.00375954     0.189941
         2785           10  1.23161e+10    0.0501171   0.00376168     0.189763
         2790           10  1.23017e+10     0.051439   0.00385618     0.192709
         2795           10  1.22875e+10    0.0504651   0.00381451     0.192671
         2800           10  1.22732e+10    0.0519564   0.00392398     0.195962
         2805           10   1.2259e+10    0.0513015   0.00387937     0.194124
         2810           10  1.22449e+10    0.0512032   0.00392065     0.195456
         2815           10  1.22307e+10    0.0517358   0.00395933     0.198033
         2820           10  1.22167e+10    0.0514157   0.00399658     0.198379
         2825           10  1.22026e+10    0.0513947   0.00392429     0.196524
         2830           10  1.21886e+10    0.0517599   0.00405638     0.201867
         2835           10  1.21747e+10     0.051534   0.00401934     0.199841
         2840           10  1.21608e+10     0.051238   0.00408133     0.204112
         2845           10  1.21469e+10    0.0534725   0.00418652     0.206013
         2850           10  1.21331e+10    0.0542096   0.00428043     0.207733
         2855           10  1.21193e+10    0.0536799   0.00424725     0.209338
         2860           10  1.21055e+10    0.0535256   0.00419443     0.207273
         2865           10  1.20918e+10     0.054388   0.00429037     0.208646
         2870           10  1.20782e+10    0.0539346   0.00427587     0.211611
         2875           10  1.20645e+10    0.0546483   0.00433285     0.211562
         2880           10  1.20509e+10     0.053525   0.00436446     0.213063
         2885           10  1.20374e+10    0.0533801   0.00433891     0.213475
         2890           10  1.20239e+10    0.0541976   0.00439781     0.214792
         2895           10  1.20104e+10    0.0550924     0.004506     0.217115
         2900           10   1.1997e+10     0.054929   0.00450817     0.217891
         2905           10  1.19835e+10    0.0550382   0.00457671     0.220959
         2910           10  1.19702e+10    0.0551368   0.00455311     0.220368
         2915           10  1.19569e+10    0.0552343   0.00462832     0.222821
         2920           10  1.19436e+10    0.0552671   0.00462325     0.223066
         2925           10  1.19303e+10     0.055363   0.00467479     0.224855
         2930           10  1.19171e+10    0.0555839   0.00467027     0.224923
         2935           10  1.19039e+10    0.0550345   0.00470455     0.226782
         2940           10  1.18908e+10      0.05758   0.00480998     0.227918
         2945           10  1.18777e+10    0.0580706   0.00489425      0.23036
         2950           10  1.18646e+10     0.057796   0.00486477     0.230339
         2955           10  1.18516e+10    0.0577062   0.00489618     0.232579
         2960           10  1.18386e+10     0.057282   0.00493367     0.233962
         2965           10  1.18257e+10    0.0578219   0.00494683     0.233477
         2970           10  1.18127e+10    0.0574317   0.00500616      0.23641
         2975           10  1.17999e+10     0.059016   0.00505636     0.236935
         2980           10   1.1787e+10    0.0592424   0.00513638     0.239667
         2985           10  1.17742e+10    0.0591795   0.00513466      0.23979
         2990           10  1.17614e+10    0.0594059   0.00519088     0.241854
         2995           10  1.17487e+10    0.0593122   0.00514968     0.240666
         3000           10   1.1736e+10    0.0588443   0.00516525     0.242927
         3005           10  1.17233e+10    0.0595997   0.00520502      0.24366
         3010           10  1.17107e+10    0.0589666   0.00523875     0.244815
         3015           10  1.16981e+10    0.0598884   0.00533913     0.247408
         3020           10  1.16855e+10    0.0605005   0.00539637     0.249068
         3025           10   1.1673e+10    0.0599925   0.00540518     0.249878
         3030           10  1.16605e+10    0.0608783   0.00546334      0.25228
         3035           10   1.1648e+10    0.0602789   0.00543964     0.252264
         3040           10  1.16356e+10    0.0614181   0.00549897     0.252503
         3045           10  1.16232e+10      0.06092   0.00547843     0.253494
         3050           10  1.16108e+10     0.063244   0.00569124      0.25774
         3055           10  1.15985e+10    0.0628044   0.00569509     0.257787
         3060           10  1.15862e+10    0.0633745   0.00575365     0.260077
         3065           10  1.15739e+10    0.0631366   0.00576427     0.260412
         3070           10  1.15617e+10    0.0628282   0.00571683     0.259767
         3075           10  1.15495e+10    0.0637446   0.00587727     0.263422
         3080           10  1.15373e+10    0.0632764   0.00577996     0.262575
         3085           10  1.15252e+10    0.0652185   0.00590985     0.264883
         3090           10  1.15131e+10    0.0638179   0.00603141      0.26769
         3095           10   1.1501e+10    0.0638569   0.00592266     0.266247
         3100           10  1.14889e+10     0.064287   0.00612884     0.271749
         3105           10  1.14769e+10    0.0639985   0.00606578     0.269859
         3110           10   1.1465e+10    0.0640668   0.00593283     0.267763
         3115           10   1.1453e+10    0.0631923   0.00617826      0.27539
         3120           10  1.14411e+10     0.064118   0.00608528      0.27113
         3125           10  1.14292e+10     0.064453   0.00618048     0.275738
         3130           10  1.14174e+10    0.0632832   0.00619689     0.276307
         3135           10  1.14056e+10    0.0648244   0.00624374     0.276206
         3140           10  1.13938e+10    0.0637286   0.00629653     0.281038
         3145           10   1.1382e+10    0.0633727   0.00621352     0.278307
         3150           10  1.13703e+10    0.0647447   0.00639828     0.280051
         3155           10  1.13586e+10    0.0638035   0.00633354     0.282811
         3160           10  1.13469e+10    0.0650899   0.00646455     0.283794
         3165           10  1.13353e+10    0.0642418   0.00651632     0.284417
         3170           10  1.13237e+10    0.0648184   0.00656241     0.285489
