0	0
50	1.47255436E+00
100	2.08250428E+00
150	3.88400291E+00
200	4.93168879E+00
250	8.06509570E+00
300	1.13624986E+01
350	1.70291975E+01
400	2.21610781E+01
450	2.94631579E+01
500	3.76611318E+01
550	4.80915740E+01
600	6.12637313E+01
650	7.72915806E+01
700	9.66701442E+01
750	1.17728653E+02
800	1.45980548E+02
850	1.76499062E+02
900	2.15851631E+02
950	2.58405205E+02
1000	3.09982352E+02
1050	3.65042649E+02
1100	4.32676037E+02
1150	5.07201253E+02
1200	5.96887909E+02
1250	6.96758349E+02
1300	8.10945354E+02
1350	9.39491186E+02
1400	1.08632054E+03
1450	1.25423927E+03
1500	1.44187873E+03
1550	1.65665837E+03
1600	1.89215113E+03
1650	2.16076521E+03
1700	2.45671559E+03
1750	2.79276315E+03
1800	3.16317934E+03
1850	3.58281808E+03
1900	4.04410881E+03
1950	4.56126090E+03
2000	5.12888221E+03
2050	5.76188031E+03
2100	6.46139477E+03
2150	7.23526799E+03
2200	8.08756997E+03
2250	9.02414181E+03
2300	1.00568561E+04
2350	1.11890777E+04
2400	1.24405073E+04
2450	1.38077362E+04
2500	1.53084811E+04
2550	1.69417890E+04
2600	1.87344768E+04
2650	2.06873950E+04
2700	2.28262000E+04
2750	2.51505297E+04
2800	2.76855687E+04
2850	3.04378225E+04
2900	3.34331915E+04
2950	3.66849849E+04
3000	4.02175731E+04
3050	4.40484446E+04
3100	4.81939209E+04
3150	5.26834663E+04
3200	5.75357605E+04
3250	6.27851752E+04
3300	6.84485890E+04
3350	7.45723167E+04
3400	8.11701358E+04
3450	8.82890286E+04
3500	9.59464980E+04
3550	1.04199551E+05
3600	1.13071009E+05
3650	1.22617607E+05
3700	1.32867639E+05
3750	1.43875874E+05
3800	1.55690007E+05
3850	1.68356903E+05
3900	1.81944610E+05
3950	1.96500348E+05
4000	2.12092195E+05
4050	2.28763499E+05
4100	2.46607920E+05
4150	2.65674814E+05
4200	2.86066305E+05
4250	3.07832040E+05
4300	3.31080239E+05
4350	3.55870632E+05
4400	3.82319430E+05
4450	4.10507363E+05
4500	4.40551693E+05
4550	4.72552203E+05
4600	5.06613564E+05
4650	5.42864821E+05
4700	5.81408736E+05
4750	6.22407918E+05
4800	6.65963339E+05
4850	7.12255735E+05
4900	7.61402186E+05
4950	8.13584444E+05
5000	8.68944276E+05
5050	9.27677866E+05
5100	9.89934037E+05
5150	1.05594523E+06
5200	1.12587130E+06
5250	1.19994535E+06
5300	1.27836289E+06
5350	1.36136395E+06
5400	1.44918594E+06
5450	1.54207420E+06
5500	1.64030006E+06
5550	1.74411577E+06
5600	1.85382328E+06
5650	1.96968249E+06
5700	2.09205021E+06
5750	2.22121547E+06
5800	2.35754918E+06
5850	2.50136213E+06
5900	2.65304943E+06
5950	2.81296302E+06
6000	2.98154101E+06
6050	3.15918212E+06
6100	3.34633212E+06
6150	3.54342449E+06
6200	3.75092380E+06
6250	3.96934565E+06
6300	4.19918261E+06
6350	4.44098546E+06
6400	4.69529401E+06
6450	4.96268162E+06
6500	5.24375681E+06
6550	5.53919391E+06
6600	5.84954507E+06
6650	6.17555702E+06
6700	6.51789517E+06
6750	6.87734494E+06
6800	7.25460057E+06
6850	7.65047191E+06
6900	8.06580418E+06
6950	8.50146882E+06
7000	8.95826866E+06
7050	9.43722377E+06
7100	9.93928181E+06
7150	1.04652910E+07
7200	1.10164592E+07
7250	1.15937637E+07
7300	1.21983917E+07
7350	1.28314093E+07
7400	1.34940867E+07
7450	1.41875652E+07
7500	1.49132301E+07
7550	1.56723760E+07
7600	1.64664337E+07
7650	1.72967419E+07
7700	1.81648796E+07
7750	1.90722934E+07
7800	2.00206947E+07
7850	2.10116375E+07
7900	2.20468660E+07
7950	2.31282173E+07
8000	2.42573877E+07
8050	2.54364492E+07
8100	2.66672299E+07
8150	2.79519006E+07
8200	2.92924283E+07
8250	3.06911588E+07
8300	3.21501444E+07
8350	3.36719419E+07
8400	3.52588383E+07
8450	3.69134507E+07
8500	3.86381025E+07
8550	4.04357452E+07
8600	4.23091585E+07
8650	4.42609732E+07
8700	4.62943865E+07
8750	4.84122229E+07
8800	5.06176861E+07
8850	5.29142109E+07
8900	5.53051916E+07
8950	5.77935454E+07
9000	6.03835852E+07
9050	6.30788736E+07
9100	6.58830283E+07
9150	6.87996839E+07
9200	7.18339711E+07
9250	7.49892342E+07
9300	7.82696972E+07
9350	8.16808462E+07
9400	8.52263138E+07
9450	8.89107987E+07
9500	9.27405285E+07
9550	9.67192079E+07
9600	1.00852755E+08
9650	1.05146998E+08
9700	1.09606642E+08
9750	1.14237757E+08
9800	1.19046356E+08
9850	1.24038548E+08
9900	1.29220621E+08
9950	1.34599008E+08
10000	1.40180430E+08
10050	1.45972109E+08
10100	1.51980715E+08
10150	1.58213720E+08
10200	1.64678836E+08
10250	1.71383677E+08
10300	1.78336211E+08
10350	1.85544776E+08
10400	1.93018096E+08
10450	2.00764495E+08
10500	2.08792867E+08
10550	2.17113254E+08
10600	2.25734643E+08
10650	2.34666518E+08
10700	2.43920110E+08
10750	2.53504512E+08
10800	2.63431072E+08
10850	2.73711254E+08
10900	2.84354852E+08
10950	2.95375185E+08
11000	3.06783872E+08
11050	3.18592892E+08
11100	3.30814557E+08
11150	3.43462648E+08
11200	3.56550288E+08
11250	3.70090800E+08
11300	3.84099060E+08
11350	3.98588759E+08
11400	4.13575090E+08
11450	4.29075152E+08
11500	4.45102550E+08
11550	4.61674186E+08
11600	4.78806870E+08
11650	4.96519448E+08
11700	5.14825444E+08
11750	5.33747648E+08
11800	5.53300354E+08
11850	5.73505196E+08
11900	5.94379873E+08
11950	6.15947553E+08
12000	6.38226615E+08
12050	6.61241432E+08
12100	6.85005833E+08
12150	7.09553684E+08
12200	7.34898206E+08
12250	7.61069416E+08
12300	7.88083552E+08
12350	8.15976991E+08
12400	8.44764135E+08
12450	8.74474017E+08
12500	9.05139580E+08
12550	9.36781183E+08
12600	9.69429380E+08
12650	1.00311861E+09
12700	1.03787099E+09
12750	1.07371991E+09
12800	1.11069567E+09
12850	1.14883041E+09
12900	1.18815841E+09
12950	1.22871196E+09
13000	1.27052655E+09
13050	1.31363659E+09
13100	1.35807997E+09
13150	1.40389114E+09
13200	1.45111190E+09
13250	1.49977800E+09
13300	1.54993079E+09
13350	1.60161367E+09
13400	1.65486687E+09
13450	1.70973159E+09
13500	1.76625303E+09
13550	1.82447799E+09
13600	1.88445141E+09
13650	1.94622259E+09
13700	2.00983826E+09
13750	2.07534957E+09
13800	2.14280865E+09
13850	2.21226339E+09
13900	2.28377098E+09
13950	2.35738960E+09
14000	2.43316622E+09
14050	2.51116349E+09
14100	2.59144464E+09
14150	2.67405872E+09
14200	2.75908038E+09
14250	2.84656186E+09
14300	2.93657578E+09
14350	3.02918515E+09
14400	3.12445863E+09
14450	3.22246151E+09
14500	3.32327576E+09
14550	3.42695829E+09
14600	3.53359363E+09
14650	3.64325007E+09
14700	3.75601520E+09
14750	3.87195706E+09
14800	3.99117989E+09
14850	4.11373458E+09
14900	4.23972496E+09
14950	4.36924914E+09
15000	4.50235594E+09
15050	4.63919893E+09
15100	4.77979802E+09
15150	4.92430706E+09
15200	5.07280225E+09
15250	5.22539022E+09
15300	5.38216000E+09
15350	5.54320683E+09
15400	5.70866587E+09
15450	5.87862103E+09
15500	6.05319621E+09
15550	6.23252886E+09
15600	6.41669102E+09
15650	6.60579740E+09
15700	6.80001885E+09
15750	6.99945252E+09
15800	7.20419983E+09
15850	7.41442215E+09
15900	7.63024296E+09
15950	7.85185646E+09
16000	8.07928902E+09
16050	8.31275720E+09
16100	8.55236418E+09
16150	8.79829261E+09
16200	9.05066581E+09
16250	9.30961379E+09
16300	9.57536571E+09
16350	9.84808596E+09
16400	1.01278414E+10
16450	1.04148729E+10
16500	1.07093287E+10
16550	1.10113908E+10
16600	1.13212327E+10
16650	1.16390288E+10
16700	1.19649817E+10
16750	1.22992692E+10
