Pressure (atm),Temperature (K),colrel_FactorOne_P3->P4,colrel_FactorOne_P3->P5,colrel_FactorOne_P3->W3,colrel_FactorOne_P4->P5,colrel_FactorOne_P1->P3,colrel_FactorOne_W3->P5,colrel_FactorOne_W3->P4,colrel_FactorOne_W3->P1,colrel_FactorOne_W3->P3,colrel_FactorOne_P5->W3,colrel_FactorOne_P1->W3,colrel_FactorOne_P4->W3,colrel_FactorOne_P1->P4,colrel_FactorOne_P1->P5
0.1,200.0,-1.0730067186706573,-0.0004519272193004922,0.09071879930192968,-0.0004848491015310461,0.37743565290814435,22.38427127131493,0.0001051193296974918,1.0001412744078755,0.0907112728722534,22.38426764468885,1.0001010249457416,9.527861462605016e-05,-0.2471855274450174,0.0002144653505717998
0.1,210.0,-1.1155322224967663,-0.00036702072034803905,0.040551796314336114,-0.00045920304852251406,0.30056091567894877,21.797038664218665,-0.0009867043343420791,1.0130321794351271,0.040501990787208966,21.797077792379717,1.0130477248670813,-0.0010251404363505752,-0.2279095750953127,0.00017501843419599864
0.1,220.0,-1.1423495732652498,-0.000368312124859925,0.036659063770929326,-0.00041492707396972005,0.23758024652932389,21.056829283873796,0.004860999911527071,1.0366653888714668,0.03670094732902198,21.056787688688186,1.0366565903511225,0.004790796677795969,-0.20966347606156382,0.000141253934721449
0.1,230.0,-1.1598665909525765,-0.0003406533001375687,-0.02861623346230113,-0.0003773334366673634,0.1834219352688327,20.948366658191922,-0.007994184260362323,1.0313477515373617,-0.028698727159478347,20.948437437523598,1.0314234264231232,-0.007920177688211618,-0.1925038526038905,0.00012672328306772654
0.1,240.0,-1.1645213371727752,-0.0003061551804865725,-0.007457407269939736,-0.0003594461884904756,0.13931032811812671,20.679709707370055,0.0038529989502565742,1.0597728009406076,-0.0074426697293355736,20.67970873096973,1.0597536307254452,0.0038327756330379012,-0.1760970556308771,0.0001607984766316133
0.1,250.0,-1.1717509754639601,-0.0002863597763773234,0.006742262056630706,-0.0003518142401673425,0.10290438376733653,20.983222704617646,0.008247900175743892,1.0796115612077226,0.006806260038908558,20.983185508397682,1.0795506573766593,0.008175524843638354,-0.16065429634086797,0.00019627124344349074
0.1,260.0,-1.1773223987741261,-0.00027547244889927894,-0.009227915474569597,-0.00033932052564159606,0.07231751953638703,21.601133270865766,0.003643717528006762,1.084920159917704,-0.00921305722371677,21.601130741975354,1.0848991822882739,0.003614258867515712,-0.14618776759545896,0.00021058702841783564
0.1,270.0,-1.1754518631729387,-0.0002626567498236412,-0.029388261778398584,-0.00031630489129271314,0.04683580928437214,21.95030740733293,0.0008051498386234141,1.0891065195206886,-0.02943765379196919,21.950342432643243,1.0891329499425575,0.0008327764091813667,-0.13257605593743335,0.00020728919548284534
0.1,280.0,-1.1665858154310687,-0.00024361822337107424,-0.03301704368152951,-0.0002860551577397773,0.026273656439427452,21.74476140207542,0.00455506140672288,1.1002050310289484,-0.03308816437475145,21.744796499309107,1.1002420381106668,0.004599001906977833,-0.11972613431619683,0.0001969897781183074
0.1,290.0,-1.15413732847548,-0.00022018462083935842,-0.018158992404315694,-0.00025489296116851744,0.010424626006541642,21.04422987211567,0.01305067237541384,1.1173221199399286,-0.018207842368074465,21.044233872568,1.1173367502045175,0.013070449308854953,-0.10762188299703655,0.00018728492260045935
