========================================
ch3oh_B1_Energy_1_34.9759.out
0.1 atm
T,R->W1
350.0,2.59151e-41
360.0,7.92991e-40
370.0,2.02193e-38
380.0,4.35741e-37
390.0,8.03912e-36
400.0,1.28443e-34
410.0,1.79578e-33
420.0,2.21784e-32
430.0,2.44038e-31
440.0,2.41108e-30
450.0,2.15415e-29
460.0,1.7517e-28
470.0,1.3042e-27
480.0,8.93892e-27
490.0,5.66833e-26
500.0,3.34079e-25
510.0,1.83784e-24
520.0,9.47393e-24
530.0,4.59292e-23
540.0,2.10105e-22
550.0,9.0975e-22
560.0,3.73942e-21
570.0,1.46301e-20
580.0,5.46175e-20
590.0,1.95019e-19
600.0,6.67464e-19
610.0,2.19416e-18
620.0,6.94098e-18
630.0,2.11673e-17
640.0,6.23351e-17
650.0,1.77543e-16
660.0,4.89793e-16
670.0,1.3106e-15
680.0,3.40605e-15
690.0,8.60773e-15
700.0,2.11778e-14
800.0,4.89042e-11
900.0,1.93012e-08
1000.0,2.18657e-06
1100.0,9.93142e-05
1200.0,0.00226536
1300.0,0.0303791
1400.0,0.268254
1500.0,1.69601
1600.0,8.17714
1700.0,31.5403
1800.0,101.142
1900.0,277.583
2000.0,668.295
2100.0,1438.22
2200.0,2815.24
2300.0,5072.01
2400.0,8519.05
========================================
ch3oh_B5_Energy_1_34.9759.out
3.0 atm
T,W1->P3
200.0,6.29202e-81
210.0,1.37888e-76
220.0,1.26757e-72
230.0,5.42479e-69
240.0,1.18191e-65
250.0,1.41553e-62
260.0,9.95617e-60
270.0,4.35387e-57
280.0,1.24372e-54
290.0,2.42256e-52
300.0,3.34037e-50
310.0,3.36914e-48
320.0,2.55832e-46
330.0,1.50016e-44
340.0,6.94747e-43
350.0,2.59234e-41
360.0,7.9333e-40
370.0,2.02308e-38
380.0,4.36064e-37
390.0,8.0468e-36
400.0,1.28599e-34
410.0,1.79854e-33
420.0,2.22209e-32
430.0,2.44614e-31
440.0,2.41805e-30
450.0,2.16169e-29
460.0,1.75907e-28
470.0,1.31074e-27
480.0,8.99192e-27
490.0,5.70779e-26
500.0,3.3679e-25
510.0,1.85512e-24
520.0,9.57648e-24
530.0,4.64981e-23
540.0,2.13067e-22
550.0,9.24269e-22
560.0,3.80663e-21
570.0,1.49248e-20
580.0,5.58454e-20
590.0,1.9989e-19
600.0,6.85908e-19
610.0,2.26098e-18
620.0,7.17307e-18
630.0,2.19417e-17
640.0,6.48217e-17
650.0,1.8524e-16
660.0,5.12805e-16
670.0,1.37713e-15
680.0,3.59234e-15
690.0,9.11362e-15
700.0,2.2512e-14
800.0,5.43987e-11
900.0,2.2612e-08
1000.0,2.70373e-06
1100.0,0.000129522
1200.0,0.00310906
1300.0,0.043744
1400.0,0.403959
1500.0,2.6623
1600.0,13.3389
1700.0,53.3276
1800.0,176.749
1900.0,500.316
2000.0,1239.44
2100.0,2739.88
2200.0,5495.96
2300.0,10134.1
2400.0,17388.1
========================================
ch3oh_W1_Energy_1_34.9759.out
0.1 atm
T,W1->P3
200.0,8.09205e-81
210.0,1.75222e-76
220.0,1.5933e-72
230.0,6.75126e-69
240.0,1.45753e-65
250.0,1.73099e-62
260.0,1.20804e-59
270.0,5.24469e-57
280.0,1.48808e-54
290.0,2.88019e-52
300.0,3.94762e-50
310.0,3.95897e-48
320.0,2.98983e-46
330.0,1.74397e-44
340.0,8.03522e-43
350.0,2.98312e-41
360.0,9.08357e-40
370.0,2.30481e-38
380.0,4.94274e-37
390.0,9.07385e-36
400.0,1.44243e-34
410.0,2.00624e-33
420.0,2.46452e-32
430.0,2.6968e-31
440.0,2.64911e-30
450.0,2.35264e-29
460.0,1.90117e-28
470.0,1.40626e-27
480.0,9.57291e-27
490.0,6.02734e-26
500.0,3.5261e-25
510.0,1.92487e-24
520.0,9.84322e-24
530.0,4.7324e-23
540.0,2.14626e-22
550.0,9.2107e-22
560.0,3.75128e-21
570.0,1.45381e-20
580.0,5.37475e-20
590.0,1.90002e-19
600.0,6.43673e-19
610.0,2.09393e-18
620.0,6.55352e-18
630.0,1.97694e-17
640.0,5.75783e-17
650.0,1.62163e-16
660.0,4.42291e-16
670.0,1.16988e-15
680.0,3.00507e-15
690.0,7.50541e-15
700.0,1.82476e-14
800.0,3.72937e-11
900.0,1.30324e-08
1000.0,1.31488e-06
1100.0,5.36386e-05
1200.0,0.00110824
1300.0,0.0135775
1400.0,0.110395
1500.0,0.647471
1600.0,2.91563
1700.0,10.5408
1800.0,31.9127
1900.0,82.8876
2000.0,190.042
2100.0,389.581
2200.0,732.62
2300.0,1266.1
2400.0,2047.15
========================================
ch3oh_W1_Energy_1_34.9759.out
1.0 atm
T,W1->P3
200.0,8.09213e-81
210.0,1.75225e-76
220.0,1.59334e-72
230.0,6.75153e-69
240.0,1.45762e-65
250.0,1.73115e-62
260.0,1.20821e-59
270.0,5.24579e-57
280.0,1.48855e-54
290.0,2.88149e-52
300.0,3.95019e-50
310.0,3.9626e-48
320.0,2.99363e-46
330.0,1.74699e-44
340.0,8.05383e-43
350.0,2.99222e-41
360.0,9.11954e-40
370.0,2.31649e-38
380.0,4.97435e-37
390.0,9.14619e-36
400.0,1.4566e-34
410.0,2.03024e-33
420.0,2.50008e-32
430.0,2.74327e-31
440.0,2.70312e-30
450.0,2.40891e-29
460.0,1.9541e-28
470.0,1.45149e-27
480.0,9.92618e-27
490.0,6.28084e-26
500.0,3.69414e-25
510.0,2.02819e-24
520.0,1.04352e-23
530.0,5.0496e-23
540.0,2.30586e-22
550.0,9.96721e-22
560.0,4.09012e-21
570.0,1.59766e-20
580.0,5.95521e-20
590.0,2.1232e-19
600.0,7.25625e-19
610.0,2.38201e-18
620.0,7.52496e-18
630.0,2.29179e-17
640.0,6.7404e-17
650.0,1.91741e-16
660.0,5.28324e-16
670.0,1.41204e-15
680.0,3.66549e-15
690.0,9.25308e-15
700.0,2.2741e-14
800.0,5.2021e-11
900.0,2.03785e-08
1000.0,2.29462e-06
1100.0,0.000103697
1200.0,0.00235527
1300.0,0.0314701
1400.0,0.277012
1500.0,1.74655
1600.0,8.40036
1700.0,32.3311
1800.0,103.477
1900.0,283.494
2000.0,681.444
2100.0,1464.41
2200.0,2862.76
2300.0,5151.49
2400.0,8643.26
========================================
ch3oh_W1_Energy_1_34.9759.out
3.0 atm
T,W1->P3
200.0,8.09213e-81
210.0,1.75225e-76
220.0,1.59334e-72
230.0,6.75155e-69
240.0,1.45762e-65
250.0,1.73117e-62
260.0,1.20823e-59
270.0,5.24588e-57
280.0,1.48858e-54
290.0,2.88161e-52
300.0,3.95042e-50
310.0,3.96294e-48
320.0,2.994e-46
330.0,1.74728e-44
340.0,8.05573e-43
350.0,2.99318e-41
360.0,9.12348e-40
370.0,2.31781e-38
380.0,4.97807e-37
390.0,9.155e-36
400.0,1.45839e-34
410.0,2.03339e-33
420.0,2.50491e-32
430.0,2.7498e-31
440.0,2.71099e-30
450.0,2.41741e-29
460.0,1.96238e-28
470.0,1.45882e-27
480.0,9.98545e-27
490.0,6.32487e-26
500.0,3.72433e-25
510.0,2.04739e-24
520.0,1.05489e-23
530.0,5.11255e-23
540.0,2.33857e-22
550.0,1.01273e-21
560.0,4.16408e-21
570.0,1.63003e-20
580.0,6.08985e-20
590.0,2.17652e-19
600.0,7.45786e-19
610.0,2.45493e-18
620.0,7.77788e-18
630.0,2.37606e-17
640.0,7.01061e-17
650.0,2.00094e-16
660.0,5.53262e-16
670.0,1.48405e-15
680.0,3.86687e-15
690.0,9.79928e-15
700.0,2.41798e-14
800.0,5.78854e-11
900.0,2.38836e-08
1000.0,2.83853e-06
1100.0,0.000135296
1200.0,0.00323382
1300.0,0.0453329
1400.0,0.417303
1500.0,2.74259
1600.0,13.7074
1700.0,54.6806
1800.0,180.877
1900.0,511.09
2000.0,1264.09
2100.0,2790.28
2200.0,5589.6
2300.0,10294.3
2400.0,17643.4
========================================
ch3oh_B1_Energy_1_34.9759.out
0.1 atm
T,W1->P4
200.0,1.11869e-56
210.0,3.73106e-55
220.0,1.01111e-53
230.0,2.30316e-52
240.0,4.5298e-51
250.0,7.85907e-50
260.0,1.22381e-48
270.0,1.73483e-47
280.0,2.26519e-46
290.0,2.7513e-45
300.0,3.13464e-44
310.0,3.37408e-43
320.0,3.45226e-42
330.0,3.37546e-41
340.0,3.16837e-40
350.0,2.86648e-39
360.0,2.50826e-38
370.0,2.12907e-37
380.0,1.75726e-36
390.0,1.41265e-35
400.0,1.10685e-34
410.0,8.44852e-34
420.0,6.27078e-33
430.0,4.51241e-32
440.0,3.13611e-31
450.0,2.09655e-30
460.0,1.34303e-29
470.0,8.21759e-29
480.0,4.79116e-28
490.0,2.65772e-27
500.0,1.40156e-26
510.0,7.0261e-26
520.0,3.34963e-25
530.0,1.51995e-24
540.0,6.57184e-24
550.0,2.7111e-23
560.0,1.06866e-22
570.0,4.03118e-22
580.0,1.45744e-21
590.0,5.05828e-21
600.0,1.68794e-20
610.0,5.42385e-20
620.0,1.6807e-19
630.0,5.02968e-19
640.0,1.45569e-18
650.0,4.07987e-18
660.0,1.10871e-17
670.0,2.92493e-17
680.0,7.50042e-17
690.0,1.87152e-16
700.0,4.54879e-16
800.0,9.46133e-13
900.0,3.4101e-10
1000.0,3.55017e-08
1100.0,1.49052e-06
1200.0,3.1597e-05
1300.0,0.000396045
1400.0,0.00328653
1500.0,0.0196309
1600.0,0.08988
1700.0,0.329897
1800.0,1.0128
1900.0,2.66453
2000.0,6.1819
2100.0,12.8182
2200.0,24.356
2300.0,42.5064
2400.0,69.3539
========================================
ch3oh_B1_Energy_1_34.9759.out
1.0 atm
T,W1->P4
200.0,1.11869e-56
210.0,3.73106e-55
220.0,1.01111e-53
230.0,2.30316e-52
240.0,4.5298e-51
250.0,7.85907e-50
260.0,1.22381e-48
270.0,1.73483e-47
280.0,2.26519e-46
290.0,2.7513e-45
300.0,3.13464e-44
310.0,3.37408e-43
320.0,3.45226e-42
330.0,3.37546e-41
340.0,3.16837e-40
350.0,2.86648e-39
360.0,2.50827e-38
370.0,2.1291e-37
380.0,1.75734e-36
390.0,1.41283e-35
400.0,1.10722e-34
410.0,8.45479e-34
420.0,6.28017e-33
430.0,4.52482e-32
440.0,3.15069e-31
450.0,2.1119e-30
460.0,1.35762e-29
470.0,8.34344e-29
480.0,4.89037e-28
490.0,2.72955e-27
500.0,1.44959e-26
510.0,7.32388e-26
520.0,3.52163e-25
530.0,1.61284e-24
540.0,7.04274e-24
550.0,2.93595e-23
560.0,1.17009e-22
570.0,4.46478e-22
580.0,1.63358e-21
590.0,5.73996e-21
600.0,1.93985e-20
610.0,6.31482e-20
620.0,1.98295e-19
630.0,6.01503e-19
640.0,1.76496e-18
650.0,5.01605e-18
660.0,1.38248e-17
670.0,3.69958e-17
680.0,9.62397e-17
690.0,2.4363e-16
700.0,6.00804e-16
800.0,1.44564e-12
900.0,5.9915e-10
1000.0,7.09643e-08
1100.0,3.34888e-06
1200.0,7.89176e-05
1300.0,0.00108822
1400.0,0.00984412
1500.0,0.063566
1600.0,0.312258
1700.0,1.22479
1800.0,3.9874
1900.0,11.0948
2000.0,27.0512
2100.0,58.9048
2200.0,116.553
2300.0,212.136
2400.0,359.699
========================================
ch3oh_B1_Energy_1_34.9759.out
3.0 atm
T,W1->P4
200.0,1.11869e-56
210.0,3.73106e-55
220.0,1.01111e-53
230.0,2.30316e-52
240.0,4.5298e-51
250.0,7.85907e-50
260.0,1.22381e-48
270.0,1.73483e-47
280.0,2.26519e-46
290.0,2.7513e-45
300.0,3.13464e-44
310.0,3.37408e-43
320.0,3.45226e-42
330.0,3.37546e-41
340.0,3.16837e-40
350.0,2.86648e-39
360.0,2.50827e-38
370.0,2.1291e-37
380.0,1.75735e-36
390.0,1.41286e-35
400.0,1.10726e-34
410.0,8.45565e-34
420.0,6.28152e-33
430.0,4.52667e-32
440.0,3.15296e-31
450.0,2.11437e-30
460.0,1.36006e-29
470.0,8.3653e-29
480.0,4.90825e-28
490.0,2.74297e-27
500.0,1.45889e-26
510.0,7.38365e-26
520.0,3.55738e-25
530.0,1.63282e-24
540.0,7.14754e-24
550.0,2.98768e-23
560.0,1.19421e-22
570.0,4.57121e-22
580.0,1.6782e-21
590.0,5.91809e-21
600.0,2.0077e-20
610.0,6.56207e-20
620.0,2.06932e-19
630.0,6.30481e-19
640.0,1.8585e-18
650.0,5.30711e-18
660.0,1.46993e-17
670.0,3.95367e-17
680.0,1.03388e-16
690.0,2.63132e-16
700.0,6.52465e-16
800.0,1.66692e-12
900.0,7.36726e-10
1000.0,9.30139e-08
1100.0,4.66504e-06
1200.0,0.000116369
1300.0,0.00169122
1400.0,0.0160561
1500.0,0.108377
1600.0,0.554471
1700.0,2.25819
1800.0,7.60944
1900.0,21.8638
2000.0,54.906
2100.0,122.904
2200.0,249.381
2300.0,464.801
2400.0,805.473
========================================
ch3oh_B5_Energy_1_34.9759.out
0.1 atm
T,W1->P4
200.0,8.69837e-57
210.0,2.93604e-55
220.0,8.04374e-54
230.0,1.85056e-52
240.0,3.67297e-51
250.0,6.42617e-50
260.0,1.00846e-48
270.0,1.43984e-47
280.0,1.89257e-46
290.0,2.313e-45
300.0,2.65057e-44
310.0,2.86851e-43
320.0,2.9499e-42
330.0,2.89805e-41
340.0,2.73249e-40
350.0,2.4826e-39
360.0,2.18105e-38
370.0,1.85833e-37
380.0,1.53929e-36
390.0,1.24162e-35
400.0,9.75961e-35
410.0,7.47195e-34
420.0,5.56164e-33
430.0,4.01268e-32
440.0,2.79562e-31
450.0,1.87312e-30
460.0,1.20237e-29
470.0,7.37068e-29
480.0,4.30468e-28
490.0,2.39153e-27
500.0,1.26294e-26
510.0,6.33915e-26
520.0,3.02557e-25
530.0,1.37431e-24
540.0,5.94763e-24
550.0,2.45564e-23
560.0,9.68697e-23
570.0,3.65658e-22
580.0,1.32282e-21
590.0,4.59363e-21
600.0,1.53365e-20
610.0,4.93028e-20
620.0,1.52837e-19
630.0,4.57546e-19
640.0,1.32466e-18
650.0,3.71371e-18
660.0,1.00946e-17
670.0,2.66372e-17
680.0,6.83197e-17
690.0,1.70503e-16
700.0,4.14476e-16
800.0,8.62688e-13
900.0,3.1087e-10
1000.0,3.23465e-08
1100.0,1.35715e-06
1200.0,2.87504e-05
1300.0,0.000360137
1400.0,0.00298674
1500.0,0.0178319
1600.0,0.0816078
1700.0,0.299413
1800.0,0.91889
1900.0,2.41695
2000.0,5.60614
2100.0,11.6223
2200.0,22.0774
2300.0,38.5409
2400.0,62.8794
========================================
ch3oh_B5_Energy_1_34.9759.out
1.0 atm
T,W1->P4
200.0,8.69837e-57
210.0,2.93604e-55
220.0,8.04374e-54
230.0,1.85056e-52
240.0,3.67297e-51
250.0,6.42617e-50
260.0,1.00846e-48
270.0,1.43984e-47
280.0,1.89257e-46
290.0,2.313e-45
300.0,2.65057e-44
310.0,2.86851e-43
320.0,2.9499e-42
330.0,2.89805e-41
340.0,2.73249e-40
350.0,2.4826e-39
360.0,2.18105e-38
370.0,1.85836e-37
380.0,1.53937e-36
390.0,1.2418e-35
400.0,9.76318e-35
410.0,7.47807e-34
420.0,5.57081e-33
430.0,4.02479e-32
440.0,2.80983e-31
450.0,1.88806e-30
460.0,1.21655e-29
470.0,7.49293e-29
480.0,4.40095e-28
490.0,2.46117e-27
500.0,1.30945e-26
510.0,6.62728e-26
520.0,3.19184e-25
530.0,1.46403e-24
540.0,6.40207e-24
550.0,2.67245e-23
560.0,1.06642e-22
570.0,4.07399e-22
580.0,1.49225e-21
590.0,5.2488e-21
600.0,1.77559e-20
610.0,5.78535e-20
620.0,1.81824e-19
630.0,5.51979e-19
640.0,1.62085e-18
650.0,4.60971e-18
660.0,1.27132e-17
670.0,3.40417e-17
680.0,8.86054e-17
690.0,2.24423e-16
700.0,5.53711e-16
800.0,1.33687e-12
900.0,5.54941e-10
1000.0,6.57677e-08
1100.0,3.10393e-06
1200.0,7.31322e-05
1300.0,0.00100816
1400.0,0.00911656
1500.0,0.0588483
1600.0,0.288989
1700.0,1.13312
1800.0,3.68794
1900.0,10.2593
2000.0,25.0077
2100.0,54.4437
2200.0,107.71
2300.0,196.028
2400.0,332.347
========================================
ch3oh_B5_Energy_1_34.9759.out
3.0 atm
T,W1->P4
200.0,8.69837e-57
210.0,2.93604e-55
220.0,8.04374e-54
230.0,1.85056e-52
240.0,3.67297e-51
250.0,6.42617e-50
260.0,1.00846e-48
270.0,1.43984e-47
280.0,1.89257e-46
290.0,2.313e-45
300.0,2.65057e-44
310.0,2.86851e-43
320.0,2.9499e-42
330.0,2.89805e-41
340.0,2.73249e-40
350.0,2.4826e-39
360.0,2.18106e-38
370.0,1.85836e-37
380.0,1.53938e-36
390.0,1.24183e-35
400.0,9.76367e-35
410.0,7.47893e-34
420.0,5.57215e-33
430.0,4.02662e-32
440.0,2.81206e-31
450.0,1.89051e-30
460.0,1.21896e-29
470.0,7.51449e-29
480.0,4.41857e-28
490.0,2.47438e-27
500.0,1.31861e-26
510.0,6.68602e-26
520.0,3.22694e-25
530.0,1.48363e-24
540.0,6.5048e-24
550.0,2.72312e-23
560.0,1.09002e-22
570.0,4.17807e-22
580.0,1.53585e-21
590.0,5.42272e-21
600.0,1.84179e-20
610.0,6.0264e-20
620.0,1.90238e-19
630.0,5.8019e-19
640.0,1.71185e-18
650.0,4.89268e-18
660.0,1.35628e-17
670.0,3.65087e-17
680.0,9.55413e-17
690.0,2.43334e-16
700.0,6.03777e-16
800.0,1.55015e-12
900.0,6.86959e-10
1000.0,8.685e-08
1100.0,4.35862e-06
1200.0,0.000108746
1300.0,0.00158038
1400.0,0.0150009
1500.0,0.101231
1600.0,0.517782
1700.0,2.10815
1800.0,7.10209
1900.0,20.4014
2000.0,51.2209
2100.0,114.63
2200.0,232.553
2300.0,433.379
2400.0,750.924
========================================
ch3oh_W1_Energy_1_34.9759.out
0.1 atm
T,W1->P4
200.0,1.43874e-56
210.0,4.74135e-55
220.0,1.27098e-53
230.0,2.86645e-52
240.0,5.5865e-51
250.0,9.61146e-50
260.0,1.48515e-48
270.0,2.09026e-47
280.0,2.71117e-46
290.0,3.27264e-45
300.0,3.70712e-44
310.0,3.96875e-43
320.0,4.04017e-42
330.0,3.9315e-41
340.0,3.67379e-40
350.0,3.30971e-39
360.0,2.88456e-38
370.0,2.43925e-37
380.0,2.00608e-36
390.0,1.6072e-35
400.0,1.25521e-34
410.0,9.55134e-34
420.0,7.06832e-33
430.0,5.07179e-32
440.0,3.51514e-31
450.0,2.34363e-30
460.0,1.49738e-29
470.0,9.13861e-29
480.0,5.31485e-28
490.0,2.94102e-27
500.0,1.54725e-26
510.0,7.73836e-26
520.0,3.68077e-25
530.0,1.66647e-24
540.0,7.18959e-24
550.0,2.95959e-23
560.0,1.16417e-22
570.0,4.38249e-22
580.0,1.58129e-21
590.0,5.47742e-21
600.0,1.82432e-20
610.0,5.85113e-20
620.0,1.80979e-19
630.0,5.40633e-19
640.0,1.56197e-18
650.0,4.3703e-18
660.0,1.18566e-17
670.0,3.12283e-17
680.0,7.99514e-17
690.0,1.99185e-16
700.0,4.83387e-16
800.0,9.91876e-13
900.0,3.5357e-10
1000.0,3.64759e-08
1100.0,1.51979e-06
1200.0,3.201e-05
1300.0,0.000399004
1400.0,0.00329513
1500.0,0.0196007
1600.0,0.0894118
1700.0,0.327092
1800.0,1.00123
1900.0,2.6273
2000.0,6.08108
2100.0,12.582
2200.0,23.8582
2300.0,41.5809
2400.0,67.7364
========================================
ch3oh_W1_Energy_1_34.9759.out
1.0 atm
T,W1->P4
200.0,1.43874e-56
210.0,4.74135e-55
220.0,1.27098e-53
230.0,2.86645e-52
240.0,5.5865e-51
250.0,9.61146e-50
260.0,1.48515e-48
270.0,2.09026e-47
280.0,2.71117e-46
290.0,3.27264e-45
300.0,3.70712e-44
310.0,3.96875e-43
320.0,4.04017e-42
330.0,3.9315e-41
340.0,3.67379e-40
350.0,3.30972e-39
360.0,2.88457e-38
370.0,2.43928e-37
380.0,2.00617e-36
390.0,1.60742e-35
400.0,1.25564e-34
410.0,9.55877e-34
420.0,7.07941e-33
430.0,5.08638e-32
440.0,3.5322e-31
450.0,2.36151e-30
460.0,1.51431e-29
470.0,9.28409e-29
480.0,5.42911e-28
490.0,3.02344e-27
500.0,1.60217e-26
510.0,8.07769e-26
520.0,3.87612e-25
530.0,1.77164e-24
540.0,7.72113e-24
550.0,3.21265e-23
560.0,1.278e-22
570.0,4.86772e-22
580.0,1.77787e-21
590.0,6.2362e-21
600.0,2.10401e-20
610.0,6.83792e-20
620.0,2.14375e-19
630.0,6.49252e-19
640.0,1.90212e-18
650.0,5.39768e-18
660.0,1.48545e-17
670.0,3.96936e-17
680.0,1.0311e-16
690.0,2.60658e-16
700.0,6.41911e-16
800.0,1.52552e-12
900.0,6.25733e-10
1000.0,7.34676e-08
1100.0,3.44131e-06
1200.0,8.05782e-05
1300.0,0.001105
1400.0,0.00994758
1500.0,0.0639633
1600.0,0.313038
1700.0,1.2237
1800.0,3.97198
1900.0,11.0224
2000.0,26.8085
2100.0,58.2467
2200.0,115.022
2300.0,208.984
2400.0,353.768
========================================
ch3oh_W1_Energy_1_34.9759.out
3.0 atm
T,W1->P4
200.0,1.43874e-56
210.0,4.74135e-55
220.0,1.27098e-53
230.0,2.86645e-52
240.0,5.5865e-51
250.0,9.61146e-50
260.0,1.48515e-48
270.0,2.09026e-47
280.0,2.71117e-46
290.0,3.27264e-45
300.0,3.70712e-44
310.0,3.96875e-43
320.0,4.04017e-42
330.0,3.9315e-41
340.0,3.67379e-40
350.0,3.30972e-39
360.0,2.88457e-38
370.0,2.43929e-37
380.0,2.00618e-36
390.0,1.60744e-35
400.0,1.2557e-34
410.0,9.55981e-34
420.0,7.08102e-33
430.0,5.08858e-32
440.0,3.53488e-31
450.0,2.36443e-30
460.0,1.51717e-29
470.0,9.30968e-29
480.0,5.44996e-28
490.0,3.03904e-27
500.0,1.61295e-26
510.0,8.14668e-26
520.0,3.91725e-25
530.0,1.79456e-24
540.0,7.84094e-24
550.0,3.27161e-23
560.0,1.3054e-22
570.0,4.98833e-22
580.0,1.8283e-21
590.0,6.43695e-21
600.0,2.18028e-20
610.0,7.11513e-20
620.0,2.24035e-19
630.0,6.81584e-19
640.0,2.00624e-18
650.0,5.72094e-18
660.0,1.58236e-17
670.0,4.25032e-17
680.0,1.10998e-16
690.0,2.82133e-16
700.0,6.98688e-16
800.0,1.76449e-12
900.0,7.72262e-10
1000.0,9.66888e-08
1100.0,4.81457e-06
1200.0,0.000119351
1300.0,0.00172514
1400.0,0.0162997
1500.0,0.109558
1600.0,0.558419
1700.0,2.26659
1800.0,7.61481
1900.0,21.82
2000.0,54.6597
2100.0,122.076
2200.0,247.198
2300.0,459.887
2400.0,795.616
========================================
ch3oh_B1_Energy_1_34.9759.out
0.1 atm
T,W1->P5
200.0,4.2762e-90
210.0,3.64756e-85
220.0,1.09982e-80
230.0,1.35662e-76
240.0,7.62605e-73
250.0,2.13565e-69
260.0,3.25962e-66
270.0,2.85717e-63
280.0,1.54746e-60
290.0,5.48923e-58
300.0,1.28782e-55
310.0,2.15493e-53
320.0,2.61627e-51
330.0,2.33738e-49
340.0,1.611e-47
350.0,8.68402e-46
360.0,3.76246e-44
370.0,1.32261e-42
380.0,3.90345e-41
390.0,9.51235e-40
400.0,1.98796e-38
410.0,3.57508e-37
420.0,5.54774e-36
430.0,7.59399e-35
440.0,9.24198e-34
450.0,1.00493e-32
460.0,9.89293e-32
470.0,8.76748e-31
480.0,7.10165e-30
490.0,5.26209e-29
500.0,3.59394e-28
510.0,2.27375e-27
520.0,1.33782e-26
530.0,7.34687e-26
540.0,3.77829e-25
550.0,1.82514e-24
560.0,8.33619e-24
570.0,3.60793e-23
580.0,1.48086e-22
590.0,5.80118e-22
600.0,2.17859e-21
610.0,7.81977e-21
620.0,2.67365e-20
630.0,8.77182e-20
640.0,2.77333e-19
650.0,8.44923e-19
660.0,2.5142e-18
670.0,7.15417e-18
680.0,1.97434e-17
690.0,5.27821e-17
700.0,1.37574e-16
800.0,4.95334e-13
900.0,2.70102e-10
1000.0,3.83008e-08
1100.0,2.07875e-06
1200.0,5.45269e-05
1300.0,0.00081813
1400.0,0.00798294
1500.0,0.0552247
1600.0,0.28491
1700.0,1.18699
1800.0,4.02492
1900.0,11.6933
2000.0,29.9924
2100.0,67.3368
2200.0,137.681
2300.0,261.499
2400.0,460.803
========================================
ch3oh_B1_Energy_1_34.9759.out
1.0 atm
T,W1->P5
200.0,7.34555e-90
210.0,6.48316e-85
220.0,2.02766e-80
230.0,2.59291e-76
240.0,1.51138e-72
250.0,4.39685e-69
260.0,6.96103e-66
270.0,6.3527e-63
280.0,3.57697e-60
290.0,1.31266e-57
300.0,3.21175e-55
310.0,5.56788e-53
320.0,6.99643e-51
330.0,6.50912e-49
340.0,4.6567e-47
350.0,2.60741e-45
360.0,1.16983e-43
370.0,4.26517e-42
380.0,1.29533e-40
390.0,3.27471e-39
400.0,7.06603e-38
410.0,1.31146e-36
420.0,2.10936e-35
430.0,2.98395e-34
440.0,3.74436e-33
450.0,4.19537e-32
460.0,4.23778e-31
470.0,3.86685e-30
480.0,3.21768e-29
490.0,2.45157e-28
500.0,1.72044e-27
510.0,1.11769e-26
520.0,6.75027e-26
530.0,3.80484e-25
540.0,2.00822e-24
550.0,9.96127e-24
560.0,4.66556e-23
570.0,2.0686e-22
580.0,8.70037e-22
590.0,3.48397e-21
600.0,1.33261e-20
610.0,4.87209e-20
620.0,1.70326e-19
630.0,5.71661e-19
640.0,1.84619e-18
650.0,5.74454e-18
660.0,1.72996e-17
670.0,5.02363e-17
680.0,1.41281e-16
690.0,3.8505e-16
700.0,1.01937e-15
800.0,4.30247e-12
900.0,2.63448e-09
1000.0,4.14708e-07
1100.0,2.44043e-05
1200.0,0.000686272
1300.0,0.0109452
1400.0,0.111997
1500.0,0.804822
1600.0,4.33253
1700.0,18.4871
1800.0,64.717
1900.0,192.688
2000.0,500.101
2100.0,1150.86
2200.0,2396.28
2300.0,4584.86
2400.0,8143.56
========================================
ch3oh_B1_Energy_1_34.9759.out
3.0 atm
T,W1->P5
200.0,7.72967e-90
210.0,6.85438e-85
220.0,2.15504e-80
230.0,2.77104e-76
240.0,1.6247e-72
250.0,4.75684e-69
260.0,7.581e-66
270.0,6.96971e-63
280.0,3.95444e-60
290.0,1.46203e-57
300.0,3.60869e-55
310.0,6.30862e-53
320.0,7.99599e-51
330.0,7.51176e-49
340.0,5.42646e-47
350.0,3.0693e-45
360.0,1.39108e-43
370.0,5.12586e-42
380.0,1.57225e-40
390.0,4.01964e-39
400.0,8.76816e-38
410.0,1.64546e-36
420.0,2.67808e-35
430.0,3.83299e-34
440.0,4.86553e-33
450.0,5.51532e-32
460.0,5.63417e-31
470.0,5.20197e-30
480.0,4.37943e-29
490.0,3.37642e-28
500.0,2.39774e-27
510.0,1.57617e-26
520.0,9.63241e-26
530.0,5.494e-25
540.0,2.93452e-24
550.0,1.47321e-23
560.0,6.98186e-23
570.0,3.13174e-22
580.0,1.33263e-21
590.0,5.39738e-21
600.0,2.08696e-20
610.0,7.71281e-20
620.0,2.72704e-19
630.0,9.25621e-19
640.0,3.02239e-18
650.0,9.50785e-18
660.0,2.89159e-17
670.0,8.48691e-17
680.0,2.41184e-16
690.0,6.64235e-16
700.0,1.77625e-15
800.0,8.24513e-12
900.0,5.47621e-09
1000.0,9.26293e-07
1100.0,5.79849e-05
1200.0,0.00172114
1300.0,0.0287866
1400.0,0.30707
1500.0,2.28831
1600.0,12.7385
1700.0,55.9211
1800.0,201.13
1900.0,613.117
2000.0,1624.42
2100.0,3814.66
2200.0,8086.98
2300.0,15709.5
2400.0,28286.6
========================================
