0	0
50	2.358431662E+03
100	7.084640790E+03
150	1.358036322E+04
200	2.247040437E+04
250	3.399541101E+04
300	4.810976259E+04
350	6.569439958E+04
400	8.552072941E+04
450	1.082441484E+05
500	1.348317797E+05
550	1.635341246E+05
600	1.963565982E+05
650	2.316810863E+05
700	2.718278729E+05
750	3.144858262E+05
800	3.621543436E+05
850	4.141925560E+05
900	4.686768427E+05
950	5.279455638E+05
1000	5.931208283E+05
1050	6.624840121E+05
1100	7.331455705E+05
1150	8.115371883E+05
1200	8.960294593E+05
1250	9.886107558E+05
1300	1.086973172E+06
1350	1.190260333E+06
1400	1.303266181E+06
1450	1.427628018E+06
1500	1.559721157E+06
1550	1.701581111E+06
1600	1.853469810E+06
1650	2.017215990E+06
1700	2.190687407E+06
1750	2.374369986E+06
1800	2.575396223E+06
1850	2.786724022E+06
1900	3.012783197E+06
1950	3.251061622E+06
2000	3.499842731E+06
2050	3.757968494E+06
2100	4.030464434E+06
2150	4.318834039E+06
2200	4.622294379E+06
2250	4.943799963E+06
2300	5.284187007E+06
2350	5.638809300E+06
2400	6.009633556E+06
2450	6.394704652E+06
2500	6.799231674E+06
2550	7.227020050E+06
2600	7.676859370E+06
2650	8.148375680E+06
2700	8.634627819E+06
2750	9.143663664E+06
2800	9.670005679E+06
2850	1.022230829E+07
2900	1.080992419E+07
2950	1.141926560E+07
3000	1.205632633E+07
3050	1.272362583E+07
3100	1.341479091E+07
3150	1.413074347E+07
3200	1.487812431E+07
3250	1.565517959E+07
3300	1.645961736E+07
3350	1.729983910E+07
3400	1.817554634E+07
3450	1.908274075E+07
3500	2.002149836E+07
3550	2.098751555E+07
3600	2.199054868E+07
3650	2.303369676E+07
3700	2.412476421E+07
3750	2.525926445E+07
3800	2.643071575E+07
3850	2.764621414E+07
3900	2.888821318E+07
3950	3.017413887E+07
4000	3.152169492E+07
4050	3.291928290E+07
4100	3.436857756E+07
4150	3.587119472E+07
4200	3.742052366E+07
4250	3.901346308E+07
4300	4.066339904E+07
4350	4.236172778E+07
4400	4.411266198E+07
4450	4.592826300E+07
4500	4.781108886E+07
4550	4.975228951E+07
4600	5.175707743E+07
4650	5.382620292E+07
4700	5.595712993E+07
4750	5.815661555E+07
4800	6.043757602E+07
4850	6.279304023E+07
4900	6.519968981E+07
4950	6.767752002E+07
5000	7.020519580E+07
5050	7.281034049E+07
5100	7.551332084E+07
5150	7.831097550E+07
5200	8.119498152E+07
5250	8.416992658E+07
5300	8.723096381E+07
5350	9.036534119E+07
5400	9.359399869E+07
5450	9.692444498E+07
5500	1.003484089E+08
5550	1.038651316E+08
5600	1.074839635E+08
5650	1.111952697E+08
5700	1.150067418E+08
5750	1.189276308E+08
5800	1.229483377E+08
5850	1.270847698E+08
5900	1.313499269E+08
5950	1.357281691E+08
6000	1.402072050E+08
6050	1.448052591E+08
6100	1.495017670E+08
6150	1.543177325E+08
6200	1.592824909E+08
6250	1.643961583E+08
6300	1.696424919E+08
6350	1.750084454E+08
6400	1.804925998E+08
6450	1.860924203E+08
6500	1.918389963E+08
6550	1.977564876E+08
6600	2.038214312E+08
6650	2.100398459E+08
6700	2.164234445E+08
6750	2.229517144E+08
6800	2.296356372E+08
6850	2.364971980E+08
6900	2.435194370E+08
6950	2.507137326E+08
7000	2.580870769E+08
7050	2.656273940E+08
7100	2.733251277E+08
7150	2.812020120E+08
7200	2.892342698E+08
7250	2.974487865E+08
7300	3.058740856E+08
7350	3.145073993E+08
7400	3.233374141E+08
7450	3.323554809E+08
7500	3.415747121E+08
7550	3.509599039E+08
7600	3.605600028E+08
7650	3.704141931E+08
7700	3.804958903E+08
7750	3.907871828E+08
7800	4.013078997E+08
7850	4.120311644E+08
7900	4.229824303E+08
7950	4.341932026E+08
8000	4.456434797E+08
8050	4.573485211E+08
8100	4.693233598E+08
8150	4.815569625E+08
8200	4.940310887E+08
8250	5.067711398E+08
8300	5.197739341E+08
8350	5.330393640E+08
8400	5.465879116E+08
8450	5.604243405E+08
8500	5.745235676E+08
8550	5.888861706E+08
8600	6.035432785E+08
8650	6.184453874E+08
8700	6.336581507E+08
8750	6.492172416E+08
8800	6.650915262E+08
8850	6.812794834E+08
8900	6.977984736E+08
8950	7.146247050E+08
9000	7.317650155E+08
9050	7.492736832E+08
9100	7.671364223E+08
9150	7.853579870E+08
9200	8.039271935E+08
9250	8.228406399E+08
9300	8.420896655E+08
9350	8.617036220E+08
9400	8.817087541E+08
9450	9.020807549E+08
9500	9.228584802E+08
9550	9.440529385E+08
9600	9.656174386E+08
