0	0
50	1.951049393E+04
100	3.394983325E+04
150	5.535302506E+04
200	8.551916800E+04
250	1.261529861E+05
300	1.790871187E+05
350	2.459496903E+05
400	3.281440371E+05
450	4.263240932E+05
500	5.408762964E+05
550	6.692237098E+05
600	8.128514481E+05
650	9.729868997E+05
700	1.150549386E+06
750	1.346446355E+06
800	1.559514514E+06
850	1.787249331E+06
900	2.032225489E+06
950	2.296141654E+06
1000	2.579508432E+06
1050	2.883082886E+06
1100	3.208234411E+06
1150	3.555033208E+06
1200	3.924336052E+06
1250	4.316413282E+06
1300	4.732135802E+06
1350	5.171645330E+06
1400	5.635837050E+06
1450	6.125481311E+06
1500	6.641254294E+06
1550	7.183794972E+06
1600	7.743796704E+06
1650	8.324138284E+06
1700	8.931397556E+06
1750	9.560992355E+06
1800	1.021084470E+07
1850	1.088760364E+07
1900	1.159236350E+07
1950	1.232495331E+07
2000	1.308608204E+07
2050	1.387348333E+07
2100	1.468874741E+07
2150	1.552857229E+07
2200	1.639794545E+07
2250	1.729771967E+07
2300	1.822833827E+07
2350	1.919066149E+07
2400	2.018521070E+07
2450	2.121241019E+07
2500	2.227282788E+07
2550	2.336702773E+07
2600	2.449553143E+07
2650	2.565927779E+07
2700	2.685881208E+07
2750	2.809393117E+07
2800	2.936221724E+07
2850	3.066766690E+07
2900	3.201088716E+07
2950	3.339218398E+07
3000	3.481189964E+07
3050	3.627055167E+07
3100	3.776860961E+07
3150	3.930673015E+07
3200	4.088566527E+07
3250	4.250577852E+07
3300	4.416762919E+07
3350	4.587179634E+07
3400	4.761890157E+07
3450	4.940940632E+07
3500	5.124372575E+07
3550	5.312224586E+07
3600	5.504536162E+07
3650	5.701411567E+07
3700	5.903015924E+07
3750	6.112607973E+07
3800	6.326101541E+07
3850	6.545618304E+07
3900	6.771714227E+07
3950	7.004730701E+07
4000	7.245009027E+07
4050	7.492954082E+07
4100	7.748903324E+07
4150	8.013101569E+07
4200	8.285661420E+07
4250	8.566300777E+07
4300	8.855097113E+07
4350	9.152365948E+07
4400	9.458345810E+07
4450	9.773247176E+07
4500	1.009701712E+08
4550	1.042925148E+08
4600	1.077021312E+08
4650	1.112031483E+08
4700	1.147973369E+08
4750	1.184864379E+08
4800	1.222730665E+08
4850	1.261583219E+08
4900	1.301435358E+08
4950	1.342300084E+08
5000	1.384191936E+08
5050	1.427120270E+08
5100	1.471101397E+08
5150	1.516152117E+08
5200	1.562289992E+08
5250	1.609525457E+08
5300	1.657739302E+08
5350	1.706686053E+08
5400	1.755667614E+08
5450	1.805527182E+08
5500	1.856312816E+08
5550	1.908141447E+08
5600	1.961070911E+08
5650	2.015105989E+08
5700	2.070256056E+08
5750	2.126419117E+08
5800	2.183563502E+08
5850	2.241753303E+08
5900	2.301044883E+08
5950	2.361477467E+08
6000	2.423045124E+08
6050	2.485370652E+08
6100	2.548879782E+08
6150	2.613581587E+08
6200	2.679490981E+08
6250	2.746617191E+08
6300	2.814972843E+08
6350	2.884575770E+08
6400	2.955443339E+08
6450	3.027573066E+08
6500	3.100933569E+08
6550	3.175567177E+08
6600	3.251509417E+08
6650	3.328769679E+08
6700	3.407353375E+08
6750	3.487275371E+08
6800	3.568539551E+08
6850	3.651162220E+08
6900	3.735160397E+08
6950	3.820541442E+08
7000	3.907316529E+08
7050	3.995500271E+08
7100	4.085100540E+08
7150	4.176134721E+08
7200	4.268608235E+08
7250	4.362532236E+08
7300	4.457907480E+08
7350	4.554761645E+08
7400	4.653120506E+08
7450	4.753399281E+08
7500	4.855101585E+08
7550	4.958494410E+08
7600	5.063666262E+08
7650	5.170674918E+08
7700	5.279301261E+08
7750	5.389874125E+08
7800	5.502457873E+08
7850	5.617087830E+08
7900	5.733800543E+08
7950	5.852572959E+08
8000	5.973391879E+08
8050	6.096294122E+08
8100	6.221337423E+08
8150	6.348542320E+08
8200	6.477933429E+08
8250	6.609452950E+08
8300	6.743108630E+08
8350	6.878957574E+08
8400	7.017053952E+08
8450	7.157409695E+08
8500	7.300072435E+08
8550	7.445065993E+08
8600	7.592403737E+08
8650	7.742106683E+08
8700	7.894199618E+08
8750	8.048699558E+08
8800	8.205640111E+08
8850	8.365025384E+08
8900	8.526903843E+08
8950	8.691281054E+08
9000	8.858068846E+08
9050	9.026818092E+08
9100	9.196394955E+08
9150	9.367588958E+08
9200	9.540962901E+08
9250	9.716661430E+08
9300	9.894858184E+08
9350	1.007557089E+09
9400	1.025880475E+09
9450	1.044442982E+09
9500	1.063233920E+09
9550	1.082263236E+09
9600	1.101537069E+09
9650	1.121067065E+09
9700	1.140851440E+09
9750	1.160837269E+09
9800	1.181059873E+09
9850	1.201546137E+09
9900	1.222298424E+09
9950	1.243317236E+09
10000	1.264606943E+09
10050	1.286167021E+09
10100	1.308001801E+09
10150	1.330111670E+09
10200	1.352493190E+09
10250	1.375148344E+09
10300	1.398085861E+09
10350	1.421304809E+09
10400	1.444809723E+09
10450	1.468599468E+09
10500	1.492677083E+09
10550	1.517042411E+09
10600	1.541701799E+09
10650	1.566652651E+09
10700	1.591899126E+09
10750	1.617441855E+09
10800	1.643284078E+09
10850	1.669426031E+09
10900	1.695870385E+09
10950	1.722617830E+09
11000	1.749652161E+09
11050	1.776991407E+09
11100	1.804643190E+09
11150	1.832649734E+09
11200	1.860964125E+09
11250	1.889611434E+09
11300	1.918600293E+09
11350	1.947946524E+09
11400	1.977621443E+09
11450	2.007650653E+09
11500	2.038057182E+09
11550	2.068848785E+09
11600	2.100029965E+09
11650	2.131601708E+09
11700	2.163558730E+09
11750	2.195905537E+09
11800	2.228649068E+09
11850	2.261794301E+09
11900	2.295345274E+09
11950	2.329298578E+09
12000	2.363644078E+09
12050	2.398398013E+09
12100	2.433564383E+09
12150	2.469145251E+09
12200	2.505147314E+09
12250	2.541572868E+09
12300	2.578426800E+09
12350	2.615709399E+09
12400	2.653385954E+09
12450	2.691476987E+09
12500	2.730010186E+09
12550	2.768981666E+09
12600	2.808399085E+09
12650	2.848265069E+09
12700	2.888578832E+09
12750	2.929279163E+09
12800	2.970244619E+09
12850	3.011453876E+09
12900	3.053058053E+09
12950	3.095074715E+09
13000	3.137538082E+09
13050	3.180450267E+09
13100	3.223813774E+09
13150	3.267618588E+09
13200	3.311840074E+09
13250	3.356484791E+09
13300	3.401565787E+09
13350	3.447100373E+09
13400	3.493089258E+09
13450	3.539484187E+09
13500	3.586269927E+09
13550	3.633519971E+09
13600	3.681236450E+09
13650	3.729424110E+09
13700	3.778083172E+09
13750	3.827219367E+09
13800	3.876833451E+09
13850	3.926930307E+09
13900	3.977508013E+09
13950	4.028558857E+09
14000	4.080099734E+09
14050	4.132130138E+09
14100	4.184656138E+09
14150	4.237675150E+09
14200	4.291191638E+09
14250	4.345209314E+09
14300	4.399729632E+09
14350	4.454748605E+09
14400	4.510091044E+09
14450	4.565946329E+09
14500	4.622311359E+09
14550	4.679188985E+09
14600	4.736584994E+09
14650	4.794497473E+09
14700	4.852905716E+09
14750	4.911821512E+09
14800	4.971264904E+09
14850	5.031239196E+09
14900	5.091828598E+09
14950	5.152928932E+09
15000	5.214590838E+09
15050	5.276834836E+09
15100	5.339646810E+09
15150	5.403007757E+09
15200	5.466981108E+09
15250	5.531573839E+09
15300	5.596796741E+09
15350	5.662646239E+09
15400	5.729119978E+09
15450	5.796225810E+09
15500	5.863957572E+09
15550	5.932338693E+09
15600	6.001367433E+09
15650	6.071038409E+09
15700	6.141343175E+09
15750	6.212298851E+09
15800	6.283914197E+09
15850	6.356185194E+09
15900	6.429122055E+09
15950	6.502730631E+09
16000	6.577018120E+09
16050	6.651981699E+09
16100	6.727568831E+09
16150	6.803797518E+09
16200	6.880701037E+09
16250	6.958297780E+09
16300	7.036588594E+09
16350	7.115587376E+09
16400	7.195286895E+09
