========================================
ch3oh_W1_Energy_1_0.0.out
0.001 atm
T,R->W1
========================================
ch3oh_W1_Energy_1_0.0.out
0.001 atm
T,W1->P1
200.0,1.85847e-85
210.0,9.80554e-81
220.0,1.91471e-76
230.0,1.57727e-72
240.0,6.08346e-69
250.0,1.21379e-65
260.0,1.33854e-62
270.0,8.74174e-60
280.0,3.60445e-57
290.0,9.74168e-55
300.0,1.79976e-52
310.0,2.37536e-50
320.0,2.31081e-48
330.0,1.68041e-46
340.0,9.59003e-45
350.0,4.29469e-43
360.0,1.56603e-41
370.0,4.6163e-40
380.0,1.14889e-38
390.0,2.41396e-37
400.0,4.38927e-36
410.0,6.81147e-35
420.0,9.36046e-34
430.0,1.12189e-32
440.0,1.21424e-31
450.0,1.17023e-30
460.0,1.01607e-29
470.0,8.11785e-29
480.0,5.87102e-28
490.0,3.9149e-27
500.0,2.43894e-26
510.0,1.40832e-25
520.0,7.57364e-25
530.0,3.79639e-24
540.0,1.78227e-23
550.0,7.95274e-23
560.0,3.36314e-22
570.0,1.35011e-21
580.0,5.15465e-21
590.0,1.87599e-20
600.0,6.53424e-20
610.0,2.18115e-19
620.0,6.97953e-19
630.0,2.14492e-18
640.0,6.37553e-18
650.0,1.82995e-17
660.0,5.07284e-17
670.0,1.377e-16
680.0,3.59197e-16
690.0,9.09775e-16
700.0,2.23162e-15
800.0,4.96948e-12
900.0,1.81086e-09
1000.0,1.84233e-07
1100.0,7.39749e-06
1200.0,0.000150329
1300.0,0.00188787
1400.0,0.0149321
1500.0,0.0798515
1600.0,0.36794
1700.0,1.45672
1800.0,3.55837
1900.0,11.2996
2000.0,19.9563
2100.0,50.8122
2200.0,85.4956
2300.0,130.501
2400.0,262.568
========================================
ch3oh_W1_Energy_1_0.0.out
0.01 atm
T,W1->P1
200.0,4.65881e-85
210.0,2.56519e-80
220.0,5.22064e-76
230.0,4.4727e-72
240.0,1.7941e-68
250.0,3.70501e-65
260.0,4.23307e-62
270.0,2.86188e-59
280.0,1.2151e-56
290.0,3.38441e-54
300.0,6.4489e-52
310.0,8.74924e-50
320.0,8.72467e-48
330.0,6.53667e-46
340.0,3.80823e-44
350.0,1.74945e-42
360.0,6.50045e-41
370.0,1.97046e-39
380.0,5.00163e-38
390.0,1.07221e-36
400.0,1.97523e-35
410.0,3.13208e-34
420.0,4.36356e-33
430.0,5.34216e-32
440.0,5.85204e-31
450.0,5.73438e-30
460.0,5.07175e-29
470.0,4.09615e-28
480.0,3.01501e-27
490.0,2.04313e-26
500.0,1.28407e-25
510.0,7.48985e-25
520.0,4.07158e-24
530.0,2.06969e-23
540.0,9.8766e-23
550.0,4.45526e-22
560.0,1.90213e-21
570.0,7.70537e-21
580.0,2.96886e-20
590.0,1.09076e-19
600.0,3.8323e-19
610.0,1.29007e-18
620.0,4.16684e-18
630.0,1.29393e-17
640.0,3.87679e-17
650.0,1.12137e-16
660.0,3.13552e-16
670.0,8.5215e-16
680.0,2.23871e-15
690.0,5.71039e-15
700.0,1.41306e-14
800.0,3.34571e-11
900.0,1.27446e-08
1000.0,1.35358e-06
1100.0,5.62894e-05
1200.0,0.00119194
1300.0,0.0148713
1400.0,0.121342
1500.0,0.696855
1600.0,3.06517
1700.0,11.6422
1800.0,33.2096
1900.0,90.2019
2000.0,192.008
2100.0,426.183
2200.0,722.276
2300.0,1293.79
2400.0,2224.04
========================================
ch3oh_W1_Energy_1_0.0.out
0.1 atm
T,W1->P1
200.0,5.82185e-85
210.0,3.27326e-80
220.0,6.80584e-76
230.0,5.95849e-72
240.0,2.44364e-68
250.0,5.15714e-65
260.0,6.02541e-62
270.0,4.16612e-59
280.0,1.80763e-56
290.0,5.14668e-54
300.0,1.0029e-51
310.0,1.39058e-49
320.0,1.41614e-47
330.0,1.08487e-45
340.0,6.4503e-44
350.0,3.02634e-42
360.0,1.14694e-40
370.0,3.55256e-39
380.0,9.19619e-38
390.0,2.01039e-36
400.0,3.76977e-35
410.0,6.09599e-34
420.0,8.6428e-33
430.0,1.07856e-31
440.0,1.2014e-30
450.0,1.19819e-29
460.0,1.07879e-28
470.0,8.85145e-28
480.0,6.62868e-27
490.0,4.56685e-26
500.0,2.91274e-25
510.0,1.72422e-24
520.0,9.51286e-24
530.0,4.90987e-23
540.0,2.3797e-22
550.0,1.08871e-21
560.0,4.71159e-21
570.0,1.93409e-20
580.0,7.55045e-20
590.0,2.81036e-19
600.0,9.99881e-19
610.0,3.40763e-18
620.0,1.11436e-17
630.0,3.5035e-17
640.0,1.06199e-16
650.0,3.10707e-16
660.0,8.78698e-16
670.0,2.41055e-15
680.0,6.40099e-15
690.0,1.65005e-14
700.0,4.12974e-14
800.0,1.07412e-10
900.0,4.42189e-08
1000.0,5.01888e-06
1100.0,0.000222351
1200.0,0.00492595
1300.0,0.0637821
1400.0,0.541312
1500.0,3.26684
1600.0,14.9885
1700.0,56.5132
1800.0,172.143
1900.0,460.4
2000.0,1055.12
2100.0,2241.59
2200.0,4132.64
2300.0,7382.77
2400.0,12180.7
========================================
ch3oh_W1_Energy_1_0.0.out
1.0 atm
T,W1->P1
200.0,6.00716e-85
210.0,3.39168e-80
220.0,7.08445e-76
230.0,6.23313e-72
240.0,2.56996e-68
250.0,5.45434e-65
260.0,6.4116e-62
270.0,4.46192e-59
280.0,1.94905e-56
290.0,5.58916e-54
300.0,1.09745e-51
310.0,1.53372e-49
320.0,1.57462e-47
330.0,1.21683e-45
340.0,7.29835e-44
350.0,3.45588e-42
360.0,1.32197e-40
370.0,4.13585e-39
380.0,1.08129e-37
390.0,2.38813e-36
400.0,4.52349e-35
410.0,7.39417e-34
420.0,1.05951e-32
430.0,1.33711e-31
440.0,1.50568e-30
450.0,1.51874e-29
460.0,1.38336e-28
470.0,1.14791e-27
480.0,8.69874e-27
490.0,6.06411e-26
500.0,3.91255e-25
510.0,2.34318e-24
520.0,1.30815e-23
530.0,6.8333e-23
540.0,3.35264e-22
550.0,1.55224e-21
560.0,6.79771e-21
570.0,2.82367e-20
580.0,1.11551e-19
590.0,4.20176e-19
600.0,1.51269e-18
610.0,5.21642e-18
620.0,1.72626e-17
630.0,5.49239e-17
640.0,1.68443e-16
650.0,4.98578e-16
660.0,1.42651e-15
670.0,3.95665e-15
680.0,1.06271e-14
690.0,2.77075e-14
700.0,7.01613e-14
800.0,2.03439e-10
900.0,9.25303e-08
1000.0,1.14961e-05
1100.0,0.000554001
1200.0,0.0132004
1300.0,0.182556
1400.0,1.64706
1500.0,10.5514
1600.0,51.2366
1700.0,200.565
1800.0,643.834
1900.0,1781.11
2000.0,4280.46
2100.0,9290.99
2200.0,18038.4
2300.0,32759.5
2400.0,55153.8
========================================
ch3oh_W1_Energy_1_0.0.out
10.0 atm
T,W1->P1
200.0,6.0273e-85
210.0,3.40473e-80
220.0,7.11564e-76
230.0,6.26441e-72
240.0,2.58463e-68
250.0,5.48955e-65
260.0,6.45837e-62
270.0,4.4986e-59
280.0,1.96704e-56
290.0,5.64694e-54
300.0,1.11015e-51
310.0,1.55351e-49
320.0,1.59722e-47
330.0,1.23624e-45
340.0,7.42722e-44
350.0,3.52337e-42
360.0,1.35043e-40
370.0,4.23403e-39
380.0,1.10948e-37
390.0,2.45641e-36
400.0,4.66474e-35
410.0,7.64652e-34
420.0,1.09887e-32
430.0,1.39121e-31
440.0,1.57174e-30
450.0,1.59096e-29
460.0,1.45458e-28
470.0,1.21165e-27
480.0,9.21977e-27
490.0,6.455e-26
500.0,4.18323e-25
510.0,2.51691e-24
520.0,1.41197e-23
530.0,7.41314e-23
540.0,3.6565e-22
550.0,1.70215e-21
560.0,7.49601e-21
570.0,3.13177e-20
580.0,1.24464e-19
590.0,4.71713e-19
600.0,1.70898e-18
610.0,5.93166e-18
620.0,1.97613e-17
630.0,6.33087e-17
640.0,1.95517e-16
650.0,5.82856e-16
660.0,1.67987e-15
670.0,4.69338e-15
680.0,1.27012e-14
690.0,3.33708e-14
700.0,8.51765e-14
800.0,2.68625e-10
900.0,1.33817e-07
1000.0,1.82545e-05
1100.0,0.000966204
1200.0,0.0251857
1300.0,0.37957
1400.0,3.71675
1500.0,25.7548
1600.0,134.79
1700.0,562.923
1800.0,1932.18
1900.0,5664.99
2000.0,14449.9
2100.0,32937.3
2200.0,67600.3
2300.0,128000.0
2400.0,224619.0
========================================
ch3oh_W1_Energy_1_0.0.out
0.001 atm
T,W1->P2
200.0,2.31578e-84
210.0,7.95962e-80
220.0,1.07957e-75
230.0,6.49171e-72
240.0,1.90955e-68
250.0,2.98654e-65
260.0,2.66661e-62
270.0,1.4448e-59
280.0,5.00553e-57
290.0,1.16065e-54
300.0,1.87372e-52
310.0,2.17982e-50
320.0,1.88372e-48
330.0,1.24214e-46
340.0,6.39672e-45
350.0,2.62803e-43
360.0,8.77237e-42
370.0,2.42055e-40
380.0,5.6004e-39
390.0,1.10145e-37
400.0,1.86306e-36
410.0,2.74258e-35
420.0,3.54467e-34
430.0,4.06332e-33
440.0,4.15952e-32
450.0,3.83558e-31
460.0,3.20591e-30
470.0,2.44292e-29
480.0,1.7089e-28
490.0,1.1021e-27
500.0,6.58152e-27
510.0,3.65981e-26
520.0,1.90224e-25
530.0,9.2779e-25
540.0,4.26085e-24
550.0,1.84751e-23
560.0,7.59043e-23
570.0,2.96308e-22
580.0,1.10191e-21
590.0,3.91356e-21
600.0,1.33053e-20
610.0,4.33924e-20
620.0,1.36013e-19
630.0,4.1062e-19
640.0,1.19575e-18
650.0,3.36473e-18
660.0,9.16276e-18
670.0,2.41593e-17
680.0,6.18844e-17
690.0,1.54053e-16
700.0,3.73227e-16
800.0,7.21662e-13
900.0,2.34509e-10
1000.0,2.19404e-08
1100.0,8.32639e-07
1200.0,1.6077e-05
1300.0,0.000183383
1400.0,0.00140976
1500.0,0.00792929
1600.0,0.032988
1700.0,0.112747
1800.0,0.342116
1900.0,0.794655
2000.0,1.89351
2100.0,3.55096
2200.0,6.25149
2300.0,11.9077
2400.0,16.5074
========================================
ch3oh_W1_Energy_1_0.0.out
0.01 atm
T,W1->P2
200.0,2.38061e-84
210.0,8.24621e-80
220.0,1.12827e-75
230.0,6.8509e-72
240.0,2.0368e-68
250.0,3.22271e-65
260.0,2.91357e-62
270.0,1.59959e-59
280.0,5.6199e-57
290.0,1.32221e-54
300.0,2.16693e-52
310.0,2.56046e-50
320.0,2.24823e-48
330.0,1.50656e-46
340.0,7.88726e-45
350.0,3.2943e-43
360.0,1.11821e-41
370.0,3.13674e-40
380.0,7.37925e-39
390.0,1.47558e-37
400.0,2.53822e-36
410.0,3.79769e-35
420.0,4.98994e-34
430.0,5.81118e-33
440.0,6.04585e-32
450.0,5.66235e-31
460.0,4.80589e-30
470.0,3.71935e-29
480.0,2.64016e-28
490.0,1.72782e-27
500.0,1.04737e-26
510.0,5.90855e-26
520.0,3.11442e-25
530.0,1.5399e-24
540.0,7.16654e-24
550.0,3.14936e-23
560.0,1.31104e-22
570.0,5.18438e-22
580.0,1.95249e-21
590.0,7.02077e-21
600.0,2.41606e-20
610.0,7.97378e-20
620.0,2.52877e-19
630.0,7.72146e-19
640.0,2.274e-18
650.0,6.46988e-18
660.0,1.78101e-17
670.0,4.74961e-17
680.0,1.22945e-16
690.0,3.09219e-16
700.0,7.56635e-16
800.0,1.60293e-12
900.0,5.63012e-10
1000.0,5.62381e-08
1100.0,2.25911e-06
1200.0,4.56895e-05
1300.0,0.00054745
1400.0,0.00435854
1500.0,0.0251383
1600.0,0.111466
1700.0,0.391843
1800.0,1.17908
1900.0,2.97809
2000.0,6.84273
2100.0,13.5322
2200.0,25.7128
2300.0,43.713
2400.0,68.2207
========================================
ch3oh_W1_Energy_1_0.0.out
0.1 atm
T,W1->P2
200.0,2.39005e-84
210.0,8.2924e-80
220.0,1.137e-75
230.0,6.92246e-72
240.0,2.06495e-68
250.0,3.2805e-65
260.0,2.98018e-62
270.0,1.64542e-59
280.0,5.81864e-57
290.0,1.37907e-54
300.0,2.27877e-52
310.0,2.71716e-50
320.0,2.40958e-48
330.0,1.63199e-46
340.0,8.64244e-45
350.0,3.6538e-43
360.0,1.25626e-41
370.0,3.57142e-40
380.0,8.52005e-39
390.0,1.72851e-37
400.0,3.01811e-36
410.0,4.58504e-35
420.0,6.11971e-34
430.0,7.24077e-33
440.0,7.65624e-32
450.0,7.28847e-31
460.0,6.28873e-30
470.0,4.94872e-29
480.0,3.57175e-28
490.0,2.37688e-27
500.0,1.46529e-26
510.0,8.40609e-26
520.0,4.50571e-25
530.0,2.2652e-24
540.0,1.07181e-23
550.0,4.78871e-23
560.0,2.02651e-22
570.0,8.14551e-22
580.0,3.11778e-21
590.0,1.13924e-20
600.0,3.98328e-20
610.0,1.33547e-19
620.0,4.30173e-19
630.0,1.33386e-18
640.0,3.9886e-18
650.0,1.15204e-17
660.0,3.21891e-17
670.0,8.7133e-17
680.0,2.28851e-16
690.0,5.83907e-16
700.0,1.44902e-15
800.0,3.50206e-12
900.0,1.37979e-09
1000.0,1.52363e-07
1100.0,6.67177e-06
1200.0,0.000145995
1300.0,0.00187638
1400.0,0.0158914
1500.0,0.0965635
1600.0,0.448671
1700.0,1.66792
1800.0,5.17884
1900.0,13.7634
2000.0,32.2334
2100.0,67.3779
2200.0,129.07
2300.0,226.924
2400.0,372.487
========================================
ch3oh_W1_Energy_1_0.0.out
1.0 atm
T,W1->P2
200.0,2.39117e-84
210.0,8.29826e-80
220.0,1.13818e-75
230.0,6.9328e-72
240.0,2.0693e-68
250.0,3.29008e-65
260.0,2.99201e-62
270.0,1.65413e-59
280.0,5.859e-57
290.0,1.39141e-54
300.0,2.30466e-52
310.0,2.75582e-50
320.0,2.45194e-48
330.0,1.66701e-46
340.0,8.86629e-45
350.0,3.76681e-43
360.0,1.30223e-41
370.0,3.72452e-40
380.0,8.94459e-39
390.0,1.82783e-37
400.0,3.21666e-36
410.0,4.92794e-35
420.0,6.63693e-34
430.0,7.92815e-33
440.0,8.46818e-32
450.0,8.14742e-31
460.0,7.10851e-30
470.0,5.65908e-29
480.0,4.13396e-28
490.0,2.78549e-27
500.0,1.73945e-26
510.0,1.01116e-25
520.0,5.49395e-25
530.0,2.80055e-24
540.0,1.344e-23
550.0,6.09202e-23
560.0,2.61601e-22
570.0,1.06719e-21
580.0,4.14657e-21
590.0,1.53831e-20
600.0,5.46134e-20
610.0,1.85938e-19
620.0,6.08278e-19
630.0,1.91567e-18
640.0,5.81824e-18
650.0,1.70694e-17
660.0,4.84457e-17
670.0,1.33212e-16
680.0,3.55383e-16
690.0,9.21002e-16
700.0,2.32138e-15
800.0,6.53005e-12
900.0,2.96187e-09
1000.0,3.7166e-07
1100.0,1.82513e-05
1200.0,0.000442768
1300.0,0.0062423
1400.0,0.0574635
1500.0,0.376384
1600.0,1.87102
1700.0,7.41289
1800.0,24.3447
1900.0,68.2579
2000.0,167.561
2100.0,367.058
2200.0,730.379
2300.0,1336.02
2400.0,2275.54
========================================
ch3oh_W1_Energy_1_0.0.out
10.0 atm
T,W1->P2
200.0,2.39129e-84
210.0,8.29887e-80
220.0,1.1383e-75
230.0,6.93393e-72
240.0,2.06979e-68
250.0,3.29118e-65
260.0,2.9934e-62
270.0,1.65518e-59
280.0,5.86406e-57
290.0,1.393e-54
300.0,2.30813e-52
310.0,2.76119e-50
320.0,2.45806e-48
330.0,1.67227e-46
340.0,8.90129e-45
350.0,3.78523e-43
360.0,1.31004e-41
370.0,3.75171e-40
380.0,9.02334e-39
390.0,1.84709e-37
400.0,3.25691e-36
410.0,5.00063e-35
420.0,6.7516e-34
430.0,8.08757e-33
440.0,8.66513e-32
450.0,8.3653e-31
460.0,7.32595e-30
470.0,5.85601e-29
480.0,4.29684e-28
490.0,2.90914e-27
500.0,1.82608e-26
510.0,1.06741e-25
520.0,5.83395e-25
530.0,2.9926e-24
540.0,1.44577e-23
550.0,6.59961e-23
560.0,2.85501e-22
570.0,1.17376e-21
580.0,4.59788e-21
590.0,1.72026e-20
600.0,6.16132e-20
610.0,2.11695e-19
620.0,6.99131e-19
630.0,2.22344e-18
640.0,6.82128e-18
650.0,2.02202e-17
660.0,5.80021e-17
670.0,1.61238e-16
680.0,4.34964e-16
690.0,1.14011e-15
700.0,2.90717e-15
800.0,9.2674e-12
900.0,4.80478e-09
1000.0,6.89194e-07
1100.0,3.84921e-05
1200.0,0.00105407
1300.0,0.0166321
1400.0,0.169902
1500.0,1.22482
1600.0,6.65024
1700.0,28.5905
1800.0,101.218
1900.0,304.343
2000.0,796.872
2100.0,1853.91
2200.0,3897.79
2300.0,7508.28
2400.0,13412.0
========================================
ch3oh_W1_Energy_1_0.0.out
0.001 atm
T,W1->P3
200.0,6.28587e-81
210.0,1.37677e-76
220.0,1.2647e-72
230.0,5.40737e-69
240.0,1.17668e-65
250.0,1.40711e-62
260.0,9.87794e-60
270.0,4.30945e-57
280.0,1.22747e-54
290.0,2.38262e-52
300.0,3.2717e-50
310.0,3.28378e-48
320.0,2.47936e-46
330.0,1.44437e-44
340.0,6.63921e-43
350.0,2.45649e-41
360.0,7.44661e-40
370.0,1.87918e-38
380.0,4.00384e-37
390.0,7.29539e-36
400.0,1.14989e-34
410.0,1.58451e-33
420.0,1.92651e-32
430.0,2.08504e-31
440.0,2.02389e-30
450.0,1.77502e-29
460.0,1.41558e-28
470.0,1.03257e-27
480.0,6.92911e-27
490.0,4.29811e-26
500.0,2.47554e-25
510.0,1.33005e-24
520.0,6.69187e-24
530.0,3.16454e-23
540.0,1.4113e-22
550.0,5.95341e-22
560.0,2.38286e-21
570.0,9.07389e-21
580.0,3.29572e-20
590.0,1.14449e-19
600.0,3.80841e-19
610.0,1.21686e-18
620.0,3.74051e-18
630.0,1.10827e-17
640.0,3.1702e-17
650.0,8.76928e-17
660.0,2.34921e-16
670.0,6.10099e-16
680.0,1.53941e-15
690.0,3.77706e-15
700.0,9.02292e-15
800.0,1.55598e-11
900.0,4.65782e-09
1000.0,4.09275e-07
1100.0,1.47622e-05
1200.0,0.000273686
1300.0,0.00302696
1400.0,0.0225786
1500.0,0.12308
1600.0,0.504622
1700.0,1.70572
1800.0,4.9781
1900.0,11.72
2000.0,26.5981
2100.0,50.7302
2200.0,87.6216
2300.0,159.914
2400.0,231.473
========================================
ch3oh_W1_Energy_1_0.0.out
0.01 atm
T,W1->P3
200.0,6.29137e-81
210.0,1.37865e-76
220.0,1.26724e-72
230.0,5.42271e-69
240.0,1.18124e-65
250.0,1.41437e-62
260.0,9.94445e-60
270.0,4.34662e-57
280.0,1.24083e-54
290.0,2.41484e-52
300.0,3.32597e-50
310.0,3.34979e-48
320.0,2.53905e-46
330.0,1.48555e-44
340.0,6.86127e-43
350.0,2.55193e-41
360.0,7.77988e-40
370.0,1.97518e-38
380.0,4.23565e-37
390.0,7.77064e-36
400.0,1.23368e-34
410.0,1.71272e-33
420.0,2.09876e-32
430.0,2.28969e-31
440.0,2.24115e-30
450.0,1.98224e-29
460.0,1.59452e-28
470.0,1.17345e-27
480.0,7.94434e-27
490.0,4.97238e-26
500.0,2.89047e-25
510.0,1.56733e-24
520.0,7.95853e-24
530.0,3.79828e-23
540.0,1.70952e-22
550.0,7.27856e-22
560.0,2.9403e-21
570.0,1.13002e-20
580.0,4.14208e-20
590.0,1.45154e-19
600.0,4.87398e-19
610.0,1.57135e-18
620.0,4.87334e-18
630.0,1.45665e-17
640.0,4.20325e-17
650.0,1.17278e-16
660.0,3.16876e-16
670.0,8.30174e-16
680.0,2.11235e-15
690.0,5.2259e-15
700.0,1.25861e-14
800.0,2.3422e-11
900.0,7.49355e-09
1000.0,6.97326e-07
1100.0,2.64695e-05
1200.0,0.000511444
1300.0,0.00589617
1400.0,0.0454092
1500.0,0.254246
1600.0,1.09714
1700.0,3.77344
1800.0,11.1045
1900.0,27.5251
2000.0,62.016
2100.0,120.877
2200.0,225.272
2300.0,377.885
2400.0,583.541
========================================
ch3oh_W1_Energy_1_0.0.out
0.1 atm
T,W1->P3
200.0,6.29195e-81
210.0,1.37886e-76
220.0,1.26753e-72
230.0,5.42457e-69
240.0,1.18184e-65
250.0,1.41539e-62
260.0,9.95468e-60
270.0,4.35289e-57
280.0,1.2433e-54
290.0,2.42137e-52
300.0,3.33802e-50
310.0,3.36579e-48
320.0,2.5548e-46
330.0,1.49734e-44
340.0,6.92993e-43
350.0,2.58369e-41
360.0,7.89885e-40
370.0,2.01181e-38
380.0,4.32991e-37
390.0,7.97595e-36
400.0,1.27201e-34
410.0,1.77468e-33
420.0,2.18648e-32
430.0,2.39928e-31
440.0,2.36317e-30
450.0,2.1041e-29
460.0,1.7045e-28
470.0,1.26376e-27
480.0,8.62231e-27
490.0,5.44061e-26
500.0,3.1895e-25
510.0,1.74462e-24
520.0,8.93873e-24
530.0,4.30556e-23
540.0,1.95618e-22
550.0,8.40956e-22
560.0,3.43073e-21
570.0,1.33173e-20
580.0,4.93115e-20
590.0,1.74585e-19
600.0,5.92311e-19
610.0,1.92959e-18
620.0,6.04748e-18
630.0,1.82673e-17
640.0,5.32722e-17
650.0,1.50224e-16
660.0,4.1023e-16
670.0,1.08636e-15
680.0,2.79376e-15
690.0,6.98549e-15
700.0,1.70021e-14
800.0,3.50792e-11
900.0,1.23504e-08
1000.0,1.25361e-06
1100.0,5.13947e-05
1200.0,0.00106634
1300.0,0.0131108
1400.0,0.106929
1500.0,0.628828
1600.0,2.83837
1700.0,10.2832
1800.0,31.1913
1900.0,81.152
2000.0,186.346
2100.0,382.541
2200.0,720.264
2300.0,1246.18
2400.0,2017.02
========================================
ch3oh_W1_Energy_1_0.0.out
1.0 atm
T,W1->P3
200.0,6.29201e-81
210.0,1.37888e-76
220.0,1.26756e-72
230.0,5.42478e-69
240.0,1.18191e-65
250.0,1.41552e-62
260.0,9.95606e-60
270.0,4.35379e-57
280.0,1.24368e-54
290.0,2.42246e-52
300.0,3.34018e-50
310.0,3.36885e-48
320.0,2.55802e-46
330.0,1.49991e-44
340.0,6.94585e-43
350.0,2.59151e-41
360.0,7.92991e-40
370.0,2.02193e-38
380.0,4.35741e-37
390.0,8.03912e-36
400.0,1.28443e-34
410.0,1.79578e-33
420.0,2.21784e-32
430.0,2.44038e-31
440.0,2.41108e-30
450.0,2.15415e-29
460.0,1.7517e-28
470.0,1.3042e-27
480.0,8.93891e-27
490.0,5.66833e-26
500.0,3.34078e-25
510.0,1.83784e-24
520.0,9.47392e-24
530.0,4.59292e-23
540.0,2.10105e-22
550.0,9.09749e-22
560.0,3.73942e-21
570.0,1.46301e-20
580.0,5.46175e-20
590.0,1.95018e-19
600.0,6.67463e-19
610.0,2.19415e-18
620.0,6.94096e-18
630.0,2.11672e-17
640.0,6.2335e-17
650.0,1.77542e-16
660.0,4.89792e-16
670.0,1.31059e-15
680.0,3.40604e-15
690.0,8.6077e-15
700.0,2.11778e-14
800.0,4.89039e-11
900.0,1.93011e-08
1000.0,2.18656e-06
1100.0,9.93132e-05
1200.0,0.00226533
1300.0,0.0303787
1400.0,0.26825
1500.0,1.69598
1600.0,8.17701
1700.0,31.5398
1800.0,101.14
1900.0,277.578
2000.0,668.283
2100.0,1438.19
2200.0,2815.19
2300.0,5071.91
2400.0,8518.88
========================================
ch3oh_W1_Energy_1_0.0.out
10.0 atm
T,W1->P3
200.0,6.29202e-81
210.0,1.37888e-76
220.0,1.26757e-72
230.0,5.4248e-69
240.0,1.18191e-65
250.0,1.41554e-62
260.0,9.95621e-60
270.0,4.35389e-57
280.0,1.24373e-54
290.0,2.42259e-52
300.0,3.34044e-50
310.0,3.36924e-48
320.0,2.55844e-46
330.0,1.50025e-44
340.0,6.94808e-43
350.0,2.59265e-41
360.0,7.93459e-40
370.0,2.02352e-38
380.0,4.36189e-37
390.0,8.04982e-36
400.0,1.28662e-34
410.0,1.79965e-33
420.0,2.22382e-32
430.0,2.44854e-31
440.0,2.42099e-30
450.0,2.16492e-29
460.0,1.76228e-28
470.0,1.31363e-27
480.0,9.01577e-27
490.0,5.72585e-26
500.0,3.38054e-25
510.0,1.86332e-24
520.0,9.62598e-24
530.0,4.67777e-23
540.0,2.14549e-22
550.0,9.31668e-22
560.0,3.84151e-21
570.0,1.50806e-20
580.0,5.65061e-20
590.0,2.02559e-19
600.0,6.962e-19
610.0,2.29894e-18
620.0,7.30733e-18
630.0,2.23978e-17
640.0,6.63124e-17
650.0,1.89937e-16
660.0,5.27094e-16
670.0,1.41917e-15
680.0,3.7121e-15
690.0,9.44443e-15
700.0,2.33994e-14
800.0,5.86844e-11
900.0,2.55851e-08
1000.0,3.22912e-06
1100.0,0.000163714
1200.0,0.00415919
1300.0,0.061835
1400.0,0.601879
1500.0,4.16882
1600.0,21.8846
1700.0,91.4079
1800.0,315.594
1900.0,928.23
2000.0,2383.21
2100.0,5447.78
2200.0,11272.7
2300.0,21400.8
2400.0,37722.5
========================================
ch3oh_W1_Energy_1_0.0.out
0.001 atm
T,W1->P4
200.0,1.11869e-56
210.0,3.73106e-55
220.0,1.01111e-53
230.0,2.30316e-52
240.0,4.5298e-51
250.0,7.85907e-50
260.0,1.22381e-48
270.0,1.73483e-47
280.0,2.26519e-46
290.0,2.7513e-45
300.0,3.13464e-44
310.0,3.37408e-43
320.0,3.45226e-42
330.0,3.37546e-41
340.0,3.16837e-40
350.0,2.86645e-39
360.0,2.50815e-38
370.0,2.12875e-37
380.0,1.75646e-36
390.0,1.41096e-35
400.0,1.10378e-34
410.0,8.4004e-34
420.0,6.20452e-33
430.0,4.43176e-32
440.0,3.04846e-31
450.0,2.01098e-30
460.0,1.26744e-29
470.0,7.60917e-29
480.0,4.34301e-28
490.0,2.35365e-27
500.0,1.21055e-26
510.0,5.91133e-26
520.0,2.74247e-25
530.0,1.21013e-24
540.0,5.08542e-24
550.0,2.03806e-23
560.0,7.80272e-23
570.0,2.85837e-22
580.0,1.00358e-21
590.0,3.38277e-21
600.0,1.09644e-20
610.0,3.4227e-20
620.0,1.03057e-19
630.0,2.99766e-19
640.0,8.43463e-19
650.0,2.29895e-18
660.0,6.07751e-18
670.0,1.55964e-17
680.0,3.89308e-17
690.0,9.45919e-17
700.0,2.23979e-16
800.0,3.65576e-13
900.0,1.06907e-10
1000.0,9.29791e-09
1100.0,3.34061e-07
1200.0,6.18618e-06
1300.0,6.84149e-05
1400.0,0.000511134
1500.0,0.00279541
1600.0,0.0114731
1700.0,0.0387696
1800.0,0.114013
1900.0,0.267209
2000.0,0.612534
2100.0,1.16286
2200.0,2.01661
2300.0,3.71478
2400.0,5.31896
========================================
ch3oh_W1_Energy_1_0.0.out
0.01 atm
T,W1->P4
200.0,1.11869e-56
210.0,3.73106e-55
220.0,1.01111e-53
230.0,2.30316e-52
240.0,4.5298e-51
250.0,7.85907e-50
260.0,1.22381e-48
270.0,1.73483e-47
280.0,2.26519e-46
290.0,2.7513e-45
300.0,3.13464e-44
310.0,3.37408e-43
320.0,3.45226e-42
330.0,3.37546e-41
340.0,3.16837e-40
350.0,2.86647e-39
360.0,2.50823e-38
370.0,2.12897e-37
380.0,1.757e-36
390.0,1.41208e-35
400.0,1.10577e-34
410.0,8.431e-34
420.0,6.24583e-33
430.0,4.48106e-32
440.0,3.10102e-31
450.0,2.06132e-30
460.0,1.31108e-29
470.0,7.95408e-29
480.0,4.59244e-28
490.0,2.51988e-27
500.0,1.31318e-26
510.0,6.50002e-26
520.0,3.05768e-25
530.0,1.3683e-24
540.0,5.83178e-24
550.0,2.37059e-23
560.0,9.20516e-23
570.0,3.41987e-22
580.0,1.21756e-21
590.0,4.16086e-21
600.0,1.36707e-20
610.0,4.32501e-20
620.0,1.31953e-19
630.0,3.88813e-19
640.0,1.10805e-18
650.0,3.05817e-18
660.0,8.18462e-18
670.0,2.12647e-17
680.0,5.3714e-17
690.0,1.32041e-16
700.0,3.16238e-16
