========================================
NO+NO_P1_SymmetryFactor_1_0.1.out
1 atm
T,P1->P2
280.0,2.41788e-30
290.0,9.93514e-30
300.0,3.7396e-29
310.0,1.29914e-28
320.0,4.19388e-28
330.0,1.2658e-27
340.0,3.59167e-27
350.0,9.6286e-27
360.0,2.44965e-26
370.0,5.93842e-26
380.0,1.37671e-25
390.0,3.06228e-25
400.0,6.55508e-25
410.0,1.35399e-24
420.0,2.70538e-24
430.0,5.24071e-24
440.0,9.86261e-24
450.0,1.80654e-23
460.0,3.22629e-23
470.0,5.62656e-23
480.0,9.59614e-23
490.0,1.60267e-22
500.0,2.62432e-22
510.0,4.21805e-22
520.0,6.66168e-22
530.0,1.0348e-21
540.0,1.58242e-21
550.0,2.3842e-21
560.0,3.5421e-21
570.0,5.19265e-21
580.0,7.51663e-21
590.0,1.07507e-20
600.0,1.52015e-20
610.0,2.12624e-20
620.0,2.94334e-20
630.0,4.0344e-20
640.0,5.47806e-20
650.0,7.37174e-20
660.0,9.83519e-20
670.0,1.30145e-19
680.0,1.70869e-19
690.0,2.22655e-19
700.0,2.88054e-19
800.0,2.69934e-18
900.0,1.57645e-17
1000.0,6.59644e-17
1100.0,2.16195e-16
1200.0,5.89096e-16
1300.0,1.39104e-15
1400.0,2.93239e-15
1500.0,5.64099e-15
1600.0,1.00674e-14
1700.0,1.68823e-14
1800.0,2.68664e-14
1900.0,4.08973e-14
2000.0,5.99296e-14
2100.0,8.49767e-14
2200.0,1.17092e-13
2300.0,1.57348e-13
2400.0,2.06821e-13
2500.0,2.66575e-13
2600.0,3.37649e-13
2700.0,4.21045e-13
2800.0,5.1772e-13
2900.0,6.28583e-13
3000.0,7.54481e-13
3100.0,8.96207e-13
3200.0,1.05449e-12
3300.0,1.23e-12
3400.0,1.42333e-12
3500.0,1.63503e-12
3600.0,1.86559e-12
3700.0,2.11542e-12
3800.0,2.38491e-12
3900.0,2.67437e-12
4000.0,2.98406e-12
========================================
NO+NO_B4_SymmetryFactor_1_0.1.out
1 atm
T,P1->P2
200.0,4.08084e-37
210.0,4.53103e-36
220.0,4.3932e-35
230.0,3.69015e-34
240.0,2.69152e-33
250.0,1.71723e-32
260.0,9.67408e-32
270.0,4.85986e-31
280.0,2.19808e-30
290.0,9.032e-30
300.0,3.39966e-29
310.0,1.18105e-28
320.0,3.81267e-28
330.0,1.15075e-27
340.0,3.26523e-27
350.0,8.75351e-27
360.0,2.22704e-26
370.0,5.39879e-26
380.0,1.25162e-25
390.0,2.78407e-25
400.0,5.95961e-25
410.0,1.23101e-24
420.0,2.45969e-24
430.0,4.76486e-24
440.0,8.96728e-24
450.0,1.64258e-23
460.0,2.93354e-23
470.0,5.11615e-23
480.0,8.72587e-23
490.0,1.45737e-22
500.0,2.38648e-22
510.0,3.8359e-22
520.0,6.05838e-22
530.0,9.41124e-22
540.0,1.43923e-21
550.0,2.16857e-21
560.0,3.2219e-21
570.0,4.7235e-21
580.0,6.83789e-21
590.0,9.78051e-21
600.0,1.38305e-20
610.0,1.9346e-20
620.0,2.67823e-20
630.0,3.67128e-20
640.0,4.98536e-20
650.0,6.70923e-20
660.0,8.95198e-20
670.0,1.18468e-19
680.0,1.55551e-19
690.0,2.02712e-19
700.0,2.62276e-19
800.0,2.46031e-18
900.0,1.43864e-17
1000.0,6.02817e-17
1100.0,1.97863e-16
1200.0,5.39972e-16
1300.0,1.277e-15
1400.0,2.69608e-15
1500.0,5.19409e-15
1600.0,9.28304e-15
1700.0,1.55884e-14
1800.0,2.48395e-14
1900.0,3.78589e-14
2000.0,5.55424e-14
2100.0,7.88436e-14
2200.0,1.08756e-13
2300.0,1.46291e-13
2400.0,1.92468e-13
2500.0,2.48295e-13
2600.0,3.14759e-13
2700.0,3.92814e-13
2800.0,4.8337e-13
2900.0,5.87295e-13
3000.0,7.054e-13
3100.0,8.38443e-13
3200.0,9.87124e-13
3300.0,1.15208e-12
3400.0,1.3339e-12
3500.0,1.5331e-12
3600.0,1.75016e-12
3700.0,1.98548e-12
3800.0,2.23943e-12
3900.0,2.51232e-12
4000.0,2.80441e-12
========================================
NO+NO_W1_SymmetryFactor_1_0.1.out
1 atm
T,P1->P2
200.0,4.48893e-37
210.0,4.98413e-36
220.0,4.83252e-35
230.0,4.05916e-34
240.0,2.96067e-33
250.0,1.88896e-32
260.0,1.06415e-31
270.0,5.34583e-31
280.0,2.41788e-30
290.0,9.93514e-30
300.0,3.7396e-29
310.0,1.29914e-28
320.0,4.19388e-28
330.0,1.2658e-27
340.0,3.59167e-27
350.0,9.6286e-27
360.0,2.44965e-26
370.0,5.93842e-26
380.0,1.37671e-25
390.0,3.06228e-25
400.0,6.55508e-25
410.0,1.35399e-24
420.0,2.70538e-24
430.0,5.24071e-24
440.0,9.86261e-24
450.0,1.80654e-23
460.0,3.22629e-23
470.0,5.62656e-23
480.0,9.59614e-23
490.0,1.60267e-22
500.0,2.62432e-22
510.0,4.21805e-22
520.0,6.66168e-22
530.0,1.0348e-21
540.0,1.58242e-21
550.0,2.3842e-21
560.0,3.5421e-21
570.0,5.19265e-21
580.0,7.51663e-21
590.0,1.07507e-20
600.0,1.52015e-20
610.0,2.12624e-20
620.0,2.94334e-20
630.0,4.0344e-20
640.0,5.47806e-20
650.0,7.37174e-20
660.0,9.83519e-20
670.0,1.30145e-19
680.0,1.70869e-19
690.0,2.22655e-19
700.0,2.88054e-19
800.0,2.69934e-18
900.0,1.57645e-17
1000.0,6.59644e-17
1100.0,2.16195e-16
1200.0,5.89096e-16
1300.0,1.39104e-15
1400.0,2.93239e-15
1500.0,5.64099e-15
1600.0,1.00674e-14
1700.0,1.68823e-14
1800.0,2.68664e-14
1900.0,4.08973e-14
2000.0,5.99296e-14
2100.0,8.49767e-14
2200.0,1.17092e-13
2300.0,1.57348e-13
2400.0,2.06821e-13
2500.0,2.66575e-13
2600.0,3.37649e-13
2700.0,4.21045e-13
2800.0,5.1772e-13
2900.0,6.28583e-13
3000.0,7.54481e-13
3100.0,8.96207e-13
3200.0,1.05449e-12
3300.0,1.23e-12
3400.0,1.42333e-12
3500.0,1.63503e-12
3600.0,1.86559e-12
3700.0,2.11542e-12
3800.0,2.38491e-12
3900.0,2.67437e-12
4000.0,2.98406e-12
========================================
NO+NO_B5_SymmetryFactor_1_0.1.out
1 atm
T,P1->P2
200.0,4.48893e-37
210.0,4.98413e-36
220.0,4.83252e-35
230.0,4.05916e-34
240.0,2.96067e-33
250.0,1.88895e-32
260.0,1.06414e-31
270.0,5.34582e-31
280.0,2.41787e-30
290.0,9.93509e-30
300.0,3.73957e-29
310.0,1.29913e-28
320.0,4.19383e-28
330.0,1.26578e-27
340.0,3.5916e-27
350.0,9.62835e-27
360.0,2.44958e-26
370.0,5.93819e-26
380.0,1.37664e-25
390.0,3.06211e-25
400.0,6.55463e-25
410.0,1.35388e-24
420.0,2.70512e-24
430.0,5.24013e-24
440.0,9.86134e-24
450.0,1.80627e-23
460.0,3.22574e-23
470.0,5.62547e-23
480.0,9.59403e-23
490.0,1.60227e-22
500.0,2.62359e-22
510.0,4.21673e-22
520.0,6.65937e-22
530.0,1.0344e-21
540.0,1.58175e-21
550.0,2.38309e-21
560.0,3.54028e-21
570.0,5.18975e-21
580.0,7.51204e-21
590.0,1.07436e-20
600.0,1.51906e-20
610.0,2.12459e-20
620.0,2.94087e-20
630.0,4.03076e-20
640.0,5.47276e-20
650.0,7.36409e-20
660.0,9.82428e-20
670.0,1.29992e-19
680.0,1.70654e-19
690.0,2.22358e-19
700.0,2.87646e-19
800.0,2.69297e-18
900.0,1.57095e-17
1000.0,6.56503e-17
1100.0,2.14872e-16
1200.0,5.84666e-16
1300.0,1.37862e-15
1400.0,2.90211e-15
1500.0,5.57508e-15
1600.0,9.9365e-15
1700.0,1.66416e-14
1800.0,2.64508e-14
1900.0,4.02178e-14
2000.0,5.88687e-14
2100.0,8.33847e-14
2200.0,1.14784e-13
2300.0,1.54101e-13
2400.0,2.02372e-13
2500.0,2.60621e-13
2600.0,3.29843e-13
2700.0,4.10999e-13
2800.0,5.05004e-13
2900.0,6.12727e-13
3000.0,7.34973e-13
3100.0,8.72498e-13
3200.0,1.02599e-12
3300.0,1.19609e-12
3400.0,1.38336e-12
3500.0,1.58832e-12
3600.0,1.81141e-12
3700.0,2.05305e-12
3800.0,2.31358e-12
3900.0,2.59329e-12
4000.0,2.89243e-12
========================================
NO+NO_W2_SymmetryFactor_1_0.1.out
1 atm
T,P1->P2
200.0,4.48893e-37
210.0,4.98413e-36
220.0,4.83252e-35
230.0,4.05916e-34
240.0,2.96067e-33
250.0,1.88896e-32
260.0,1.06415e-31
270.0,5.34583e-31
280.0,2.41788e-30
290.0,9.93514e-30
300.0,3.7396e-29
310.0,1.29914e-28
320.0,4.19388e-28
330.0,1.2658e-27
340.0,3.59167e-27
350.0,9.6286e-27
360.0,2.44965e-26
370.0,5.93842e-26
380.0,1.37671e-25
390.0,3.06228e-25
400.0,6.55508e-25
410.0,1.35399e-24
420.0,2.70538e-24
430.0,5.24071e-24
440.0,9.86261e-24
450.0,1.80654e-23
460.0,3.22629e-23
470.0,5.62656e-23
480.0,9.59614e-23
490.0,1.60267e-22
500.0,2.62432e-22
510.0,4.21805e-22
520.0,6.66168e-22
530.0,1.0348e-21
540.0,1.58242e-21
550.0,2.3842e-21
560.0,3.5421e-21
570.0,5.19265e-21
580.0,7.51663e-21
590.0,1.07507e-20
600.0,1.52015e-20
610.0,2.12624e-20
620.0,2.94334e-20
630.0,4.0344e-20
640.0,5.47806e-20
650.0,7.37174e-20
660.0,9.83519e-20
670.0,1.30145e-19
680.0,1.70869e-19
690.0,2.22655e-19
700.0,2.88054e-19
800.0,2.69934e-18
900.0,1.57645e-17
1000.0,6.59644e-17
1100.0,2.16195e-16
1200.0,5.89096e-16
1300.0,1.39104e-15
1400.0,2.93239e-15
1500.0,5.64099e-15
1600.0,1.00674e-14
1700.0,1.68823e-14
1800.0,2.68664e-14
1900.0,4.08973e-14
2000.0,5.99296e-14
2100.0,8.49767e-14
2200.0,1.17092e-13
2300.0,1.57348e-13
2400.0,2.06821e-13
2500.0,2.66575e-13
2600.0,3.37649e-13
2700.0,4.21045e-13
2800.0,5.1772e-13
2900.0,6.28583e-13
3000.0,7.54481e-13
3100.0,8.96207e-13
3200.0,1.05449e-12
3300.0,1.23e-12
3400.0,1.42333e-12
3500.0,1.63503e-12
3600.0,1.86559e-12
3700.0,2.11542e-12
3800.0,2.38491e-12
3900.0,2.67437e-12
4000.0,2.98406e-12
========================================
NO+NO_W2_Energy_1_34.9759.out
1 atm
T,P1->P2
200.0,4.48893e-37
210.0,4.98413e-36
220.0,4.83252e-35
230.0,4.05916e-34
240.0,2.96067e-33
250.0,1.88896e-32
260.0,1.06415e-31
270.0,5.34583e-31
280.0,2.41788e-30
290.0,9.93514e-30
300.0,3.7396e-29
310.0,1.29914e-28
320.0,4.19388e-28
330.0,1.2658e-27
340.0,3.59167e-27
350.0,9.6286e-27
360.0,2.44965e-26
370.0,5.93842e-26
380.0,1.37671e-25
390.0,3.06228e-25
400.0,6.55508e-25
410.0,1.35399e-24
420.0,2.70538e-24
430.0,5.24071e-24
440.0,9.86261e-24
450.0,1.80654e-23
460.0,3.22629e-23
470.0,5.62656e-23
480.0,9.59614e-23
490.0,1.60267e-22
500.0,2.62432e-22
510.0,4.21805e-22
520.0,6.66168e-22
530.0,1.0348e-21
540.0,1.58242e-21
550.0,2.3842e-21
560.0,3.5421e-21
570.0,5.19265e-21
580.0,7.51663e-21
590.0,1.07507e-20
600.0,1.52015e-20
610.0,2.12624e-20
620.0,2.94334e-20
630.0,4.0344e-20
640.0,5.47806e-20
650.0,7.37174e-20
660.0,9.83519e-20
670.0,1.30145e-19
680.0,1.70869e-19
690.0,2.22655e-19
700.0,2.88054e-19
800.0,2.69934e-18
900.0,1.57645e-17
1000.0,6.59644e-17
1100.0,2.16195e-16
1200.0,5.89096e-16
1300.0,1.39104e-15
1400.0,2.93239e-15
1500.0,5.64099e-15
1600.0,1.00674e-14
1700.0,1.68823e-14
1800.0,2.68664e-14
1900.0,4.08973e-14
2000.0,5.99296e-14
2100.0,8.49767e-14
2200.0,1.17092e-13
2300.0,1.57348e-13
2400.0,2.06821e-13
2500.0,2.66575e-13
2600.0,3.37649e-13
2700.0,4.21045e-13
2800.0,5.1772e-13
2900.0,6.28583e-13
3000.0,7.54481e-13
3100.0,8.96207e-13
3200.0,1.05449e-12
3300.0,1.23e-12
3400.0,1.42333e-12
3500.0,1.63503e-12
3600.0,1.86559e-12
3700.0,2.11542e-12
3800.0,2.38491e-12
3900.0,2.67437e-12
4000.0,2.98406e-12
========================================
NO+NO_B4_Energy_1_34.9759.out
1 atm
T,P1->P2
200.0,3.49035e-37
210.0,3.92211e-36
220.0,3.84445e-35
230.0,3.26149e-34
240.0,2.40065e-33
250.0,1.54456e-32
260.0,8.76894e-32
270.0,4.43685e-31
280.0,2.02016e-30
290.0,8.35252e-30
300.0,3.16215e-29
310.0,1.1045e-28
320.0,3.58369e-28
330.0,1.0868e-27
340.0,3.09766e-27
350.0,8.33949e-27
360.0,2.1302e-26
370.0,5.1836e-26
380.0,1.20604e-25
390.0,2.69181e-25
400.0,5.78076e-25
410.0,1.19774e-24
420.0,2.40022e-24
430.0,4.66263e-24
440.0,8.79826e-24
450.0,1.61572e-23
460.0,2.89259e-23
470.0,5.05648e-23
480.0,8.64335e-23
490.0,1.44667e-22
500.0,2.37382e-22
510.0,3.82308e-22
520.0,6.04956e-22
530.0,9.41464e-22
540.0,1.44227e-21
550.0,2.17681e-21
560.0,3.2394e-21
570.0,4.75658e-21
580.0,6.89616e-21
590.0,9.87819e-21
600.0,1.39882e-20
610.0,1.95932e-20
620.0,2.716e-20
630.0,3.72775e-20
640.0,5.06824e-20
650.0,6.82883e-20
660.0,9.12197e-20
670.0,1.20851e-19
680.0,1.5885e-19
690.0,2.07225e-19
700.0,2.68385e-19
800.0,2.53904e-18
900.0,1.49402e-17
1000.0,6.28966e-17
1100.0,2.07178e-16
1200.0,5.66904e-16
1300.0,1.34341e-15
1400.0,2.84061e-15
1500.0,5.47881e-15
1600.0,9.80028e-15
1700.0,1.64672e-14
1800.0,2.62517e-14
1900.0,4.00238e-14
2000.0,5.87306e-14
2100.0,8.33794e-14
2200.0,1.15018e-13
2300.0,1.54716e-13
2400.0,2.03545e-13
2500.0,2.62568e-13
2600.0,3.32822e-13
2700.0,4.15311e-13
2800.0,5.1099e-13
2900.0,6.2077e-13
3000.0,7.45501e-13
3100.0,8.85976e-13
3200.0,1.04293e-12
3300.0,1.21703e-12
3400.0,1.40888e-12
3500.0,1.61903e-12
3600.0,1.84796e-12
3700.0,2.09612e-12
3800.0,2.36386e-12
3900.0,2.65151e-12
4000.0,2.95935e-12
========================================
NO+NO_W1_Energy_1_34.9759.out
1 atm
T,P1->P2
200.0,4.48893e-37
210.0,4.98413e-36
220.0,4.83252e-35
230.0,4.05916e-34
240.0,2.96067e-33
250.0,1.88896e-32
260.0,1.06415e-31
270.0,5.34583e-31
280.0,2.41788e-30
290.0,9.93514e-30
300.0,3.7396e-29
310.0,1.29914e-28
320.0,4.19388e-28
330.0,1.2658e-27
340.0,3.59167e-27
350.0,9.6286e-27
360.0,2.44965e-26
370.0,5.93842e-26
380.0,1.37671e-25
390.0,3.06228e-25
400.0,6.55508e-25
410.0,1.35399e-24
420.0,2.70538e-24
430.0,5.24071e-24
440.0,9.86261e-24
450.0,1.80654e-23
460.0,3.22629e-23
470.0,5.62656e-23
480.0,9.59614e-23
490.0,1.60267e-22
500.0,2.62432e-22
510.0,4.21805e-22
520.0,6.66168e-22
530.0,1.0348e-21
540.0,1.58242e-21
550.0,2.3842e-21
560.0,3.5421e-21
570.0,5.19265e-21
580.0,7.51663e-21
590.0,1.07507e-20
600.0,1.52015e-20
610.0,2.12624e-20
620.0,2.94334e-20
630.0,4.0344e-20
640.0,5.47806e-20
650.0,7.37174e-20
660.0,9.83519e-20
670.0,1.30145e-19
680.0,1.70869e-19
690.0,2.22655e-19
700.0,2.88054e-19
800.0,2.69934e-18
900.0,1.57645e-17
1000.0,6.59644e-17
1100.0,2.16195e-16
1200.0,5.89096e-16
1300.0,1.39104e-15
1400.0,2.93239e-15
1500.0,5.64099e-15
1600.0,1.00674e-14
1700.0,1.68823e-14
1800.0,2.68664e-14
1900.0,4.08973e-14
2000.0,5.99296e-14
2100.0,8.49767e-14
2200.0,1.17092e-13
2300.0,1.57348e-13
2400.0,2.06821e-13
2500.0,2.66575e-13
2600.0,3.37649e-13
2700.0,4.21045e-13
2800.0,5.1772e-13
2900.0,6.28583e-13
3000.0,7.54481e-13
3100.0,8.96207e-13
3200.0,1.05449e-12
3300.0,1.23e-12
3400.0,1.42333e-12
3500.0,1.63503e-12
3600.0,1.86559e-12
3700.0,2.11542e-12
3800.0,2.38491e-12
3900.0,2.67437e-12
4000.0,2.98406e-12
========================================
NO+NO_P2_Energy_1_34.9759.out
1 atm
T,P1->P2
200.0,4.48893e-37
210.0,4.98413e-36
220.0,4.83252e-35
230.0,4.05916e-34
240.0,2.96067e-33
250.0,1.88896e-32
260.0,1.06415e-31
270.0,5.34583e-31
280.0,2.41788e-30
290.0,9.93514e-30
300.0,3.7396e-29
310.0,1.29914e-28
320.0,4.19388e-28
330.0,1.2658e-27
340.0,3.59167e-27
350.0,9.6286e-27
360.0,2.44965e-26
370.0,5.93842e-26
380.0,1.37671e-25
390.0,3.06228e-25
400.0,6.55508e-25
410.0,1.35399e-24
420.0,2.70538e-24
430.0,5.24071e-24
440.0,9.86261e-24
450.0,1.80654e-23
460.0,3.22629e-23
470.0,5.62656e-23
480.0,9.59614e-23
490.0,1.60267e-22
500.0,2.62432e-22
510.0,4.21805e-22
520.0,6.66168e-22
530.0,1.0348e-21
540.0,1.58242e-21
550.0,2.3842e-21
560.0,3.5421e-21
570.0,5.19265e-21
580.0,7.51663e-21
590.0,1.07507e-20
600.0,1.52015e-20
610.0,2.12624e-20
620.0,2.94334e-20
630.0,4.0344e-20
640.0,5.47806e-20
650.0,7.37174e-20
660.0,9.83519e-20
670.0,1.30145e-19
680.0,1.70869e-19
690.0,2.22655e-19
700.0,2.88054e-19
800.0,2.69934e-18
900.0,1.57645e-17
1000.0,6.59644e-17
1100.0,2.16195e-16
1200.0,5.89096e-16
1300.0,1.39104e-15
1400.0,2.93239e-15
1500.0,5.64099e-15
1600.0,1.00674e-14
1700.0,1.68823e-14
1800.0,2.68664e-14
1900.0,4.08973e-14
2000.0,5.99296e-14
2100.0,8.49767e-14
2200.0,1.17092e-13
2300.0,1.57348e-13
2400.0,2.06821e-13
2500.0,2.66575e-13
2600.0,3.37649e-13
2700.0,4.21045e-13
2800.0,5.1772e-13
2900.0,6.28583e-13
3000.0,7.54481e-13
3100.0,8.96207e-13
3200.0,1.05449e-12
3300.0,1.23e-12
3400.0,1.42333e-12
3500.0,1.63503e-12
3600.0,1.86559e-12
3700.0,2.11542e-12
3800.0,2.38491e-12
3900.0,2.67437e-12
4000.0,2.98406e-12
========================================
NO+NO_B5_Energy_1_34.9759.out
1 atm
T,P1->P2
200.0,4.48892e-37
210.0,4.98413e-36
220.0,4.83251e-35
230.0,4.05915e-34
240.0,2.96066e-33
250.0,1.88895e-32
260.0,1.06414e-31
270.0,5.3458e-31
280.0,2.41787e-30
290.0,9.93505e-30
300.0,3.73956e-29
310.0,1.29912e-28
320.0,4.1938e-28
330.0,1.26577e-27
340.0,3.59156e-27
350.0,9.62824e-27
360.0,2.44954e-26
370.0,5.9381e-26
380.0,1.37662e-25
390.0,3.06205e-25
400.0,6.5545e-25
410.0,1.35385e-24
420.0,2.70506e-24
430.0,5.24e-24
440.0,9.8611e-24
450.0,1.80623e-23
460.0,3.22566e-23
470.0,5.62534e-23
480.0,9.59383e-23
490.0,1.60224e-22
500.0,2.62355e-22
510.0,4.21669e-22
520.0,6.65934e-22
530.0,1.0344e-21
540.0,1.58176e-21
550.0,2.38313e-21
560.0,3.54038e-21
570.0,5.18995e-21
580.0,7.51244e-21
590.0,1.07443e-20
600.0,1.51918e-20
610.0,2.1248e-20
620.0,2.94122e-20
630.0,4.03133e-20
640.0,5.47365e-20
650.0,7.36547e-20
660.0,9.82638e-20
670.0,1.30023e-19
680.0,1.707e-19
690.0,2.22425e-19
700.0,2.87743e-19
800.0,2.69507e-18
900.0,1.57316e-17
1000.0,6.57948e-17
1100.0,2.15544e-16
1200.0,5.87095e-16
1300.0,1.38585e-15
1400.0,2.92063e-15
1500.0,5.61707e-15
1600.0,1.00228e-14
1700.0,1.68051e-14
1800.0,2.67403e-14
1900.0,4.0702e-14
2000.0,5.96397e-14
2100.0,8.45621e-14
2200.0,1.16518e-13
2300.0,1.56575e-13
2400.0,2.05806e-13
2500.0,2.6527e-13
2600.0,3.36003e-13
2700.0,4.19004e-13
2800.0,5.15228e-13
2900.0,6.25582e-13
3000.0,7.50912e-13
3100.0,8.92008e-13
3200.0,1.0496e-12
3300.0,1.22435e-12
3400.0,1.41687e-12
3500.0,1.6277e-12
3600.0,1.85732e-12
3700.0,2.10616e-12
3800.0,2.37459e-12
3900.0,2.66293e-12
4000.0,2.97146e-12
========================================
NO+NO_P1_Energy_1_34.9759.out
1 atm
T,P1->P2
200.0,5.77319e-37
210.0,6.33373e-36
220.0,6.07453e-35
230.0,5.05192e-34
240.0,3.65133e-33
250.0,2.31015e-32
260.0,1.29139e-31
270.0,6.44108e-31
280.0,2.89393e-30
290.0,1.18178e-29
300.0,4.42256e-29
310.0,1.52811e-28
320.0,4.90808e-28
330.0,1.47432e-27
340.0,4.16462e-27
350.0,1.11174e-26
360.0,2.81716e-26
370.0,6.80358e-26
380.0,1.57164e-25
390.0,3.48404e-25
400.0,7.43386e-25
410.0,1.5308e-24
420.0,3.04974e-24
430.0,5.89135e-24
440.0,1.10576e-23
450.0,2.02029e-23
460.0,3.59926e-23
470.0,6.26242e-23
480.0,1.06568e-22
490.0,1.77601e-22
500.0,2.90219e-22
510.0,4.65547e-22
520.0,7.33858e-22
530.0,1.13787e-21
540.0,1.73697e-21
550.0,2.61264e-21
560.0,3.87514e-21
570.0,5.67193e-21
580.0,8.19792e-21
590.0,1.17079e-20
600.0,1.65315e-20
610.0,2.30909e-20
620.0,3.1922e-20
630.0,4.36988e-20
640.0,5.92618e-20
650.0,7.96513e-20
660.0,1.06144e-19
670.0,1.40297e-19
680.0,1.83994e-19
690.0,2.39501e-19
700.0,3.09525e-19
800.0,2.87459e-18
900.0,1.66711e-17
1000.0,6.93688e-17
1100.0,2.26315e-16
1200.0,6.14325e-16
1300.0,1.44594e-15
1400.0,3.03971e-15
1500.0,5.83345e-15
1600.0,1.0389e-14
1700.0,1.73895e-14
1800.0,2.7628e-14
1900.0,4.1995e-14
2000.0,6.14567e-14
2100.0,8.70376e-14
2200.0,1.19801e-13
2300.0,1.60829e-13
2400.0,2.11203e-13
2500.0,2.71995e-13
2600.0,3.44247e-13
2700.0,4.28966e-13
2800.0,5.27109e-13
2900.0,6.39586e-13
3000.0,7.67244e-13
3100.0,9.10874e-13
3200.0,1.0712e-12
3300.0,1.2489e-12
3400.0,1.44455e-12
3500.0,1.65871e-12
3600.0,1.89185e-12
3700.0,2.14439e-12
3800.0,2.4167e-12
3900.0,2.7091e-12
4000.0,3.02184e-12
========================================
NO+NO_W1_Frequencies_1_0.1.out
1 atm
T,P1->P2
200.0,4.48893e-37
210.0,4.98413e-36
220.0,4.83252e-35
230.0,4.05916e-34
240.0,2.96067e-33
250.0,1.88896e-32
260.0,1.06415e-31
270.0,5.34583e-31
280.0,2.41788e-30
290.0,9.93514e-30
300.0,3.7396e-29
310.0,1.29914e-28
320.0,4.19388e-28
330.0,1.2658e-27
340.0,3.59167e-27
350.0,9.6286e-27
360.0,2.44965e-26
370.0,5.93842e-26
380.0,1.37671e-25
390.0,3.06228e-25
400.0,6.55508e-25
410.0,1.35399e-24
420.0,2.70538e-24
430.0,5.24071e-24
440.0,9.86261e-24
450.0,1.80654e-23
460.0,3.22629e-23
470.0,5.62656e-23
480.0,9.59614e-23
490.0,1.60267e-22
500.0,2.62432e-22
510.0,4.21805e-22
520.0,6.66168e-22
530.0,1.0348e-21
540.0,1.58242e-21
550.0,2.3842e-21
560.0,3.5421e-21
570.0,5.19265e-21
580.0,7.51663e-21
590.0,1.07507e-20
600.0,1.52015e-20
610.0,2.12624e-20
620.0,2.94334e-20
630.0,4.0344e-20
640.0,5.47806e-20
650.0,7.37174e-20
660.0,9.83519e-20
670.0,1.30145e-19
680.0,1.70869e-19
690.0,2.22655e-19
700.0,2.88054e-19
800.0,2.69934e-18
900.0,1.57645e-17
1000.0,6.59644e-17
1100.0,2.16195e-16
1200.0,5.89096e-16
1300.0,1.39104e-15
1400.0,2.93239e-15
1500.0,5.64099e-15
1600.0,1.00674e-14
1700.0,1.68823e-14
1800.0,2.68664e-14
1900.0,4.08973e-14
2000.0,5.99296e-14
2100.0,8.49767e-14
2200.0,1.17092e-13
2300.0,1.57348e-13
2400.0,2.06821e-13
2500.0,2.66575e-13
2600.0,3.37649e-13
2700.0,4.21045e-13
2800.0,5.1772e-13
2900.0,6.28583e-13
3000.0,7.54481e-13
3100.0,8.96207e-13
3200.0,1.05449e-12
3300.0,1.23e-12
3400.0,1.42333e-12
