========================================
tripplet_W1b_Frequencies_1_0.1.out
0.1 atm
T,P1->P2
470.0,7.26365e-13
480.0,7.07191e-13
490.0,6.93307e-13
500.0,6.66888e-13
510.0,6.62433e-13
520.0,6.45139e-13
530.0,6.36995e-13
540.0,6.32155e-13
550.0,6.19812e-13
560.0,6.155e-13
570.0,6.05477e-13
580.0,6.0402e-13
590.0,5.94811e-13
600.0,5.9644e-13
610.0,5.95923e-13
620.0,5.92154e-13
630.0,5.88081e-13
640.0,5.91063e-13
650.0,5.92739e-13
660.0,5.92651e-13
670.0,5.91809e-13
680.0,5.96698e-13
690.0,5.97448e-13
700.0,6.02017e-13
800.0,6.58763e-13
900.0,7.56556e-13
1000.0,8.90381e-13
1100.0,1.06011e-12
1200.0,1.26608e-12
1300.0,1.50933e-12
1400.0,1.7911e-12
1500.0,2.11283e-12
1600.0,2.47564e-12
1700.0,2.8807e-12
1800.0,3.32894e-12
1900.0,3.82114e-12
2000.0,4.35786e-12
2100.0,4.93953e-12
2200.0,5.56638e-12
2300.0,6.23845e-12
2400.0,6.95563e-12
2500.0,7.71766e-12
2600.0,8.52408e-12
2700.0,9.3743e-12
2800.0,1.02676e-11
2900.0,1.12031e-11
3000.0,1.21797e-11
========================================
tripplet_B1_Frequencies_1_0.1.out
1.0 atm
T,P1->P2
200.0,5.70745e-12
210.0,4.98466e-12
220.0,4.38286e-12
230.0,3.87916e-12
240.0,3.45417e-12
250.0,3.09273e-12
260.0,2.78536e-12
270.0,2.52105e-12
280.0,2.29283e-12
290.0,2.09415e-12
300.0,1.92141e-12
310.0,1.77282e-12
320.0,1.63927e-12
330.0,1.52445e-12
340.0,1.41967e-12
350.0,1.32511e-12
360.0,1.24916e-12
370.0,1.17386e-12
380.0,1.10975e-12
390.0,1.05537e-12
400.0,9.98935e-13
410.0,9.56902e-13
420.0,9.12065e-13
430.0,8.62361e-13
440.0,8.42321e-13
450.0,8.07938e-13
460.0,7.86669e-13
470.0,7.58488e-13
480.0,7.35663e-13
490.0,7.20276e-13
500.0,6.85178e-13
510.0,6.8346e-13
520.0,6.61272e-13
530.0,6.52471e-13
540.0,6.48139e-13
550.0,6.32239e-13
560.0,6.28134e-13
570.0,6.14733e-13
580.0,6.14083e-13
590.0,6.00721e-13
600.0,6.04622e-13
610.0,6.04347e-13
620.0,5.98847e-13
630.0,5.92262e-13
640.0,5.96536e-13
650.0,5.98591e-13
660.0,5.97558e-13
670.0,5.94818e-13
680.0,6.00999e-13
690.0,6.00202e-13
700.0,6.05532e-13
800.0,6.6024e-13
900.0,7.5738e-13
1000.0,8.90735e-13
1100.0,1.06029e-12
1200.0,1.26618e-12
1300.0,1.5094e-12
1400.0,1.79112e-12
1500.0,2.11285e-12
1600.0,2.47566e-12
1700.0,2.88071e-12
1800.0,3.32895e-12
1900.0,3.82115e-12
2000.0,4.35787e-12
2100.0,4.93954e-12
2200.0,5.5664e-12
2300.0,6.23847e-12
2400.0,6.95566e-12
2500.0,7.71768e-12
2600.0,8.52411e-12
2700.0,9.37434e-12
2800.0,1.02676e-11
2900.0,1.12031e-11
3000.0,1.21798e-11
========================================
tripplet_B1_Frequencies_1_0.1.out
2.0 atm
T,P1->P2
200.0,7.60779e-12
210.0,6.59055e-12
220.0,5.74428e-12
230.0,5.03764e-12
240.0,4.44283e-12
250.0,3.93869e-12
260.0,3.51204e-12
270.0,3.14684e-12
280.0,2.83259e-12
290.0,2.55975e-12
300.0,2.32453e-12
310.0,2.12484e-12
320.0,1.94436e-12
330.0,1.79194e-12
340.0,1.65197e-12
350.0,1.52606e-12
360.0,1.42868e-12
370.0,1.32966e-12
380.0,1.24704e-12
390.0,1.17816e-12
400.0,1.1051e-12
410.0,1.05281e-12
420.0,9.95682e-13
430.0,9.31265e-13
440.0,9.08678e-13
450.0,8.65558e-13
460.0,8.40077e-13
470.0,8.04987e-13
480.0,7.76853e-13
490.0,7.58447e-13
500.0,7.13326e-13
510.0,7.13397e-13
520.0,6.85417e-13
530.0,6.75151e-13
540.0,6.70411e-13
550.0,6.50536e-13
560.0,6.45932e-13
570.0,6.28724e-13
580.0,6.28372e-13
590.0,6.10259e-13
600.0,6.16325e-13
610.0,6.15762e-13
620.0,6.08432e-13
630.0,5.98954e-13
640.0,6.04429e-13
650.0,6.06502e-13
660.0,6.04459e-13
670.0,5.99601e-13
680.0,6.06909e-13
690.0,6.04493e-13
700.0,6.10449e-13
800.0,6.62364e-13
900.0,7.58491e-13
1000.0,8.91247e-13
1100.0,1.06056e-12
1200.0,1.26634e-12
1300.0,1.50949e-12
1400.0,1.79116e-12
1500.0,2.11289e-12
1600.0,2.4757e-12
1700.0,2.88073e-12
1800.0,3.32896e-12
1900.0,3.82118e-12
2000.0,4.3579e-12
2100.0,4.93956e-12
2200.0,5.56643e-12
2300.0,6.23851e-12
2400.0,6.9557e-12
2500.0,7.71773e-12
2600.0,8.52417e-12
2700.0,9.37441e-12
2800.0,1.02677e-11
2900.0,1.12032e-11
3000.0,1.21799e-11
========================================
tripplet_B1_Frequencies_1_0.1.out
4.0 atm
T,P1->P2
200.0,1.0847e-11
210.0,9.33843e-12
220.0,8.07766e-12
230.0,7.02223e-12
240.0,6.13215e-12
250.0,5.37758e-12
260.0,4.74022e-12
270.0,4.196e-12
280.0,3.7287e-12
290.0,3.32404e-12
300.0,2.9781e-12
310.0,2.68793e-12
320.0,2.42551e-12
330.0,2.20735e-12
340.0,2.00741e-12
350.0,1.82927e-12
360.0,1.69454e-12
370.0,1.55734e-12
380.0,1.44453e-12
390.0,1.3514e-12
400.0,1.25361e-12
410.0,1.18406e-12
420.0,1.10921e-12
430.0,1.02638e-12
440.0,9.96213e-13
450.0,9.41575e-13
460.0,9.0832e-13
470.0,8.64611e-13
480.0,8.29448e-13
490.0,8.05689e-13
500.0,7.51807e-13
510.0,7.50504e-13
520.0,7.17152e-13
530.0,7.04117e-13
540.0,6.97071e-13
550.0,6.73842e-13
560.0,6.67397e-13
570.0,6.47099e-13
580.0,6.45725e-13
590.0,6.2383e-13
600.0,6.30547e-13
610.0,6.28779e-13
620.0,6.20096e-13
630.0,6.08324e-13
640.0,6.14065e-13
650.0,6.15435e-13
660.0,6.12598e-13
670.0,6.06202e-13
680.0,6.13703e-13
690.0,6.1024e-13
700.0,6.16187e-13
800.0,6.64905e-13
900.0,7.59723e-13
1000.0,8.91867e-13
1100.0,1.06088e-12
1200.0,1.26652e-12
1300.0,1.5096e-12
1400.0,1.79122e-12
1500.0,2.11294e-12
1600.0,2.47574e-12
1700.0,2.88077e-12
1800.0,3.32899e-12
1900.0,3.82122e-12
2000.0,4.35794e-12
2100.0,4.93961e-12
2200.0,5.56651e-12
2300.0,6.23859e-12
2400.0,6.95579e-12
2500.0,7.71783e-12
2600.0,8.5243e-12
2700.0,9.37456e-12
2800.0,1.02679e-11
2900.0,1.12035e-11
3000.0,1.21801e-11
========================================
tripplet_B8_Frequencies_1_0.1.out
0.1 atm
T,P1->P2
200.0,3.52119e-12
210.0,3.13733e-12
220.0,2.81378e-12
230.0,2.53911e-12
240.0,2.30422e-12
250.0,2.1015e-12
260.0,1.9269e-12
270.0,1.77458e-12
280.0,1.64162e-12
290.0,1.52475e-12
300.0,1.42157e-12
310.0,1.33093e-12
320.0,1.24998e-12
330.0,1.17821e-12
340.0,1.11354e-12
350.0,1.05539e-12
360.0,1.0046e-12
370.0,9.57816e-13
380.0,9.16019e-13
390.0,8.78731e-13
400.0,8.43705e-13
410.0,8.13628e-13
420.0,7.85234e-13
430.0,7.58069e-13
440.0,7.37615e-13
450.0,7.16114e-13
460.0,6.98497e-13
470.0,6.80929e-13
480.0,6.65773e-13
490.0,6.5304e-13
500.0,6.37726e-13
510.0,6.28986e-13
520.0,6.17754e-13
530.0,6.0994e-13
540.0,6.03754e-13
550.0,5.95959e-13
560.0,5.90825e-13
570.0,5.84906e-13
580.0,5.81926e-13
590.0,5.77626e-13
600.0,5.76144e-13
610.0,5.74741e-13
620.0,5.73017e-13
630.0,5.71729e-13
640.0,5.72784e-13
650.0,5.73463e-13
660.0,5.74325e-13
670.0,5.75468e-13
680.0,5.78275e-13
690.0,5.80652e-13
700.0,5.83819e-13
800.0,6.37966e-13
900.0,7.2921e-13
1000.0,8.53565e-13
1100.0,1.01015e-12
1200.0,1.19905e-12
1300.0,1.4209e-12
1400.0,1.67659e-12
1500.0,1.96713e-12
1600.0,2.29343e-12
1700.0,2.65647e-12
1800.0,3.05709e-12
1900.0,3.49608e-12
2000.0,3.97411e-12
2100.0,4.49182e-12
2200.0,5.04973e-12
2300.0,5.64829e-12
2400.0,6.28784e-12
2500.0,6.96867e-12
2600.0,7.69094e-12
2700.0,8.45474e-12
2800.0,9.26007e-12
2900.0,1.01068e-11
3000.0,1.09948e-11
========================================
tripplet_B8_Frequencies_1_0.1.out
0.5 atm
T,P1->P2
200.0,4.56612e-12
210.0,4.01862e-12
220.0,3.5612e-12
230.0,3.17666e-12
240.0,2.85084e-12
250.0,2.5724e-12
260.0,2.33447e-12
270.0,2.12883e-12
280.0,1.95058e-12
290.0,1.79493e-12
300.0,1.6587e-12
310.0,1.54037e-12
320.0,1.43444e-12
330.0,1.34211e-12
340.0,1.25836e-12
350.0,1.18278e-12
360.0,1.11993e-12
370.0,1.05936e-12
380.0,1.00682e-12
390.0,9.61401e-13
400.0,9.15807e-13
410.0,8.80091e-13
420.0,8.43501e-13
430.0,8.04576e-13
440.0,7.85088e-13
450.0,7.56945e-13
460.0,7.37897e-13
470.0,7.14815e-13
480.0,6.95762e-13
490.0,6.81955e-13
500.0,6.55652e-13
510.0,6.512e-13
520.0,6.33943e-13
530.0,6.2578e-13
540.0,6.20888e-13
550.0,6.08516e-13
560.0,6.04116e-13
570.0,5.94013e-13
580.0,5.92423e-13
590.0,5.83098e-13
600.0,5.84554e-13
610.0,5.83848e-13
620.0,5.7989e-13
630.0,5.75611e-13
640.0,5.78348e-13
650.0,5.79759e-13
660.0,5.79402e-13
670.0,5.78269e-13
680.0,5.8283e-13
690.0,5.83255e-13
700.0,5.87461e-13
800.0,6.39453e-13
900.0,7.30087e-13
1000.0,8.53919e-13
1100.0,1.01033e-12
1200.0,1.19915e-12
1300.0,1.42097e-12
1400.0,1.67661e-12
1500.0,1.96715e-12
1600.0,2.29345e-12
1700.0,2.65648e-12
1800.0,3.0571e-12
1900.0,3.49608e-12
2000.0,3.97412e-12
2100.0,4.49183e-12
2200.0,5.04974e-12
2300.0,5.6483e-12
2400.0,6.28785e-12
2500.0,6.96868e-12
2600.0,7.69095e-12
2700.0,8.45475e-12
2800.0,9.26009e-12
2900.0,1.01068e-11
3000.0,1.09948e-11
========================================
tripplet_B8_Frequencies_1_0.1.out
1.0 atm
T,P1->P2
200.0,5.65875e-12
210.0,4.94047e-12
220.0,4.34256e-12
230.0,3.84227e-12
240.0,3.42025e-12
250.0,3.06141e-12
260.0,2.75634e-12
270.0,2.49406e-12
280.0,2.26764e-12
290.0,2.07056e-12
300.0,1.89924e-12
310.0,1.75192e-12
320.0,1.61951e-12
330.0,1.50571e-12
340.0,1.40186e-12
350.0,1.30813e-12
360.0,1.23289e-12
370.0,1.15828e-12
380.0,1.09476e-12
390.0,1.04089e-12
400.0,9.84961e-13
410.0,9.43318e-13
420.0,8.98882e-13
430.0,8.49604e-13
440.0,8.2975e-13
450.0,7.95657e-13
460.0,7.74544e-13
470.0,7.46583e-13
480.0,7.23916e-13
490.0,7.08606e-13
500.0,6.73747e-13
510.0,6.71981e-13
520.0,6.49899e-13
530.0,6.41082e-13
540.0,6.36673e-13
550.0,6.20799e-13
560.0,6.16593e-13
570.0,6.03163e-13
580.0,6.02363e-13
590.0,5.88935e-13
600.0,5.92633e-13
610.0,5.92159e-13
620.0,5.86501e-13
630.0,5.79738e-13
640.0,5.83751e-13
650.0,5.85531e-13
660.0,5.84244e-13
670.0,5.81238e-13
680.0,5.87075e-13
690.0,5.85972e-13
700.0,5.90928e-13
800.0,6.4091e-13
900.0,7.309e-13
1000.0,8.54267e-13
1100.0,1.0105e-12
1200.0,1.19926e-12
1300.0,1.42104e-12
1400.0,1.67663e-12
1500.0,1.96717e-12
1600.0,2.29347e-12
1700.0,2.65649e-12
1800.0,3.0571e-12
1900.0,3.49609e-12
2000.0,3.97412e-12
2100.0,4.49183e-12
2200.0,5.04975e-12
2300.0,5.6483e-12
2400.0,6.28786e-12
2500.0,6.96869e-12
2600.0,7.69096e-12
2700.0,8.45477e-12
2800.0,9.2601e-12
2900.0,1.01069e-11
3000.0,1.09948e-11
========================================
tripplet_B8_Frequencies_1_0.1.out
2.0 atm
T,P1->P2
200.0,7.55334e-12
210.0,6.54078e-12
220.0,5.69859e-12
230.0,4.99554e-12
240.0,4.40392e-12
250.0,3.9026e-12
260.0,3.47846e-12
270.0,3.11553e-12
280.0,2.80332e-12
290.0,2.53235e-12
300.0,2.29881e-12
310.0,2.10059e-12
320.0,1.92152e-12
330.0,1.7703e-12
340.0,1.63152e-12
350.0,1.50673e-12
360.0,1.41015e-12
370.0,1.31207e-12
380.0,1.2302e-12
390.0,1.16192e-12
400.0,1.08962e-12
410.0,1.03778e-12
420.0,9.81235e-13
430.0,9.1754e-13
440.0,8.95049e-13
450.0,8.52378e-13
460.0,8.27046e-13
470.0,7.92317e-13
480.0,7.64427e-13
490.0,7.46103e-13
500.0,7.01494e-13
510.0,7.01406e-13
520.0,6.7368e-13
530.0,6.63402e-13
540.0,6.5854e-13
550.0,6.38804e-13
560.0,6.3408e-13
570.0,6.16942e-13
580.0,6.16407e-13
590.0,5.9833e-13
600.0,6.04137e-13
610.0,6.03357e-13
620.0,5.95925e-13
630.0,5.86327e-13
640.0,5.91509e-13
650.0,5.93293e-13
660.0,5.91023e-13
670.0,5.85945e-13
680.0,5.92878e-13
690.0,5.90193e-13
700.0,5.95758e-13
800.0,6.42996e-13
900.0,7.3199e-13
1000.0,8.5477e-13
1100.0,1.01076e-12
1200.0,1.1994e-12
1300.0,1.42113e-12
1400.0,1.67667e-12
1500.0,1.9672e-12
1600.0,2.29349e-12
1700.0,2.6565e-12
1800.0,3.05711e-12
1900.0,3.4961e-12
2000.0,3.97413e-12
2100.0,4.49184e-12
2200.0,5.04976e-12
2300.0,5.64832e-12
2400.0,6.28788e-12
2500.0,6.9687e-12
2600.0,7.69098e-12
2700.0,8.45479e-12
2800.0,9.26014e-12
2900.0,1.01069e-11
3000.0,1.09949e-11
========================================
tripplet_B8_Frequencies_1_0.1.out
4.0 atm
T,P1->P2
200.0,1.07789e-11
210.0,9.27494e-12
220.0,8.01832e-12
230.0,6.96663e-12
240.0,6.08005e-12
250.0,5.32874e-12
260.0,4.69438e-12
270.0,4.15302e-12
280.0,3.68847e-12
290.0,3.28652e-12
300.0,2.94306e-12
310.0,2.65495e-12
320.0,2.39482e-12
330.0,2.17846e-12
340.0,1.98054e-12
350.0,1.80434e-12
360.0,1.67071e-12
370.0,1.53517e-12
380.0,1.42359e-12
390.0,1.33135e-12
400.0,1.23492e-12
410.0,1.16602e-12
420.0,1.09219e-12
430.0,1.01071e-12
440.0,9.80522e-13
450.0,9.26664e-13
460.0,8.93605e-13
470.0,8.50524e-13
480.0,8.15782e-13
490.0,7.92158e-13
500.0,7.39226e-13
510.0,7.37622e-13
520.0,7.04756e-13
530.0,6.91732e-13
540.0,6.84532e-13
550.0,6.61602e-13
560.0,6.55031e-13
570.0,6.34944e-13
580.0,6.33358e-13
590.0,6.11651e-13
600.0,6.18033e-13
610.0,6.16045e-13
620.0,6.07327e-13
630.0,5.95522e-13
640.0,6.00929e-13
650.0,6.02004e-13
660.0,5.98974e-13
670.0,5.9242e-13
680.0,5.9951e-13
690.0,5.95827e-13
700.0,6.01365e-13
