========================================
combined_colrel_Epsilons_0.1.out
0.1 atm
T,P1->W3
200.0,4.21771e-13
210.0,3.51625e-13
220.0,2.94757e-13
230.0,2.48565e-13
240.0,2.10699e-13
250.0,1.79562e-13
260.0,1.5373e-13
270.0,1.32187e-13
280.0,1.14125e-13
290.0,9.89934e-14
300.0,8.61128e-14
310.0,7.52661e-14
320.0,6.59548e-14
330.0,5.80296e-14
340.0,5.11661e-14
350.0,4.53222e-14
360.0,4.0266e-14
370.0,3.59045e-14
380.0,3.21991e-14
390.0,2.8935e-14
400.0,2.59456e-14
410.0,2.34518e-14
420.0,2.12523e-14
430.0,1.93273e-14
440.0,1.75839e-14
450.0,1.58624e-14
460.0,1.44693e-14
470.0,1.3202e-14
480.0,1.19965e-14
490.0,1.0968e-14
500.0,1.00235e-14
510.0,9.15141e-15
520.0,8.24597e-15
530.0,7.56287e-15
540.0,6.91922e-15
550.0,6.33036e-15
560.0,5.7422e-15
570.0,5.25977e-15
580.0,4.78818e-15
590.0,4.36167e-15
600.0,3.98851e-15
610.0,3.67458e-15
620.0,3.36607e-15
630.0,3.09616e-15
640.0,2.82951e-15
650.0,2.62563e-15
660.0,2.40882e-15
670.0,2.24583e-15
680.0,2.06418e-15
690.0,1.909e-15
700.0,1.79101e-15
800.0,9.6655e-16
900.0,6.37474e-16
1000.0,5.45082e-16
1100.0,6.36934e-16
1200.0,7.89387e-16
1300.0,9.47684e-16
1400.0,1.06787e-15
1500.0,1.2804e-15
1600.0,1.42005e-15
1700.0,1.60362e-15
1800.0,1.63423e-15
1900.0,1.95756e-15
2000.0,2.08231e-15
2100.0,2.25075e-15
2200.0,2.14716e-15
2300.0,2.35024e-15
2400.0,2.56708e-15
2500.0,2.48313e-15
2600.0,2.59304e-15
2700.0,2.50255e-15
2800.0,2.41799e-15
2900.0,2.33958e-15
3000.0,2.26986e-15
========================================
combined_colrel_Epsilons_0.1.out
1.0 atm
T,P1->W3
200.0,4.21771e-13
210.0,3.51625e-13
220.0,2.94757e-13
230.0,2.48565e-13
240.0,2.10699e-13
250.0,1.79562e-13
260.0,1.5373e-13
270.0,1.32187e-13
280.0,1.14125e-13
290.0,9.89934e-14
300.0,8.61128e-14
310.0,7.52661e-14
320.0,6.59548e-14
330.0,5.80296e-14
340.0,5.11661e-14
350.0,4.53222e-14
360.0,4.0266e-14
370.0,3.59045e-14
380.0,3.21991e-14
390.0,2.8935e-14
400.0,2.59456e-14
410.0,2.34518e-14
420.0,2.12523e-14
430.0,1.93273e-14
440.0,1.75839e-14
450.0,1.58624e-14
460.0,1.44693e-14
470.0,1.3202e-14
480.0,1.19965e-14
490.0,1.0968e-14
500.0,1.00235e-14
510.0,9.15141e-15
520.0,8.24597e-15
530.0,7.56287e-15
540.0,6.91922e-15
550.0,6.33036e-15
560.0,5.7422e-15
570.0,5.25977e-15
580.0,4.78818e-15
590.0,4.36167e-15
600.0,3.98851e-15
610.0,3.67458e-15
620.0,3.36607e-15
630.0,3.09616e-15
640.0,2.82951e-15
650.0,2.62563e-15
660.0,2.40882e-15
670.0,2.24583e-15
680.0,2.06418e-15
690.0,1.909e-15
700.0,1.79101e-15
800.0,9.6655e-16
900.0,6.37474e-16
1000.0,5.45082e-16
1100.0,6.36934e-16
1200.0,7.89387e-16
1300.0,9.47684e-16
1400.0,1.06787e-15
1500.0,1.2804e-15
1600.0,1.42005e-15
1700.0,1.60362e-15
1800.0,1.63423e-15
1900.0,1.95756e-15
2000.0,2.08231e-15
2100.0,2.25075e-15
2200.0,2.14716e-15
2300.0,2.35024e-15
2400.0,2.56708e-15
2500.0,2.48313e-15
2600.0,2.59304e-15
2700.0,2.50255e-15
2800.0,2.41799e-15
2900.0,2.33958e-15
3000.0,2.26986e-15
========================================
combined_colrel_Epsilons_0.1.out
4 atm
T,P1->W3
200.0,4.21771e-13
210.0,3.51625e-13
220.0,2.94757e-13
230.0,2.48565e-13
240.0,2.10699e-13
250.0,1.79562e-13
260.0,1.5373e-13
270.0,1.32187e-13
280.0,1.14125e-13
290.0,9.89934e-14
300.0,8.61128e-14
310.0,7.52661e-14
320.0,6.59548e-14
330.0,5.80296e-14
340.0,5.11661e-14
350.0,4.53222e-14
360.0,4.0266e-14
370.0,3.59045e-14
380.0,3.21991e-14
390.0,2.8935e-14
400.0,2.59456e-14
410.0,2.34518e-14
420.0,2.12523e-14
430.0,1.93273e-14
440.0,1.75839e-14
450.0,1.58624e-14
460.0,1.44693e-14
470.0,1.3202e-14
480.0,1.19965e-14
490.0,1.0968e-14
500.0,1.00235e-14
510.0,9.15141e-15
520.0,8.24597e-15
530.0,7.56287e-15
540.0,6.91922e-15
550.0,6.33036e-15
560.0,5.7422e-15
570.0,5.25977e-15
580.0,4.78818e-15
590.0,4.36167e-15
600.0,3.98851e-15
610.0,3.67458e-15
620.0,3.36607e-15
630.0,3.09616e-15
640.0,2.82951e-15
650.0,2.62563e-15
660.0,2.40882e-15
670.0,2.24583e-15
680.0,2.06418e-15
690.0,1.909e-15
700.0,1.79101e-15
800.0,9.6655e-16
900.0,6.37474e-16
1000.0,5.45082e-16
1100.0,6.36934e-16
1200.0,7.89387e-16
1300.0,9.47684e-16
1400.0,1.06787e-15
1500.0,1.2804e-15
1600.0,1.42005e-15
1700.0,1.60362e-15
1800.0,1.63423e-15
1900.0,1.95756e-15
2000.0,2.08231e-15
2100.0,2.25075e-15
2200.0,2.14716e-15
2300.0,2.35024e-15
2400.0,2.56708e-15
2500.0,2.48313e-15
2600.0,2.59304e-15
2700.0,2.50255e-15
2800.0,2.41799e-15
