========================================
singlet_B4_Energy_1_34.9759.out
0.1 atm
T,P1->W3
310.0,2.97992e-13
320.0,2.64802e-13
330.0,2.35957e-13
340.0,2.11063e-13
350.0,1.88925e-13
360.0,1.69709e-13
370.0,1.52997e-13
380.0,1.37689e-13
390.0,1.24965e-13
400.0,1.1329e-13
410.0,1.03444e-13
420.0,9.46778e-14
430.0,8.65665e-14
440.0,7.85155e-14
450.0,7.2105e-14
460.0,6.54788e-14
470.0,6.0126e-14
480.0,5.48026e-14
490.0,4.98638e-14
500.0,4.55712e-14
510.0,4.14939e-14
520.0,3.80827e-14
530.0,3.48282e-14
540.0,3.18158e-14
550.0,2.90383e-14
560.0,2.66345e-14
570.0,2.43531e-14
580.0,2.22283e-14
590.0,2.04366e-14
600.0,1.87508e-14
610.0,1.72703e-14
620.0,1.59014e-14
630.0,1.46297e-14
640.0,1.35199e-14
650.0,1.24354e-14
660.0,1.15046e-14
670.0,1.06879e-14
680.0,9.94316e-15
690.0,9.28363e-15
700.0,8.58024e-15
800.0,4.67617e-15
900.0,3.06139e-15
1000.0,2.46345e-15
1100.0,2.62147e-15
1200.0,3.10614e-15
1300.0,3.63683e-15
1400.0,4.05171e-15
1500.0,4.20602e-15
1600.0,4.95265e-15
1700.0,5.52316e-15
1800.0,5.56936e-15
1900.0,6.42975e-15
2000.0,6.65646e-15
2100.0,6.93935e-15
2200.0,6.42571e-15
2300.0,6.68785e-15
2400.0,6.97354e-15
2500.0,6.57399e-15
2600.0,6.5247e-15
2700.0,6.24188e-15
2800.0,6.02801e-15
2900.0,5.88647e-15
3000.0,5.81785e-15
========================================
singlet_W3_Energy_1_34.9759.out
4.0 atm
T,P1->W3
200.0,1.92683e-12
210.0,1.65973e-12
220.0,1.43592e-12
230.0,1.24795e-12
240.0,1.08906e-12
250.0,9.53882e-13
260.0,8.38584e-13
270.0,7.3967e-13
280.0,6.54584e-13
290.0,5.81047e-13
300.0,5.17196e-13
310.0,4.61528e-13
320.0,4.12865e-13
330.0,3.70269e-13
340.0,3.33235e-13
350.0,3.00084e-13
360.0,2.71067e-13
370.0,2.45594e-13
380.0,2.22238e-13
390.0,2.02534e-13
400.0,1.84426e-13
410.0,1.68954e-13
420.0,1.55065e-13
430.0,1.42177e-13
440.0,1.2953e-13
450.0,1.19156e-13
460.0,1.08673e-13
470.0,9.9949e-14
480.0,9.14116e-14
490.0,8.35181e-14
500.0,7.65549e-14
510.0,6.99912e-14
520.0,6.43589e-14
530.0,5.90307e-14
540.0,5.41344e-14
550.0,4.96091e-14
560.0,4.5625e-14
570.0,4.18806e-14
580.0,3.83893e-14
590.0,3.5386e-14
600.0,3.25847e-14
610.0,3.01056e-14
620.0,2.78087e-14
630.0,2.5669e-14
640.0,2.37893e-14
650.0,2.19489e-14
660.0,2.03613e-14
