Pressure (atm),Temperature (K),B1_Frequencies_1_P1->P2,B1_Energy_1_P1->P2,B4_Energy_1_P1->P2,W1_Frequencies_1_P1->P2,W2_Energy_1_P1->P2,B3_Frequencies_1_P1->P2,B2_Frequencies_1_P1->P2,B4_SymmetryFactor_1_P1->P2,W2_SymmetryFactor_1_P1->P2,P2_SymmetryFactor_1_P1->P2,B5_Frequencies_1_P1->P2,B5_ImaginaryFrequency_1_P1->P2,B3_SymmetryFactor_1_P1->P2,B1_SymmetryFactor_1_P1->P2,P1_Frequencies_1_P1->P2,B2_SymmetryFactor_1_P1->P2,B5_SymmetryFactor_1_P1->P2,B4_Frequencies_1_P1->P2,P2_Frequencies_1_P1->P2,W1_SymmetryFactor_1_P1->P2,P2_Energy_1_P1->P2,P1_SymmetryFactor_1_P1->P2,B5_Energy_1_P1->P2,W1_Energy_1_P1->P2,B4_ImaginaryFrequency_1_P1->P2,B3_Energy_1_P1->P2,B2_Energy_1_P1->P2,W2_Frequencies_1_P1->P2,P1_Energy_1_P1->P2
1.0,2700.0,0.0,0.0,-0.17544689688271944,0.0,0.0,0.0,0.0,-0.9285061071920954,0.0,0.0,-0.2469985302773357,-0.0075484776613382,0.0,0.0,2.8511715904068193,0.0,-0.06560571336911819,-3.7139787383067953,0.0,0.0,0.0,1.000006446199122,-0.010757251337765688,0.0,-0.034772809506615376,0.0,0.0,0.0,0.18637944680130686
1.0,2800.0,0.0,0.0,-0.16808453554067782,0.0,0.0,0.0,0.0,-0.9227587667628162,0.0,0.0,-0.26744290937187326,-0.004583346418148542,0.0,0.0,2.885672483746931,0.0,-0.07089811201162215,-3.7133441367391398,0.0,0.0,0.0,1.0000070065741211,-0.011455668508328678,0.0,-0.017235368560013925,0.0,0.0,0.0,0.1797234524802736
1.0,2900.0,0.0,0.0,-0.16120346317821513,0.0,0.0,0.0,0.0,-0.9171714745409171,0.0,0.0,-0.2873270375566639,-0.0014613690986765254,0.0,0.0,2.918238042877746,0.0,-0.07604342635257406,-3.711817144996042,0.0,0.0,0.0,1.0000075512796964,-0.012132151478943027,0.0,0.0012542335520223057,0.0,0.0,0.0,0.17352650299813782
1.0,3000.0,0.0,0.0,-0.1547575009066477,0.0,0.0,0.0,0.0,-0.9117453546586165,0.0,0.0,-0.30664547007567783,0.001782754875226532,0.0,0.0,2.9490240768401637,0.0,-0.08104057441750363,-3.709550943216972,0.0,0.0,0.0,1.0000080801691387,-0.012786961003361975,0.0,0.020460952634838377,0.0,0.0,0.0,0.1677426928689591
1.0,3100.0,0.0,0.0,-0.1487062499357335,0.0,0.0,0.0,0.0,-0.9064798562580147,0.0,0.0,-0.3253989393618747,0.00511960490784518,0.0,0.0,2.978170418466797,0.0,-0.08589002368771739,-3.706673773113967,0.0,0.0,0.0,1.0000085932731246,-0.01342050099239368,0.0,0.04019019274501459,0.0,0.0,0.0,0.16233204001201837
1.0,3200.0,0.0,0.0,-0.14301420704302986,0.0,0.0,0.0,0.0,-0.9013731684640152,0.0,0.0,-0.34359284413356683,0.008524277863391092,0.0,0.0,3.0058028749449246,0.0,-0.09059340786291196,-3.703293258782872,0.0,0.0,0.0,1.0000090907553663,-0.014033277722871973,0.0,0.06028089156935045,0.0,0.0,0.0,0.15725956020380955
1.0,3300.0,0.0,0.0,-0.13765003884541818,0.0,0.0,0.0,0.0,-0.8964225445608707,0.0,0.0,-0.3612360672706207,0.011975729353663851,0.0,0.0,3.032034907411726,0.0,-0.09515322741685193,-3.6994999201398455,0.0,0.0,0.0,1.0000095728781249,-0.014625868461608592,0.0,0.08059982988311729,0.0,0.0,0.0,0.15249450981393287
1.0,3400.0,0.0,0.0,-0.1325859823695035,0.0,0.0,0.0,0.0,-0.8916245551737038,0.0,0.0,-0.3783400510420511,0.015456207253214893,0.0,0.0,3.0569690808983454,0.0,-0.09957261568121041,-3.6953700407569303,0.0,0.0,0.0,1.0000100399753982,-0.015198897377633587,0.0,0.10103694239451823,0.0,0.0,0.0,0.14800976217779835
1.0,3500.0,0.0,0.0,-0.12779734684407246,0.0,0.0,0.0,0.0,-0.8869752858463957,0.0,0.0,-0.39491807410806723,0.01895076648565571,0.0,0.0,3.0806983192595983,0.0,-0.10385515625853785,-3.6909680174876636,0.0,0.0,0.0,1.000010492432082,-0.015753017104636002,0.0,0.12150144759547768,0.0,0.0,0.0,0.143781290878451
1.0,3600.0,0.0,0.0,-0.1232620972003413,0.0,0.0,0.0,0.0,-0.8824704909991183,0.0,0.0,-0.4109846869846241,0.022446854513139373,0.0,0.0,3.1033069941426223,0.0,-0.10800474070804313,-3.686348292539973,0.0,0.0,0.0,1.0000109306677993,-0.016288894689303245,0.0,0.14191864782875657,0.0,0.0,0.0,0.13978773914937795
1.0,3700.0,0.0,0.0,-0.11896050397175131,0.0,0.0,0.0,0.0,-0.8781057136135972,0.0,0.0,-0.4265552721517905,0.025933957804068684,0.0,0.0,3.1248718723918834,0.0,-0.1120254578781483,-3.6815569478165338,0.0,0.0,0.0,1.000011355124377,-0.016807200947615418,0.0,0.16222727842656234,0.0,0.0,0.0,0.13601005910492686
1.0,3800.0,0.0,0.0,-0.11487484749369556,0.0,0.0,0.0,0.0,-0.8738763779541805,0.0,0.0,-0.4416457023436243,0.029403300582754876,0.0,0.0,3.145462942409738,0.0,-0.1159215081414363,-3.676633025054167,0.0,0.0,0.0,1.0000117662561783,-0.01730860247095576,0.0,0.18237730735404042,0.0,0.0,0.0,0.13243120793519325
1.0,3900.0,0.0,0.0,-0.1109891667717364,0.0,0.0,0.0,0.0,-0.8697778610506495,0.0,0.0,-0.45627207626753313,0.03284758822749293,0.0,0.0,3.1651441367618185,0.0,-0.11969713724708662,-3.671609622519425,0.0,0.0,0.0,1.0000121645226794,-0.01779375569300476,0.0,0.2023281051445264,0.0,0.0,0.0,0.12903589084084763
1.0,4000.0,0.0,0.0,-0.10728904530037309,0.0,0.0,0.0,0.0,-0.8658055474391048,0.0,0.0,-0.4704505154428418,0.03626078869920785,0.0,0.0,3.183973965624791,0.0,-0.12335658564030784,-3.666514808964268,0.0,0.0,0.0,1.0000125503828028,-0.018263302558810406,0.0,0.22204691979386912,0.0,0.0,0.0,0.12581034252830997
