========================================
combined_W1b_Energy_1_0.0.out
0.1 atm
T,P1->W3
200.0,4.19358e-13
210.0,3.49822e-13
220.0,2.93419e-13
230.0,2.47583e-13
240.0,2.09989e-13
250.0,1.79059e-13
260.0,1.53388e-13
270.0,1.31967e-13
280.0,1.13999e-13
290.0,9.8939e-14
300.0,8.61128e-14
310.0,7.5307e-14
320.0,6.60262e-14
330.0,5.81234e-14
340.0,5.12758e-14
350.0,4.5443e-14
360.0,4.03941e-14
370.0,3.60368e-14
380.0,3.23338e-14
390.0,2.90702e-14
400.0,2.60797e-14
410.0,2.35843e-14
420.0,2.13826e-14
430.0,1.94549e-14
440.0,1.77083e-14
450.0,1.59823e-14
460.0,1.45854e-14
470.0,1.33141e-14
480.0,1.21042e-14
490.0,1.10715e-14
500.0,1.01227e-14
510.0,9.24634e-15
520.0,8.33551e-15
530.0,7.64849e-15
540.0,7.00073e-15
550.0,6.40783e-15
560.0,5.81524e-15
570.0,5.32903e-15
580.0,4.85349e-15
590.0,4.42311e-15
600.0,4.04652e-15
610.0,3.72955e-15
620.0,3.41794e-15
630.0,3.14518e-15
640.0,2.87557e-15
650.0,2.66934e-15
660.0,2.45e-15
670.0,2.28499e-15
680.0,2.10105e-15
690.0,1.94385e-15
700.0,1.82423e-15
800.0,9.87316e-16
900.0,6.52083e-16
1000.0,5.56968e-16
1100.0,6.49935e-16
1200.0,8.05604e-16
1300.0,9.6777e-16
1400.0,1.09136e-15
1500.0,1.30948e-15
1600.0,1.45329e-15
1700.0,1.64203e-15
1800.0,1.67422e-15
1900.0,2.00563e-15
2000.0,2.13355e-15
2100.0,2.30578e-15
2200.0,2.19955e-15
2300.0,2.4063e-15
2400.0,2.62663e-15
2500.0,2.53995e-15
2600.0,2.65129e-15
2700.0,2.5583e-15
2800.0,2.47167e-15
2900.0,2.39165e-15
3000.0,2.32086e-15
========================================
combined_W1b_Energy_1_0.0.out
1.0 atm
T,P1->W3
200.0,4.19358e-13
210.0,3.49822e-13
220.0,2.93419e-13
230.0,2.47583e-13
240.0,2.09989e-13
250.0,1.79059e-13
260.0,1.53388e-13
270.0,1.31967e-13
280.0,1.13999e-13
290.0,9.8939e-14
300.0,8.61128e-14
310.0,7.5307e-14
320.0,6.60262e-14
330.0,5.81234e-14
340.0,5.12758e-14
350.0,4.5443e-14
360.0,4.03941e-14
370.0,3.60368e-14
380.0,3.23338e-14
390.0,2.90702e-14
400.0,2.60797e-14
410.0,2.35843e-14
420.0,2.13826e-14
430.0,1.94549e-14
440.0,1.77083e-14
450.0,1.59823e-14
460.0,1.45854e-14
470.0,1.33141e-14
480.0,1.21042e-14
490.0,1.10715e-14
500.0,1.01227e-14
510.0,9.24634e-15
520.0,8.33551e-15
530.0,7.64849e-15
540.0,7.00073e-15
550.0,6.40783e-15
560.0,5.81524e-15
570.0,5.32903e-15
580.0,4.85349e-15
590.0,4.42311e-15
600.0,4.04652e-15
610.0,3.72955e-15
620.0,3.41794e-15
630.0,3.14518e-15
640.0,2.87557e-15
650.0,2.66934e-15
660.0,2.45e-15
670.0,2.28499e-15
680.0,2.10105e-15
690.0,1.94385e-15
700.0,1.82423e-15
800.0,9.87316e-16
900.0,6.52083e-16
1000.0,5.56968e-16
1100.0,6.49935e-16
1200.0,8.05604e-16
1300.0,9.6777e-16
1400.0,1.09136e-15
1500.0,1.30948e-15
1600.0,1.45329e-15
1700.0,1.64203e-15
1800.0,1.67422e-15
1900.0,2.00563e-15
2000.0,2.13355e-15
2100.0,2.30578e-15
2200.0,2.19955e-15
2300.0,2.4063e-15
2400.0,2.62663e-15
2500.0,2.53995e-15
2600.0,2.65129e-15
2700.0,2.5583e-15
2800.0,2.47167e-15
2900.0,2.39165e-15
3000.0,2.32086e-15
========================================
combined_W1b_Energy_1_0.0.out
4 atm
T,P1->W3
200.0,4.19358e-13
210.0,3.49822e-13
220.0,2.93419e-13
230.0,2.47583e-13
240.0,2.09989e-13
250.0,1.79059e-13
260.0,1.53388e-13
270.0,1.31967e-13
280.0,1.13999e-13
290.0,9.8939e-14
300.0,8.61128e-14
310.0,7.5307e-14
320.0,6.60262e-14
330.0,5.81234e-14
340.0,5.12758e-14
350.0,4.5443e-14
