========================================
singlet_W3_Energy_1_0.0.out
0.1 atm
T,P1->W3
200.0,1.6539e-13
210.0,1.35932e-13
220.0,1.12458e-13
230.0,9.37047e-14
240.0,7.85514e-14
250.0,6.62695e-14
260.0,5.6167e-14
270.0,4.79292e-14
280.0,4.10687e-14
290.0,3.53189e-14
300.0,3.0565e-14
310.0,2.65301e-14
320.0,2.31128e-14
330.0,2.01914e-14
340.0,1.77543e-14
350.0,1.56432e-14
360.0,1.38415e-14
370.0,1.23104e-14
380.0,1.09131e-14
390.0,9.80217e-15
400.0,8.77164e-15
410.0,7.93191e-15
420.0,7.21599e-15
430.0,6.54862e-15
440.0,5.88887e-15
450.0,5.39882e-15
460.0,4.85176e-15
470.0,4.4477e-15
480.0,4.04502e-15
490.0,3.64779e-15
500.0,3.31842e-15
510.0,3.00392e-15
520.0,2.76484e-15
530.0,2.52791e-15
540.0,2.28502e-15
550.0,2.06788e-15
560.0,1.89488e-15
570.0,1.72033e-15
580.0,1.56351e-15
590.0,1.43701e-15
600.0,1.30806e-15
610.0,1.189e-15
620.0,1.08753e-15
630.0,9.93471e-16
640.0,9.11569e-16
650.0,8.4273e-16
660.0,7.75706e-16
670.0,7.17052e-16
680.0,6.64297e-16
690.0,6.0838e-16
700.0,5.67045e-16
800.0,3.01275e-16
900.0,2.00103e-16
1000.0,1.82128e-16
1100.0,2.28023e-16
1200.0,2.94839e-16
1300.0,3.63872e-16
1400.0,4.18225e-16
1500.0,4.40794e-16
1600.0,5.3624e-16
1700.0,6.15678e-16
1800.0,6.3329e-16
1900.0,7.74094e-16
2000.0,8.41093e-16
2100.0,9.34141e-16
2200.0,9.05643e-16
2300.0,1.02662e-15
2400.0,1.16948e-15
2500.0,1.16359e-15
2600.0,1.21612e-15
2700.0,1.2101e-15
2800.0,1.20305e-15
2900.0,1.1943e-15
3000.0,1.18301e-15
========================================
singlet_W3_Energy_1_0.0.out
0.5 atm
T,P1->W3
200.0,5.71248e-13
210.0,4.77776e-13
220.0,4.01853e-13
230.0,3.40029e-13
240.0,2.89245e-13
250.0,2.47243e-13
260.0,2.12338e-13
270.0,1.83205e-13
280.0,1.58705e-13
290.0,1.38011e-13
300.0,1.20513e-13
310.0,1.05543e-13
320.0,9.2724e-14
330.0,8.1726e-14
340.0,7.23678e-14
350.0,6.41518e-14
