========================================
singlet_colrel_FactorOne_0.1.out
0.1 atm
T,P1->W3
200.0,1.81499e-13
210.0,1.49381e-13
220.0,1.23757e-13
230.0,1.03255e-13
240.0,8.66675e-14
250.0,7.32082e-14
260.0,6.21244e-14
270.0,5.30755e-14
280.0,4.55309e-14
290.0,3.92035e-14
300.0,3.39659e-14
310.0,2.9514e-14
320.0,2.57398e-14
330.0,2.2511e-14
340.0,1.98113e-14
350.0,1.7472e-14
360.0,1.54714e-14
370.0,1.37694e-14
380.0,1.22181e-14
390.0,1.0981e-14
400.0,9.83565e-15
410.0,8.89967e-15
420.0,8.10152e-15
430.0,7.35844e-15
440.0,6.62374e-15
450.0,6.07757e-15
460.0,5.46785e-15
470.0,5.01679e-15
480.0,4.56692e-15
490.0,4.12329e-15
500.0,3.75463e-15
510.0,3.4026e-15
520.0,3.12941e-15
530.0,2.86902e-15
540.0,2.59634e-15
550.0,2.35199e-15
560.0,2.15737e-15
570.0,1.96054e-15
580.0,1.78342e-15
590.0,1.64054e-15
600.0,1.49457e-15
610.0,1.35986e-15
620.0,1.24466e-15
630.0,1.13793e-15
640.0,1.04472e-15
650.0,9.66238e-16
660.0,8.89869e-16
670.0,8.22828e-16
680.0,7.62515e-16
690.0,6.9887e-16
700.0,6.51418e-16
800.0,3.4586e-16
900.0,2.27998e-16
1000.0,2.0375e-16
1100.0,2.52147e-16
1200.0,3.24908e-16
1300.0,4.00433e-16
1400.0,4.59927e-16
1500.0,4.8463e-16
1600.0,5.89153e-16
1700.0,6.75947e-16
1800.0,6.95029e-16
1900.0,8.48213e-16
2000.0,9.20427e-16
2100.0,1.01985e-15
2200.0,1.13623e-15
2300.0,1.11602e-15
2400.0,1.26662e-15
2500.0,1.25721e-15
2600.0,1.31079e-15
2700.0,1.30087e-15
2800.0,1.28992e-15
2900.0,1.2774e-15
3000.0,1.26257e-15
========================================
singlet_colrel_FactorOne_0.1.out
0.5 atm
T,P1->W3
200.0,6.19135e-13
210.0,5.18815e-13
220.0,4.37183e-13
230.0,3.70567e-13
240.0,3.15747e-13
250.0,2.7034e-13
260.0,2.32537e-13
270.0,2.00938e-13
280.0,1.74325e-13
290.0,1.51818e-13
300.0,1.32762e-13
310.0,1.1643e-13
320.0,1.02427e-13
330.0,9.04022e-14
340.0,8.01507e-14
350.0,7.11378e-14
360.0,6.34047e-14
370.0,5.67574e-14
380.0,5.06845e-14
390.0,4.57205e-14
400.0,4.12057e-14
410.0,3.74353e-14
420.0,3.41301e-14
430.0,3.11097e-14
440.0,2.80672e-14
450.0,2.57555e-14
460.0,2.32949e-14
470.0,2.13829e-14
480.0,1.9447e-14
490.0,1.76173e-14
500.0,1.60705e-14
510.0,1.45786e-14
520.0,1.33941e-14
530.0,1.22565e-14
540.0,1.11351e-14
550.0,1.01213e-14
560.0,9.27438e-15
570.0,8.44452e-15
580.0,7.70242e-15
590.0,7.07705e-15
600.0,6.46999e-15
610.0,5.90546e-15
620.0,5.41553e-15
630.0,4.96266e-15
640.0,4.56876e-15
650.0,4.22707e-15
660.0,3.89978e-15
670.0,3.6134e-15
680.0,3.35379e-15
690.0,3.08323e-15
700.0,2.87789e-15
800.0,1.54281e-15
900.0,1.00883e-15
1000.0,8.43835e-16
1100.0,9.65568e-16
1200.0,1.18717e-15
1300.0,1.41844e-15
1400.0,1.59804e-15
1500.0,1.66777e-15
1600.0,1.99308e-15
1700.0,2.25651e-15
1800.0,2.30321e-15
1900.0,2.74555e-15
2000.0,2.92301e-15
2100.0,3.15271e-15
2200.0,3.38671e-15
2300.0,3.24412e-15
2400.0,3.50597e-15
2500.0,3.36586e-15
2600.0,3.38265e-15
2700.0,3.25238e-15
2800.0,3.13553e-15
2900.0,3.03524e-15
3000.0,2.95264e-15
========================================
singlet_colrel_FactorOne_0.1.out
1.0 atm
T,P1->W3
200.0,9.70574e-13
210.0,8.21395e-13
220.0,6.98654e-13
230.0,5.97403e-13
240.0,5.13254e-13
250.0,4.42868e-13
260.0,3.83765e-13
270.0,3.33888e-13
280.0,2.91581e-13
290.0,2.55542e-13
300.0,2.24747e-13
310.0,1.98208e-13
320.0,1.75307e-13
330.0,1.55523e-13
340.0,1.38542e-13
350.0,1.23517e-13
