Pressure (atm),Temperature (K),colrel_Epsilons_P3->P4,colrel_Epsilons_P3->P5,colrel_Epsilons_P1->P4,colrel_Epsilons_P4->P5,colrel_Epsilons_P5->W3,colrel_Epsilons_P2->W3,colrel_Epsilons_P1->P2,colrel_Epsilons_P1->P3,colrel_Epsilons_P2->P3,colrel_Epsilons_P1->W3,colrel_Epsilons_P2->P4,colrel_Epsilons_P3->W3,colrel_Epsilons_P1->P5,colrel_Epsilons_P2->P5,colrel_Epsilons_P4->W3,B13_Energy_1_P3->P4,B13_Energy_1_P3->P5,B13_Energy_1_P1->P4,B13_Energy_1_P4->P5,B13_Energy_1_P5->W3,B13_Energy_1_P2->W3,B13_Energy_1_P1->P2,B13_Energy_1_P1->P3,B13_Energy_1_P2->P3,B13_Energy_1_P1->W3,B13_Energy_1_P2->P4,B13_Energy_1_P3->W3,B13_Energy_1_P1->P5,B13_Energy_1_P2->P5,B13_Energy_1_P4->W3,colrel_Factor_P3->P4,colrel_Factor_P3->P5,colrel_Factor_P1->P4,colrel_Factor_P4->P5,colrel_Factor_P5->W3,colrel_Factor_P2->W3,colrel_Factor_P1->P2,colrel_Factor_P1->P3,colrel_Factor_P2->P3,colrel_Factor_P1->W3,colrel_Factor_P2->P4,colrel_Factor_P3->W3,colrel_Factor_P1->P5,colrel_Factor_P2->P5,colrel_Factor_P4->W3,W1a_Energy_1_P3->P4,W1a_Energy_1_P3->P5,W1a_Energy_1_P1->P4,W1a_Energy_1_P4->P5,W1a_Energy_1_P5->W3,W1a_Energy_1_P2->W3,W1a_Energy_1_P1->P2,W1a_Energy_1_P1->P3,W1a_Energy_1_P2->P3,W1a_Energy_1_P1->W3,W1a_Energy_1_P2->P4,W1a_Energy_1_P3->W3,W1a_Energy_1_P1->P5,W1a_Energy_1_P2->P5,W1a_Energy_1_P4->W3,colrel_Power_P3->P4,colrel_Power_P3->P5,colrel_Power_P1->P4,colrel_Power_P4->P5,colrel_Power_P5->W3,colrel_Power_P2->W3,colrel_Power_P1->P2,colrel_Power_P1->P3,colrel_Power_P2->P3,colrel_Power_P1->W3,colrel_Power_P2->P4,colrel_Power_P3->W3,colrel_Power_P1->P5,colrel_Power_P2->P5,colrel_Power_P4->W3
0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012688583440246272,-1.1509327212258977,0.0,0.0,-1.0342873057507018,4.76943421582613e-05,-0.25904605356437455,0.0013795292360517196,0.0,-0.03369543820839246,0.0,-1.3984955411736029,-0.0009402200892386911,-0.33689762687058317,-0.001058987175145691,20.784373645535577,0.01762292628604707,0.09247038087005441,-0.14138471373554878,-1.920344421793913,0.9210951229229616,-1.5721553453475303,0.020008103418765532,0.0003359882556111701,0.0002790925974010886,0.00010274999442932658,0.0,0.0,0.0,0.0,6.702259228897562e-05,2.0785644239064018e-05,-0.07568528629295189,0.0,0.0017563940845971928,0.0,0.01858051281784739,0.0,0.0,3.182516817794624e-05,0.0,0.5759916523244665,0.0003485713521068194,0.1343868834544051,0.0003975662192135392,-8.886313178452248,-0.010067477734372556,-0.03630225770278225,0.057925785958236074,0.7843043014515301,-0.38690549767328775,0.6422078472118626,-0.010172766844579944,-0.00015797443100407527,-7.93886951154228e-05,0.0001902079033214358
0.1,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015236670595099094,-1.1071472373148463,0.0,0.0,-1.0023320073058657,2.8561260375842974e-05,-0.2380536811128156,0.0005838638847439788,0.0,-0.03310994640441654,0.0,-1.3617510001115878,-0.0009294033160178362,-0.3106629986520512,-0.0009551513744133396,20.161471166975158,-0.007247391952358106,0.08690708126123632,-0.12891864192807995,-1.8491873087615571,0.9355516906956571,-1.5363301120182014,-0.010651411832126817,0.0003200281117734751,0.00020663218179273687,-0.0011110602980716644,0.0,0.0,0.0,0.0,-8.048615369546929e-05,-0.00034165765592174686,-0.07134560479715195,0.0,0.0023122870884640604,0.0,0.020547591691467977,0.0,0.0,8.597643069651661e-05,0.0,0.4940517025993827,0.0002938906820135504,0.1090463400641467,0.00032554782274097017,-7.317469027958364,-0.0012005448830948939,-0.030084873946791647,0.04642829174490794,0.660617284000416,-0.3504745973975628,0.550385827055486,-0.009671834439851233,-0.00014483362297148345,-2.7631925215542425e-05,-0.003168923884903215
0.1,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010095244214696583,-1.0700764528484683,0.0,0.0,-0.9748308532745092,7.445698126398962e-08,-0.21478141580210888,0.00026241377951470655,0.0,-0.03252968375825042,0.0,-1.328043431142647,-0.000817743010410629,-0.2858444342768409,-0.0009321564777794682,19.41177344262478,-0.02065628494892734,0.08166623278474712,-0.11840215372272334,-1.787019673430131,0.9654547164711609,-1.501657396407212,0.011158476213276139,0.00039638598915217404,0.00012821745549484702,0.004983068399170012,0.0,0.0,0.0,0.0,-7.131489259886724e-05,0.001980330770072354,-0.06883775920893015,0.0,-0.00014360160084045458,0.0,0.014156166122156016,0.0,0.0,-0.00027236532027692434,0.0,0.41712195617692266,0.00023064615562402304,0.08721563125804356,0.0002579163316169473,-6.638416703498194,0.011405073835096285,-0.024572760461472904,0.03700136109176935,0.5740191156631229,-0.28936456452449794,0.47949240517431646,0.03879871367974448,-1.9850246178878984e-05,-0.00017363680131344386,0.012797390281153875
0.1,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.872023991906057e-05,-1.0393092355765248,0.0,0.0,-0.9633161073934158,-9.040834480502589e-08,-0.1965019687294198,0.00013707831263500345,0.0,-0.0319684577829081,0.0,-1.2865580520787445,-0.0007540869222422516,-0.2623811967735961,-0.0008312249508504821,19.028314757181054,-0.041299771395992474,0.07655736705328867,-0.10849375953248454,-1.7503795897162457,0.9535473405498297,-1.4859496859972827,-0.07198039986827895,0.0002624949508409348,0.0002727104201935195,-0.0074841103115883744,0.0,0.0,0.0,0.0,-2.790381597992582e-05,-0.004705768496605869,-0.06282339612671366,0.0,0.006082343381278507,0.0,0.03266009273885745,0.0,0.0,0.0004528591796602938,0.0,0.3510582581968518,0.00019419956859046284,0.06874805070309431,0.0002242466176468037,-5.3824066438929545,-0.0006148558752851838,-0.019939344889185005,0.029014239778371986,0.44077995832755007,-0.2933271982157448,0.37746856677886154,-0.04741193744330331,-0.00023985691847533522,0.00016434081800218917,-0.02106331856421092
0.1,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.1581884164372914e-05,-0.987305869494338,0.0,0.0,-0.925300959337205,1.8220551458227358e-07,-0.17677848565400844,7.961334765950349e-05,0.0,-0.031453026320443674,0.0,-1.2573249345331186,-0.0006922497431824946,-0.24010134949487544,-0.0007617526279357247,18.592360591313177,-0.04641147518546612,0.0718039486279073,-0.09950865216990129,-1.6682100317769617,0.9895093893101445,-1.44326960511406,-0.027610532666222192,0.0003618440406061274,0.0002619820804362175,0.0029030430359727557,0.0,0.0,0.0,0.0,-6.2298138952746235e-06,0.0031167846223468416,-0.06037140955801435,0.0,-0.001739776407039186,0.0,0.012778080353619617,0.0,0.0,-6.140315414508959e-05,0.0,0.284931167604207,0.0001660043217045699,0.05273570622406992,0.00017474944476831344,-4.430766121522975,0.011326987988224357,-0.01561897831563727,0.02228880073816981,0.3852855842287722,-0.22177081316826738,0.3373102268079628,0.01162558783984105,-7.969809870610906e-05,-6.86963066439512e-05,0.00389177977572436
0.1,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6320049074192462e-05,-0.9440985128416893,0.0,0.0,-0.903242591509331,-5.123196690384871e-07,-0.16127085318155762,4.763861189750946e-05,0.0,-0.030948051441773327,0.0,-1.221739185769489,-0.0006367607450424449,-0.219023190401921,-0.0007132981826857706,18.216574613651467,-0.05279405690991167,0.06710219012705235,-0.09114116926381406,-1.615294707932915,1.014228432402143,-1.429273956438491,0.00032679580607277017,0.0004320802362227146,0.0002822302354015121,0.008388320916056883,0.0,0.0,0.0,0.0,1.2326605427134907e-06,0.0036937044801889,-0.05853756664565038,0.0,-0.0027472359581931904,0.0,0.01139851092167583,0.0,0.0,-0.000346549696857252,0.0,0.22479011863521758,0.00013059649193155367,0.03925238784677591,0.00012533490840480852,-3.6412900484203683,0.01670220223357645,-0.011927840044156745,0.016649118229335094,0.31807425159314273,-0.16641162646469274,0.2792625763205561,0.04818145575934376,1.9783234297716377e-05,-0.00019116670440802623,0.01574226367410345
0.1,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3224371054625703e-06,-0.9137482957474323,0.0,0.0,-0.8941253251369431,-1.037283771569523e-07,-0.1503077338629837,2.7744805993010588e-05,0.0,-0.030445761530904124,0.0,-1.179153223388685,-0.0005932315885087778,-0.19915736415900603,-0.0006671210529739203,17.92733724110539,-0.06393947460311417,0.06247718194459285,-0.08315564878916167,-1.5866637599906719,1.018219951201938,-1.4318613440215353,-0.022314768693893497,0.0004102784737818333,0.00041026316698513857,0.00554177518010616,0.0,0.0,0.0,0.0,4.0075052930623245e-06,-0.0015913053680384137,-0.05520047178554595,0.0,0.002134530543989213,0.0,0.026472564910631973,0.0,0.0,-0.0001141395499374574,0.0,0.17193611698408603,8.976497416205584e-05,0.028064688785355077,8.802861224159002e-05,-2.847180223770988,0.010616254599665283,-0.008815076063910543,0.011923841536427988,0.22955058941191453,-0.1433057034722216,0.20270289987484977,0.02176011930654214,-3.289273259286625e-05,-7.75574035143077e-05,0.003405924657273657
0.1,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.630782445110329e-06,-0.8868194184813769,0.0,0.0,-0.8810102849304723,1.2245256938820199e-06,-0.14149648869649717,1.4955848565447306e-05,0.0,-0.029955509773905424,0.0,-1.1351330006498515,-0.0005582692711712825,-0.18043867984095427,-0.0006206214283779058,17.65238769018563,-0.07477608267710846,0.058049174717092734,-0.07549522697560646,-1.553052380880979,1.019833689740028,-1.4267858851278168,-0.054021421509310136,0.0003672491979210305,0.0006035888512896782,0.003228268238275995,0.0,0.0,0.0,0.0,5.006980260995335e-06,-0.004565891788885048,-0.05083586779251504,0.0,0.004508249613119981,0.0,0.0351987883046368,0.0,0.0,0.00020127052542556658,0.0,0.12389858141937146,5.177537185819062e-05,0.018794816145820837,6.153575548130657e-05,-2.0386388567525264,0.0026483092123562877,-0.006107418746061164,0.007981091980255381,0.14823670265181257,-0.12457198678554209,0.13518522762373755,-0.018949333943469877,-0.00010988915397707603,7.097348466843653e-05,-0.011123006535212305
0.1,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.577959175991449e-06,-0.8569178370888189,0.0,0.0,-0.8581231386141468,2.436286405093444e-06,-0.13322907353710572,6.856748494277518e-06,0.0,-0.02948512139322808,0.0,-1.0903459313181674,-0.0005260592018072891,-0.162786496271418,-0.0005776253805937733,17.323470621694124,-0.08117216447164123,0.05386614460130247,-0.06818875587583006,-1.504394750290109,1.0307154226466215,-1.4097494945864997,-0.06229605161909897,0.00035658884526548187,0.0008103777936854596,0.0065786709232190065,0.0,0.0,0.0,0.0,4.568724483860775e-06,-0.0027607636544372473,-0.046729234928707224,0.0,0.0014022954969468246,0.0,0.029169092508310658,0.0,0.0,0.00029715226562574055,0.0,0.07880447388121223,2.2562829224455467e-05,0.011145330809768914,4.0353980138705906e-05,-1.2640841356933457,-0.0010098125140835146,-0.0037214590635861046,0.004726635901012838,0.08873897942718649,-0.09187110562514658,0.08676516696402248,-0.03539086354186687,-0.00012136916381055823,0.00011914908704356358,-0.01423037659217643
0.1,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.890804807371474e-06,-0.8236283710434921,0.0,0.0,-0.8300123925012394,2.8996242522270773e-06,-0.12526194941344757,1.9970107598485723e-06,0.0,-0.029035817182265226,0.0,-1.0407895675309333,-0.0004930183110778102,-0.1461613622932609,-0.0005406016873592468,16.916401363237412,-0.08223539427607764,0.04990878108471701,-0.06128033082031568,-1.4483480290147048,1.0501914077508643,-1.390002041853337,-0.04398212535469091,0.0003818010605229974,0.0010132532248369518,0.015004663660514247,0.0,0.0,0.0,0.0,3.004521940146598e-06,0.0013688979850918657,-0.04366246153772865,0.0,-0.004685747049274855,0.0,0.01476102719889984,0.0,0.0,0.0001682704737998634,0.0,0.036756796581363715,3.4537120918966403e-06,0.004924119573696573,2.068600899190868e-05,-0.5600870192837634,-0.0004233175188812836,-0.0016565435781633589,0.0020871497011300407,0.04650112874814665,-0.0457423244653266,0.049986619009255426,-0.023312180531658615,-6.625775854238232e-05,6.84462387745706e-05,-0.006858226067121571
