*F - collisional frequency
*Q - minimal relaxational eigenvalue
*E - eigenvalue
*P - eigenvector projection squared on the relaxational subspace
 Temperature,    Pressure,          *F,         *Q/F         *E/F           *P
         1540           10  1.81038e+10    0.0241635  7.63334e-05   0.00327155
         1545           10  1.80654e+10    0.0262837  0.000106991   0.00451773
         1550           10  1.80273e+10    0.0261637  0.000105461   0.00447003
         1555           10  1.79894e+10    0.0241451  7.78919e-05   0.00336389
         1560           10  1.79516e+10    0.0240834  7.76158e-05   0.00336199
         1565           10  1.79141e+10    0.0261142  0.000107027   0.00456272
         1570           10  1.78768e+10    0.0259958  0.000105462    0.0045148
         1575           10  1.78397e+10    0.0240346  7.93111e-05   0.00345505
         1580           10  1.78027e+10      0.02392  7.79976e-05   0.00341289
         1585           10   1.7766e+10    0.0258761  0.000107028   0.00461229
         1590           10  1.77295e+10    0.0257611  0.000105696   0.00457606
         1595           10  1.76932e+10    0.0238434  7.92267e-05   0.00349089
         1600           10   1.7657e+10    0.0237264  7.85946e-05   0.00347318
         1605           10  1.76211e+10    0.0256585   0.00010741   0.00467809
         1610           10  1.75853e+10    0.0254634  0.000106292   0.00464337
         1615           10  1.75497e+10    0.0236229  7.99042e-05   0.00355751
         1620           10  1.75144e+10    0.0255557  0.000109334   0.00479501
         1625           10  1.74792e+10    0.0253765  0.000108414   0.00476735
         1630           10  1.74441e+10    0.0235544  8.18812e-05   0.00367175
         1635           10  1.74093e+10    0.0233641  8.09661e-05    0.0036392
         1640           10  1.73746e+10    0.0253626  0.000111197   0.00491775
         1645           10  1.73401e+10    0.0252403  0.000110429   0.00490028
         1650           10  1.73058e+10    0.0233679  8.33421e-05   0.00376833
         1655           10  1.72717e+10    0.0232552   8.2792e-05   0.00375367
         1660           10  1.72377e+10      0.02518  0.000111923   0.00499623
         1665           10   1.7204e+10    0.0250976  0.000111148   0.00498089
         1670           10  1.71703e+10    0.0232273  8.45884e-05   0.00385657
         1675           10  1.71369e+10    0.0230865  8.33068e-05   0.00381154
         1680           10  1.71036e+10    0.0250897  0.000112883   0.00509473
         1685           10  1.70705e+10     0.024879  0.000111182   0.00503492
         1690           10  1.70376e+10    0.0231236  8.47831e-05   0.00390552
         1695           10  1.70048e+10    0.0228922  8.42686e-05   0.00390457
         1700           10  1.69722e+10    0.0248336   0.00011336   0.00515126
         1705           10  1.69397e+10    0.0247206  0.000113486   0.00518368
         1710           10  1.69074e+10    0.0229022  8.50335e-05   0.00394848
         1715           10  1.68752e+10    0.0247415  0.000116499   0.00534829
         1720           10  1.68433e+10    0.0247075  0.000113304   0.00521226
         1725           10  1.68114e+10    0.0227878  8.77831e-05   0.00410863
         1730           10  1.67798e+10     0.022909  8.88837e-05   0.00417756
         1735           10  1.67482e+10     0.024513  0.000118067   0.00545531
         1740           10  1.67169e+10    0.0245495  0.000118059   0.00546848
         1745           10  1.66856e+10    0.0226629   9.0576e-05   0.00428346
         1750           10  1.66546e+10    0.0225644  9.01536e-05   0.00427523
         1755           10  1.66237e+10    0.0244123  0.000119771    0.0055876
         1760           10  1.65929e+10    0.0243502  0.000118932   0.00556994
         1765           10  1.65623e+10    0.0224999  9.20084e-05   0.00439176
         1770           10  1.65318e+10    0.0223985  9.09311e-05   0.00435455
         1775           10  1.65014e+10    0.0242817  0.000121144   0.00570623
         1780           10  1.64712e+10    0.0241963  0.000120131   0.00568176
         1785           10  1.64412e+10    0.0223792  9.30308e-05   0.00448074
         1790           10  1.64113e+10    0.0222892  9.21831e-05   0.00445642
         1795           10  1.63815e+10    0.0241274  0.000121188   0.00576823
         1800           10  1.63519e+10    0.0240572   0.00012153   0.00579276
         1805           10  1.63224e+10    0.0222782  9.44888e-05   0.00459548
         1810           10   1.6293e+10    0.0222734  9.45401e-05   0.00460728
         1815           10  1.62638e+10    0.0240842  0.000124554   0.00597148
         1820           10  1.62347e+10    0.0222802  9.69531e-05   0.00474197
         1825           10  1.62057e+10    0.0221881  9.73687e-05   0.00477295
         1830           10  1.61769e+10    0.0240157  0.000127382   0.00613919
         1835           10  1.61482e+10    0.0239545  0.000127777   0.00617879
         1840           10  1.61196e+10    0.0221554  9.98758e-05     0.004925
         1845           10  1.60912e+10    0.0220519  9.95331e-05   0.00491663
         1850           10  1.60629e+10    0.0238642  0.000130393   0.00633552
         1855           10  1.60347e+10      0.02374  0.000129639   0.00631674
         1860           10  1.60067e+10    0.0219049  0.000101894   0.00506301
         1865           10  1.59787e+10    0.0217928  0.000100912   0.00503355
         1870           10  1.59509e+10     0.023617  0.000131448   0.00644909
         1875           10  1.59232e+10     0.023482   0.00013097   0.00644483
         1880           10  1.58957e+10     0.021757   0.00010326   0.00518218
         1885           10  1.58682e+10    0.0216649  0.000103558   0.00521168
         1890           10  1.58409e+10    0.0234852  0.000134196   0.00663698
         1895           10  1.58137e+10    0.0233962  0.000133466   0.00662274
         1900           10  1.57867e+10     0.021727  0.000106848   0.00541084
         1905           10  1.57597e+10    0.0216409  0.000106412   0.00539904
         1910           10  1.57329e+10    0.0233904  0.000136983   0.00683367
         1915           10  1.57062e+10    0.0233989  0.000137758   0.00688539
         1920           10  1.56795e+10     0.021637   0.00010987   0.00560412
         1925           10  1.56531e+10    0.0234221  0.000141054   0.00706943
         1930           10  1.56267e+10    0.0233728  0.000141331   0.00710272
         1935           10  1.56004e+10     0.021592  0.000112761   0.00578358
         1940           10  1.55743e+10    0.0215329  0.000112665   0.00578957
         1945           10  1.55482e+10    0.0232839  0.000143967   0.00727906
         1950           10  1.55223e+10      0.02317  0.000143218   0.00726988
         1955           10  1.54965e+10    0.0213976  0.000114765   0.00593388
         1960           10  1.54708e+10    0.0212383  0.000114047   0.00592083
         1965           10  1.54452e+10    0.0231981   0.00014693   0.00750274
         1970           10  1.54197e+10     0.022964  0.000145142   0.00744073
         1975           10  1.53943e+10     0.021355  0.000117364   0.00612727
         1980           10   1.5369e+10    0.0210878  0.000117128   0.00615426
         1985           10  1.53439e+10    0.0229642  0.000149669   0.00769023
         1990           10  1.53188e+10    0.0229962  0.000151587   0.00781934
         1995           10  1.52938e+10    0.0212411  0.000120835   0.00634652
         2000           10   1.5269e+10    0.0211061  0.000123796   0.00653514
         2005           10  1.52442e+10    0.0229468  0.000152201   0.00791621
         2010           10  1.52196e+10    0.0228953  0.000154381   0.00799788
         2015           10   1.5195e+10    0.0213053  0.000126731   0.00673111
         2020           10  1.51706e+10    0.0228657  0.000158065   0.00824114
         2025           10  1.51462e+10    0.0228784  0.000158411   0.00826221
         2030           10   1.5122e+10    0.0211016  0.000128727   0.00687375
         2035           10  1.50978e+10    0.0209924  0.000128971   0.00690365
         2040           10  1.50738e+10    0.0228172  0.000161592   0.00847577
         2045           10  1.50498e+10    0.0226798  0.000161532   0.00850894
         2050           10   1.5026e+10     0.020969  0.000131601   0.00708115
         2055           10  1.50022e+10    0.0208647  0.000132653    0.0071567
         2060           10  1.49786e+10      0.02265  0.000164961   0.00873675
         2065           10   1.4955e+10    0.0226256  0.000165502   0.00878172
         2070           10  1.49315e+10    0.0210124  0.000137402   0.00744816
         2075           10  1.49081e+10    0.0208828   0.00013828   0.00751224
         2080           10  1.48849e+10    0.0224955  0.000168568   0.00899535
         2085           10  1.48617e+10    0.0226095  0.000171128   0.00914405
         2090           10  1.48386e+10    0.0209407  0.000142501   0.00777614
         2095           10  1.48155e+10    0.0208482  0.000142166   0.00777687
         2100           10  1.47926e+10    0.0225398  0.000175093   0.00941004
         2105           10  1.47698e+10    0.0224711  0.000175011   0.00943335
         2110           10  1.47471e+10    0.0208024  0.000147263    0.0081034
         2115           10  1.47244e+10    0.0206888  0.000146263   0.00807284
         2120           10  1.47018e+10    0.0224783  0.000180038   0.00975383
         2125           10  1.46794e+10    0.0207478  0.000149351   0.00827024
         2130           10   1.4657e+10    0.0206838  0.000149782   0.00830765
         2135           10  1.46347e+10    0.0224343  0.000184192    0.0100226
         2140           10  1.46125e+10    0.0223648  0.000184427    0.0100701
         2145           10  1.45903e+10    0.0206672  0.000155348    0.0086577
         2150           10  1.45683e+10    0.0205572  0.000155282    0.0086875
         2155           10  1.45463e+10    0.0222453  0.000188413    0.0103383
         2160           10  1.45245e+10    0.0222324  0.000189391    0.0104135
         2165           10  1.45027e+10    0.0206957  0.000162392   0.00910151
         2170           10   1.4481e+10    0.0206534  0.000163363   0.00919113
         2175           10  1.44593e+10    0.0223535  0.000196413    0.0108536
         2180           10  1.44378e+10    0.0222398  0.000197095    0.0109107
         2185           10  1.44163e+10    0.0206521  0.000167944   0.00949347
         2190           10   1.4395e+10    0.0205035  0.000167958   0.00952314
         2195           10  1.43737e+10    0.0222385  0.000201428    0.0111971
         2200           10  1.43525e+10    0.0221479  0.000202583    0.0113069
         2205           10  1.43313e+10    0.0205187  0.000173441   0.00987719
         2210           10  1.43103e+10    0.0204776  0.000173612   0.00990772
         2215           10  1.42893e+10     0.022242  0.000208577    0.0116841
         2220           10  1.42684e+10    0.0205079  0.000177666     0.010176
         2225           10  1.42475e+10    0.0204883  0.000179795    0.0103062
         2230           10  1.42268e+10    0.0221165  0.000213444    0.0120141
         2235           10  1.42061e+10    0.0220441  0.000213235    0.0120489
         2240           10  1.41855e+10    0.0204523  0.000184543    0.0106254
         2245           10   1.4165e+10    0.0204589  0.000186532    0.0107693
         2250           10  1.41446e+10    0.0221827  0.000220795    0.0125286
         2255           10  1.41242e+10    0.0218994  0.000219419    0.0125174
         2260           10  1.41039e+10    0.0206829  0.000193049    0.0111852
         2265           10  1.40837e+10    0.0203587  0.000194665    0.0113587
         2270           10  1.40636e+10     0.022097  0.000229169    0.0130634
         2275           10  1.40435e+10    0.0221302  0.000232074    0.0132693
         2280           10  1.40235e+10    0.0205023  0.000198994    0.0115971
         2285           10  1.40036e+10    0.0203383  0.000203475     0.011918
         2290           10  1.39837e+10    0.0220724   0.00023374    0.0134679
         2295           10  1.39639e+10    0.0219764  0.000238703    0.0137066
         2300           10  1.39442e+10    0.0205607  0.000209003    0.0122996
         2305           10  1.39246e+10    0.0202584  0.000207155    0.0122309
         2310           10   1.3905e+10    0.0220015  0.000244592    0.0141294
         2315           10  1.38855e+10    0.0218004  0.000243566    0.0141032
         2320           10  1.38661e+10    0.0203875  0.000214874    0.0127389
         2325           10  1.38467e+10    0.0219618  0.000249706    0.0145024
         2330           10  1.38274e+10    0.0218927  0.000251178    0.0146242
         2335           10  1.38082e+10    0.0206025  0.000224144    0.0133009
         2340           10   1.3789e+10    0.0205517  0.000226573    0.0134725
         2345           10  1.37699e+10    0.0218847  0.000257949    0.0150791
         2350           10  1.37509e+10    0.0220154  0.000262714     0.015368
         2355           10   1.3732e+10    0.0205202  0.000233046    0.0139081
         2360           10  1.37131e+10    0.0206123  0.000237597    0.0141759
         2365           10  1.36943e+10     0.022032  0.000268743    0.0157858
         2370           10  1.36755e+10    0.0220331  0.000274282    0.0161091
         2375           10  1.36568e+10    0.0204664  0.000243772     0.014653
         2380           10  1.36382e+10    0.0205069   0.00024585    0.0147802
         2385           10  1.36196e+10    0.0219583  0.000277727    0.0164097
         2390           10  1.36011e+10    0.0219706  0.000282326    0.0167161
         2395           10  1.35827e+10    0.0204365  0.000252441    0.0152506
         2400           10  1.35643e+10    0.0204836  0.000255607    0.0154627
         2405           10   1.3546e+10    0.0219931  0.000287824     0.017124
         2410           10  1.35278e+10    0.0218971  0.000291028    0.0173096
         2415           10  1.35096e+10    0.0207604  0.000264754    0.0160551
         2420           10  1.34915e+10    0.0219598  0.000295897    0.0176412
         2425           10  1.34734e+10    0.0219959  0.000298154     0.017834
         2430           10  1.34554e+10    0.0207265  0.000275194    0.0167227
         2435           10  1.34375e+10     0.020789  0.000278862    0.0169774
         2440           10  1.34196e+10    0.0219846  0.000307267    0.0184227
         2445           10  1.34018e+10    0.0221005  0.000313934    0.0188319
         2450           10   1.3384e+10    0.0208536  0.000289174    0.0176607
         2455           10  1.33663e+10    0.0207669  0.000290092    0.0177517
         2460           10  1.33487e+10    0.0222185  0.000322715    0.0194185
         2465           10  1.33311e+10    0.0221765  0.000325817    0.0196264
         2470           10  1.33136e+10    0.0207178  0.000298471    0.0183362
         2475           10  1.32961e+10    0.0206789  0.000298773     0.018395
         2480           10  1.32787e+10    0.0220616  0.000332016    0.0200947
         2485           10  1.32614e+10    0.0220913  0.000336536    0.0204104
         2490           10  1.32441e+10    0.0208816  0.000313871    0.0193031
         2495           10  1.32269e+10    0.0210955  0.000320149    0.0197048
         2500           10  1.32097e+10    0.0220987  0.000345249    0.0209985
         2505           10  1.31926e+10    0.0220657  0.000346077    0.0210888
         2510           10  1.31755e+10     0.021161  0.000328058    0.0202646
         2515           10  1.31585e+10    0.0210914  0.000331663    0.0205168
         2520           10  1.31416e+10    0.0221063  0.000358335    0.0219313
         2525           10  1.31247e+10    0.0212937  0.000341738    0.0211389
         2530           10  1.31078e+10    0.0209882  0.000340585    0.0211487
         2535           10  1.30911e+10    0.0225848  0.000376736    0.0230361
         2540           10  1.30743e+10    0.0222581  0.000376811    0.0231353
         2545           10  1.30577e+10    0.0214019  0.000354419    0.0220297
         2550           10   1.3041e+10    0.0210981   0.00035914    0.0224592
         2555           10  1.30245e+10    0.0224659  0.000389682    0.0238702
         2560           10   1.3008e+10    0.0224089  0.000394128    0.0242554
         2565           10  1.29915e+10    0.0212251  0.000364885    0.0227703
         2570           10  1.29751e+10    0.0212172  0.000377126     0.023549
         2575           10  1.29587e+10    0.0224069  0.000396455    0.0246171
         2580           10  1.29424e+10    0.0224541  0.000408912    0.0251864
         2585           10  1.29262e+10    0.0219825  0.000394511    0.0245974
         2590           10    1.291e+10    0.0217165  0.000396847    0.0247939
         2595           10  1.28939e+10    0.0225099  0.000419533    0.0259528
         2600           10  1.28778e+10     0.022431  0.000420143    0.0260473
         2605           10  1.28617e+10     0.021748  0.000408839    0.0256361
         2610           10  1.28457e+10     0.021751  0.000411738    0.0258534
         2615           10  1.28298e+10    0.0226064  0.000433662    0.0269582
         2620           10  1.28139e+10    0.0228841  0.000442808    0.0274461
         2625           10   1.2798e+10    0.0216576  0.000422178    0.0265671
         2630           10  1.27823e+10    0.0228642  0.000451075     0.028043
         2635           10  1.27665e+10    0.0229311  0.000455311     0.028285
         2640           10  1.27508e+10    0.0220467  0.000442455     0.027846
         2645           10  1.27352e+10    0.0220107  0.000446936    0.0280918
         2650           10  1.27196e+10     0.023075  0.000470732    0.0293091
         2655           10   1.2704e+10    0.0230557  0.000476112     0.029672
         2660           10  1.26885e+10    0.0220585  0.000460524    0.0290418
         2665           10  1.26731e+10    0.0226168  0.000473798    0.0297391
         2670           10  1.26577e+10    0.0229294   0.00048683    0.0304857
         2675           10  1.26423e+10    0.0231421  0.000494888    0.0308969
         2680           10   1.2627e+10     0.022791  0.000490843    0.0308104
         2685           10  1.26118e+10    0.0226202  0.000489775     0.030852
         2690           10  1.25965e+10    0.0231892  0.000509627    0.0319242
         2695           10  1.25814e+10    0.0233297  0.000515748     0.032253
         2700           10  1.25662e+10    0.0226216   0.00050482    0.0318709
         2705           10  1.25512e+10    0.0228105    0.0005089    0.0321162
         2710           10  1.25361e+10    0.0231544  0.000526409    0.0330464
         2715           10  1.25212e+10    0.0236486  0.000540563    0.0337557
         2720           10  1.25062e+10    0.0232322  0.000538034    0.0338345
         2725           10  1.24913e+10     0.023713  0.000549498    0.0344022
         2730           10  1.24765e+10    0.0237494  0.000556971    0.0349021
         2735           10  1.24617e+10     0.023134  0.000542075    0.0342781
         2740           10  1.24469e+10    0.0231706  0.000555625     0.035093
         2745           10  1.24322e+10     0.023714  0.000569874    0.0358681
         2750           10  1.24175e+10    0.0239429  0.000582265    0.0364845
         2755           10  1.24029e+10    0.0236377  0.000577369    0.0363797
         2760           10  1.23883e+10    0.0236602  0.000583833    0.0369184
         2765           10  1.23738e+10     0.023732   0.00059327    0.0373572
         2770           10  1.23593e+10    0.0240422  0.000602241    0.0378716
         2775           10  1.23448e+10    0.0239649  0.000607547    0.0382168
         2780           10  1.23304e+10     0.023924  0.000609602     0.038415
         2785           10  1.23161e+10    0.0240141  0.000620049    0.0390154
         2790           10  1.23017e+10    0.0242164  0.000629577    0.0395946
         2795           10  1.22875e+10    0.0239728  0.000625573    0.0394966
         2800           10  1.22732e+10    0.0240071  0.000634633    0.0400586
         2805           10   1.2259e+10    0.0246848   0.00065647    0.0411767
         2810           10  1.22449e+10    0.0249726  0.000664583    0.0416449
         2815           10  1.22307e+10    0.0243867  0.000660068    0.0415203
         2820           10  1.22167e+10    0.0246954  0.000664891    0.0419871
         2825           10  1.22026e+10    0.0246243  0.000680546    0.0428487
         2830           10  1.21886e+10    0.0247327  0.000672445    0.0424322
         2835           10  1.21747e+10    0.0246262  0.000694645    0.0438153
         2840           10  1.21608e+10    0.0249186  0.000696976    0.0437975
         2845           10  1.21469e+10     0.025138  0.000711666    0.0446544
         2850           10  1.21331e+10    0.0250049  0.000704832    0.0443021
         2855           10  1.21193e+10    0.0250686  0.000728085    0.0456067
         2860           10  1.21055e+10    0.0250815  0.000717696    0.0454338
         2865           10  1.20918e+10    0.0256448  0.000740421    0.0462882
         2870           10  1.20782e+10    0.0256624  0.000744381    0.0467239
         2875           10  1.20645e+10    0.0257241  0.000755133    0.0472907
         2880           10  1.20509e+10    0.0252959  0.000750871    0.0472578
         2885           10  1.20374e+10    0.0254255  0.000757419    0.0476781
         2890           10  1.20239e+10    0.0255809  0.000770185    0.0483582
         2895           10  1.20104e+10    0.0259455   0.00078644    0.0492737
         2900           10   1.1997e+10    0.0261214  0.000797808    0.0498307
         2905           10  1.19835e+10    0.0259784  0.000794816    0.0498307
         2910           10  1.19702e+10    0.0261854   0.00081128    0.0506225
         2915           10  1.19569e+10    0.0263443  0.000813817    0.0509219
         2920           10  1.19436e+10    0.0262014  0.000822673    0.0515122
         2925           10  1.19303e+10       0.0263  0.000833302    0.0521417
         2930           10  1.19171e+10    0.0262786  0.000833318    0.0522382
         2935           10  1.19039e+10    0.0266356  0.000850271    0.0530202
         2940           10  1.18908e+10    0.0265873  0.000856333    0.0535878
         2945           10  1.18777e+10    0.0266289  0.000860971    0.0538146
         2950           10  1.18646e+10     0.026657  0.000868667    0.0543263
         2955           10  1.18516e+10    0.0265731  0.000877465    0.0548798
         2960           10  1.18386e+10    0.0271541  0.000895967    0.0557697
         2965           10  1.18257e+10    0.0272288  0.000907948    0.0563836
         2970           10  1.18127e+10    0.0271292  0.000911517    0.0567646
         2975           10  1.17999e+10    0.0271734  0.000912098    0.0569556
         2980           10   1.1787e+10    0.0274873  0.000933117    0.0579221
         2985           10  1.17742e+10    0.0272213  0.000925489     0.057839
         2990           10  1.17614e+10    0.0275965  0.000945007    0.0587924
         2995           10  1.17487e+10    0.0276038  0.000954614    0.0594035
         3000           10   1.1736e+10    0.0274302  0.000958651    0.0597329
         3005           10  1.17233e+10    0.0276985   0.00096792    0.0602817
         3010           10  1.17107e+10    0.0279604  0.000987243    0.0612088
         3015           10  1.16981e+10    0.0279913  0.000996266    0.0618118
         3020           10  1.16855e+10    0.0277913  0.000994516    0.0618878
         3025           10   1.1673e+10    0.0280645   0.00100898    0.0625864
         3030           10  1.16605e+10    0.0280459   0.00101319    0.0630017
         3035           10   1.1648e+10    0.0285732   0.00103112    0.0638604
         3040           10  1.16356e+10    0.0287933   0.00105219    0.0648123
         3045           10  1.16232e+10    0.0285417   0.00105088    0.0649869
         3050           10  1.16108e+10    0.0282893   0.00105095    0.0651928
         3055           10  1.15985e+10    0.0289703    0.0010737    0.0662748
         3060           10  1.15862e+10    0.0290688   0.00109042     0.067223
         3065           10  1.15739e+10    0.0289875   0.00109104    0.0671736
         3070           10  1.15617e+10    0.0288385    0.0010858    0.0673198
         3075           10  1.15495e+10    0.0289883   0.00111413    0.0687086
         3080           10  1.15373e+10    0.0290326   0.00111908    0.0688495
         3085           10  1.15252e+10     0.028996   0.00112457    0.0696069
         3090           10  1.15131e+10    0.0289382   0.00112406    0.0695528
         3095           10   1.1501e+10    0.0296049   0.00115265    0.0706847
         3100           10  1.14889e+10    0.0293761   0.00115924    0.0712364
         3105           10  1.14769e+10    0.0296949   0.00116369    0.0715973
         3110           10   1.1465e+10    0.0291325   0.00116981    0.0725414
         3115           10   1.1453e+10    0.0299968   0.00119402    0.0729823
         3120           10  1.14411e+10     0.030233   0.00122227    0.0748028
         3125           10  1.14292e+10    0.0301309   0.00121136    0.0742672
         3130           10  1.14174e+10    0.0305205   0.00124536     0.075829
         3135           10  1.14056e+10    0.0302456   0.00122727    0.0749887
