Pressure (atm),Temperature (K),B7_Energy_1_P3->P4,B7_Energy_1_P3->P5,B7_Energy_1_P3->W3,B7_Energy_1_P4->P5,B7_Energy_1_P1->P3,B7_Energy_1_W3->P5,B7_Energy_1_W3->P4,B7_Energy_1_W3->P1,B7_Energy_1_W3->P3,B7_Energy_1_P5->W3,B7_Energy_1_P1->W3,B7_Energy_1_P4->W3,B7_Energy_1_P1->P4,B7_Energy_1_P1->P5
0.1,340.0,-0.00022958811159437645,1.7728460773542304e-06,1.1501835479358211e-05,-3.831166937888429e-06,-1.2553635229694992e-06,-0.08462887065435898,1.2968349520327377e-05,4.856691152034754e-06,1.2976315135619466e-05,-0.08462699030383777,3.4392270163474578e-06,1.4707705421782951e-05,-0.00025107566771250884,2.39702551106709e-06
0.1,350.0,0.0005127135164489416,-5.2662669895262144e-06,1.2606681018790444e-05,-1.3810663015626803e-05,1.5428309427734343e-06,-0.17165852280786123,-6.617834055388375e-06,3.978014155526589e-06,9.666605602013121e-06,-0.1716583170463003,3.6069139884709567e-06,-8.505049447646575e-06,-0.00035949755406781286,4.40465090857825e-06
0.1,360.0,0.0010591247154059626,-1.0919643577344916e-05,1.5019467535813932e-05,-2.1633713630745823e-05,3.806684352532239e-06,-0.2485840061380642,-2.1578993933164616e-05,3.113630818635154e-06,7.408065111119733e-06,-0.24858543566480615,3.993450971917802e-06,-2.7859152696198126e-05,-0.0003531009556244333,4.909372679987485e-06
0.1,370.0,0.0013020233034470303,-1.4447115508149789e-05,1.8826313778889775e-05,-2.6677409302334778e-05,5.086046510776727e-06,-0.3057347729869905,-2.8740228545039928e-05,2.5892851574904924e-06,7.132412945880386e-06,-0.30573725392432494,4.66231586723699e-06,-3.9522932745615166e-05,-0.0002486206815673766,3.888516979829027e-06
0.1,380.0,0.0012326349493959742,-1.6044666268913793e-05,2.3529969925648672e-05,-2.9421109640389326e-05,5.263925780553311e-06,-0.33857590094854223,-2.7612567007001578e-05,2.5192983247094655e-06,8.93100162079293e-06,-0.3385786187661873,5.5347932282916524e-06,-4.245192852766667e-05,-8.431324798527502e-05,1.6593462061791772e-06
0.1,390.0,0.0009120796391549336,-1.6551561320875392e-05,2.83263648098786e-05,-3.104625990108614e-05,4.473971426344476e-06,-0.34689968141988603,-1.9634879801047413e-05,2.8532930631722477e-06,1.2304329327980923e-05,-0.346901846781397,6.44920749648335e-06,-3.768987136023593e-05,9.55606531208108e-05,-1.316999965350784e-06
0.1,400.0,0.0004378793673742779,-1.7124349054851033e-05,3.2367110163743345e-05,-3.3034737347147514e-05,2.9960481657609175e-06,-0.33356383932069206,-7.278506816346661e-06,3.443800029560396e-06,1.645674073464436e-05,-0.3335648545546186,7.2211612326354225e-06,-2.7485293551749334e-05,0.00025215172394380106,-4.594556684449101e-06
0.1,410.0,-8.47475371949164e-05,-1.8964637287179368e-05,3.4950074787777644e-05,-3.685499548998623e-05,1.162387837864282e-06,-0.3032024763901939,6.726390021714073e-06,4.10932858290141e-06,2.0547548509608832e-05,-0.30320201392006746,7.689653251304648e-06,-1.4500146786548333e-05,0.00035840364725955,-7.843400541041175e-06
0.1,420.0,-0.0005629989414745593,-2.3133890547118982e-05,3.562435255203755e-05,-4.376280899679295e-05,-7.112956893812169e-07,-0.261137886685937,1.993684154787431e-05,4.681190610162158e-06,2.3863268588102732e-05,-0.2611358972993563,7.744486169221288e-06,-1.2310530968197005e-06,0.0004010561418458844,-1.0894671070387418e-05
0.1,430.0,-0.0009277170656923768,-3.0455052033967283e-05,3.422071076029895e-05,-5.4707222810455765e-05,-2.367218025222669e-06,-0.21257958191269083,3.0506425639441135e-05,5.031512989778477e-06,2.5909217416919963e-05,-0.21257625597570348,7.336548760557926e-06,1.0337203172603422e-05,0.0003795574246633474,-1.3742941328865631e-05
0.1,440.0,-0.0011372466771597562,-4.1484224583194934e-05,3.08286343408202e-05,-7.031634376306503e-05,-3.6233106400330027e-06,-0.16211046819037325,3.729826360972802e-05,5.084838432013638e-06,2.6435482429046523e-05,-0.16210617151476128,6.4752932299534325e-06,1.887963000416403e-05,0.0003032199097774294,-1.6521689005088044e-05
0.1,450.0,-0.0011760670023900613,-5.653046553371174e-05,2.5742014269799862e-05,-9.093446287279017e-05,-4.373694260205101e-06,-0.11341633866465917,3.9858888366436454e-05,4.817689829235172e-06,2.5417683543882094e-05,-0.1134115402609637,5.2182595637738404e-06,2.373418539732912e-05,0.00018771186054480335,-1.946575738775071e-05
0.1,460.0,-0.001050285689808589,-7.570303809097691e-05,1.9391902409115726e-05,-0.0001166855774726298,-4.578284734126843e-06,-0.06919927748834065,3.830850635906446e-05,4.250652372273967e-06,2.301191088642913e-05,-0.0691944811613632,3.656869867389841e-06,2.4814383782458975e-05,5.1646285795020726e-05,-2.287110702519365e-05
0.1,470.0,-0.0007817037077593759,-9.8969671939304e-05,1.227957532068686e-05,-0.0001475445743496255,-4.246956219656114e-06,-0.031216339524846603,3.3192805387510294e-05,3.4368153713953406e-06,1.9499287028483183e-05,-0.031212026437048727,1.9016374960788903e-06,2.247659934257163e-05,-8.628510867233664e-05,-2.7058416755562004e-05
0.1,480.0,-0.0004016842371441921,-0.00012621432216209267,4.918112230113002e-06,-0.0001834037385060111,-3.4222714935122293e-06,-0.00039360671372632756,2.532864313180843e-05,2.449396613964923e-06,1.5230939080237595e-05,-0.00039019219589349455,6.882539766226502e-08,1.737524372697938e-05,-0.00020943364274292976,-3.234395087897011e-05
0.1,490.0,5.438908802319204e-05,-0.00015728741036947805,-2.2134259276714244e-06,-0.0002241276990000587,-2.1634063642257937e-06,0.023022833060378722,1.566402538902488e-05,1.3703733121631131e-06,1.057992467794403e-05,0.023025027917806803,-1.7303520855581887e-06,1.0327386006857018e-05,-0.0003045448554854364,-3.901881089077553e-05
0.1,500.0,0.0005516436409043136,-0.00019204509713271372,-8.70211169107763e-06,-0.0002695940156723529,-5.327433165620501e-07,0.039306226801681596,5.163183428034748e-06,2.8111617432488066e-07,5.903308823218007e-06,0.039306989996566094,-3.397591502205125e-06,2.1988297596077018e-06,-0.0003624184694613529,-4.7336204197463194e-05
0.1,510.0,0.0010590852644290715,-0.00023037667943007963,-1.4220380854071217e-05,-0.0003197193728139263,1.4142513506690507e-06,0.04909647635769483,-5.27939477096865e-06,-7.445887594663417e-07,1.5152176878910594e-06,0.04909570844290026,-4.8525031306733995e-06,-6.183396986885745e-06,-0.000378009369112614,-5.7505537877660074e-05
0.1,520.0,0.001551825868594857,-0.00027222084073379144,-1.8534268891754293e-05,-0.00037447299517182097,3.6358369044602472e-06,0.05326560303885593,-1.4896684498552182e-05,-1.645154290169776e-06,-2.3298112009270366e-06,0.05326331176708857,-6.035105823613711e-06,-1.4091918141451636e-05,-0.0003501180232888423,-6.969180241446015e-05
0.1,530.0,0.0020123004746419792,-0.0003175723928923579,-2.1502994971347363e-05,-0.0004338797122799354,6.107819120356942e-06,0.05280606649503389,-2.3081943320058742e-05,-2.373707561313405e-06,-5.4446908211384045e-06,0.05280235519317303,-6.9062949436699525e-06,-2.0935869009249436e-05,-0.00028081185458366165,-8.4018683440601e-05
0.1,540.0,0.0024306541897282006,-0.0003664815360831377,-2.3072268924347748e-05,-0.0004980153290123502,8.824889752114892e-06,0.048742940548780804,-2.940121605281049e-05,-2.898889485743238e-06,-7.710707715400956e-06,0.04873799253104532,-7.446794561957465e-06,-2.627778022391472e-05,-0.0001746995057869236,-0.00010057399719050674
0.1,550.0,0.002804493665808494,-0.00041904770018076474,-2.3263483329790623e-05,-0.0005669968288116076,1.180005266143011e-05,0.04206862528048249,-3.3590404592584745e-05,-3.204352877787375e-06,-9.073375640704685e-06,0.04206268624810679,-7.655073361906628e-06,-2.9834981057378208e-05,-3.81551530633986e-05,-0.00011941629191703114
0.1,560.0,0.0031381882963967666,-0.0004754098564183381,-2.2160614536022098e-05,-0.0006409696041727167,1.506268845401217e-05,0.03369747875653542,-3.554149036584943e-05,-3.2873530909101597e-06,-9.53491955897142e-06,0.03369083872948164,-7.54463854478199e-06,-3.146985820291504e-05,0.00012143527597615301,-0.00014058172920879868
0.1,570.0,0.003441884053291005,-0.0005357349041421896,-1.9896276478883608e-05,-0.0007200934910963947,1.8655748709308442e-05,0.02443717664907498,-3.528189204317393e-05,-3.1567747530132707e-06,-9.14482494445496e-06,0.0244301525833365,-7.141043285455049e-06,-3.117280403441005e-05,0.0002963571440284186,-0.0001640906172058068
0.1,580.0,0.0037303647185121256,-0.0006002054137929978,-1.6638001842569577e-05,-0.0008045289549249922,2.263248915025123e-05,0.014973508763034282,-3.295020752931795e-05,-2.8308754734094275e-06,-7.989591449589179e-06,0.014966428654624213,-6.478863739752379e-06,-2.9041031425247562e-05,0.00047914997843507895,-0.0001899531916240347
0.1,590.0,0.004021866093485591,-0.0006690076886021817,-1.2575495745481171e-05,-0.000894424378525156,2.7053064027155817e-05,0.005865513562952823,-2.8770846249239873e-05,-2.334963026467668e-06,-6.182542764235126e-06,0.005858702540834265,-5.598828761621087e-06,-2.5255743679897657e-05,0.000663076127642927,-0.00021817442203255107
0.1,600.0,0.00433692145146702,-0.000742320819592814,-7.909331063878799e-06,-0.0009899050628961522,3.198122122108039e-05,-0.002451797310451472,-2.302937504298663e-05,-1.6991629397138316e-06,-3.8542882831137e-06,-0.002458028641387697,-4.54522310293037e-06,-2.005950201363876e-05,0.0008424726415906008,-0.0002487577594480093
0.1,610.0,0.004697292574818029,-0.0008203071637812639,-2.8413347440522154e-06,-0.0010910642732303959,3.748126438841753e-05,-0.009659453403232574,-1.6049813548670076e-05,-9.563819386418453e-07,-1.1442170807042369e-06,-0.00966481829380653,-3.363634201930172e-06,-1.3735068366429673e-05,0.0010129918749621843,-0.00028170784085029246
0.1,620.0,0.005125020806878071,-0.0009031044776871015,2.4332521622764173e-06,-0.0011979564494838007,4.3615387171486666e-05,-0.01554317878548274,-8.174634828834406e-06,-1.405305435123663e-07,1.8067670466939854e-06,-0.015547421409239117,-2.0990734392178694e-06,-6.586533727801173e-06,0.0011717415120847006,-0.00031703223258400286
0.1,630.0,0.005641616688602878,-0.0009908197856799722,7.731877883983177e-06,-0.0013105925437713198,5.044143546943542e-05,-0.019980181320112568,2.521479413195957e-07,7.149648147334282e-07,4.862191486805245e-06,-0.019983081730308414,-7.944738158909868e-07,1.0768276241976698e-06,0.0013173376521111774,-0.00035474233430992784
0.1,640.0,0.006267394642497141,-0.0010835249506395475,1.2889164745648814e-05,-0.001428937339095512,5.801111623441589e-05,-0.022925216236225527,8.898707699041178e-06,1.5783543223642467e-06,7.89465837182591e-06,-0.022926593426671055,5.104541446371446e-07,8.953817233140317e-06,0.001449885827487348,-0.0003948535844679321
0.1,650.0,0.007020950337001658,-0.0011812538368381623,1.7759943083434883e-05,-0.0015529085360448548,6.636864386114497e-05,-0.024396756289432445,1.7456039995204062e-05,2.4204734359769253e-06,1.0789266991379458e-05,-0.024396469605204196,1.7800394821551963e-06,1.676172570453467e-05,0.001570904838279418,-0.0004373851126523469
0.1,660.0,0.007918772276307634,-0.0012840009055259233,2.2221027621626235e-05,-0.0016823773575001793,7.554979636253881e-05,-0.02446384813501704,2.5645738845753824e-05,3.2153905417504323e-06,1.3445936515498037e-05,-0.02446179729059957,2.983179508034061e-06,2.4244077633073554e-05,0.0016832074661008382,-0.0004823589785227212
0.1,670.0,0.00897497528117032,-0.0013917210563743746,2.6171937668605274e-05,-0.0018171704082984186,8.558134154352273e-05,-0.02323403209809353,3.3225220143479395e-05,3.9408232309377335e-06,1.5780772040410725e-05,-0.023230156057101808,4.093621989605526e-06,3.117597095464237e-05,0.0017907507975145648,-0.0005297991245872075
0.1,680.0,0.010201141366772458,-0.0015043305173399898,2.953475803301123e-05,-0.00195707253060763,9.648078678881319e-05,-0.02084254487271062,3.9990740013474525e-05,4.578355982669497e-06,1.7726624645294547e-05,-0.02083681982963616,5.090042845139999e-06,3.736731899528956e-05,0.0018984672763258889,-0.0005797301542520981
0.1,690.0,0.011606252657600185,-0.0016217085870627531,3.225332484503469e-05,-0.0021018304110490497,0.00010825640354088448,-0.017442905482952735,4.5778565451316556e-05,5.113492637750506e-06,1.9232993973352788e-05,-0.017435342167044038,5.95595948393642e-06,4.266431968200878e-05,0.0020120858914551487,-0.0006321760290302495
0.1,700.0,0.013196701048854254,-0.0017437000438553574,3.429190275270515e-05,-0.00225115671807591,0.00012090747794152076,-0.013198897662633534,5.046464414160127e-05,5.535575840327997e-06,2.0265413071758852e-05,-0.013189538159960967,6.679516697593281e-06,4.694947177403836e-05,0.002137951213915398,-0.0006871587612246125
0.1,800.0,0.0391020146852103,-0.0031649713345167653,2.0241086813506763e-05,-0.003917200682857217,0.0002901466372604362,0.04229073096821139,3.2897503306276275e-05,3.410921512450785e-06,5.836757350063983e-06,0.04231137893765895,6.041484576313047e-06,3.0078862664980546e-05,0.005586490849735778,-0.001377831291988548
0.1,900.0,0.07728498393502475,-0.0047444787655259385,-2.100358054896564e-05,-0.005633865160985723,0.0005041140293970025,0.06075741879653052,-4.613003024492266e-05,-4.4796779161954745e-06,-2.666096496934459e-05,0.06077447750062923,-2.1914336904289505e-06,-4.42673216262476e-05,0.016670547118622158,-0.002301058136796023
0.1,1000.0,0.11657856714091389,-0.0062134451463202595,-4.305821628225216e-05,-0.007109695294940843,0.0007121176502973296,0.034847849419737724,-9.297304945803438e-05,-9.09144626140874e-06,-4.0393533773648014e-05,0.034853589242746695,-7.665947955600823e-06,-8.857677873407489e-05,0.03658176842821581,-0.0033735368513544187
0.1,1100.0,0.1491218157976043,-0.007414905319875783,-3.402945517649945e-05,-0.00821368920467164,0.000881268970314003,-0.0035200849687106383,-7.551676961925744e-05,-7.58257716806376e-06,-2.6912872979381257e-05,-0.0035250979040833425,-6.800451963530893e-06,-7.259179579038998e-05,0.06246990947259286,-0.004484649317641106
0.1,1200.0,0.17190541877492854,-0.008299139954637469,-6.063518552688443e-06,-0.008937713162645886,0.0009997148767127153,-0.030413748377011066,-1.4624193493189993e-05,-2.1688403653878057e-06,1.8726054173007544e-06,-0.030425055860667516,-1.4954326886957869e-06,-1.6035249681035485e-05,0.09022303240536794,-0.005537250031563399
0.1,1300.0,0.18516518954298383,-0.008882635259805666,2.3470642931561313e-05,-0.009336104828387922,0.0010692730166389866,-0.03842013367119973,5.345608830864758e-05,3.574944593656414e-06,2.9977064601638097e-05,-0.03843301127948744,4.74866531739827e-06,4.681559412869304e-05,0.11632376974508006,-0.006465593593654986
0.1,1400.0,0.1906302017802964,-0.009212179064645947,4.220189553488042e-05,-0.009482965625620624,0.001098117335808614,-0.030762163562455928,0.00010054840891487634,6.950918256321295e-06,4.634165932707011e-05,-0.030773312690508828,9.166365407777096e-06,8.942030521127973e-05,0.13848985578753553,-0.007235724856448385
0.1,1500.0,0.1904001179489891,-0.009342576833554099,4.5322287348032695e-05,-0.009449696311655586,0.0010961137850326037,-0.014554095825767718,0.00011390312574828258,6.803666958394603e-06,4.7040492882857355e-05,-0.014561973619076681,1.0450934775047147e-05,9.998582693615323e-05,0.15562755860100522,-0.007838378513158658
0.1,1600.0,0.18639102489580478,-0.009325336398304292,3.439526846004989e-05,-0.009295943129937609,0.0010724618714100297,0.0033095029020957047,9.474973679941762e-05,3.3464741110770837e-06,3.409703337343676e-05,0.0033050061733606115,8.622296282730936e-06,8.007532642524975e-05,0.16753544181893784,-0.00828061984024533
0.1,1700.0,0.18013353310208363,-0.009204106392387822,1.5075185602407945e-05,-0.009067670522788668,0.00103477516984429,0.017884102638212874,5.383585747488963e-05,-2.2899163710989594e-06,1.3319737987940837e-05,0.017882179538738146,4.606768981394934e-06,4.032839223898025e-05,0.17458394430527283,-0.008578832920668042
0.1,1800.0,0.17275078055130422,-0.00901369740020716,-5.012877374895097e-06,-0.008798402163004235,0.0009889170790739813,0.026489840439205988,6.911044664886364e-06,-8.50359517655204e-06,-7.699190442162632e-06,0.026489250190539965,-1.8779019369855136e-07,-3.873389811839082e-06,0.17745554234512062,-0.0087536760812254
0.1,1900.0,0.16501234152841204,-0.008780756309490743,-1.7831548255583662e-05,-0.008511522933793057,0.0009391736650885325,0.028376038976994943,-2.876061705720775e-05,-1.356200388848219e-05,-2.1051815496871558e-05,0.0283754772833656,-4.199448993694232e-06,-3.5753383744540154e-05,0.17696157012264865,-0.008826803284894161
0.1,2000.0,0.15740994830010452,-0.008525048457796287,-1.5914047681211658e-05,-0.008222655983323645,0.0008885400139882466,0.024184345385190674,-3.669974591845118e-05,-1.5824145570711873e-05,-1.9437661986799887e-05,0.024182690186552752,-5.9279851337638865e-06,-3.9344706870157075e-05,0.1739252935580017,-0.008818920994684037
0.1,2100.0,0.15023041376263646,-0.008260833460566958,7.108388281344692e-06,-0.007941725216959544,0.000839013416975825,0.015427835823135052,-2.5189129225578472e-06,-1.3865269216406606e-05,3.3443258628967897e-06,0.015424288069259613,-4.0578590284398945e-06,-7.408327911558196e-07,0.1691142704945319,-0.008748763995824284
0.1,2200.0,0.14361663345334394,-0.00799811152527389,5.629498370542376e-05,-0.007674600992007672,0.0007918498103226402,0.00406921557173461,8.548476735727192e-05,-6.531874979903887e-06,5.220303390698609e-05,0.004063361719841045,2.4854715962553843e-06,9.134138827593857e-05,0.16320630275807962,-0.008632662317882928
0.1,2300.0,0.1376149137088513,-0.00774366523834641,0.0001353825379723577,-0.007424350434977622,0.0007477711683210789,-0.00778598800376899,0.00023620275670691487,7.048346916289673e-06,0.000130750490981366,-0.007794166841188725,1.452259333233404e-05,0.0002454466335372864,0.15677681079468606,-0.008484465588521756
0.1,2400.0,0.13220994905280556,-0.007501891440425972,0.0002468853047186484,-0.007192157021552398,0.0007071255635840939,-0.01809404723114735,0.00045586424983527557,2.748304978688552e-05,0.0002414037043277159,-0.01810419950886369,3.263286526667905e-05,0.00046753121256674175,0.15029900700846138,-0.008315668233145012
0.1,2500.0,0.1273497479866537,-0.007275446571435473,0.0003922498217953593,-0.006977980878912096,0.0006700068678286862,-0.024997255851930928,0.0007483296442091656,5.514540515692156e-05,0.00038553805246027825,-0.025008702496206608,5.718060363613734e-05,0.0007612514380979829,0.14415110339322265,-0.008135635372289639
0.1,2600.0,0.12296284409688187,-0.007065737553998258,0.0005720283053456842,-0.006781023591328419,0.0006363421866600297,-0.026889521402994446,0.0011154429054817227,9.020964679532955e-05,0.0005636576187062574,-0.026901307252498546,8.8346811110416e-05,0.001128307955444341,0.138626875533583,-0.00795186807964168
0.1,2700.0,0.11896980816187683,-0.0068732898471916765,0.0007860492484344656,-0.006600049355155218,0.00060595448370263,-0.022441670263315082,0.0015573909280626695,0.00013268699201237881,0.0007755621514791948,-0.02245261742274623,0.00012616165067359328,0.0015687960471421566,0.1339473408543827,-0.0077702722526444236
0.1,2800.0,0.11529066692376817,-0.006698020276902646,0.0010335738125782428,-0.00643360253076842,0.0005786066154154453,-0.010600616288401678,0.0020730407713993233,0.00018245916590403982,0.0010204998213421688,-0.010609375333813753,0.0001705349721692587,0.0020815339068279027,0.1302722575032806,-0.007595411666616261
0.1,2900.0,0.1118494493487074,-0.006539437286895347,0.0013134328750330883,-0.006280151571299191,0.0005540316973095537,0.009427293102334231,0.002660240394761221,0.00023930818247778888,0.0012973009336780337,0.009422196345344396,0.00022128356032463813,0.002664355099491897,0.1277107561281315,-0.007430735869344414
0.1,3000.0,0.10857676051614046,-0.006396786526350411,0.0016241433596380823,-0.006138181308551157,0.0005319535678304945,0.0382015573251554,0.003316077617280561,0.00030294191386149606,0.0016044913512575703,0.03820168051825886,0.00027815461176108094,0.0033143602064268246,0.12633079127577293,-0.007278779591245889
0.5,200.0,-2.937630804990877e-05,2.9324741434792153e-07,9.919280741995647e-07,2.3770316531841185e-07,-6.641267049766326e-08,0.00013864693514874512,2.2517611063350108e-06,2.690162327705765e-07,1.0239919228223898e-06,0.00011446551192881402,2.445093349136249e-07,2.236279284283259e-06,2.4680571834403626e-06,4.8941638153571356e-06
0.5,210.0,0.0003336721719105293,-3.3149344821772897e-06,-1.114786536964113e-05,-2.7143924405831025e-06,7.608886863979646e-07,5.939420402815492e-05,-2.5247252764790378e-05,-3.0099019433935935e-06,-1.1518453629222157e-05,6.033803767783237e-05,-2.7403610954870525e-06,-2.508329047830215e-05,-3.505326167155656e-05,1.3210116805661451e-06
0.5,220.0,-0.0013696588468097863,1.3534130023853737e-05,4.5165385638972814e-05,1.1232684149576301e-05,-3.162972949533295e-06,0.0008905865264901528,0.00010198548806390047,1.211965689335555e-05,4.6717463853769665e-05,0.0008874524539147356,1.1062944996524292e-05,0.00010137392213535097,0.00018242568379347627,-5.704141674523363e-06
0.5,230.0,0.0022384906504405297,-2.1962575346125682e-05,-7.237081773340401e-05,-1.8652243240977677e-05,5.293656390487645e-06,-0.0021061828202744697,-0.00016268305184031874,-1.9210130772387623e-05,-7.497246705277893e-05,-0.0021133673211610024,-1.7625049803681176e-05,-0.00016183684665624232,-0.00040539543193756554,1.0061574821641633e-05
0.5,240.0,-0.00044268196649362287,4.175764742502429e-06,1.2462997768936216e-05,4.2554308444977416e-06,-1.2718227992731597e-06,0.0022667643497734434,2.7152543823227688e-05,2.979785472280744e-06,1.3022201891836111e-05,0.0022622612538606983,2.8940958006094563e-06,2.7180999893405426e-05,0.0002498722575656805,-3.110609739798658e-06
0.5,250.0,-0.001755088206724697,1.7170639787855158e-05,5.6392172345988085e-05,1.4376544440527676e-05,-4.094864393858872e-06,0.0019618909108127533,0.00012640217910946512,1.4982101302884567e-05,5.851662666474946e-05,0.001959182878780169,1.3721069106321261e-05,0.00012578639168608414,0.00029893296266681987,-7.698633852339703e-06
0.5,260.0,-0.00044435460312092066,4.493178618531422e-06,1.6389504205529354e-05,3.05932367969136e-06,-7.56855697711696e-07,-0.0018286406370824273,3.765789364025525e-05,4.744344236659555e-06,1.6890810760794258e-05,-0.0018318323003063267,4.143462192246387e-06,3.728353611144655e-05,-0.00012369031424074568,-7.590025037873468e-07
0.5,270.0,0.001135345175268889,-1.095566971101079e-05,-3.4384913632807885e-05,-9.560496986983094e-06,2.8482392993659365e-06,-0.0037161682268435476,-7.590014031289488e-05,-8.798006457423713e-06,-3.58807281615399e-05,-0.0037199371917870454,-8.217623662409601e-06,-7.574324053680525e-05,-0.0003524952265743409,5.649694053167545e-06
0.5,280.0,0.001487155901865548,-1.448623185536375e-05,-4.7673368999588164e-05,-1.1996011998908084e-05,3.3586882025604617e-06,-0.0018599079477015451,-0.00010630234413291939,-1.271815962396065e-05,-4.9620424394201886e-05,-0.0018627108442613488,-1.158732995295822e-05,-0.00010584270014170027,-0.00020919614936857294,5.640455603090687e-06
