========================================
singlet_B5_Energy_1_34.9759.out
0.1 atm
T,P1->W3
200.0,1.70606e-13
210.0,1.40381e-13
220.0,1.16253e-13
230.0,9.695e-14
240.0,8.13352e-14
250.0,6.86655e-14
260.0,5.82356e-14
270.0,4.97228e-14
280.0,4.26282e-14
290.0,3.66791e-14
300.0,3.17559e-14
310.0,2.75754e-14
320.0,2.40324e-14
330.0,2.10007e-14
340.0,1.84632e-14
350.0,1.62695e-14
360.0,1.43925e-14
370.0,1.27946e-14
380.0,1.13439e-14
390.0,1.01799e-14
400.0,9.10591e-15
410.0,8.22283e-15
420.0,7.46774e-15
430.0,6.76709e-15
440.0,6.08602e-15
450.0,5.56588e-15
460.0,5.00183e-15
470.0,4.5775e-15
480.0,4.15751e-15
490.0,3.74957e-15
500.0,3.40769e-15
510.0,3.08476e-15
520.0,2.83381e-15
530.0,2.58849e-15
540.0,2.34059e-15
550.0,2.11895e-15
560.0,1.94006e-15
570.0,1.76222e-15
580.0,1.60241e-15
590.0,1.47199e-15
600.0,1.34068e-15
610.0,1.2195e-15
620.0,1.11598e-15
630.0,1.02e-15
640.0,9.36406e-16
650.0,8.6569e-16
660.0,7.9717e-16
670.0,7.37192e-16
680.0,6.83198e-16
690.0,6.26209e-16
700.0,5.83782e-16
800.0,3.1075e-16
900.0,2.05803e-16
1000.0,1.84106e-16
1100.0,2.29243e-16
1200.0,2.9658e-16
1300.0,3.15341e-16
1400.0,4.2103e-16
1500.0,4.44216e-16
1600.0,5.40329e-16
1700.0,6.20479e-16
1800.0,6.38665e-16
1900.0,7.79809e-16
2000.0,8.46703e-16
2100.0,9.39154e-16
2200.0,9.10266e-16
2300.0,1.02943e-15
2400.0,1.01909e-15
2500.0,1.16066e-15
2600.0,1.20899e-15
2700.0,1.19988e-15
2800.0,1.18963e-15
2900.0,1.17768e-15
3000.0,1.1635e-15
========================================
singlet_B5_Energy_1_34.9759.out
0.5 atm
T,P1->W3
200.0,5.74136e-13
210.0,4.8103e-13
220.0,4.05239e-13
230.0,3.43405e-13
240.0,2.92525e-13
250.0,2.50379e-13
260.0,2.15301e-13
270.0,1.85984e-13
280.0,1.61293e-13
290.0,1.40411e-13
300.0,1.22736e-13
310.0,1.07597e-13
320.0,9.46196e-14
330.0,8.34686e-14
340.0,7.39548e-14
350.0,6.56063e-14
360.0,5.84401e-14
370.0,5.22774e-14
380.0,4.66594e-14
390.0,4.20482e-14
400.0,3.78623e-14
410.0,3.43457e-14
420.0,3.1256e-14
430.0,2.84369e-14
440.0,2.56406e-14
450.0,2.34652e-14
460.0,2.12049e-14
470.0,1.94225e-14
480.0,1.76326e-14
490.0,1.59606e-14
500.0,1.45357e-14
510.0,1.31764e-14
520.0,1.20943e-14
530.0,1.10342e-14
540.0,1.00183e-14
550.0,9.10164e-15
560.0,8.32794e-15
570.0,7.58071e-15
580.0,6.9129e-15
590.0,6.34496e-15
600.0,5.79927e-15
610.0,5.2922e-15
620.0,4.853e-15
630.0,4.44654e-15
640.0,4.09324e-15
650.0,3.78571e-15
660.0,3.49265e-15
670.0,3.23643e-15
680.0,3.00396e-15
690.0,2.762e-15
700.0,2.57835e-15
800.0,1.38536e-15
900.0,9.0961e-16
1000.0,7.62897e-16
1100.0,8.78353e-16
1200.0,1.08562e-15
1300.0,1.13223e-15
1400.0,1.46672e-15
1500.0,1.53272e-15
1600.0,1.83302e-15
1700.0,2.07719e-15
1800.0,2.12234e-15
1900.0,2.53196e-15
2000.0,2.69705e-15
2100.0,2.91091e-15
2200.0,2.76551e-15
2300.0,2.99728e-15
2400.0,2.8788e-15
2500.0,3.1067e-15
2600.0,3.11634e-15
2700.0,2.99403e-15
2800.0,2.88381e-15
2900.0,2.78849e-15
3000.0,2.70918e-15
========================================
singlet_B5_Energy_1_34.9759.out
1.0 atm
T,P1->W3
200.0,8.9324e-13
210.0,7.55819e-13
220.0,6.42733e-13
230.0,5.49475e-13
240.0,4.71985e-13
250.0,4.07165e-13
260.0,3.52755e-13
270.0,3.06842e-13
280.0,2.67897e-13
290.0,2.34719e-13
300.0,2.06375e-13
310.0,1.81961e-13
320.0,1.60895e-13
330.0,1.42686e-13
340.0,1.27046e-13
350.0,1.13229e-13
360.0,1.01295e-13
370.0,9.09715e-14
380.0,8.15499e-14
390.0,7.37446e-14
400.0,6.66249e-14
410.0,6.06206e-14
420.0,5.53015e-14
430.0,5.04204e-14
440.0,4.55986e-14
450.0,4.17682e-14
460.0,3.78407e-14
470.0,3.46809e-14
480.0,3.15444e-14
490.0,2.86171e-14
500.0,2.61011e-14
510.0,2.37121e-14
520.0,2.17577e-14
530.0,1.98707e-14
540.0,1.80805e-14
550.0,1.64649e-14
560.0,1.50754e-14
570.0,1.37543e-14
580.0,1.25703e-14
590.0,1.1545e-14
600.0,1.05736e-14
610.0,9.67083e-15
620.0,8.88549e-15
630.0,8.15696e-15
640.0,7.52123e-15
650.0,6.96233e-15
660.0,6.43344e-15
670.0,5.96952e-15
680.0,5.54733e-15
690.0,5.11106e-15
700.0,4.77571e-15
800.0,2.58446e-15
900.0,1.6918e-15
1000.0,1.38083e-15
1100.0,1.52196e-15
1200.0,1.8414e-15
1300.0,1.90746e-15
1400.0,2.44295e-15
1500.0,2.54504e-15
1600.0,3.02103e-15
1700.0,3.39811e-15
1800.0,3.45216e-15
1900.0,4.05414e-15
2000.0,4.25892e-15
2100.0,4.51289e-15
2200.0,4.23111e-15
2300.0,4.47969e-15
2400.0,4.24062e-15
2500.0,4.48209e-15
2600.0,4.45153e-15
2700.0,4.24889e-15
2800.0,4.07919e-15
2900.0,3.9452e-15
3000.0,3.84712e-15
========================================
singlet_B5_Energy_1_34.9759.out
2.0 atm
T,P1->W3
200.0,1.31566e-12
210.0,1.12449e-12
220.0,9.65509e-13
230.0,8.33027e-13
240.0,7.21867e-13
250.0,6.27989e-13
260.0,5.48479e-13
270.0,4.80756e-13
280.0,4.22863e-13
290.0,3.73147e-13
300.0,3.30287e-13
310.0,2.93126e-13
320.0,2.60832e-13
330.0,2.32726e-13
340.0,2.08415e-13
350.0,1.86786e-13
360.0,1.6796e-13
370.0,1.51546e-13
380.0,1.36543e-13
390.0,1.23969e-13
400.0,1.12454e-13
410.0,1.02658e-13
420.0,9.39088e-14
430.0,8.58376e-14
440.0,7.79299e-14
450.0,7.14866e-14
460.0,6.49916e-14
470.0,5.96311e-14
480.0,5.4388e-14
490.0,4.95085e-14
500.0,4.5256e-14
510.0,4.12506e-14
520.0,3.78826e-14
530.0,3.46682e-14
540.0,3.16482e-14
550.0,2.89139e-14
560.0,2.6523e-14
570.0,2.42759e-14
580.0,2.22543e-14
590.0,2.04751e-14
600.0,1.88064e-14
610.0,1.72534e-14
620.0,1.58946e-14
630.0,1.46307e-14
640.0,1.35218e-14
650.0,1.25371e-14
660.0,1.161e-14
670.0,1.07931e-14
680.0,1.00469e-14
690.0,9.28137e-15
700.0,8.68418e-15
800.0,4.74846e-15
900.0,3.10324e-15
1000.0,2.47209e-15
1100.0,2.59791e-15
1200.0,3.06906e-15
1300.0,3.15855e-15
1400.0,4.00045e-15
1500.0,4.15431e-15
1600.0,4.88723e-15
1700.0,5.44237e-15
1800.0,5.48181e-15
1900.0,6.30493e-15
2000.0,6.50586e-15
2100.0,6.74735e-15
2200.0,6.23638e-15
2300.0,6.45971e-15
2400.0,6.04458e-15
2500.0,6.30304e-15
2600.0,6.2458e-15
2700.0,5.96208e-15
2800.0,5.74461e-15
2900.0,5.59553e-15
3000.0,5.51454e-15
========================================
singlet_B5_Energy_1_34.9759.out
4.0 atm
T,P1->W3
200.0,1.83496e-12
210.0,1.58202e-12
220.0,1.37009e-12
230.0,1.19208e-12
240.0,1.04159e-12
250.0,9.13526e-13
260.0,8.04234e-13
270.0,7.10412e-13
280.0,6.29634e-13
290.0,5.5975e-13
300.0,4.9901e-13
310.0,4.46e-13
320.0,3.99607e-13
330.0,3.58937e-13
340.0,3.23494e-13
350.0,2.91756e-13
360.0,2.63897e-13
370.0,2.39367e-13
380.0,2.16927e-13
390.0,1.97824e-13
400.0,1.80299e-13
410.0,1.65192e-13
420.0,1.51593e-13
430.0,1.39014e-13
440.0,1.26826e-13
450.0,1.16614e-13
460.0,1.0652e-13
470.0,9.79616e-14
480.0,8.97066e-14
490.0,8.20426e-14
500.0,7.52644e-14
510.0,6.89186e-14
520.0,6.34484e-14
530.0,5.82698e-14
540.0,5.34349e-14
550.0,4.90361e-14
560.0,4.513e-14
570.0,4.14836e-14
580.0,3.8186e-14
590.0,3.52407e-14
600.0,3.24942e-14
610.0,2.99315e-14
620.0,2.76719e-14
630.0,2.55631e-14
640.0,2.37002e-14
650.0,2.2029e-14
660.0,2.04599e-14
670.0,1.90689e-14
680.0,1.77925e-14
690.0,1.64915e-14
700.0,1.54598e-14
800.0,8.57711e-15
900.0,5.60875e-15
1000.0,4.37854e-15
1100.0,4.38111e-15
1200.0,5.03092e-15
1300.0,5.14058e-15
1400.0,6.43308e-15
1500.0,6.65253e-15
1600.0,7.73511e-15
1700.0,8.49558e-15
1800.0,8.45328e-15
1900.0,9.4725e-15
2000.0,9.57621e-15
2100.0,9.72099e-15
2200.0,8.87186e-15
2300.0,9.04145e-15
2400.0,8.40664e-15
2500.0,8.73169e-15
2600.0,8.70841e-15
2700.0,8.3716e-15
2800.0,8.15284e-15
2900.0,8.05671e-15
3000.0,8.08784e-15
========================================
singlet_B5_Energy_1_34.9759.out
0.1 atm
T,W3->P1
200.0,0.00102174
210.0,0.00573846
220.0,0.0271815
230.0,0.111164
240.0,0.399652
250.0,1.28391
260.0,3.72983
270.0,9.93357
280.0,24.4325
290.0,55.9519
300.0,120.501
310.0,244.865
320.0,472.489
330.0,869.247
340.0,1536.68
350.0,2610.81
360.0,4284.95
370.0,6821.47
380.0,10483.5
390.0,15824.2
400.0,23156.2
410.0,33338.3
420.0,47131.1
430.0,65023.2
440.0,87209.3
