========================================
combined_colrel_Epsilons_0.1.out
0.1 atm
T,P1->W3
200.0,4.43686e-13
210.0,3.68811e-13
220.0,3.08245e-13
230.0,2.59151e-13
240.0,2.19e-13
250.0,1.86057e-13
260.0,1.58794e-13
270.0,1.36113e-13
280.0,1.17144e-13
290.0,1.01291e-13
300.0,8.78331e-14
310.0,7.65262e-14
320.0,6.68466e-14
330.0,5.86281e-14
340.0,5.15313e-14
350.0,4.55032e-14
360.0,4.03014e-14
370.0,3.58255e-14
380.0,3.20311e-14
390.0,2.86975e-14
400.0,2.56555e-14
410.0,2.31209e-14
420.0,2.08908e-14
430.0,1.89427e-14
440.0,1.71838e-14
450.0,1.54556e-14
460.0,1.40573e-14
470.0,1.2789e-14
480.0,1.15875e-14
490.0,1.05635e-14
500.0,9.62601e-15
510.0,8.76319e-15
520.0,7.87333e-15
530.0,7.20047e-15
540.0,6.56914e-15
550.0,5.99338e-15
560.0,5.42083e-15
570.0,4.95191e-15
580.0,4.49519e-15
590.0,4.08391e-15
600.0,3.72427e-15
610.0,3.42257e-15
620.0,3.12688e-15
630.0,2.86884e-15
640.0,2.61494e-15
650.0,2.42108e-15
660.0,2.21533e-15
670.0,2.06116e-15
680.0,1.88972e-15
690.0,1.74358e-15
700.0,1.63287e-15
800.0,8.65849e-16
900.0,5.65894e-16
1000.0,4.86264e-16
1100.0,5.71492e-16
1200.0,7.0663e-16
1300.0,8.44296e-16
1400.0,9.46264e-16
1500.0,1.12923e-15
1600.0,1.24669e-15
1700.0,1.40264e-15
1800.0,1.4243e-15
1900.0,1.70411e-15
2000.0,1.81105e-15
2100.0,1.95817e-15
2200.0,1.86767e-15
2300.0,2.04979e-15
2400.0,2.24662e-15
2500.0,2.17661e-15
2600.0,2.27845e-15
2700.0,2.20131e-15
2800.0,2.12811e-15
2900.0,2.05876e-15
3000.0,1.99536e-15
========================================
combined_colrel_Epsilons_0.1.out
1.0 atm
T,P1->W3
200.0,4.43686e-13
210.0,3.68811e-13
220.0,3.08245e-13
230.0,2.59151e-13
240.0,2.19e-13
250.0,1.86057e-13
260.0,1.58794e-13
270.0,1.36113e-13
280.0,1.17144e-13
290.0,1.01291e-13
300.0,8.78331e-14
310.0,7.65262e-14
320.0,6.68466e-14
330.0,5.86281e-14
340.0,5.15313e-14
350.0,4.55032e-14
360.0,4.03014e-14
370.0,3.58255e-14
380.0,3.20311e-14
390.0,2.86975e-14
400.0,2.56555e-14
410.0,2.31209e-14
420.0,2.08908e-14
430.0,1.89427e-14
440.0,1.71838e-14
450.0,1.54556e-14
460.0,1.40573e-14
470.0,1.2789e-14
480.0,1.15875e-14
490.0,1.05635e-14
500.0,9.62601e-15
510.0,8.76319e-15
520.0,7.87333e-15
530.0,7.20047e-15
540.0,6.56914e-15
550.0,5.99338e-15
560.0,5.42083e-15
570.0,4.95191e-15
580.0,4.49519e-15
590.0,4.08391e-15
600.0,3.72427e-15
610.0,3.42257e-15
620.0,3.12688e-15
630.0,2.86884e-15
640.0,2.61494e-15
650.0,2.42108e-15
660.0,2.21533e-15
670.0,2.06116e-15
680.0,1.88972e-15
690.0,1.74358e-15
700.0,1.63287e-15
800.0,8.65849e-16
900.0,5.65894e-16
1000.0,4.86264e-16
1100.0,5.71492e-16
1200.0,7.0663e-16
1300.0,8.44296e-16
1400.0,9.46264e-16
1500.0,1.12923e-15
1600.0,1.24669e-15
1700.0,1.40264e-15
1800.0,1.4243e-15
1900.0,1.70411e-15
2000.0,1.81105e-15
2100.0,1.95817e-15
2200.0,1.86767e-15
2300.0,2.04979e-15
2400.0,2.24662e-15
2500.0,2.17661e-15
2600.0,2.27845e-15
2700.0,2.20131e-15
2800.0,2.12811e-15
2900.0,2.05876e-15
3000.0,1.99536e-15
========================================
combined_colrel_Epsilons_0.1.out
4 atm
T,P1->W3
200.0,4.43686e-13
210.0,3.68811e-13
220.0,3.08245e-13
230.0,2.59151e-13
240.0,2.19e-13
250.0,1.86057e-13
260.0,1.58794e-13
270.0,1.36113e-13
280.0,1.17144e-13
290.0,1.01291e-13
300.0,8.78331e-14
310.0,7.65262e-14
320.0,6.68466e-14
330.0,5.86281e-14
340.0,5.15313e-14
350.0,4.55032e-14
360.0,4.03014e-14
370.0,3.58255e-14
380.0,3.20311e-14
390.0,2.86975e-14
400.0,2.56555e-14
410.0,2.31209e-14
420.0,2.08908e-14
430.0,1.89427e-14
440.0,1.71838e-14
450.0,1.54556e-14
460.0,1.40573e-14
470.0,1.2789e-14
480.0,1.15875e-14
490.0,1.05635e-14
500.0,9.62601e-15
510.0,8.76319e-15
520.0,7.87333e-15
530.0,7.20047e-15
540.0,6.56914e-15
550.0,5.99338e-15
560.0,5.42083e-15
570.0,4.95191e-15
580.0,4.49519e-15
590.0,4.08391e-15
600.0,3.72427e-15
610.0,3.42257e-15
620.0,3.12688e-15
630.0,2.86884e-15
640.0,2.61494e-15
650.0,2.42108e-15
660.0,2.21533e-15
670.0,2.06116e-15
680.0,1.88972e-15
690.0,1.74358e-15
700.0,1.63287e-15
800.0,8.65849e-16
900.0,5.65894e-16
1000.0,4.86264e-16
1100.0,5.71492e-16
1200.0,7.0663e-16
1300.0,8.44296e-16
1400.0,9.46264e-16
1500.0,1.12923e-15
1600.0,1.24669e-15
1700.0,1.40264e-15
1800.0,1.4243e-15
1900.0,1.70411e-15
2000.0,1.81105e-15
2100.0,1.95817e-15
2200.0,1.86767e-15
2300.0,2.04979e-15
2400.0,2.24662e-15
2500.0,2.17661e-15
2600.0,2.27845e-15
2700.0,2.20131e-15
2800.0,2.12811e-15
2900.0,2.05876e-15
3000.0,1.99536e-15
========================================
combined_colrel_Epsilons_0.1.out
0.1 atm
T,P1->P2
200.0,3.57242e-12
210.0,3.18314e-12
220.0,2.85434e-12
230.0,2.57503e-12
240.0,2.33589e-12
250.0,2.13084e-12
260.0,1.9532e-12
270.0,1.7986e-12
280.0,1.66325e-12
290.0,1.54469e-12
300.0,1.44028e-12
310.0,1.34789e-12
320.0,1.26601e-12
330.0,1.19282e-12
340.0,1.12767e-12
350.0,1.06937e-12
360.0,1.01717e-12
370.0,9.70254e-13
380.0,9.28006e-13
390.0,8.90404e-13
400.0,8.56331e-13
410.0,8.26198e-13
420.0,7.99103e-13
430.0,7.74744e-13
440.0,7.52643e-13
450.0,7.31968e-13
460.0,7.13897e-13
470.0,6.97453e-13
480.0,6.82427e-13
490.0,6.69119e-13
500.0,6.56866e-13
510.0,6.4593e-13
520.0,6.36102e-13
530.0,6.27397e-13
540.0,6.19307e-13
550.0,6.12432e-13
560.0,6.06411e-13
570.0,6.01145e-13
580.0,5.96679e-13
590.0,5.93106e-13
600.0,5.90121e-13
610.0,5.87929e-13
620.0,5.86311e-13
630.0,5.85313e-13
640.0,5.85296e-13
650.0,5.85549e-13
660.0,5.86299e-13
670.0,5.8767e-13
680.0,5.8987e-13
690.0,5.92294e-13
700.0,5.95212e-13
800.0,6.50807e-13
900.0,7.46438e-13
1000.0,8.78411e-13
1100.0,1.0459e-12
1200.0,1.24925e-12
1300.0,1.4899e-12
1400.0,1.76945e-12
1500.0,2.08881e-12
1600.0,2.4502e-12
1700.0,2.85475e-12
1800.0,3.30372e-12
1900.0,3.79898e-12
2000.0,4.34019e-12
2100.0,4.92985e-12
2200.0,5.56667e-12
2300.0,6.25359e-12
2400.0,6.98992e-12
2500.0,7.77596e-12
2600.0,8.61282e-12
2700.0,9.49864e-12
2800.0,1.0434e-11
2900.0,1.14186e-11
3000.0,1.24561e-11
========================================
combined_colrel_Epsilons_0.1.out
1.0 atm
T,P1->P2
200.0,3.57242e-12
210.0,3.18314e-12
220.0,2.85434e-12
230.0,2.57503e-12
240.0,2.33589e-12
250.0,2.13084e-12
260.0,1.9532e-12
270.0,1.7986e-12
280.0,1.66325e-12
290.0,1.54469e-12
300.0,1.44028e-12
310.0,1.34789e-12
320.0,1.26601e-12
330.0,1.19282e-12
340.0,1.12767e-12
350.0,1.06937e-12
360.0,1.01717e-12
370.0,9.70254e-13
380.0,9.28006e-13
390.0,8.90404e-13
400.0,8.56331e-13
410.0,8.26198e-13
420.0,7.99103e-13
430.0,7.74744e-13
440.0,7.52643e-13
450.0,7.31968e-13
460.0,7.13897e-13
470.0,6.97453e-13
480.0,6.82427e-13
490.0,6.69119e-13
500.0,6.56866e-13
510.0,6.4593e-13
520.0,6.36102e-13
530.0,6.27397e-13
540.0,6.19307e-13
550.0,6.12432e-13
560.0,6.06411e-13
570.0,6.01145e-13
580.0,5.96679e-13
590.0,5.93106e-13
600.0,5.90121e-13
610.0,5.87929e-13
620.0,5.86311e-13
630.0,5.85313e-13
640.0,5.85296e-13
650.0,5.85549e-13
660.0,5.86299e-13
670.0,5.8767e-13
680.0,5.8987e-13
690.0,5.92294e-13
700.0,5.95212e-13
800.0,6.50807e-13
900.0,7.46438e-13
1000.0,8.78411e-13
1100.0,1.0459e-12
1200.0,1.24925e-12
1300.0,1.4899e-12
1400.0,1.76945e-12
1500.0,2.08881e-12
1600.0,2.4502e-12
1700.0,2.85475e-12
1800.0,3.30372e-12
1900.0,3.79898e-12
2000.0,4.34019e-12
2100.0,4.92985e-12
2200.0,5.56667e-12
2300.0,6.25359e-12
2400.0,6.98992e-12
2500.0,7.77596e-12
2600.0,8.61282e-12
2700.0,9.49864e-12
2800.0,1.0434e-11
2900.0,1.14186e-11
3000.0,1.24561e-11
========================================
combined_colrel_Epsilons_0.1.out
4 atm
T,P1->P2
200.0,3.57242e-12
210.0,3.18314e-12
220.0,2.85434e-12
230.0,2.57503e-12
240.0,2.33589e-12
250.0,2.13084e-12
260.0,1.9532e-12
270.0,1.7986e-12
280.0,1.66325e-12
290.0,1.54469e-12
300.0,1.44028e-12
310.0,1.34789e-12
320.0,1.26601e-12
330.0,1.19282e-12
340.0,1.12767e-12
350.0,1.06937e-12
360.0,1.01717e-12
370.0,9.70254e-13
380.0,9.28006e-13
390.0,8.90404e-13
400.0,8.56331e-13
410.0,8.26198e-13
420.0,7.99103e-13
430.0,7.74744e-13
440.0,7.52643e-13
450.0,7.31968e-13
460.0,7.13897e-13
470.0,6.97453e-13
480.0,6.82427e-13
490.0,6.69119e-13
500.0,6.56866e-13
510.0,6.4593e-13
520.0,6.36102e-13
530.0,6.27397e-13
540.0,6.19307e-13
550.0,6.12432e-13
560.0,6.06411e-13
570.0,6.01145e-13
580.0,5.96679e-13
590.0,5.93106e-13
600.0,5.90121e-13
610.0,5.87929e-13
620.0,5.86311e-13
630.0,5.85313e-13
640.0,5.85296e-13
650.0,5.85549e-13
660.0,5.86299e-13
670.0,5.8767e-13
680.0,5.8987e-13
690.0,5.92294e-13
700.0,5.95212e-13
800.0,6.50807e-13
900.0,7.46438e-13
1000.0,8.78411e-13
1100.0,1.0459e-12
1200.0,1.24925e-12
1300.0,1.4899e-12
1400.0,1.76945e-12
1500.0,2.08881e-12
1600.0,2.4502e-12
1700.0,2.85475e-12
1800.0,3.30372e-12
1900.0,3.79898e-12
2000.0,4.34019e-12
2100.0,4.92985e-12
2200.0,5.56667e-12
2300.0,6.25359e-12
2400.0,6.98992e-12
2500.0,7.77596e-12
2600.0,8.61282e-12
2700.0,9.49864e-12
2800.0,1.0434e-11
2900.0,1.14186e-11
3000.0,1.24561e-11
========================================
