*F - collisional frequency
*Q - minimal relaxational eigenvalue
*E - eigenvalue
*P - eigenvector projection squared on the relaxational subspace
 Temperature,    Pressure,          *F,         *Q/F         *E/F           *P         *E/F           *P
          330            6  3.37474e+10     0.423423     0.105275     0.789859     0.123295     0.822245
          330           20  1.12491e+11     0.395463    0.0927314     0.766495     0.108146     0.800052
          340            1  5.48076e+09     0.483585     0.133599      0.84162     0.154879     0.866371
          340            6  3.28846e+10     0.479234      0.12748       0.8277     0.148934     0.854963
          340           20  1.09615e+11     0.465698     0.114685     0.798337      0.13573     0.829247
          350            1  5.34581e+09      0.36258     0.110266     0.832099     0.139538     0.853181
          350            6  3.20749e+10     0.360973     0.107818     0.824819     0.136504      0.84656
          350           20  1.06916e+11      0.35643     0.101936     0.807079     0.129051     0.830049
          360            1  5.21891e+09     0.497531     0.146624     0.862533     0.169362     0.886097
          360            6  3.13134e+10     0.494032     0.140494     0.850422     0.163593     0.876452
          360           20  1.04378e+11     0.482957      0.12729     0.824078     0.150373     0.853956
          370            1  5.09932e+09     0.397841     0.170907     0.891438     0.175371     0.912869
          370            6  3.05959e+10     0.396183     0.158576     0.871957     0.166754     0.899289
          370           20  1.01986e+11     0.391331     0.136854     0.838094     0.149279     0.871499
          380            1  4.98641e+09     0.486292      0.13539     0.851501      0.15545     0.872155
          380            6  2.99185e+10     0.477921     0.130043     0.845498     0.148849     0.866982
          380           20  9.97283e+10     0.472442     0.123922     0.832405     0.142593     0.855856
          390            1  4.87962e+09     0.486225      0.13823     0.860569     0.156956     0.880226
          390            6  2.92777e+10     0.484842     0.135955     0.855803     0.154781     0.876315
          390           20  9.75925e+10     0.480779     0.130198     0.843575     0.149156     0.866039
          400            1  4.77844e+09     0.341537     0.164832     0.922759     0.175914     0.904435
          400            6  2.86707e+10     0.340946     0.161408     0.916988     0.169704     0.895068
          400           20  9.55689e+10       0.3393     0.153008     0.902462     0.155653     0.873547
          410            1  4.68243e+09     0.405319     0.179617     0.920563     0.258173     0.935363
          410            6  2.80946e+10     0.403937     0.171735     0.909271     0.245045     0.923953
          410           20  9.36485e+10     0.399856      0.15518     0.885304     0.216488     0.898965
          420            1  4.59116e+09     0.446725     0.170045     0.898901     0.181404     0.915617
          420            6   2.7547e+10     0.446214     0.166828     0.893941     0.178841     0.911939
          420           20  9.18233e+10      0.44473     0.158756     0.881275     0.172195     0.902207
          430            1   4.5043e+09     0.692772     0.246772     0.933079     0.282087     0.946895
          430            6  2.70258e+10     0.691086     0.229712     0.918178     0.266469     0.935362
          430           20  9.00859e+10     0.676658     0.197212     0.890414     0.233001     0.910739
          440            1   4.4215e+09      0.41651     0.181233     0.923878     0.249755     0.936751
          440            6   2.6529e+10     0.415862     0.177454     0.918673     0.243918     0.931633
          440           20    8.843e+10     0.413981     0.168102     0.905504     0.229161     0.918354
          450            1  4.34248e+09     0.432385     0.183222      0.92335     0.245688     0.936085
          450            6  2.60549e+10     0.431861     0.180183      0.91927     0.241266     0.932153
          450           20  8.68496e+10     0.430343     0.172445     0.908663     0.229801     0.921702
          460            1  4.26697e+09     0.418845     0.181909     0.926276     0.248333     0.938396
          460            6  2.56018e+10     0.418432     0.179363     0.922866     0.244437     0.935024
          460           20  8.53394e+10     0.417245      0.17278     0.913867     0.234208     0.925957
          470            1  4.19473e+09     0.790193     0.280095     0.949999     0.308304     0.961105
          470            6  2.51684e+10     0.790054     0.266388     0.940412     0.297154     0.954189
          470           20  8.38946e+10     0.788488     0.235994     0.919089     0.269739     0.936741
          480            1  4.12555e+09      0.40344     0.179942     0.917955     0.180842     0.931062
          480            6  2.47533e+10      0.40327     0.178427     0.915933     0.179779     0.929635
          480           20  8.25109e+10     0.402791     0.174375     0.910448     0.176892     0.925708
          490            1  4.05921e+09      0.99284     0.284931     0.968794     0.286703     0.952987
          490            6  2.43553e+10     0.486749     0.219609     0.924794      0.23205     0.941516
          490           20  8.11843e+10     0.427508     0.189595     0.914794     0.197743     0.929974
          500            1  3.99555e+09      0.88647     0.300756      0.96004     0.314636     0.969883
          500            6  2.39733e+10     0.886435     0.288951     0.952884     0.306531     0.965229
          500           20   7.9911e+10     0.885788      0.26079     0.935517     0.285216     0.952466
          510            1   3.9344e+09     0.685578     0.248157     0.943113     0.275421     0.952522
          510            6  2.36064e+10     0.685335     0.245017     0.940595     0.272586     0.950558
          510           20  7.86879e+10     0.684566     0.236684     0.933766     0.264914     0.945122
          520            1  3.87559e+09     0.806886     0.285786     0.956615     0.310409     0.965228
          520            6  2.32536e+10     0.806865     0.280284     0.953099     0.305927     0.962679
          520           20  7.75119e+10     0.806782     0.265907      0.94364     0.293795     0.955539
          530            1  3.81901e+09      1.04221     0.311907     0.975887     0.312604     0.968008
          530            6   2.2914e+10       1.0416     0.303563     0.963049     0.306432     0.972892
          530           20  7.63801e+10      1.01349     0.280476     0.949961      0.29142     0.964262
          540            1   3.7645e+09     0.854947     0.295338     0.961229     0.315415     0.969208
          540            6   2.2587e+10     0.854946     0.290649     0.958451     0.311785     0.967247
          540           20    7.529e+10     0.854945     0.278164     0.950831     0.301822     0.961683
          550            1  3.71197e+09     0.797985     0.286784     0.958958     0.309703     0.966887
          550            6  2.22718e+10     0.797964     0.283325      0.95685     0.306893      0.96535
          550           20  7.42393e+10     0.797891     0.274017      0.95103     0.299172      0.96101
          560            1  3.66129e+09       1.3156     0.273261     0.981711     0.312083     0.975828
          560            6  2.19677e+10      1.31302      0.27022     0.979862     0.304991     0.972146
          560           20  7.32258e+10     0.991655     0.261695     0.974405     0.286073     0.961872
          570            1  3.61237e+09     0.847656     0.296035     0.963152     0.316129     0.970196
          570            6  2.16742e+10     0.847656     0.293023     0.961446      0.31373     0.968961
          570           20  7.22473e+10     0.847656     0.284836     0.956693     0.307095     0.965457
          580            1  3.56511e+09     0.884166     0.301281     0.965582     0.318113     0.972149
          580            6  2.13906e+10      0.88416      0.29843     0.964029       0.3159     0.971038
          580           20  7.13021e+10      0.88414     0.290645     0.959679     0.309759     0.967877
          590            1  3.51942e+09      1.73332     0.199334     0.985178     0.276202     0.980714
          590            6  2.11165e+10      1.72872      0.19842      0.98438     0.272668      0.97867
          590           20  7.03885e+10      1.05816     0.195854     0.982055     0.262908     0.972742
          600            1  3.47524e+09     0.996469     0.314095      0.97123     0.315302     0.977152
          600            6  2.08514e+10     0.996388     0.311362     0.969874     0.313482     0.976262
          600           20  6.95047e+10     0.996085     0.303838     0.966039     0.308396     0.973708
          610            1  3.43247e+09       1.2715      0.27438     0.982933     0.316271     0.977637
          610            6  2.05948e+10       1.2709     0.273073     0.982192     0.313192     0.976183
          610           20  6.86493e+10      1.26708     0.269396     0.980042      0.30466     0.972009
          620            1  3.39105e+09      1.48763     0.253295     0.985356     0.307206     0.980848
          620            6  2.03463e+10      1.48646     0.252252     0.984717     0.304378     0.979497
          620           20  6.78209e+10      1.46701     0.249306     0.982855     0.296486     0.975574
          630            1  3.35091e+09      8.51949     0.540561      0.98747     0.628008     0.990701
          630            6  2.01055e+10      1.79511     0.510851     0.981389     0.600923     0.986221
          630           20  6.70182e+10       0.9278     0.430011     0.965632      0.51255     0.971793
          640            1    3.312e+09      2.24641     0.237399     0.986319     0.569739     0.989318
          640            6   1.9872e+10      2.24142     0.235954     0.985396      0.55905      0.98736
          640           20  6.62399e+10      1.15414     0.231875      0.98268     0.525979      0.98082
          650            1  3.27425e+09      2.68792     0.183905     0.987352     0.589646     0.990155
          650            6  1.96455e+10      2.68113     0.183249     0.986772     0.579144     0.988345
          650           20  6.54849e+10      1.13514     0.181406     0.985093     0.546113     0.982179
          660            1  3.23761e+09      1.30635     0.264478     0.984649     0.319652     0.980316
          660            6  1.94257e+10      1.30602     0.263826     0.984287     0.317976      0.97959
          660           20  6.47522e+10      1.30467     0.261994     0.983251     0.313293      0.97751
          670            1  3.20203e+09      0.97546     0.316913     0.974306     0.324791     0.978945
          670            6  1.92122e+10     0.975435     0.315639     0.973739     0.323847     0.978542
          670           20  6.40406e+10     0.975356     0.312098     0.972139     0.321202     0.977397
          680            1  3.16747e+09      23.8647      0.54101     0.988918     0.618327     0.991525
          680            6  1.90048e+10       4.3339     0.531329     0.987119     0.609729      0.99022
          680           20  6.33493e+10      1.62559     0.502229     0.981321     0.582578     0.985757
          690            1  3.13387e+09      1.14798     0.302687     0.983359     0.324171     0.979104
          690            6  1.88032e+10      1.14787     0.302016     0.983057     0.322969     0.978608
          690           20  6.26774e+10      1.14751     0.300133     0.982198     0.319613       0.9772
          700            1   3.1012e+09      33.5258     0.534348     0.989081     0.598195      0.99136
          700            6  1.86072e+10      5.94276     0.527618     0.987848     0.592232     0.990448
          700           20   6.2024e+10       2.0986     0.507713     0.983975     0.574133     0.987499
          800            1  2.81775e+09      22.4652     0.791679     0.995708     0.932017     0.996951
          800            6  1.69065e+10      4.10673     0.779595     0.994642     0.921613     0.996219
          800           20   5.6355e+10      1.57967     0.733571     0.990082     0.877768     0.992668
          900            1  2.59443e+09      154.483     0.588537     0.993496     0.650269     0.994716
          900            6  1.55666e+10      26.1179     0.587099     0.993327     0.648978     0.994586
          900           20  5.18886e+10      8.15021     0.582994     0.992835      0.64527     0.994207
         1000            1  2.41308e+09      12.4574      1.85342     0.999463      2.43555     0.999747
         1000            6  1.44785e+10      2.40485      1.79514      0.99758      2.36665     0.997602
         1000           20  4.82615e+10      1.89129     0.892713     0.991351     0.964415     0.992738
         1100            1  2.26219e+09      351.206     0.686423     0.996338     0.751925     0.996998
         1100            6  1.35731e+10      58.9192     0.685772     0.996291     0.751344     0.996962
         1100           20  4.52437e+10      18.0005     0.683927     0.996156      0.74969     0.996857
         1200            1  2.13414e+09      29.2824      3.17089      0.99992      4.13621     0.999974
         1200            6  1.28048e+10      5.03471      3.16405     0.999833      4.13314     0.999941
         1200           20  4.26828e+10      3.18014      1.62289     0.995327      1.83095     0.995977
         1300            1   2.0237e+09      946.489      27.4057     0.996733      32.8808     0.997178
         1300            6  1.21422e+10      158.132      5.12432     0.996717       6.0717     0.997165
         1300           20  4.04741e+10      47.7623      2.00427     0.996672      2.31783     0.997128
         1400            1  1.92717e+09      167.347      2.30109     0.999839       2.9562     0.999924
         1400            6   1.1563e+10      28.1527      2.30017     0.999829      2.95568     0.999919
         1400           20  3.85434e+10      8.66861      2.29685     0.999794      2.95371     0.999902
         1500            1  1.84184e+09      1079.79      1.41755     0.998612      1.60475     0.998832
         1500            6  1.10511e+10      180.358     0.982896     0.998605      1.07057     0.998827
         1500           20  3.68368e+10      54.4391     0.921465     0.998585     0.995267     0.998811
         1600            1   1.7657e+09      1596.95      36.6738     0.998593      43.8118     0.998788
         1600            6  1.05942e+10      266.553      6.83355     0.998588       8.0686     0.998784
         1600           20  3.53141e+10      80.2982      2.65552     0.998574       3.0642     0.998773
         1700            1  1.69722e+09      1314.15      1.15422     0.999344       1.2522     0.999461
         1700            6  1.01833e+10      219.417      1.15405     0.999341      1.25205     0.999458
         1700           20  3.39443e+10      66.1555      1.15355     0.999332      1.25161     0.999451
         1800            1  1.63519e+09      3195.03      219.222     0.998634      251.896     0.998778
         1800            6  9.81111e+09      532.902      37.2331     0.998631       42.709     0.998776
         1800           20  3.27037e+10      160.205      11.7545     0.998624      13.4227      0.99877
         1900            1  1.57867e+09      429.589      5.50331     0.999997      374.803     0.998678
         1900            6    9.472e+09      72.3175      5.50327     0.999997      62.5056     0.998678
         1900           20  3.15733e+10      22.2995      5.50315     0.999997      18.7841     0.998678
         2000            1   1.5269e+09      1130.24      2.39248     0.999916      2.71215     0.999942
         2000            6  9.16139e+09      188.666      2.39235     0.999916      2.71205     0.999942
         2000           20   3.0538e+10      56.8463      2.39197     0.999914      2.71177     0.999941
         2100            1  1.47926e+09      5013.28      323.888     0.999239      372.157     0.999322
         2100            6  8.87557e+09      835.953      54.8028     0.999238      62.8849     0.999321
         2100           20  2.95852e+10      251.128      17.1307     0.999236      19.5867     0.999319
         2200            1  1.43525e+09      5226.41       264.88     0.999447      304.129     0.999508
         2200            6  8.61147e+09      871.476      45.0592     0.999447      51.6412     0.999507
         2200           20  2.87049e+10      261.786      14.2842     0.999445      16.2928     0.999505
         2300            1  1.39442e+09      1388.47        3.703     0.999984      4.29543     0.999991
         2300            6  8.36653e+09       231.58      3.70296     0.999984      4.29543     0.999991
         2300           20  2.78884e+10      69.6167      3.70282     0.999983      4.29535     0.999991
         2400            1  1.35643e+09      4600.64      48.9884      0.99979      58.5249     0.999821
         2400            6  8.13859e+09      767.171      9.43797     0.999789      11.1095      0.99982
         2400           20  2.71286e+10      230.486      3.90079     0.999788      4.47125      0.99982
         2500            1  1.32097e+09      2183.03      3.39157      0.99998      3.86991     0.999988
         2500            6  7.92582e+09      364.049      3.39153      0.99998      3.86987     0.999988
         2500           20  2.64194e+10      109.391      3.39142      0.99998       3.8698     0.999988
         2600            1  1.28778e+09        13343       1415.6     0.999408      1592.57     0.999464
         2600            6  7.72666e+09      2224.25      236.762     0.999408      266.289     0.999464
         2600           20  2.57555e+10      667.622      71.7244     0.999407      80.6104     0.999463
         2700            1  1.25662e+09      2199.44      4.90212     0.999996      5.78424     0.999999
         2700            6  7.53975e+09      366.662      4.90211     0.999996      5.78421     0.999999
         2700           20  2.51325e+10      110.073      4.90208     0.999996      5.78421     0.999999
         2800            1  1.22732e+09      3508.44      3.51906     0.999985      3.87467      0.99999
         2800            6  7.36393e+09       584.95      3.51904     0.999985      3.87465      0.99999
         2800           20  2.45464e+10      175.662      3.51898     0.999985       3.8746      0.99999
         2900            1   1.1997e+09      7300.88      31.0908     0.999929      37.1349      0.99994
         2900            6  7.19817e+09      1217.18      6.93602     0.999929      8.05014      0.99994
         2900           20  2.39939e+10      365.463      3.55428     0.999929      3.97823      0.99994
         3000            1   1.1736e+09      16587.1      1186.83      0.99976      1342.68     0.999784
         3000            6  7.04158e+09      2764.94       198.91      0.99976      224.932     0.999784
         3000           20  2.34719e+10      829.832      60.6016     0.999759      68.4473     0.999784
         3100            1  1.14889e+09       7921.7      2.52334     0.999962      2.69426     0.999968
         3100            6  6.89337e+09      1320.62      2.52332     0.999961      2.69423     0.999968
         3100           20  2.29779e+10      396.465      2.52327     0.999961      2.69419     0.999968
         3200            1  1.12547e+09      26012.4      2514.34     0.999706      2793.55     0.999731
         3200            6  6.75284e+09      4335.82      420.055     0.999706      466.624     0.999731
         3200           20  2.25095e+10       1301.1      126.854     0.999706      140.854     0.999731
         3300            1  1.10323e+09      15493.3      461.602     0.999918      528.887     0.999928
         3300            6  6.61937e+09      2582.61      78.5221     0.999918       89.805     0.999928
         3300           20  2.20646e+10       775.11      24.8908     0.999918      28.3335     0.999928
         3400            1  1.08207e+09      9597.01      3.06259     0.999981      3.27403     0.999985
         3400            6   6.4924e+09      1599.79      3.06258     0.999981      3.27407     0.999985
         3400           20  2.16413e+10      480.176      3.06255     0.999981      3.27404     0.999985
         3500            1  1.06191e+09      7951.85      4.12638     0.999994      4.47619     0.999996
         3500            6  6.37145e+09      1325.49      4.12637     0.999994      4.47617     0.999996
         3500           20  2.12382e+10      397.797      4.12635     0.999994      4.47616     0.999996
         3600            1  1.04268e+09      5999.44      6.54554            1      7.37595            1
         3600            6  6.25607e+09      999.936      6.54554            1       7.3759            1
         3600           20  2.08536e+10      300.006      6.54554            1      7.37588            1
         3700            1  1.02431e+09      49202.5      5253.16     0.999769      5738.76     0.999786
         3700            6  6.14585e+09      8200.84      876.567     0.999769      957.529     0.999786
         3700           20  2.04862e+10      2460.61      263.843     0.999769      288.156     0.999786
         3800            1  1.00674e+09        53109      5502.13     0.999794       6006.5     0.999809
         3800            6  6.04043e+09      8851.93      918.098     0.999794      1002.19     0.999809
         3800           20  2.01348e+10      2655.94      276.332     0.999794      301.584     0.999809
         3900            1  9.89916e+08      8511.05      6.35954            1      7.11347            1
         3900            6   5.9395e+09      1418.55      6.35953            1      7.11339            1
         3900           20  1.97983e+10      425.597      6.35953            1      7.11339            1
         4000            1   9.7379e+08      11765.4      4.94714     0.999998      5.30189     0.999999
         4000            6  5.84274e+09      1961.02      4.94714     0.999998      5.30189     0.999999
         4000           20  1.94758e+10      588.409      4.94713     0.999998      5.30185     0.999999
